ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M3-G-001|G_GOV_GATE|P1|旧宪章 §16.2（未实现须明确报告为未就绪）/§12.3-10/§17-4；SCI-CAL-001 §8|ASTROCS_DESIGN.md §12：未实现/未验收必须明确报告，不得用命令占位/空输出/文档声明冒充完成；§3.2：cosmetic/validity 为 normalize 固定节点|命令：timeout 60 grep -n ac_correct_frame lib/phase1_session/p1_session.cpp lib/core/src/module_adapters.cpp；timeout 30 sed -n 444,448p lib/phase1_session/p1_session.cpp；输出：p1_session.cpp:401 与 module_adapters.cpp:1551 两处第 4/5 实参均逐字为 nullptr, nullptr / 444:s->manifest["status"] = "partial"; / 445-448 availability 含 {"cosmetic", "available"}|OPEN|P1-001|无|两通道都给检测传 master_dark/master_bias＝nullptr 且配置面无 master 路径键，manifest 仍报 cosmetic available 且 hot/cold_fixed 恒 0。
M4-G-01|G_GOV_GATE|P1|旧宪章 §1.1（权威分层）/§12.3-2（活动文档不得自相矛盾）|ASTROCS_DESIGN.md §0：docs/science 为公式权威、冲突以本文为准、Agent 无权放宽或重新解释；§11.1：科学定义先于算法|命令：timeout 60 grep -n "语义权威" docs/algorithms/PHASE2_REJECTION.md；timeout 60 grep -n -e "禁止反向" -e "SCI 权威永远" docs/algorithms/PHASE2_REJECTION.md；输出：437:禁改；语义权威=本文件 §4.1；澄清归 SCI 修订流程（不在本任务）。544 同句重复 / 628:（禁止反向）; 691:SCI 权威永远在 docs/science/（禁止反向）|OPEN|DOC-001|无|同一 ALG 文档两代权威句并存，「语义权威=本文件」直接对抗 SCI FROZEN 与 docs/science 公式权威。
M5a-G-004|G_GOV_GATE|P1|旧宪章 §10.5（只有一个活跃计算线程即失败、须记录 worker 均衡/队列深度/进度）/§11（禁把计划值伪装成实际值）/§10.4 末条|ASTROCS_DESIGN.md §8：每个 heavy 运行自动记录 worker 均衡、队列深度、进度；§9：plan 是预期、trace 是实际观测，禁止把计划值伪装成实际值|命令：timeout 60 grep -rn "recorder.set_workers(" cli/commands.cpp；timeout 60 grep -rn -e "set_queue(" -e "set_progress(" cli lib tools ci modules providers runtime；输出：793:recorder.set_workers(planned_start, planned_start); 812:recorder.set_workers(eff, eff);（两形参同值） / 仅 cli/resource_recorder.h:99/:103 定义，其余零调用点|OPEN|OBS-001|无|active=runnable 同值与 peak_active 单调不减令单活跃线程、队列饿死、worker 均衡三判据在采样面失去判别力。
M5a-G-006|G_GOV_GATE|P1|旧宪章 §10.4（一个进程一个预算源）/§17.6；ARCH-THREAD-001 §1（affinity∩cgroup∩Job Object）|ASTROCS_DESIGN.md §8：一个进程只有一个资源调度器与线程预算源，模块不得硬编码 workers、不得私建长期线程池；ENGINEERING_SPEC §10 同款|命令：timeout 60 python3 -c "import pathlib;print(sum(l.count('#pragma omp parallel') for p in pathlib.Path('lib').rglob('*.cpp') for l in p.read_text(errors='ignore').splitlines()))"；timeout 60 grep -n hardware_concurrency lib/phase2/include/astro/phase2/execution_options.h；timeout 60 grep -n omp_set_num_threads lib/calibration/src/ac_api.cpp；输出：106（lib 下 *.cpp 的 #pragma omp parallel 重算） / 24:const unsigned hc = std::thread::hardware_concurrency();（自称全局执行预算唯一来源） / lib/calibration/src/ac_api.cpp:130:if (n > 0) omp_set_num_threads(n);|OPEN|RT-001|无|ExecutionOptions 默认取机器总核且生产 run 起点不设 OMP_NUM_THREADS，OpenMP 组队与 Runtime 租约互不相干。
M5a-G-007|G_GOV_GATE|P1|旧宪章 §3.1（正式入口含 Windows amd64）/§10.4/§10.5/§17.6/§12.3-8|ASTROCS_DESIGN.md §10.2：双平台不同 CMake、平台相关源码分开写；§8：CPU-heavy 必须多线程；ENGINEERING_SPEC §1/§10|命令：timeout 30 sed -n 69,72p CMakeLists.txt；timeout 60 grep -n "OpenMP::OpenMP_CXX" CMakeLists.txt；timeout 60 grep -n "find_package(OpenMP" tests/unit/CMakeLists.txt；输出：70:if(UNIX) 71:  find_package(OpenMP QUIET) 72:endif()（MSVC 永不探测） / 347/385/436 位于 if(UNIX AND OpenMP_CXX_FOUND) 内；555/568 无条件 target_link_libraries(astrocs_p1_dpsf/sdet PUBLIC OpenMP::OpenMP_CXX) / tests/unit/CMakeLists.txt 另有 124/433/850 三次 find_package(OpenMP)|OPEN|RT-001|无|三个遗留 target 的 -fopenmp 只在 UNIX 生效，MSVC 生产构建静默串行，而 p1_dpsf/sdet 的 OpenMP imported target 反依赖测试子图。
M5a-G-008|G_GOV_GATE|P1|旧宪章 §10.1（ACR 生产默认关闭、运行时不可达）/§17.5/§3.3/§12.3-1；旧路径 tools/check_legacy_exit.py|ASTROCS_DESIGN.md §1.3：ACR/GPU 生产路由为非目标；§8：生产构建/加载/路由/benchmark/发布均不含 ACR（仅保留源码，DORMANT）；§12：发布候选须 ACR 生产不可达|命令：timeout 30 sed -n 67,70p tools/check_legacy_exit.py；timeout 30 sed -n 13,14p ci/steps/linux_build_root_graph.sh；timeout 60 python3 -c "import json;d={c['id']:c for c in json.load(open('ci/checks.json'))['checks']};print(d['ACR-DORMANT']['command'],d['PROD-REACH-SELFTEST']['command'])"；输出：67:bin_path = REPO / "build" / "root-cmake" / "astrocs"; 68:if bin_path.exists():（无 else） / 13:cmake --preset linux-control 14:cmake --build build/linux-control -j 2 --target astrocs（CI 从不产生 build/root-cmake） / ['python3', 'tools/check_legacy_exit.py'] ['python3', 'tools/quality/check_prod_reachability.py', '--selftest']|OPEN|CI-001|无|二进制判据整体在 if exists 内且路径写死 build/root-cmake，CI 恒走「无二进制」分支；真实可达性只跑 --selftest。
M5a-G-009|G_GOV_GATE|P1|旧宪章 §12.3（机器一致性检查须真实生效）/§10.2（不得在不支持的 CPU 上加载高级 ISA DLL）；ARCH-BACKEND-001 §2/§3；旧路径 tools/quality/check_isa_leak.py|ASTROCS_DESIGN.md §8：baseline 禁止泄漏 /arch:AVX*，高级 ISA 只作用于对应 provider；ENGINEERING_SPEC §8：每项检查有正例与负例（能红能绿）|命令：timeout 60 python3 -c "import json;d={c['id']:c for c in json.load(open('ci/checks.json'))['checks']};print(d['ISA-LEAK-SELFTEST']['command'])"；timeout 60 grep -n "nm" tools/quality/check_isa_leak.py；timeout 30 sed -n 101p tools/quality/check_isa_leak.py；输出：['python3', 'tools/quality/check_isa_leak.py', '--selftest'] / nm 仅出现在 docstring:11（代码内 nm/link-map 逻辑零实现） / 101:if avx2_lib is not None and avx2_lib.is_file():（缺参静默跳过 provider 侧断言）|OPEN|CI-001|无|真实二进制/对象扫描不在任何 profile，docstring 自述的 link map 校验无实现，变体真实编译那一半 fail-open。
M5a-G-010|G_GOV_GATE|P1|旧宪章 §10.3（保守路径不等于单线程）/§10.4/§17.6（无单线程长计算）；ARCH-BACKEND-001 §6；旧路径 providers/cpu/*/src|ASTROCS_DESIGN.md §8：模块不得硬编码 workers，CPU-heavy 必须多线程；ENGINEERING_SPEC §10：CPU-heavy 必须多线程|命令：timeout 60 grep -n "workers = 1" providers/cpu/baseline/src/baseline_provider.cpp providers/cpu/avx2/src/avx2_provider.cpp providers/cpu/avx512/src/avx512_provider.cpp；timeout 60 grep -n -e conservative_route -e "available_cpus > 0" lib/backend_host/cpu_routing.cpp；输出：baseline:418 初值、:431 workers = 1;   /* 无 executor → 串行 */；avx2:244/:257；avx512:243/:256 / 192:KernelRoute conservative_route(...)；196:r.workers = available_cpus > 0 ? available_cpus : 1;   // ≥1; 可用≥2 不退 1|OPEN|CPU-001|无|三个 provider 无 executor 即串行整图且不上报降级，公共头把该退化写成合同，与 conservative_route 方向相反。
M5b-G-07|G_GOV_GATE|P1|旧宪章 §12.1（负责人默认只阅读 docs/owner/{SCIENCE,PHASE,ARCHITECTURE}_OVERVIEW.md 等）/§12.3-12/§17-2；旧路径 docs/owner/PHASE_OVERVIEW.md|ASTROCS_DESIGN.md §11.3（状态阶梯唯一口径）+ §12（发布权与发布候选清单）均未规定 L0 目录与文件清单；docs/ci/01_CHECKS.md §2 的 27 个 CHK-* 中亦无 L0 文档项|命令：timeout 30 sed -n 25p tools/check_l0_docs.py；timeout 60 git grep -n PHASE_OVERVIEW；timeout 30 ls docs/owner；输出：25:        p = REPO / "docs" / "review" / d / git grep 唯一命中 ASTROCS_PROJECT_CONSTITUTION.md:416:- docs/owner/PHASE_OVERVIEW.md； / docs/owner 6 份（ARCHITECTURE_OVERVIEW CHANGE_REVIEW PIPELINE_OVERVIEW PROJECT_SPEC RELEASE_STATUS SCIENCE_OVERVIEW），无 PHASE_OVERVIEW.md|VOID|DOC-001|无|原判据依据旧文档 ASTROCS_PROJECT_CONSTITUTION.md §12.1；最新替代为 ASTROCS_DESIGN.md §11.3/§12 与 docs/ci/01_CHECKS.md §2，已不再要求 docs/owner 文件清单，故 check_l0_docs.py 校验 docs/review 不构成偏差。
M5b-G-08|G_GOV_GATE|P1|旧宪章 §12.3/§1.1/§14.4/§14.5；旧 AGENTS.md「治理要素映射表」与 tools/check_agents_gov.py REQUIRED 十组字符串|docs/ci/01_CHECKS.md §2：CHK-AGENT-HARD-RULES「AGENTS.md 硬禁令存在」为 P0 门；§3：P0 红灯阻塞合并、无 waiver；ENGINEERING_SPEC §8：检查器覆盖活动文档无历史状态冒充、能红能绿|命令：timeout 60 python3 tools/check_agents_gov.py；timeout 60 grep -n "FORBIDDEN = " tools/check_agents_gov.py；timeout 60 grep -c -e REVIEW_PENDING -e 状态机 -e 单入口 AGENTS.md；输出：GOV_CHECK_FAIL missing=['main-only', 'amd64', '节点', 'cpu-only', '单入口', '资源门禁', '无硬编码', 'alpha/发布', '状态机', '不停工']；rc=1 / 18:FORBIDDEN = [] / 0（新 AGENTS.md 已无该字面量）|OPEN|CI-001|无|「反向锁定」半句已不成立（新 AGENTS.md 无该字面量），仍成立的是 REQUIRED 硬编码旧 AGENTS.md 十组字符串、FORBIDDEN 空实现、当前 rc=1 与 CHK-AGENT-HARD-RULES(P0) 冲突。
M5b-G-09|G_GOV_GATE|P1|旧宪章 §1.1（唯一最高工程约束）/§1.2/§18 末段 supersession/§17-1；旧路径 docs/owner/ARCHITECTURE_OVERVIEW.md 与 AstroCS_ENGINEERING_CONSTRAINTS.md|ASTROCS_DESIGN.md §0：权威链为本文 > AGENTS.md > ENGINEERING_SPEC > CONTROL_PACK_SPEC > docs/ci > docs/plugins，冲突以本文为准；ENGINEERING_SPEC §8：活动文档无陈旧版本号/历史状态冒充|命令：timeout 60 python3 -c "L=open('docs/owner/ARCHITECTURE_OVERVIEW.md',encoding='utf-8').read().splitlines();print(L[92].replace(chr(124),'/').strip());print(L[7].strip())"；timeout 30 sed -n 8p docs/owner/PIPELINE_OVERVIEW.md；输出：/ 工程约束（根权威） / AstroCS_ENGINEERING_CONSTRAINTS.md / ACTIVE_NORMATIVE / / > 权威：AstroCS_ENGINEERING_CONSTRAINTS.md §B/C/D/F、docs/contracts/ARCH-001.md、 / PIPELINE_OVERVIEW.md:8 同款引 AstroCS_ENGINEERING_CONSTRAINTS.md §A|OPEN|GOV-001|无|ARCHIVED_NON_NORMATIVE 的约束文件被两份 L0 owner 文档登记为「根权威 ACTIVE_NORMATIVE」，其字母节号在最高设计与工程规范中无对应条款。
M5b-G-10|G_GOV_GATE|P1|旧宪章 §17-5（ACR 生产不可达）/§10.1/§14.5（外部命令带 timeout）/§12.3；旧路径 tools/check_legacy_exit.py|ASTROCS_DESIGN.md §8：生产构建/加载/路由/benchmark/发布均不含 ACR；§12：发布候选须 ACR 生产不可达；ENGINEERING_SPEC §8：检查器能红能绿|命令：timeout 30 sed -n 67,69p tools/check_legacy_exit.py；timeout 60 grep -rln register_phase2_acr lib/phase2/src；timeout 60 python3 -c "import json;d={c['id']:c for c in json.load(open('ci/checks.json'))['checks']};print(d['ACR-DORMANT']['waivable'],d['ACR-DORMANT']['profiles'])"；输出：67:bin_path = REPO / "build" / "root-cmake" / "astrocs"; 68:if bin_path.exists():；69:out = subprocess.run(["nm", str(bin_path)], capture_output=True, text=True).stdout.lower()（无 timeout） / 仅 lib/phase2/src/acr_kernels.cpp，而该文件名被门自身豁免 / False ['fast', 'linux-main', 'windows-main']|OPEN|CI-001|无|缺二进制静默 PASS、源码判据只 glob lib/phase2/src 且排除唯一命中文件、nm 无 timeout，休眠证明只剩构建面。
M5b-G-11|G_GOV_GATE|P1|旧宪章 §10.5/§17-6/§10.4/§14.2（稳定目录职责）/§12.3-4；旧路径 ci/validate_registry.py、tools/check_serial_hardcode.py、tools/arch/check_thread_budget.py|ASTROCS_DESIGN.md §8：每个 heavy 运行自动记录 CPU/RSS/队列深度/worker 均衡/进度；ENGINEERING_SPEC §8（检查器覆盖）与 §10（线程预算）|命令：timeout 60 python3 -c "import json;c=json.load(open('ci/checks.json'))['checks'];print(sum(1 for x in c if x.get('gate_required') is True))"；timeout 30 sed -n 6p tools/arch/check_thread_budget.py；timeout 30 sed -n 17p tools/check_serial_hardcode.py；timeout 30 sed -n 248,249p ci/validate_registry.py；输出：0（--gate-required 零项） / 6:SCAN_ROOTS = [os.path.join(REPO, "lib")]（不含 providers）；17:PROD_FILES = ["lib/phase1", "lib/phase2/src", "lib/phase3_session", "lib/core", "lib/io", "lib/cpu", "lib/calibration/src", "cli/main.cpp"] / 248:if c.get("heavy") is True and c.get("requires_monitor") is not True:（只有反向规则 R7）|OPEN|CI-001|无|重计算分类只有反向规则、零 --gate-required，两个静态门扫描面都不含 providers/cpu/*/src 的 workers=1。
M5b-G-12|G_GOV_GATE|P1|旧宪章 §17.6/§10.4/§10.5/§12.3-8；旧路径 tools/quality/check_serial_heavy.py|ENGINEERING_SPEC §8：每项检查能红能绿、覆盖真实执行面；ASTROCS_DESIGN.md §8：CPU-heavy 必须多线程、不得硬编码 workers|命令：timeout 30 sed -n 58,60p tools/quality/check_serial_heavy.py；timeout 60 grep -c ALLOWLIST tools/quality/check_serial_heavy.py；timeout 60 grep -n "target_compile_options(astrocs_.*PRIVATE -fopenmp)" CMakeLists.txt；输出：58-59 if ("P2_ENABLE_OPENMP" not in cmake and "P2_PARALLEL" not in cmake and "-fopenmp" not in cmake and "std::thread" not in sampler + upm): / 1（仅 :28 定义，scan 从不引用） / 346/384/435 命中 -fopenmp ⇒ 四条件 AND 恒为假（结构式 fail-open）|OPEN|CI-001|无|docstring 宣称逐 cpu_heavy 节点核对，实扫 4 个死写文件；ALLOWLIST 是死配置；四条件 AND 使该门结构式 fail-open。
M5b-G-13|G_GOV_GATE|P1|旧宪章 §8.6（C ABI 边界）/§12.3-6；旧路径 tools/check_abi_boundary.py|ASTROCS_DESIGN.md §7.3：版本化 C ABI，跨 DLL 不传 STL/异常/RTTI，每个模块单一 entrypoint；ENGINEERING_SPEC §8：合同/ABI 检查器覆盖|命令：timeout 30 sed -n 46,47p tools/check_abi_boundary.py；timeout 30 sed -n 31p tools/check_abi_boundary.py；timeout 30 sed -n 58p tools/check_abi_boundary.py；输出：46:BOUNDARY_ONLY = [REPO / "include/astrocs/common_abi_v1.h"] 47:for h in BOUNDARY_ONLY:（HEADERS 收集的 lib/backend_host/*.h 从未进循环） / 31:if f"struct_size" not in abi:      # 取整文件文本 → 恒不触发 / 58:print(f"CPU-001_PASS: … {len(HEADERS)} 头无 STL/异常跨边界")虚报覆盖头数|OPEN|CI-001|无|模块化 ABI 头族与 provider 头全不在扫描范围，PASS 文案按 HEADERS 数量虚报覆盖，struct_size 判据是死分支。
M5b-G-14|G_GOV_GATE|P1|旧宪章 §12.3-6/§8.4（算法模块 DLL/SO）/§17-3；旧路径 tools/quality/ci_windows_driver.py|ASTROCS_DESIGN.md §7.3：每个可独立调度模块＝独立 DLL/SO，含单一 entrypoint 与版本化 C ABI；§12：发布候选须模块可独立加载/验证/卸载|命令：timeout 60 python3 -c "L=open('tools/quality/ci_windows_driver.py',encoding='utf-8').read().splitlines();print(' '.join(L[585:589]).replace(chr(124),'/'))"；timeout 30 sed -n 622p tools/quality/ci_windows_driver.py；timeout 60 grep -rln readelf tools；输出：("exported_abi_dumpbin", "dumpbin /EXPORTS astrocs_runtime.dll/astrocs_io.dll/" "modules/astrocs_noop.dll/providers/astrocs_cpu_baseline.dll " "非空符号表，且 astrocs_runtime 导出 acs_artifact_*、" / 622:ok = res["exit_code"] == 0 and bool(exports)（只判非空，不比对名字集合） / tools 内 readelf 零命中（Linux 侧无导出符号检查）|OPEN|CI-001|无|唯一触及导出符号的门只判符号表非空且仅 Windows hosted 面，5 个科学模块 DLL/SO 与 Linux 面零覆盖。
M5b-G-15|G_GOV_GATE|P1|旧宪章 §8.1（单入口）/§12.3-1/-5/-9/-11；旧路径 docs/api/CLI_PROTOCOL_V1.md §6 与 tools/check_cli_protocol.py|ASTROCS_DESIGN.md §6.1/§6.2：唯一可执行入口与唯一命令树 normalize/mosaic/export/help/--version/doctor/benchmark；§6.3：退出码唯一源 include/astrocs/exit_codes.h|命令：timeout 30 ls tools/check_cli_protocol.py；timeout 30 sed -n 47p docs/api/CLI_PROTOCOL_V1.md；timeout 30 sed -n 19p tools/check_cli_command_layer.py；输出：ls: 无法访问 'tools/check_cli_protocol.py': 没有那个文件或目录 / 47:## 6 机器化一致性检查器合同(04 §6,API-002 建立 tools/check_cli_protocol.py) / 19:if "CmdRule kRules[]" not in PARSER:（只判字符串在场）|OPEN|CLI-001|无|文档承诺的协议检查器全仓不存在，现存 CLI-COMMAND-LAYER 只做字符串在场判断，命令树与退出码唯一源无门禁。
