ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M2a-C-5|C_DOC_CODE_GAP|P1|旧宪章 §9、§12.3-2/-10、§16.2；ALG-GAIA-001 §4|ENGINEERING_SPEC.md §8：活动文档无陈旧版本号/历史状态冒充；ASTROCS_DESIGN.md §11.3：状态阶梯唯一口径（CONTRACT_READY/IMPLEMENTED/INSTALLED/VERIFIED）|命令：sed -n '13p;137p' lib/gaia_xpsd_client/README.md；grep -n gaia_set_worker_lease lib/gaia_xpsd_client/src/gaia_client.c；grep -n 'add_test(NAME gaia_cat_unit' tests/unit/CMakeLists.txt；输出：README.md:13: 迁移目标 astrocs_catalog_gaia.dll（CAT-GAIA-IMPL 建立，尚未存在）；README.md:137: **无 CMake target**（BLD-001...）；gaia_client.c:97:void gaia_set_worker_lease(int threads) {...}；tests/unit/CMakeLists.txt:859:add_test(NAME gaia_cat_unit|OPEN|MOD-001|无|target astrocs_catalog_gaia SHARED（CMakeLists.txt:15）、lease/cancel/plan 统计（gaia_client.c:97/:99/:285）与七项 ctest 均在位，README:13/:130/:137/:140 与 GAIA_QUERY.md:182-183/:186/:200 的尚未存在/无测试/无 target/无 plan-cancel 四断言不成立
M2a-C-6|C_DOC_CODE_GAP|P1|旧宪章 §9、§4.2、§12.3-2；SCI-DRZ-001 §4:31/§9a:143|ENGINEERING_SPEC.md §3：精度与默认容差不可修改，Agent 不得编造数值；ASTROCS_DESIGN.md §3.3：容差和默认参数从 config/defaults.json 读取|命令：grep -n 'pixfrac = 0.8' lib/orchestrator/cpp/include/json_config.h；grep -n pixfrac lib/orchestrator/configs/stage1.template.json；grep -n -e 'pixfrac", 1.0' -e 'API-DRZ-001 默认 1.0' lib/core/src/module_adapters.cpp lib/drizzle/src/module_entry.cpp；输出：json_config.h:67:        double pixfrac = 0.8;                // (0, 1]; 生产默认 0.8；stage1.template.json:41:    "pixfrac": 0.8,；module_adapters.cpp:2967: const double pixfrac = p1_num(dj, "pixfrac", 1.0);；module_entry.cpp:355: if (!found) pixfrac = 1.0; /* API-DRZ-001 默认 1.0 */|OPEN|CFG-001|与 GAP-024 重复|两入口缺键默认仍分裂（编排 0.8 对 DLL 1.0），module_entry.cpp:355 的锚 API-DRZ-001 默认 1.0 在 PUBLIC_API.md API-DRZ-001 节（:207-262）无任何默认值条款；数值来源缺口已由 GAP-024 登记
M2a-C-7|C_DOC_CODE_GAP|P1|旧宪章 §10.4、§10.5、§17.6；TEST-GAIA-DESIGN-001 资源门（README:127）|ASTROCS_DESIGN.md §8：单一线程/资源预算源；ENGINEERING_SPEC.md §10：一个进程只有一个资源调度器与线程预算源|命令：grep -n -e 客户端级总预算 -e 'BlockCacheBudget block_budget' -e 'budget->max_memory' lib/gaia_xpsd_client/src/gaia_client.c；输出：:130-134: 历史语义为每个 XPSD 文件各 4GB...现改为**客户端级总预算**...BLOCK_CACHE_MAX_MEMORY（解压块缓存客户端总预算 4GB）；:274:    BlockCacheBudget block_budget; /* G3b: 客户端级解压块缓存总预算 (所有文件共享) */；:569:               block_budget_used(budget) + data_size > budget->max_memory|RESOLVED|RT-001|无|使其不再成立：G3b 已把 4GB 上限改为 GaiaClient 级共享预算（BlockCacheBudget :274）+ 插入前预留（block_budget_try_reserve :446/:569），文档三处全局块缓存 ≤4GB 陈述（GAIA_QUERY.md:157/:232、README:107）与实现同径
M2a-C-8|C_DOC_CODE_GAP|P1|旧宪章 §10.4、§10.6、§14.4、§12.3-8；ALG §4|ENGINEERING_SPEC.md §8：活动文档无历史状态冒充；ASTROCS_DESIGN.md §8：单一线程预算源|命令：sed -n '191,194p' docs/algorithms/GAIA_QUERY.md；grep -n -e 'static int gaia_leased_workers' -e gaia_cancel_poll_fn lib/gaia_xpsd_client/src/gaia_client.c；输出：## 4. 并发模型（现状，与源码一致）；- 并行：#pragma omp parallel for schedule(dynamic) 按文件分片...块缓存仅被处理该文件的线程访问（单写者）。；gaia_client.c:93:static int gaia_leased_workers = 0;；:94:static int (*gaia_cancel_poll_fn)(void *user_data) = NULL;|OPEN|RT-001|无|实现自述合同单写者约定对 match 类查询（并行轴=坐标）失效并加 per-file 锁（gaia_client.c:348-354），合同 §4 未更新；lease/cancel 仍为文件级 static（:93-94/:97-100），多实例并发互相覆盖
M2a-C-9|C_DOC_CODE_GAP|P1|旧宪章 §11、§14.4、§7.3、§13.1；ALG-GAIA-001 §5 negative 行|ENGINEERING_SPEC.md §5.1：每模块必备测试含边界、NaN/Inf、空输入、极端参数、错误输入；ENGINEERING_SPEC.md §8：删除/重命名无悬空引用、活动文档无陈旧状态|命令：grep -n header_len lib/gaia_xpsd_client/src/gaia_client.c；grep -n root_pos lib/gaia_xpsd_client/src/gaia_client.c；sed -n '663p;695p' tests/unit/gaia_cat_test.c；输出：:1221 uint32_t header_len;；:1222 memcpy(&header_len, xf->mmap_data + 8, 4);（全文件仅此两处）；:1329 int root_pos = parse_int_after(...);:1336 const uint8_t *node_data = xf->mmap_data + root_pos;（无区间校验）；test:663 坏魔数文件被加载 file_count=%d（应静默跳过）；:695 只要部分树可加载即接受|OPEN|DATA-001|无|header_len 读出即弃、root_pos/node_count 无 mmap 区间校验、child 索引未与 node_count 比较即下钻（:1356/:1644）；negative 用例把静默跳过/半加载钉成期望，缺长度字段撒谎/偏移越界/child 自指形态
M2b-C-02|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1/-5/-6、§12.3-10、§12.2|ENGINEERING_SPEC.md §8：模块 manifest/注册表/构建 target/产品清单一致、活动文档无历史状态冒充；ASTROCS_DESIGN.md §11.3 状态阶梯|命令：grep -n 无独立 DLL 产物 lib/hips/README.md；grep -n 'entrypoint: astrocs_module_query_v1' lib/hips/module.yaml；grep -n 'add_library(astrocs_p1_hips_writer' lib/hips/CMakeLists.txt；输出：README.md:28: ...无独立 DLL 产物，全仓库无 astrocs_p1_hips_writer 目标）；迁移目标 astrocs_p1_hips_writer.dll（P1-HIPS-IMPL 建立，尚未存在）；module.yaml:39:entrypoint: astrocs_module_query_v1；CMakeLists.txt:43:add_library(astrocs_p1_hips_writer SHARED|OPEN|MOD-001|无|构建/打包面事实：根 CMakeLists.txt:208 add_subdirectory(lib/hips)、lib/hips/src/{module_entry.cpp,aio_publish.cpp} 在位、packaging/astrocs.product.json:16 列 modules/astrocs_p1_hips_writer.so 且 status=IMPLEMENTED；PUBLIC_API.md:350 仍写 entrypoint=MISSING，四处自述互斥
M2b-C-03|C_DOC_CODE_GAP|P1|旧宪章 §12.2、§12.3-1/-6、§7.2|ENGINEERING_SPEC.md §2：注释只写单位/数学原因/前后置条件/所有权/线程安全/生命周期/边界条件/非显然决定；ENGINEERING_SPEC.md §8：活动文档无陈旧状态|命令：sed -n '13,15p' lib/hips/CMakeLists.txt；sed -n '33,36p' lib/hips/CMakeLists.txt；输出：13:#   零依赖剔除:；14:#   aio_fits/aio_log/aio_api/aio_healpix_io/hiss_*/aio_hips_reader/aio_upm；15:#   全部不进本 DLL (grep 0 命中; g++ -fsyntax-only 实证通过)。；35:# 调用 aio_hips_tile_ipix (writer:1652,1713), 其定义在 aio_hips_reader.cpp|OPEN|MOD-001|无|错误注释与同文件 RESCUE-V3 更正段（:33-40 及 target_sources 含 aio_hips_reader.cpp :40）并存；链接闭包已修，仅注释残留，按上段做精简重构会再次产出未解析符号的 .so
M2b-C-04|C_DOC_CODE_GAP|P1|IVOA HiPS 1.0 §4.4.1；STD-REG-001 §1.6/§2；旧宪章 §7.2、§12.3-9|ASTROCS_DESIGN.md 附录 B：IVOA HiPS 1.0 等外部标准须遵循，标准偏离仍是偏差；ENGINEERING_SPEC.md §8：活动文档无陈旧版本号/历史状态冒充|命令：grep -n PR-HiPS-1.0-20161122 docs/standards/STANDARDS_REGISTRY.md；grep -n 'hips_version", "1.4' lib/astro_image_io/src/hips/aio_hips_writer.cpp；grep -n hips_version runtime/io/hips_core.c lib/astro_image_io/src/hips/aio_hips_reader.cpp lib/phase3_session/hips_properties.cpp；输出：STANDARDS_REGISTRY.md:85:- VERSION: HiPS 1.0 (PR-HiPS-1.0-20161122) + properties hips_version=1.4；writer:948/:1194 kv.push_back({hips_version, 1.4})；hips_core.c:213 hips_version=%s 不支持 (合同接受 1.4)；reader:309 仅要求键存在；hips_properties.cpp:112-116 无 hips_version|OPEN|DATA-001|无|四层口径仍在（runtime 强制 1.4 前缀 / AIO reader 仅存在性 / Phase3 不要求 / 三处测试夹具写 1.0），注册表基线仍挂自述可能修改的 PR 文档而非 REC
M3-C-004|C_DOC_CODE_GAP|P1|旧宪章 §1.1、§12.3-10、§11；SCI-CAL-001 §5/§8/§10|ENGINEERING_SPEC.md §8：活动文档无陈旧版本号/历史状态冒充；ASTROCS_DESIGN.md §0：本文与其他任何文档冲突时以本文为准|命令：grep -n -e ARCHIVED -e NON_NORMATIVE -e 历史流程 lib/calibration/CALIBRATION_PROCESS.md；sed -n '56p;62p;84p' lib/calibration/CALIBRATION_PROCESS.md；sed -n '147p' lib/calibration/README.md；输出：（ARCHIVED/NON_NORMATIVE/历史流程 在 PROCESS.md 0 命中）；56:**原理**: ...通过残差最小化（背景区域 MAD 最小）搜索最优 K 值。；62:- **Dark 匹配**: 按 EXPTIME 匹配最接近的 Master Dark（容差 ±10s）；84:- **bilinear**: 用双线性插值替换坏点像素（NaN 边缘用最近邻回填）；README.md:147: CALIBRATION_PROCESS.md（历史流程参考）|OPEN|DOC-001|无|文件自身无历史/非规范标记且不在 docs/archive/，只有 README 一句话标注；其 K 残差搜索/±10s/5x5-Light 模板/bilinear-8 邻域与现行 ALG-CAL F2/F3 及 dark_optimizer.cpp/cosmetic_corrector.cpp 不一致，直接读到者仍会照旧文实现
M3-C-005|C_DOC_CODE_GAP|P1|旧宪章 §14.4、§11、§17.2；SCI-CAL-001 §8|ENGINEERING_SPEC.md §5.1：每模块必备测试含边界、NaN/Inf、空输入、错误输入；docs/design/UNIFIED_MODEL.md §2：validity 是独立数据对象|命令：grep -n p1_master_flat_valid lib/core/src/module_adapters.cpp；sed -n '311,320p' lib/phase1_session/p1_session.cpp；grep -c -e isfinite -e median -e all_zero -e degenerate lib/phase1_session/p1_session.cpp；输出：module_adapters.cpp:1303:bool p1_master_flat_valid(const P1Image& flat, std::string* why) {；p1_session.cpp:313-320 仅 master frame size mismatch 尺寸判据；0|OPEN|P1-001|无|IR 节点通道已 fail-closed（module_adapters.cpp:1303/:1384），会话通道 p1_session.cpp:342 直传 ac_calibrate_frame 且退化关键字 0 命中（全零/median<=0 仍按 floor 0.1 产出约 x10 放大帧）；该文件仍编入 astrocs（cli/CMakeLists.txt:201）
M3-C-006|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1、§11、§1.1|ENGINEERING_SPEC.md §8：API 文档与 AST 一致、活动文档无陈旧版本号/历史状态冒充|命令：grep -c AC_API lib/calibration/include/astro_calibration.h；grep -n -e '14 个' -e '14 符号' -e '14 AC_API' docs/algorithms/CALIBRATION_ALGORITHMS.md lib/calibration/README.md；输出：17（全文命中，其中 12 处函数声明 :38/:47/:58/:79/:102/:122/:128/:134/:140/:147/:158/:161）；CALIBRATION_ALGORITHMS.md:16: 唯一公共头，14 个；:220 与 :429 同写 14；README.md:63 写（14 AC_API 符号）|OPEN|DOC-001|无|公共头实际 12 个 AC_API 声明（头注释 :9 与 lib/calibration/CMakeLists.txt:8 也写 12），三处 14 为失实计数；按 14 核对会得出少两个符号的假结论
M3-C-007|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1/-4、§11；docs/contracts/INDEX.yaml 为合同 ID 唯一事实源|ENGINEERING_SPEC.md §8：算法引用有效 SCI/ALG、删除/重命名无悬空引用、活动文档无陈旧状态|命令：sed -n '7p' docs/modules/registry/astrocs.phase1.calibration.md；grep -n -e SCI-P1-CAL-001 -e ALG-P1-CAL-001 docs/contracts/INDEX.yaml；grep -n -e module_version -e module_status lib/calibration/module.yaml；输出：upstream: [SCI-P1-CAL-001, ALG-P1-CAL-001, API-P1-001]；INDEX.yaml 0 命中（只定义 SCI-CAL-001/ALG-CAL-001）；module_version: 0.11.0-alpha.2 / module_status: CONTRACT_READY；registry 页 version: 1.0.0 / status: ACTIVE；ac_api.cpp:137 return Astro Calibration C++ v1.0.0;|OPEN|DOC-001|无|两个合同 ID 全库仅出现在该 registry 页，INDEX.yaml 未定义；版本/状态三口径（1.0.0-ACTIVE 对 0.11.0-alpha.2-CONTRACT_READY 对 ac_version v1.0.0）并存
M3-C-008|C_DOC_CODE_GAP|P1|旧宪章 §12.3-2、§8、§12.3-1|ENGINEERING_SPEC.md §4：每模块必备 README/module.yaml/公开头/实现等 7 项；ENGINEERING_SPEC.md §8：模块 manifest/注册表/构建 target 一致|命令：grep -n astrocs.phase1.calibration lib/core/src/module_adapters.cpp；grep -n 'module_id: astrocs.p1.calibration' lib/calibration/module.yaml；输出：module_adapters.cpp:563:  d.module_id = astrocs.phase1.calibration;；module.yaml:15:module_id: astrocs.p1.calibration；module_adapters.cpp:720:  d.module_id = astrocs.phase1.cosmetic;（同名两拼写并存）|OPEN|MOD-001|与 GAP-008 重复|descriptor 用 astrocs.phase1.*、module.yaml/types.h/integration.json 用 astrocs.p1.*，无归一化登记；与 GAP-008 的 23 插件文档两套 id 与端口同一条
M3-C-009|C_DOC_CODE_GAP|P1|旧宪章 §14.4、§12.3-1/-10、§11、§1.1|ASTROCS_DESIGN.md §3.3：运行 JSON 只写必要参数，容差和默认参数从 config/defaults.json 读取；ENGINEERING_SPEC.md §8：活动文档无陈旧状态|命令：grep -n -e 'int dark_opt = 0' -e 'double dark_k = 1.0' -e dark_opt -e dark_k lib/orchestrator/cpp/src/orchestrator.cpp；grep -n -e 'std::string mode = "standard"' -e light_exposure_s -e fallback lib/orchestrator/cpp/include/json_config.h；输出：orchestrator.cpp:957:    int dark_opt = 0;；958:    double dark_k = 1.0;（:1162/:1170/:1174/:1268 只读）；json_config.h:35-38: mode = "standard"; light_exposure_s = 0.0; dark_exposure_s = 0.0; fallback = "exposure_ratio"|OPEN|CFG-001|无|A 线 Stage1Config 仍接受 mode/fallback/light_exposure_s/dark_exposure_s，但 dark_opt/dark_k 是常量（:962-974 只决定必需母版集合，曝光键仅告警比较），校准公式恒走 standard 分支；IR 通道已有 dark_optimization 与 k 推导（module_adapters.cpp:1280-1306），两通道语义不一致
M3-C-010|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1、§11、§4.1|ENGINEERING_SPEC.md §8：API 文档与 AST 一致、活动文档无陈旧版本号/历史状态冒充|命令：grep -rn zero_point docs/algorithms/PHOTOMETRIC_FIT.md lib/photometric_calib/README.md lib/snr_estimator/cpp/include/snr_estimator.h；输出：PHOTOMETRIC_FIT.md:9:- 输出: PhotometricCalibrationQuality (sigma_mag, sigma_cal_rel) + scale<!-- (P5-SNR 订正 2026-09-14，负责人授权...删除无定义式、结构体无字段的 zero_point) -->；photometric README 0 命中；snr_estimator.h:219 仅 zero_point_mag（5σ 深度，另一语义）|RESOLVED|DOC-001|无|使其不再成立：ALG-PHOT:9 已删除 zero_point 字段并注明订正依据，PhotometricCalibrationQuality 与 PhotometricCalibration 两个结构体本无该字段（grep 0 命中），声明与实现恢复逐符号一致
M3-C-011|C_DOC_CODE_GAP|P1|旧宪章 §4.1、§14.4、§11；SCI-PHOT-001 §5/§8；SCI-NOISE-001 §4/§9|ENGINEERING_SPEC.md §3：禁止一个字段承载多个含义，精度与容差不可修改；ENGINEERING_SPEC.md §8：模块登记与实现一致|命令：grep -n -e 'double sigma_residual = 0.0' -e 'mad_in > 0.0' lib/photometric_calib/cpp/src/star_matcher.cpp；grep -n 'fit_status = 2' lib/snr_estimator/cpp/src/noise_model.cpp；grep -rn use_gain_model lib/snr_estimator/src lib/snr_estimator/cpp/src；输出：star_matcher.cpp:615:    double sigma_residual = 0.0;；:621:        sigma_residual = (mad_in > 0.0) ? (mad_in / _MAD_SCALE) : 0.0;；noise_model.cpp:282:        out->fit_status = 2;；use_gain_model 仅 module_entry.cpp:467 填值（noise_model.cpp 0 读取）|OPEN|P1-002|无|sigma_residual=0 仍一值三义（一致集为空 pc_api.cpp:91/:104、IRLS 未启动 star_matcher.cpp:615、mad_in=0 :621）；fit_status=2 同时表示 sigma 非正（noise_model.cpp:282/:324）与 n_eff<3（头 :327），公共头未登记码义；use_gain_model 生产实现零读取（DISP-NOISE-003 已登记不实现）
