ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M8-G-001|G_GOV_GATE|P1|旧宪章 §12.3-4、§13.2（登记的验证须实际执行）、§17.10、§14.4|ENGINEERING_SPEC §8：检查器覆盖含核心合同有独立测试，每项检查有正例与负例；ASTROCS_DESIGN §11.2/§11.3：验证层级与状态阶梯为唯一口径。|命令：grep -n 'def collect_real' -A 4 tools/quality/check_ctest_registration.py；grep -n 'R4' ci/validate_registry.py；grep -c 'check_standards_registry' ci/checks.json；输出：collect_real :202 仍只从 add_test 目标出发；validate_registry :223 仅判 discover 的 -s 目录存在；判定器注册命中 0|OPEN|CI-001|无|三个方向（未注册/采集零用例/证据从不执行）仍全部无门；check_standards_registry.py 仍未进 ci/checks.json 也未挂账。
M8-G-002|G_GOV_GATE|P1|旧宪章 §12.3-4、§14.4（fail-fast）、§17.10|ENGINEERING_SPEC §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN §6.3：退出码 0 = 成功且门禁全过。|命令：sed -n '1039,1058p' ci/run.py；grep -n 'no_checks_selected' ci/run.py；输出：:1046 elif not executed and skipped_executed 分支仍整体判 PASS；:1038/:1048/:1057 出现 no_checks_selected（finding 的 0 命中已过期）|OPEN|CI-001|无|全 SKIP 判 PASS 的分支在位，无任何 profile 级有效用例下限；仅旧证据面「no_checks_selected 零命中」失效，缺陷本体未消。
M8-G-003|G_GOV_GATE|P1|旧宪章 §12.3-4（检查器可失败）、§13.1、§14.5|ENGINEERING_SPEC §8：每项检查有正例与负例（能红能绿）；§5.1：不调用生产实现的独立 Oracle 或解析解。|命令：grep -n -e 'add("F-032"' -e 'add("F-033"' -e 'add("F-036"' -e 'add("F-037"' tools/quality/known_failures_baseline.py；grep -n 'p3_assembly_test' 同文件；输出：:996 F-032 尾部「or True」；:1002/:1028/:1034 F-033/036/037 判据字面 True；:731/:913 F-022 仍只读 tests/unit/p3_assembly_test.cpp 一个字面串|OPEN|CI-001|无|4 个恒真探针与 F-022 的单文件半径与 finding 时点逐行一致，40 探针自检仍把恒真计入通过数。
M8a-G-003|G_GOV_GATE|P1|旧宪章 §16.3（审核包白名单）、§12.3-1、§17.11；BSD-2/BSD-3/MIT 义务|ENGINEERING_SPEC §8：检查器覆盖模块 manifest/注册表/构建 target/产品清单一致；ASTROCS_DESIGN §12：发布包白名单/哈希/版本/provenance 通过。|命令：grep -n 'VENDORED_PARTS' tools/quality/gen_source_index_v61.py；python3 解析 evidence/v6_1_rework/tasks/R0-002/third_party_sources.csv；输出：:35 VENDORED_PARTS={"third_party"}；CSV 239 行 license_hint 仅「cfitsio (NASA)」；nanoflann/ipv/healpix/plate_solve 命中 0|OPEN|PKG-001|无|第三方判定仍为路径段字面量，真实 vendored/派生集合（ipv、nanoflann、healpix_core）在登记面与豁免面双向缺席。
M8a-G-004|G_GOV_GATE|P1|旧宪章 §12.3-1、§12.3-12、§17.11、§14.4|ENGINEERING_SPEC §8：修改代码/测试后同步订正 ci/checks.json，每项检查能红能绿；ASTROCS_DESIGN §12：未实现必须明确报告，不得用文档声明冒充。|命令：grep -c 'gen_sbom' ci/checks.json；grep -c 'dependency-lock' ci/checks.json；sed -n '61,63p' DEPENDENCIES.md；输出：0；0；DEPENDENCIES.md 仍以现在时称「机器校验入口：packaging/gen_sbom_input.py --root .」|OPEN|CI-001|无|依赖锁/SBOM/actions 复验在注册表与 workflow 仍零接线（verify_actions_lock 亦 0 命中），已接的 lock→文档检查仍单向。
M8a-G-005|G_GOV_GATE|P1|旧宪章 §16.2（发布包含许可证）、§14.2、§12.3-1/-9；BSD-2 二进制再分发署名义务|ASTROCS_DESIGN §12：发布候选须发布包白名单/哈希/版本/provenance 通过；ENGINEERING_SPEC §8：检查器覆盖注册表/清单一致。|命令：ls packaging/licenses/；grep -c -e nanoflann -e healpix packaging/dependency-lock.json；sed -n '98,99p' lib/drizzle/CMakeLists.txt；输出：仅 CFITSIO_LICENSE.txt、LICENSE-INDEX.txt、nlohmann_json.MIT.txt；lock 命中 0；EXISTS third_party/nanoflann/include 幻影守卫仍在而 third_party 实树仅 nlohmann/json.hpp|OPEN|PKG-001|无|BSD 源经非规范路径编入交付 DLL/SO，许可文本、上游版本锚与哈希四处登记面（DEPENDENCIES/lock/SBOM/安装树）仍全缺。
M8a-G-006|G_GOV_GATE|P1|旧宪章 §12.3-1、§8.4（模块必备 README+module.yaml）、§12.3-3|ENGINEERING_SPEC §4：每模块必备 README/module.yaml/公开头/实现/target/测试；§8：检查器覆盖模块 manifest/注册表一致。|命令：timeout 60 python3 tools/check_module_readmes.py；grep -c -e 'P1-003' -e 'P1-004' -e 'P1-005' docs/contracts/INDEX.yaml；输出：DOC-003_PASS: 5 模块 README（exit 0）；P1-003/P1-004/P1-005 命中 0|OPEN|MOD-001|与 GAP-008 重复|lib 与 modules 内在范围 README 40 份、lib/*/module.yaml 21 份，门实覆 5 份且仍放行 wcs README 的 P1-004 错锚（其声称的注册表内不存在）。
M8a-G-007|G_GOV_GATE|P1|旧宪章 §12.3-1/-9、§12.2（L2 与实现一致）、§12.3-12|ENGINEERING_SPEC §4：每模块必备 module.yaml；§8：注册表/构建/清单一致且能红能绿；ASTROCS_DESIGN §11.3：状态阶梯唯一口径。|命令：sed -n '4,8p' tools/quality/gen_module_readmes.py；grep -c 'gen_module_readmes' ci/checks.json；ls docs/modules/registry/*.md；grep -c 'd.module_id = "' lib/core/src/module_adapters.cpp；输出：docstring 仍称「checker 以本生成器输出为源」；注册命中 0；页 26；descriptor 22|OPEN|MOD-001|与 GAP-008 重复|生成器声明为假且无 diff 门；26 页 status 全为 ACTIVE（不在 §11.3 阶梯），coverage 页 ALG-COV-001 与 descriptor :874 的 ALG-P2-COV-001 两名并存。
M8a-G-008|G_GOV_GATE|P1|旧宪章 §1.1（唯一最高工程约束与八层顺序）、§1.2、§12.2|ASTROCS_DESIGN §0：本文与其他任何文档冲突时以本文为准，Agent 无权放宽、重新解释或为通过检查而改写。|命令：sed -n '8,20p' docs/README-DOCS.md；输出：:8 仍把 L2 记为 docs/algorithms/*.md；:16-20 权威链仍以「Wiki(核心约束)」居首并写「矛盾以 Wiki 为准」|OPEN|DOC-001|与 GAP-002 重复|被 DOCUMENTATION_STANDARD 指定为分层权威的文档仍改写 L2 定义并把仓库外 Wiki 置于最高权威之前，与 §0 直接冲突。
M9-G-1|G_GOV_GATE|P1|旧宪章 §14.4（校验失败须回收）、§11、§10.5/§18.2（资源门禁）|ENGINEERING_SPEC §9：错误通过统一状态码+结构化诊断传播；ASTROCS_DESIGN §8：heavy 运行须记录资源与句柄面。|命令：sed -n '1193,1219p' lib/gaia_xpsd_client/src/gaia_client.c；sed -n '1978,1985p' 同文件；输出：:1194 函数首行 memset(xf,0,…)；:1219 魔数/长度校验失败直接 return -1 无 munmap/CloseHandle；调用方仅 rc==0 才 close_xpsd_file|OPEN|NEXT-PACK:NP-GAIA-01|无|映射/句柄泄漏路径逐字在位且 memset 使失联不可恢复；文件已大幅重写但该缺陷未随重构修掉。
M9-G-2|G_GOV_GATE|P1|旧宪章 §14.4（禁宽泛处置后继续）、§11（禁吞错）、§5.3/§7.3|ENGINEERING_SPEC §9：错误通过统一状态码+结构化诊断传播；ASTROCS_DESIGN §12：不得用空输出/文档声明冒充完成。|命令：sed -n '1332,1336p' lib/gaia_xpsd_client/src/gaia_client.c；grep -n 'tree_count++' 同文件；输出：:1333-1334 ti->nodes=malloc(...); if (!ti->nodes) break;（break 跳出的是解析所有 Tree 的循环）；:1366 tree_count++；函数出口仍 return 0|OPEN|NEXT-PACK:NP-GAIA-01|无|部分树加载仍按成功返回，被丢树所在天区在锥查询中静默为空，与「该天区无亮星」不可区分。
M9-G-3|G_GOV_GATE|P1|旧宪章 §14.4（配置输入 fail-fast）、§10.5/§18.2（无界分配禁止）、§11|ASTROCS_DESIGN §6.3：退出码 2 = CLI 参数或配置错误；ENGINEERING_SPEC §10：队列/资源必须有容量与背压，禁止无界增长。|命令：抽取 lib/gaia_xpsd_client/src/module_entry.c 的 json_get_f64_array 到 /tmp/g3_probe.c 编译后 timeout 5 /tmp/g3_probe（输入 [-]）；输出：计数循环仍为 if (*q == '-' …) { count++; strtod(q,(char**)&q); } 无零推进保护；exit=124（进程挂死被 timeout 杀死）|OPEN|NEXT-PACK:NP-GAIA-01|无|函数体逐字未变；第二遍写入有 i<count 夹紧故不越界写，但活性挂死与 int 溢出 UB 仍在。
M9-G-4|G_GOV_GATE|P1|旧宪章 §11（临时文件+原子重命名）、§14.4、§8.3（IO-001 唯一写出边界）、§12.3|ASTROCS_DESIGN §9：所有产品临时文件/目录+校验+fsync+原子 rename 提交，失败/取消不得留下可被误认为正式产品的半成品。|命令：grep -n 'ACS_FIO_PATH_MAX' runtime/io/fits_core.c；grep -rn 'define ACS_FIO_PATH_MAX' modules；输出：:1077-1078 char target/tmp[ACS_FIO_PATH_MAX]；:1228-1229 snprintf 拷贝与 fio_writer_make_tmp_name 均不检查截断；modules/services/io/include/astrocs/io/fits_stream_v1.h:33 = 512|OPEN|AIO-001|无|strlen ≥ 511 时 tmp 截断为 target 的原地覆写路径仍成立，begin_v1 仍无长度校验；finding 的 E4 已证 Linux 亦可复现。
M9-G-5|G_GOV_GATE|P1|旧宪章 §11（提交即持久）、§14.4、§8.3、§12.3|ASTROCS_DESIGN §9：临时文件/目录+校验+fsync+原子 rename 提交；失败/取消不得留下可被误认为正式产品的半成品。|命令：grep -c -e fsync -e _commit -e FlushFileBuffers runtime/io/fits_core.c；grep -n 'rename(' 同文件；grep -n 'PUBLISH_FSYNC_FD' lib/hips/src/aio_publish.cpp；输出：耐久性屏障命中 0；rename 仅 :1480；正对照 aio_publish.cpp:34/:45 仍有 _commit/fsync，:369-384 目录 fsync|OPEN|AIO-001|无|提交链仍只有 fflush→close→rename，文件与父目录均无 durability barrier，同仓另一发布实现已有该纪律而 IO-001 未继承。
M9-G-6|G_GOV_GATE|P1|旧宪章 §11（禁吞错后继续产出）、§8.3（写出边界不得分叉）、§14.4、§12.3|ASTROCS_DESIGN §9：失败不得留下可被误认为正式产品的半成品；ENGINEERING_SPEC §9：错误通过统一状态码传播，输出临时文件+原子提交。|命令：grep -n 'write_properties' lib/astro_image_io/src/hips/aio_hips_writer.cpp；sed -n '335,342p' 同文件；输出：:335 定义仍返回 void（fopen 失败即 return、fprintf/fclose 不查、直写正式路径无 tmp+rename）；:1023 与 :1242 两处语句式调用，finalize 照常成功|OPEN|AIO-001|无|properties（IVOA+provenance 唯一载体）写出仍无错误传播与原子性，同库 hiss_stream_writer/aio_pipeline 的正范式未被复用。
V11-N-02|G_GOV_GATE|P1|旧宪章 §8.6（跨语言结构须自描述/尺寸可断言）、§11；V11 普查 p0/V11.md|ASTROCS_DESIGN §7.3：版本化 C ABI，结构体带 struct_size/abi_version，所有权与释放方明确；ENGINEERING_SPEC §4-3：公开头文件为版本化 C ABI，带 struct_size/abi_version。|命令：sed -n '69,81p' lib/astro_image_io/include/aio_hips.h；grep -rn 'class AstroSphereTileView' lib；输出：C 头 8 字段（末字段 const void* var_num_sum，sizeof 56）；五份镜像 hips_direct_smoke.py:24、v5_snr_precision_roundtrip.py:23、v5_maptile_oracle.py:29、hips_mapping_oracle.py:29、gen_hips_browser_test.py:31 全部 7 字段|OPEN|ARCH-001|无|五份镜像无一同步且均无 struct_size，finding 的「无一份可作参照物」仍成立；variance/ivar 产品在 Python 侧仍无处可写。
V11-N-06|G_GOV_GATE|P1|旧宪章 §8.6 + 头文件自订合同（status_codes.h/lifecycle_v1.h 尾扩展兼容）|ASTROCS_DESIGN §7.3：结构体带 struct_size/abi_version；ENGINEERING_SPEC §4-3：公开头文件为版本化 C ABI。|命令：grep -rn 'struct_size != sizeof' lib/phase1_session lib/phase2_session lib/phase3_session lib/astro_image_io/src/aio_abi.cpp runtime/module_loader/secure_loader.c；grep -n 'struct_size != 0' runtime/io/fits_core.c runtime/io/hips_core.c；grep -rn 'struct_size <' providers；输出：严格相等拒绝 8 处；==0 放行 3 处；< 拒绝式在 providers/cpu 与 secure_loader 多处|OPEN|ARCH-001|无|A/B/C 三套互斥语义仍在：头规定的 peer>=self 兼容几乎无人用，三种会话入口+装载器按严格相等、runtime/io 按零放行。
V11-N-07|G_GOV_GATE|P1|旧宪章 §12.3（DLL/SO 导出与 ABI 合同一致）、§12.3-4（检查器可失败）|ENGINEERING_SPEC §8：检查器覆盖 API 文档与 AST 一致、DLL/SO 导出与 ABI 合同一致，每项检查能红能绿；ASTROCS_DESIGN §7.3。|命令：sed -n '13,20p' tools/check_abi_boundary.py；对 ipv_api.h/aio_hips.h/aio_pipeline.h/star_detector.h/dynamic_psf.h/gaia_client.h/fits_stream_v1.h/aio_abi_v1.h 逐个 grep 该脚本；输出：HEADERS=include/astrocs/common_abi_v1.h + lib/backend_host/*.h（排除 impl/inc）；8 个被跨语言/跨 DLL 消费的头 8/8 命中 0|OPEN|ARCH-001|无|语料与被保护面仍 8/8 零交集，且 :28/:36 正则仍要求 typedef struct 具名 tag，匿名结构（本仓多数）不会被扫到。
V11-N-08|G_GOV_GATE|P1|旧宪章 §8.6（跨语言自描述）、§12.3（导出/ABI 一致）|ASTROCS_DESIGN §7.3：每个生产 DAG 节点映射唯一真实 module/DLL/导出入口，结构体带 struct_size/abi_version。|命令：sed -n '69,77p' include/astrocs/io/aio_abi_v1.h；sed -n '83,93p' lib/astro_image_io/include/aio_pipeline.h；sed -n '748,762p' lib/orchestrator/cpp/src/orchestrator.cpp；输出：aio_abi_info_v1 为 struct_size 在前、abi_version 在后；AstroAbiInfo 为 abi_version 在前、struct_size 在后；orchestrator 只比 5 项却在日志打印 struct_size，enum_fingerprint 全仓无比较点|OPEN|ARCH-001|无|两份字段顺序相反的握手结构并存，被门检的一份与交付路径实际使用的一份不是同一类型；日志仍写未参与判定的字段。
V11-N-09|G_GOV_GATE|P1|旧宪章 §12.3（DLL/SO 导出与 ABI 合同一致）、§12.3-1（清单一致）|ASTROCS_DESIGN §7.3：每个模块为独立 DLL/SO 且导出入口唯一；ENGINEERING_SPEC §8：导出/ABI 检查器覆盖。|命令：find lib providers runtime cli modules -name '*.def' -o -name '*.map'；对 lib/astro_image_io、lib/star_detector、lib/dynamic_psf、lib/plate_solve/cpp/ipv、lib/gaia_xpsd_client 分别统计 .def/.map；输出：全仓恰好 10 个（5 .def + 5 .map）全在 calibration/cosmetic/drizzle/hips/snr_estimator，每个 .def 只放行 astrocs_module_query_v1；被 ctypes 消费的 5 个目录各 0；gaia_client.h 仍在 src/|OPEN|ARCH-001|无|5 个被跨语言消费的交付 DLL 导出面仍完全等于 *_EXPORT 全开，Gaia 公共 ABI 头住 src/ 仍逃过任何 include/ 面普查。
V11-N-10|G_GOV_GATE|P1|旧宪章 §8.6（跨语言结构自描述）+ V11 系统性统计（p1/V11-d.md）|ASTROCS_DESIGN §7.3：结构体带 struct_size/abi_version；ENGINEERING_SPEC §8：每项检查能红能绿。|命令：python3 AST 普查全仓 ctypes.Structure 镜像并与 C 头字段数比对（/tmp/v11.py）；对 6 个漂移文件名逐个 grep ci/checks.json；输出：AstroSphereTileView 5 份镜像全 7 字段（C=8）、AioHipsSnrPoint 一份仍 4 字段、GaiaSpectrumStar 一份仍 3 字段 ⇒ 漂移 7 处/6 文件/3 结构（与 V11 S-3 同值）；6 个漂移文件在注册表全部 0 命中|OPEN|ARCH-001|无|「零采集 ⇒ 必漂」的单向包含关系仍复现（漂移面 ⊆ 零采集面）；S-1/S-2 分母口径已变（include/ 公共头由 96 降至 23，lib/*/include 74 个）需按新布局重算。
