ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
V17-N-01|G_GOV_GATE|P1|无（原判据即现行权威）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿），豁免必须显式登记且只减不增；ASTROCS_DESIGN.md §11.1：每个近似有 mutation 证明门能红。|命令：cd '/workspace/Astro CS Database' && timeout 90 python3 -c "import pathlib,re,subprocess;fs=sorted(set(f for f in subprocess.run(['git','ls-files'],capture_output=True,text=True).stdout.split() if f.endswith('_selfcheck.cpp') or f.endswith('aio_abi_selfcheck.cpp')));t={f:pathlib.Path(f).read_text(errors='ignore') for f in fs};print('TU=%d child_rc_eq_0=%d'%(len(fs),sum(len(re.findall(r'child_rc\s*==\s*0',x)) for x in t.values())));print('eq127_total=%d'%sum(len(re.findall(r'==\s*127',x)) for x in t.values()));print('has_127_classifier='+str([f for f,x in t.items() if re.search(r'==\s*127',x)]))";输出：TU=11 child_rc_eq_0=17；eq127_total=1；has_127_classifier=['lib/healpix_db/healpix_drizzle/tests/p1drz/p1drz_tests_selfcheck.cpp']|OPEN|QA-001|无|断言只判 child_rc!=0 即记必败验证通过，127 码值碰撞不区分；仅 p1drz:95 有 ==127 分类，同仓正对照 cli/commands.cpp:310-311 spawn_failed 三分类；fork 失败 return 127 的 6 个 TU（p1hips:51/p1phot:50/p1star:49/p1sess:57/p1wcs:66/aio_abi:47）全被误记通过。（本轮复核：TU=11、child_rc==0 计 17、全仓 ==127 仅 p1drz 1 处，已由分片 Agent 亲跑复算）
V17-N-02|G_GOV_GATE|P1|无（原判据即现行权威）|docs/ci/01_CHECKS.md §1：ci/checks.json 是唯一检查注册表，每项检查必须可能绿能红（有正例与负例）；§4：新增检查项须提供可能绿能红的正例与负例测试。|命令：cd '/workspace/Astro CS Database' && timeout 60 bash -c 'ls -d lib/cpu 2>&1; echo gitlog_hits=$(timeout 120 git rev-list --all --count -- lib/cpu) commits_all=$(timeout 120 git rev-list --all --count); timeout 120 python3 tools/check_serial_hardcode.py 2>&1'；输出：ls: 无法访问 'lib/cpu': 没有那个文件或目录；gitlog_hits=0 commits_all=2157；QA-002_PASS: 无 workers=1/nside=2048/OMP 线程数硬编码; 无生产 GLOB; lease 覆盖默认登记 3 处|OPEN|CI-001|无|PROD_FILES 八项中 lib/cpu 不存在且 2157 提交零命中；tools/check_serial_hardcode.py:40 对不存在目录静默空集合、无实扫计数断（PASS 行只报登记数 3）；SERIAL-HARDCODE 在册 non-waivable、profiles=fast/linux-main/windows-main。（本轮复核：PROD_FILES 确含 lib/cpu，脚本对不存在目录走 else [] 且 rc=0，只报 3 处登记）
V17-N-03|G_GOV_GATE|P1|无（原判据即现行权威）|ASTROCS_DESIGN.md §12：发布候选须满足 ACR 生产不可达等条件，未实现/未验收必须明确报告，不得用空输出冒充；docs/ci/CI_SPEC.md §2：范围是每个提交全量构建+全量检查，不做只测改动的默认跳过。|命令：cd '/workspace/Astro CS Database' && timeout 60 python3 -c "import json;d=json.load(open('CMakePresets.json'));p=[x for x in d['configurePresets'] if x['name']=='linux-control'][0];print('linux-control cacheVariables='+json.dumps(p['cacheVariables'],ensure_ascii=False))" ; timeout 120 bash -c 'set -- $(timeout 60 grep -rl CMAKE_EXPORT_COMPILE_COMMANDS --exclude-dir={run,build,out,artifacts,evidence,reports,graph,worktrees,Testing,logs,third_party,问题扫描} . 2>/dev/null); echo export_cc_files=$#' ; timeout 30 grep -n '缺失(checker 依赖)' tests/cli/test_p1003_drizzle_path.py；输出：linux-control cacheVariables={"CMAKE_BUILD_TYPE": "Release", "ASTROCS_ENABLE_ACR": "OFF", "ASTROCS_BUILD_TESTS": "ON"}；export_cc_files=0；59:            self.skipTest("compile_commands.json 缺失(checker 依赖)")|OPEN|CI-001|无|linux-control preset 无 CMAKE_EXPORT_COMPILE_COMMANDS、ci/steps/linux_build_root_graph.sh 全文无该开关亦无 cp，全仓该符号零命中 ⇒ UT-CLI（linux-main）test_04 恒 SKIP；可达性语义在 CI 侧仅存 PROD-REACH-SELFTEST 一个 --selftest 执行点。（行号按当前树重定位：目标文件在 tests/cli/ 下）
V17-N-04|G_GOV_GATE|P1|旧宪章 §10.5（资源合成/利用率门禁，finding 即引该节）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN.md §8：CPU-heavy 必须多线程，每个 heavy 运行自动记录进程/线程 CPU、worker 均衡等（旧宪章 §10.5 的最新权威对应）|命令：cd '/workspace/Astro CS Database' && timeout 60 python3 -c "import pathlib;L=pathlib.Path('tests/backend/test_mon003_synthetic.py').read_text().splitlines();print('L38='+L[37].strip());print('L50_51='+L[49].strip()+' '+L[50].strip())" ; timeout 60 python3 -c "import unittest;T=type('T',(unittest.TestCase,),{'test_a':unittest.skip('x')(lambda self: None)});r=unittest.TextTestRunner(verbosity=0).run(unittest.TestLoader().loadTestsFromTestCase(T));print('wasSuccessful=%s skipped=%d'%(r.wasSuccessful(),len(r.skipped)))" ; echo RC=$?；输出：L38=cls.skip_compile = r.returncode != 0；L50_51=if self.skip_compile: self.skipTest("编译失败")；wasSuccessful=True skipped=1 RC=0|OPEN|QA-001|无|setUpClass 编译非零即置 skip_compile，两个用例均 skipTest；UT-BACKEND 命令为 python3 -m unittest discover tests/backend（linux-main、non-waivable），skip 判 wasSuccessful=True 退 0 记 OK ⇒ 该红时静默；同仓正对照 tests/backend/test_isa_bit_manip.py:32 用 assert r.returncode == 0
V17-N-05|G_GOV_GATE|P1|无（原判据即现行权威）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN.md §8：生产仅纯 CPU，ACR 保留源码与隔离测试，生产构建/加载/路由不含 ACR/CUDA|命令：cd '/workspace/Astro CS Database' && timeout 60 python3 -c "import pathlib,os;f='tests/cli/test_iso_acr_gpu_isolation.py';L=pathlib.Path(f).read_text().splitlines();print('L85_86='+L[84].strip()+' '+L[85].strip());print('L102_104='+L[101].strip()+' '+L[102].strip()+' '+L[103].strip());srcs=['cli/main.cpp','cli/jsonl.h','lib/phase1_session/p1_session.cpp','lib/phase2_session/p2_session.cpp','lib/phase3_session/p3_session.cpp','lib/phase2/src/upm.cpp']+['cli/main.cpp','lib/phase1_session/p1_session.cpp','lib/phase2_session/p2_session.cpp','lib/phase3_session/p3_session.cpp','lib/phase2/src/upm.cpp'];print('paths=%d all_exist=%s'%(len(srcs),all(os.path.isfile(p) for p in srcs)))"；输出：L85_86=if not os.path.isfile(p): continue；L102_104=if os.path.isfile(p): content = open(p, encoding="utf-8", errors="replace").read() self.assertNotIn("register_phase2_acr_kernels", content,；paths=11 all_exist=True|OPEN|QA-001|无|11 条清单路径（test_01 六条+test_02 五条）当前全在，属结构缺陷尚未发生脱扫；逐条 isfile 缺失即 continue 使禁词断言对空集恒绿，test_02 同型包住负向断言；另 L41 skipUnless(cmake and isfile(EXE)) 把两个纯静态文本检查连坐到 build/cli/astrocs 运行期产物
V17-N-06|G_GOV_GATE|P1|旧宪章 §15.4（验证职责矩阵，finding 仅引作触发面）；核心判据无旧文档（原判据即现行权威）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN.md §11.1：每个近似有 mutation 证明门能红|命令：cd '/workspace/Astro CS Database' && timeout 60 python3 -c "import pathlib,os,datetime;print('reuse='+';'.join('%s:%d'%(f,[i+1 for i,l in enumerate(pathlib.Path(f).read_text().splitlines()) if 'LIB_SO.exists()' in l][0]) for f in ['tests/io/test_hips_input_contract.py','tests/io/make_hips_fixture.py','tests/io/hips_output_fixture.py']));mt=lambda p:datetime.datetime.fromtimestamp(os.stat(p).st_mtime).strftime('%Y-%m-%d %H:%M:%S');print('libhips_core_test.so='+mt('runtime/io/libhips_core_test.so')+' fits_core.c='+mt('runtime/io/fits_core.c'));print('libfits_core_test.so='+mt('runtime/io/libfits_core_test.so')+' hips_core.c='+mt('runtime/io/hips_core.c'))"；输出：reuse=tests/io/test_hips_input_contract.py:55;tests/io/make_hips_fixture.py:43;tests/io/hips_output_fixture.py:48；libhips_core_test.so=2026-09-03 03:05:59 fits_core.c=2026-09-07 01:29:57；libfits_core_test.so=2026-09-03 03:05:53 hips_core.c=2026-09-03 03:05:25|OPEN|QA-001|无|三站均为存在即 return 复用，无源↔产物新鲜度前置；libhips_core_test.so 比 fits_core.c 旧 4 天（后者最近提交 6825cb53 @09-07 01:36），.gitignore:31 *.so 且 CI 无生成步 ⇒ 宿主机永对旧 .so 判绿；实际行为是否分歧需运行期，本轮只判前置缺失。（本轮复核：三处 mtime 与见证一致）
V18-N-01|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18.md 第 3-9 行 V18-N-01（旧文号 C-21 判据②；未给节号，机制为「注入分支排在 !(cond) 之前」）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；docs/ci/01_CHECKS.md §1：ci/checks.json 是唯一检查注册表，每项检查必须可能绿能红|命令：grep -rn --include=*.hpp "faultname) != nullptr &&" lib tests；输出：p1hips_test_main.hpp:69、p1cal:53、p1cos:58、p1psf:86、p1drz:66、p1sess:88、p1phot:65、p1noise:58、p1wcs:155、aio_abi:70 十族的 !(cond) 必在其后（73/57/62/90/70/92/69/62/159/74）；p2hips_test_main.hpp:34 P2H_CHECK 无注入支；p1star record():53-58 判后 ok=!ok 覆盖|OPEN|QA-001|无|注入命中即被 C++ else-if 短路，cond 根本不求值（断言失去判据）；无任何门校验该次序，12 族条件语义各自漂移
V18-N-02|G_GOV_GATE|P1|旧快照 ci/INVENTORY_REPORT.md:24/:57（70 项时代，非现行注册表）；机制为 V9-N-07 补强，无节号|docs/ci/01_CHECKS.md §1：每项检查必须可能绿能红（有正例与负例）；§4：新增检查项须提供可能绿能红的正例与负例测试；ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）|命令：python3 解析 ci/checks.json 打印含 --selftest/--selfcheck 的门；输出：PRODUCTION-GRAPH cmd=python3 tools/quality/check_pipeline_graph.py --selftest changed_paths=['tools/quality/check_pipeline_graph.py','graph/**']；ISA-LEAK-SELFTEST/PROD-REACH-SELFTEST 同形且 changed_paths 不含生产面；LOG-CONTRACT-SELFCHECK changed_paths=['runtime/logging/**','schemas/**']；另读 check_prod_reachability.py，_selftest:207-231 在 :220-226 重写 :100-108 规则、未调主判定；实跑 --selftest 输出 SELFTEST_PASS: direct session+drizzle in CLI caught（exit=0）|OPEN|CI-001|无|四门在册只跑自检形态且无真形态配对（对照 NO-SERIAL-HEAVY 有真门）；check_isa_leak selftest 只喂假反汇编串，交付二进制从未被看；PRODUCTION-GRAPH 与 LOG-CONTRACT 的 changed_paths 含生产面却被路由到自检门
V18-N-05|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 8-9 行 V18-N-05（旧文号 V9-N-07/V15-N-06/S-5；未给节号，机制为「判据取自被检物自身」）|ENGINEERING_SPEC.md §5.1：不调用生产实现的独立 Oracle 或解析解；§8：每项检查有正例与负例（能红能绿）|命令：python3 截取 tools/monitoring/check_log_contract.py:288-318 后检索 bad_/invalid/负例/expect_fail；输出：selfcheck() :292 调 check_schema_self（REQUIRED_FIELDS 实来自 runtime/logging/log_event.py:30）→ :301-306 用生产 LogEvent().to_jsonl() 造 1 条合法行 → :309-314 交自身 validate_jsonl_line 判合法；函数体内真负例 0 处；实跑 --selfcheck 输出 verdict=PASS exit=0|OPEN|QA-001|无|唯一负例在同仓 tests/monitoring/test_log_contract.py:71 test_missing_field_rejected，但归 UT-MONITORING 门，本门不跑；schema 被单向要求等于 checker 自身常量
V18-N-09|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 11 行 V18-N-09（旧文号 C-21① 前置件；未给节号，机制为「注入名全经变量传递」）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；docs/ci/01_CHECKS.md §4：新增检查项流程须登记 ID/命令/门禁级/正例负例|命令：python3 解析 lib/dynamic_psf/tests/p1psf/*.cpp 的 P1PSF_CHECK(_MSG) 调用点（去注释后配平括号）并统计注入名；输出：P1PSF_CHECK callsites(non-comment)=133；with literal name=0；name-via-variable=133；名称字面量仅作 11 处 const char* 变量初始化（p1psf_tests_core.cpp:77/78/292/293/535/627/628/629、:986/987、p1psf_tests_perf.cpp:82）；selfcheck:41 默认名 recovery|OPEN|QA-001|无|注入名只出现在变量初始化与注释中，按调用点字面量枚举=零命中；selfcheck 默认名与注册面无静态对齐；无 ACS_FAULT 类编译期宏（检索零命中）
V18-N-10|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 15-16 行 V18-N-10（旧文号 V11-N-10/V11-N-06/C-18；未给节号，机制为「手抄清单与注册表漂移」）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；docs/ci/01_CHECKS.md §1：ci/checks.json 是唯一检查注册表|命令：python3 按名字面量枚举 p1drz/*.cpp 并读取 p1drz_tests_selfcheck.cpp:26-30 k_injections[]；输出：k_injections 9 名 [flux_closure uniformity impulse nonfinite determinism variance negative_matrix sip_active adu_inverse]；仓内另见 3 名 [perf_parity perf_run perf_trend]（p1drz_tests_perf.cpp:65/68/71）；差集=注册但从不驱动=3 名|OPEN|QA-001|无|手抄清单三处并存（selfcheck:7-8 注释 / k_injections[] / 实际 CHECK 站点）；perf_* 在册却从不被注入遍历，无集合断言令两集合相等
V18-N-11|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 3-6 行 V18-N-11（旧文号 V17-N-01/V9-N-09/10/C-21/A-38；未给节号，机制为「元门 fail-open、child_env 全丢、父侧只判 rc==0」）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN.md §12：未实现/未验收必须明确报告，不得用命令占位/空输出/文档声明冒充完成|命令：run/ci/build-gcc-release/tests/unit/p1drz 下 env ASTROCS_P1DRZ_FAULT= ./p1drz_selfcheck_test；输出：[p1drz] group units PASS（properties/oracle/negative 同）；[p1drz] == P1-DRZ-TEST: 4 通过, 0 失败 ==；EXIT=0（无任何 SELFCHECK phase 行）；对照裸跑同一二进制：baseline PASS + 9 注入 rc=1 必败；grep 计数：child_env 仅 {buf,nullptr} 11 处、_exit(127) 11 处、rc==127 分支仅 p1drz:95 一处|OPEN|QA-001|无|11 族父侧只判 child_rc==0 ⇒ execve 失败（127）被计为必败通过；p1drz:49 重入判据 argc>=1 恒真，置空值（正是 p1star/CMakeLists.txt:161 的 ASTROCS_P1STAR_FAULT= 手法）即整门跳过两阶段并 PASS（本轮实测 exit=0）
V18-N-13|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 18-19 行 V18-N-13（旧文号 S-1/V12-N-08/M8-F-015；阈值注释引控制包 T411/T500，无节号）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；§10：一个进程只有一个资源调度器与线程预算源，模块不得硬编码 workers|命令：read tools/quality/contracts/check_full_integration.py 并 grep -rn HARDCODE_THREAD_DEBT_CAP（排除巨目录）；输出：:39 HARDCODE_THREAD_DEBT_CAP=10 硬编码本文件；:55-57 debt_count=len(hw) 取自自身 spawn 的 check_forbidden_patterns 输出；:62 超额时 debt_count=HARDCODE_THREAD_DEBT_CAP 截回上限；:70 全为自造 INTEG-P1-DEBT 即判 DELIVERED；:84 return 0；T411/T500/HARDCODE_THREAD_DEBT_CAP 仓内零命中|OPEN|CI-001|无|额度阈值无仓内来源锚（注释引控制包任务号，仓内零命中）；同源计数+超额截回+自造 finding 三者叠加；建议并入数值常量门而不新建门；分配表 原优先级=P1（finding 内自标 P2）
V18-N-14|G_GOV_GATE|P1|问题扫描/findings/G_GOV_GATE/p1/V18-b.md 第 21-25 行 V18-N-14（旧文号 V18-N-11/V17-N-01/E14/C-21②；未给节号，机制为「argc>=1 与 getenv!=nullptr 两套重入判据并存」）|ENGINEERING_SPEC.md §8：每项检查有正例与负例（能红能绿）；ASTROCS_DESIGN.md §12：未实现/未验收必须明确报告，不得用命令占位/空输出冒充|命令：python3 遍历全部 *_selfcheck.cpp 打印含 argc>=1 或 getenv( 的行；输出：p1drz_tests_selfcheck.cpp:49 判据为 argc >= 1 && getenv(ASTROCS_P1DRZ_FAULT) != nullptr；p1cal:79、p1cos:81、p1psf:80、p1noise:86 为 getenv!=nullptr && argc>=2；p1hips:134、p1wcs:150、aio_abi、p1sess/p1phot/p1star 用 argv 判据|OPEN|QA-001|无|argc>=1 恒真使 p1drz:49 退化为 env 存在即注入相，已实测置空值即整门跳过并 PASS；两套判据并存故逐站补会漏，需统一显式相位参数（如 argv[1] 等于 inject）
