ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M5b-C-07|C_DOC_CODE_GAP|P1|旧宪章 §18.1/§7.3/§1.1（ASTROCS_PROJECT_CONSTITUTION.md，已不在权威链）|ASTROCS_DESIGN §5.3：首批冻结八投影 TAN/SIN/CAR/AIT/STG/MOL/CEA/ZEA（含 ZEA），新增投影经 projection registry 注册并附独立往返 Oracle|命令：sed -n '264p' ASTROCS_DESIGN.md; grep -m1 -n "SIN/ZEA/CAR/AIT" docs/algorithms/PHASE3_PROJ_IMPL.md; grep -m1 -n "GAP-011" 工程控制/PROJECT-GOVERNANCE-01/GAP_AUDIT.md；输出：- **内置多种投影算法**，首批冻结 **TAN / SIN / CAR / AIT / STG / MOL / CEA / ZEA**（每种声明适用域、奇点、经度 wrap、轴手性…）；20:- 非目标: 不实现 SIN/ZEA/CAR/AIT（矩阵 notes 列为显式扩展清单，当前；101:### GAP-011　缺口（确定）：两个投影 registry 都只有 4 个投影，缺 STG/MOL/CEA/ZEA|VOID|P3-001|与 GAP-011 重复|旧判据「ZEA 未被冻结、ALG 列 ZEA 有误、漏 AIT」被 §5.3 相反要求替换（ZEA 已在冻结八投影内、AIT 本就在该清单里），故不构成偏差；残余真实缺口是 registry 只有 4 投影、缺 STG/MOL/CEA/ZEA，已登记为 GAP-011，不在本条重复开列
M6a-C-002|C_DOC_CODE_GAP|P1|旧宪章 §12.3-8/§10.4/§16.2；SCI-P3-001 §9a-2|ASTROCS_DESIGN §8（单一线程预算源与有界内存；禁无界内存增长）+ §0（文档与实现冲突以本文为准）|命令：grep -m1 -n "跨 worker 共享一个" lib/phase3_session/p3_resample.cpp; grep -m1 -n "std::mutex mu;" lib/phase3_session/p3_resample.cpp; grep -m1 -n -o "LRU(容量=配置 max_tiles)" docs/architecture/PHASE3_MODULE_ARCH.md；输出：15://   本文件修复 = ①跨 worker 共享一个**有界 LRU** tile 缓存 (容量 = max_tiles,；64:    mutable std::mutex mu;；16:LRU(容量=配置 max_tiles)|RESOLVED|P3-002|无|P30 修复后实现已改为 SharedTileCache：跨 worker 共享有界 LRU + std::mutex + 缺失负缓存，容量= max_tiles 与 worker 数无关，文档 §1 LRU、§3 共享读+互斥加载、§3 内存上界式三项均与实现一致，原「每 worker 无锁 FIFO、tile 读 N 倍、上界少算」不再成立；残余仅 p3_session.cpp:241/:252 注释与 §3「I/O 线程 1(预取深度=1)」措辞未跟随
M6a-C-003|C_DOC_CODE_GAP|P1|旧宪章 §16.2/§12.3-1/-5/§14.2/§14.3/§11；AGENTS.md 模块文档真源定位|ASTROCS_DESIGN §9（aio 是唯一 FITS/HiPS/manifest 读写边界；失败/取消不得留下半成品）+ §11.3/§12（未实现/未验收必须明确报告，不得用文档声明冒充）|命令：grep -m1 -n "AIO-002 原子发布内建" lib/core/src/module_adapters.cpp; grep -m1 -n "无原子发布" lib/hips/README.md; grep -m1 -n "唯一生产实现" lib/snr_estimator/memory.md；输出：28://                write_variance_tile/finalize (AIO-002 原子发布内建;；192:与实现不符——部分失败产品残留由调用方/IO-003 层处置）；无原子发布；35:- 唯一生产实现 lib/snr_estimator/cpp/src/noise_model.cpp（466 行），签名|OPEN|DOC-001|与 GAP-009 重复|节点表注释仍把 AIO-002 原子发布写成 aio_hips 落盘路径内建，而 lib/hips/README.md:190-197 自证 writer 核心 remove+create 直写、DISP-HIPS-004 维持登记；snr_estimator memory.md:35/README:5 仍称「唯一生产实现」，根图已解除该子图（CMakeLists.txt:210-215 注释），noise-snr 节点实调 lib/phase1/noise（module_adapters.cpp:14）
M6b-C-001|C_DOC_CODE_GAP|P1|旧宪章 §6.3/§1.1/§12.3-10/§17.4|docs/design/UNIFIED_MODEL.md §2（support「可否作权重」=否）+ ASTROCS_DESIGN §4.3（逆方差叠加：由每个源像素 SNR 算权重，不是直接用 SNR 加权）|命令：grep -m1 -n "UPM ivar 回退" docs/KNOWN_LIMITATIONS.md; grep -m1 -n -o "或接受 support 回退" docs/TROUBLESHOOTING.md; grep -m1 -n "legacy_allow_weight_fallback" lib/phase2/include/astro/phase2/stage2_common.h；输出：13:9. **UPM ivar 回退**: 输入帧无 ivar 产品时积分权重回退 support；16:或接受 support 回退；94:    bool legacy_allow_weight_fallback = false;|OPEN|P2-002|无|实现默认硬错误（legacy_allow_weight_fallback=false；integrate.cpp:54-56/:66-69 非有限/负权重→P2_INTEGRATE_INVALID_INPUT），而 KNOWN_LIMITATIONS 第 9 条与 TROUBLESHOOTING:16「或接受 support 回退」仍把 §4.3/UNIFIED_MODEL §2 禁止的路径写成既有可接受行为；lib/phase2/memory.md:132 与 :145 同域两套相反口径
M6b-C-002|C_DOC_CODE_GAP|P1|旧宪章 §12.2/§12.3-10/§13.1/§1.1|ENGINEERING_SPEC §8（检查器覆盖：算法引用有效 SCI/ALG、删除/重命名无悬空引用、活动文档无陈旧历史状态冒充）+ ASTROCS_DESIGN §11.3（状态阶梯唯一口径）|命令：grep -m1 -n -o "现状=R3-A 缺陷语义" docs/algorithms/PHASE2_INTEGRATION.md; grep -m1 -n -o "现状缺陷清单" docs/algorithms/PHASE2_INTEGRATION.md; grep -m1 -n "B2-A7: canonical reducer 契约" lib/phase2/src/integrate.cpp；输出：42:现状=R3-A 缺陷语义；234:现状缺陷清单；44:        // B2-A7: canonical reducer 契约 = max(**accepted** support)，作用域是|OPEN|P2-001|无|代码已把 sup_max 更新移到 w==0 continue 之前（integrate.cpp:44-50）并有回归门（tests/unit/p2_output_semantics_test.cpp:85），但冻结 ALG §2(:42)/§3(:64)/§11.3(:234-236) 仍以「现状=缺陷语义、登记不改码」表述，且 §3 门序表「sup_max 更新位于 :49 continue 之后」已不成立、逐符号锚整体错位
M6b-C-003|C_DOC_CODE_GAP|P1|旧宪章 §18.1/§7.2/§7.3|ASTROCS_DESIGN §5.3（首批冻结八投影 TAN/SIN/CAR/AIT/STG/MOL/CEA/ZEA；新增经 registry 注册）+ §11.3（状态阶梯唯一口径）|命令：grep -m1 -n "不实现 SIN/ZEA/CAR/AIT" docs/algorithms/PHASE3_PROJ_IMPL.md; grep -m1 -n "冻结四投影" docs/algorithms/PHASE3_PROJ_IMPL.md; sed -n '264p' ASTROCS_DESIGN.md；输出：20:- 非目标: 不实现 SIN/ZEA/CAR/AIT（矩阵 notes 列为显式扩展清单，当前；348:## 15 P3-001 增补：版本化 projection registry 与冻结四投影（TAN/SIN/CAR/AIT）；- **内置多种投影算法**，首批冻结 **TAN / SIN / CAR / AIT / STG / MOL / CEA / ZEA**（每种声明适用域、奇点、经度 wrap、轴手性…）|OPEN|P3-001|与 GAP-011 重复|同一 ACTIVE 文档内 §1(:20)/§11(:190) 与 §15(:348) 两版投影集并存，且两版都不是 §5.3 的八投影（p3_projection.cpp registry 实测 4 行）；原 §18.1 四投影判据已失效，本条改按 §5.3 仍成立，owner 行状态词已按 NOT_IMPLEMENTED 表述故不再计
M7-C-101|C_DOC_CODE_GAP|P1|旧宪章 §4.3/§12.3-1/§11.1|ASTROCS_DESIGN §9（manifest 至少记录：…像素/采样语义、算法 ID、模块 build ID、实际 provider、生成时间）|命令：grep -m1 -n "SCI-\[A-Z0-9-\]" contracts/data/artifact_manifest.schema.json; grep -m1 -n "allowed = {" runtime/artifact_store/artifact_manifest_validator.py; grep -m1 -n "science_ids 从 manifest" runtime/artifact_store/production_store.py；输出：88:          "items": { "type": "string", "pattern": "^SCI-[A-Z0-9-]+$" },；196:        allowed = {"module_id", "module_build_id", "entry", "science_contract_ids"}；611:        science_ids 从 manifest producer.science_contract_ids 透传（SCI-*）；|OPEN|DATA-001|无|producer 只允许 SCI-* 一个合同字段（正则强制），ALG-*/TST-* 在产品级溯源链无落点，与 §9「manifest 至少记录算法 ID」不符；算法级溯源只能在产品出口靠 module_build_id 反查构建记录
M8-C-001|C_DOC_CODE_GAP|P1|旧宪章 §5.3/§6.3/§12.3-12/§10.4|ASTROCS_DESIGN §8（单一线程预算源、禁硬编码 workers）+ §0（本文与任何文档冲突以本文为准）|命令：grep -m1 -n -o "sampler 串行" docs/architecture/THREAD_BUDGET_ARCH.md; grep -m1 -n "生产默认 N-worker 并行" lib/phase2/src/sampler.cpp; grep -m1 -n "std::vector<std::thread> pool" lib/phase2/src/sampler.cpp；输出：32:sampler 串行；882:    // 生产默认 N-worker 并行(std::thread, 跨 Linux/MSVC 一致); OpenMP 条件已移除。；890:        std::vector<std::thread> pool;|OPEN|RT-001|与 GAP-014 重复|§4(:32) 仍称「旧 THREADING_MODEL.md §确定性锚点全部有效」并把 sampler 列为串行锚，直接反证于 sampler.cpp:882/:890；行锚漂移（upm.cpp:495 现 :515、drizzle_engine 站点亦移）；:33「无裸 data race」与同节计数器/tile 合并条款及 p1drz 1e-12 容差测试三向互斥
M8-C-002|C_DOC_CODE_GAP|P1|旧宪章 §5.3/§6.3/§13.1/§12.3-12|ENGINEERING_SPEC §3（科学公式/归约顺序/精度与默认容差不可修改；数据对象禁止一个字段承载多个含义）+ §5.1（1 worker 与 N worker 数值一致性）|命令：grep -m1 -n "determinism class D1" lib/phase2/src/upm.cpp; grep -m1 -n "1T/2T calibrate 差" lib/phase2/tests/synthetic_gate.cpp; grep -m1 -n "repeat-2T calibrate 差" lib/phase2/tests/synthetic_gate.cpp；输出：515:        // 定义 determinism class D1(worker 数无关, 同一 worker 数下位精确)。；303:    EXPECT_NEAR(out1[0], out2[0], 1e-6) << "1T/2T calibrate 差";；318:    EXPECT_NEAR(out3[0], out2[0], 1e-12) << "repeat-2T calibrate 差";|OPEN|P2-001|无|注释声称跨 worker「位精确」，同合同测试实为 1e-6 容差(:303)、同配置重复 1e-12(:318)，docs/science/PHASE2_UPM.md:78 又是「max_abs==0 与 1e-12 等价门」；三处口径互不相同，且唯一能证伪的门在 GTest 缺失时静默零注册
M8a-C-001|C_DOC_CODE_GAP|P1|旧宪章 §8.1/§3.1/§12.3-10|ASTROCS_DESIGN §6.1/§6.2（唯一可执行入口 + 唯一命令树；phase1/2/3 仅为内部指代）+ §10.1（每平台唯一入口）|命令：grep -m1 -n "正式科学运行只有一条命令" lib/orchestrator/README.md; grep -c "orchestrator" CMakeLists.txt; grep -c "orchestrator" packaging/astrocs.product.json；输出：7:正式科学运行只有一条命令：；0；0|OPEN|CLI-001|与 GAP-014 重复|README:3 自称「AstroCS Orchestrator 2.0（Phase1 JSON 唯一入口）」、:7/:10 写「正式科学运行只有一条命令 orchestrator.exe」并冻结 0-10 ASTROCS_* 第二套码表，而该二进制不在根 CMake、不在 install_layout、不在 product.json，也无 legacy/DORMANT 标注
M8a-C-002|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1/§12.3-10/§16.2；docs/owner/RELEASE_STATUS.md §0 状态词阶梯|ASTROCS_DESIGN §11.3（状态阶梯唯一口径：IMPLEMENTED=源码在位且实际执行通过、INSTALLED=进安装树与产品清单）+ §12（未实现/未验收必须明确报告）|命令：grep -m1 -n "落码由 P1-COS-IMPL 建立" lib/cosmetic/README.md; grep -m1 -n -o "全仓库无 astrocs_p1_hips_writer 目标" lib/hips/README.md; grep -m1 -n "entrypoint: astrocs_module_query_v1" lib/calibration/module.yaml；输出：9:> 目录（astrocs_p1_cosmetic.dll 落码由 P1-COS-IMPL 建立，当前本目录仅；24:全仓库无 astrocs_p1_hips_writer 目标；21:entrypoint: astrocs_module_query_v1|OPEN|MOD-001|无|三例五源互斥：cosmetic README:9 称本目录无源码（实有 src/module_entry.cpp 与 astrocs_p1_cosmetic 目标）；hips README:24 称无 astrocs_p1_hips_writer 目标（lib/hips/CMakeLists.txt:43 已建，product.json MOD-P1-HIPSW=IMPLEMENTED）；calibration README:161 称 entrypoint=MISSING 而 module.yaml:21 已接；drizzle module.yaml:21 的 descriptor 行锚 508-525 实为 :815
M8a-C-003|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1/§12.3-10/§14.1/§10.4/§8.3；DEPENDENCIES.md:31/:83|ASTROCS_DESIGN §9（aio 是唯一 FITS/HiPS/manifest 读写边界）+ ENGINEERING_SPEC §7（目录规范；真源落位 lib/，禁止散落与第二权威）|命令：grep -m1 -n -o "零外部依赖（不依赖 cfitsio / XML 库）" lib/astro_image_io/README.md; grep -m1 -n "add_library(astrocs_cfitsio" CMakeLists.txt; python3 -c "import re;print('vendored-cfitsio-sources',len(re.findall('lib/astro_image_io/third_party/cfitsio',open('cmake/cfitsio_sources.cmake').read())))"；输出：7:零外部依赖（不依赖 cfitsio / XML 库）；275:add_library(astrocs_cfitsio STATIC ${ASTROCS_CFITSIO_SOURCES})；vendored-cfitsio-sources 60|OPEN|AIO-001|与 GAP-002 重复|README 停留 2026-07-12 快照：:5/:7/:19/:180「零外部依赖（不依赖 cfitsio）」与同目录 vendored cfitsio 60 源编入 astrocs_cfitsio 直接矛盾；:106-131 目录树无 src/hips、无 aio_abi.cpp 且把 astro_image_io.dll 当源条目；:192 把外部 GitHub 仓当「当前版本」；:28/:166/:204 仍写 OpenMP 16 线程；构建段只给 g++/MinGW
M8a-C-004|C_DOC_CODE_GAP|P1|旧宪章 §14.1/§12.3-1/-10；AGENTS.md 目录规范（真源=lib/）|ASTROCS_DESIGN §7.1（源码唯一家 lib/）+ ENGINEERING_SPEC §6/§7（只 main 开发、禁止额外 clone/worktree；目录规范）|命令：grep -m1 -n -o "独立仓库本地副本，.gitignore 忽略" lib/healpix_db/README.md; grep -c -i "healpix" .gitignore; grep -m1 -n "add_library(astrocs_drizzle STATIC" CMakeLists.txt；输出：18:独立仓库本地副本，.gitignore 忽略；0；408:add_library(astrocs_drizzle STATIC|OPEN|DOC-001|与 GAP-002 重复|README:18-19/:7-10/:31-37 把生产真源定性为外部 GitHub 仓的本地副本并被 .gitignore 忽略，实测 .gitignore 对 healpix 命中 0，根 CMake:408 直接编译该目录为 astrocs_drizzle 且 install_layout:104 交付；healpix_stack 实际在 archive/legacy/ 下仍被列为「活跃（独立仓库）」
M8a-C-005|C_DOC_CODE_GAP|P1|旧宪章 §12.3-1；docs/traceability/TRACEABILITY_SPEC（不在权威链）|ASTROCS_DESIGN §7.3（每个可独立调度模块含 README/module.yaml/公开头，单一 entrypoint）+ ENGINEERING_SPEC §4（module.yaml 必备字段）|命令：python3 -c "import re,glob;man={m.group(1) for f in glob.glob('lib/**/module.yaml',recursive=True) for m in [re.match(r'^module_id:\s*(\S+)',l) for l in open(f,encoding='utf-8')] if m};d=set(re.findall(r'd\.module_id = \"([^\"]+)\"',open('lib/core/src/module_adapters.cpp',encoding='utf-8').read()));print('manifest-ids',len(man),'descriptor-ids',len(d),'intersection',len(man&d))"；输出：manifest-ids 21 descriptor-ids 22 intersection 0|OPEN|MOD-001|与 GAP-008 重复|21 份 lib/**/module.yaml 的 module_id（astrocs.p1.*/p2.*/p3.*/catalog.gaia）与 module_adapters.cpp 22 个生产 descriptor（全为 astrocs.phaseN.*）精确交集 0/21，任何以 module_id 为键的跨源自动比对必然失效
M8a-C-006|C_DOC_CODE_GAP|P1|旧宪章 §16.2/§17.11/§12.3-1|ASTROCS_DESIGN §12（发布候选：发布包白名单/哈希/版本/provenance 全部通过）+ §10.1（交付形态含 schemas 与 manifest）|命令：grep -m1 -n "cfitsio(BSD)" tools/make_windows_release.py; grep -m1 -n "licenseConcluded" tools/make_windows_release.py; grep -m1 -n "Unpublished--all rights reserved under the copyright laws" lib/astro_image_io/third_party/cfitsio/licenses/License.txt；输出：104:        "静态自带的第三方: cfitsio(BSD), zlib(zlib license), nlohmann/json(MIT), "；123:            "licenseConcluded": "NOASSERTION",；1:Copyright (Unpublished--all rights reserved under the copyright laws of|OPEN|PKG-001|与 GAP-019 重复|NOTICE/SBOM 仍为脚本内字面量且与实际链接闭包脱钩：make_windows_release.py:101-108 把 cfitsio 标为 BSD（仓内实为 NASA/USG 文本）、把 HEALPix 归属指向 lib/plate_solve/LICENSE；SBOM packages 仅 1 条 SPDXRef-Package-AstroCS 且 licenseConcluded=NOASSERTION、downloadLocation=NOASSERTION；make_linux_release.py:88 把许可权威指向已不存在的 工程控制/RELEASE_V5/...（GAP-019 同族）
M9-C-1|C_DOC_CODE_GAP|P1|旧宪章 §8.3/§3.1/§15.3/§12.3/§11；docs/interfaces/io/IO_001_FITS_STREAM_INTERFACE.md:45|ASTROCS_DESIGN §9（aio 是唯一 FITS/HiPS/manifest 读写边界，禁止各自复制 reader/writer）+ §10.1/§10.2（Windows amd64 正式交付；平台相关源码分开写）|命令：grep -m1 -n "MoveFileExA" lib/hips/src/aio_publish.cpp; grep -m1 -n "路径均为 UTF-8" lib/hips/include/astrocs/hips/publish.h; grep -c "MultiByteToWideChar" lib/hips/src/aio_publish.cpp；输出：365:    if (!MoveFileExA(stage_path_utf8, out_dir_utf8, MOVEFILE_REPLACE_EXISTING))；73:/* ───────── 原语 v1 (4 函数; 路径均为 UTF-8, 与 IO-001 同语义) ───────── */；0|OPEN|AIO-001|无|合同声明「路径均为 UTF-8」但 Windows 分支用 _mkdir/_unlink/FindFirstFileA/MoveFileExA 按 ANSI 代码页解释，lib/hips 全目录 MultiByteToWideChar 命中 0；仓内唯一 UTF-8→UTF-16 适配层 lib/astro_image_io/src/aio_util.h::aio_fopen_utf8 未被复用，且 AIO-002 原语已由 lib/hips/src/module_entry.cpp 接线、生产可达；Linux CI 不可见，需 Fatduck Windows 复验
