ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M7-E-202|E_TRACE_BREAK|P2|旧宪章 §12.3-9（文档内引用存在性）|ENGINEERING_SPEC §8：删除/重命名无悬空引用；docs/ci/01_CHECKS.md §2：CHK-DANGLING（P1）|命令：grep -n "REJECTION.md:16" docs/science/REJECTION.md；输出：32:- n 为 planning 层 nominal contributors，一次解析，禁止 per-pixel effective 路由（docs/science/REJECTION.md:16）。；命令：sed -n '16p' docs/science/REJECTION.md；输出：（:16 实为 §2 符号表 weights[i] 行 原文 markdown 表格行含竖线 按 PSV 纪律转述）|OPEN|DOC-001|无|绝对行号自引仍指向错误行（:16 不含 nominal contributors 语义）；同篇 :46/:80/:130 行内自引同族；文档内互引应改节名/句锚
M8-E-001|E_TRACE_BREAK|P2|旧宪章 §17.10（追溯行必须指向可解析宿主）、§12.3-12、§16.2（状态声明与实际一致）|ASTROCS_DESIGN §11.3：状态阶梯唯一口径；ENGINEERING_SPEC §8：模块 manifest/注册表/构建 target 与产品清单一致|命令：ls lib/hips_p2/；输出：memory.md module.yaml README.md（三件套 零源文件）；命令：grep -n -e "add_executable(astrocs-stage2" -e "EXCLUDE_FROM_ALL TRUE" lib/phase2/CMakeLists.txt；输出：123:add_executable(astrocs-stage2 tools/stage2.cpp) / 130:set_target_properties(astrocs-stage2 PROPERTIES EXCLUDE_FROM_ALL TRUE)（README:38 仍写 :103-110）；命令：wc -l lib/phase2/tools/stage2.cpp；输出：1782（README:6 仍自称「1762 行实测」）|OPEN|MOD-001|无|三事实不变：MOD 挂零源目录、宿主是 EXCLUDE_FROM_ALL compatibility 工具不入默认构建与 install、文档行锚与行数失实且再漂移；追溯宿主字段应统一用 target 名 行号符号化
M8a-E-003|E_TRACE_BREAK|P2|旧宪章 §12.3-9（无悬空引用）、§12.3-1（L2 与登记表一致）；DISP-* 偏差登记制度|ASTROCS_DESIGN §12：追踪无断链、未验收须明确报告；ENGINEERING_SPEC §8：删除/重命名无悬空引用|命令：grep -rn "DISP-PSF-007" lib docs HANDOVER.md；输出：lib/dynamic_psf/module.yaml:136（候选）、lib/dynamic_psf/tests/p1psf/p1psf_tests_core.cpp:717（锚翻转注）、lib/dynamic_psf/README.md:4（候选收口）、HANDOVER.md:38（整改 表格行含竖线故转述）⇒ docs 侧 0 命中；命令：grep -n "DISP-PSF-001..006" docs/algorithms/STAR_PSF_ALGORITHMS.md；输出：178:### 11.3 DISP-PSF-001..006（登记不改码，整改归 P1-PSF-IMPL/INT）|OPEN|DOC-001|无|四处使用面全在且登记表仍只到 006、亦无「不予登记/已关闭」声明；批 ABI 边界整改历史在 L1 侧仍不可回溯；补登记行或改口二选一
M8a-E-004|E_TRACE_BREAK|P2|旧宪章 §12.3-9、§12.3-10（状态失实）；旧 DOCUMENTATION_STANDARD（source map 须可定位）|ENGINEERING_SPEC §8：删除/重命名无悬空引用、模块 manifest 一致；ASTROCS_DESIGN §11.3：不存在的文档不得标 VERIFIED|命令：find lib/cosmetic/include -type f；输出：lib/cosmetic/include/astrocs/cosmetic/types.h（cosmetic README:7-8 仍称本目录 include/astro_calibration.h 其真身在 lib/calibration/include/）；命令：grep -n "add_library(astrocs_calibration" CMakeLists.txt；输出：373:add_library(astrocs_calibration STATIC（README:7/:23 所引 :321-333 区间实落 :322 astrocs_aio 段）；命令：ls docs/architecture/cpu/；输出：CPU_001_CAPABILITY_PROBE.md CPU_003_AVX2_PROVIDER.md（无 ARCH_CONTRACTS.md 而 phase3_proj README:38 与 phase3_rsmp README:30 仍引其并标 VERIFIED 表格行竖线转述）|OPEN|MOD-001|无|四站悬挂/错位全数复现（另 hips README:172 相对引 tests/hiss_write_probe.cpp 按目录不可解析 真身在 lib/healpix_db/healpix_drizzle/tests/ 实测该相对路径不存在）；跨目录引用应写仓根相对全路径且行锚符号化
SA-N-01|E_TRACE_BREAK|P2|旧控制包/负责人裁决 E4「锚必须可解析」与 C-18（禁行号锚）；口径为第一轮审计语料复算|ENGINEERING_SPEC §8：删除/重命名无悬空引用；docs/ci/01_CHECKS.md §2：CHK-DANGLING（P1）为现行唯一机器门口径|命令：python3 -c "import json;d=json.load(open('问题扫描/_verify/SA_anchor_repair.json',encoding='utf-8'));sp=d['species'];print('species',len(sp),'occ',sum(x['n_occ'] for x in sp))"；输出：species 1008 occ 3135（与 finding 主口径逐字一致 未见回写后变化）；命令：python3 同文件按 cat 求和；输出：A1 2278（裸文件名类 占比与 finding 72.7% 口径一致）|OPEN|DOC-001|无|判据语料 = 问题扫描/findings/**/*.md 约 296 份（SA_anchor_repair.json meta.scope 自述）；该档案按 REBASE 口径降为历史证据但仍是 tracked 文件 悬空面未回写（账本 fix_state=OPEN 四步回写序列未执行）保留 OPEN 待负责人裁决回写或历史豁免
SA-N-02|E_TRACE_BREAK|P2|旧负责人裁决 C-18（锚改述为零命中+检索口径、禁悬空 ::符号）|ENGINEERING_SPEC §8：无悬空引用；ASTROCS_DESIGN §12：宣称的证据须可复核 不得以不存在符号充当凭据|命令：grep -rn "build_fits_wcs_from_solution" lib cli tests；输出：（空 ⇒ HEAD 代码面 0 命中）；命令：git log --all --oneline -S "build_fits_wcs_from_solution"；输出：46a1599a docs(rebase)… 900916fb docs(reports)… efe67ce1 docs(review)…（全部为文档类提交 无代码历史）；命令：grep -c "write_tile_core" 问题扫描/_merge/ANCHOR_VERIFY_REPORT.md；输出：2（虚构符号仍留在 tracked 档案宿主）|OPEN|DOC-001|无|双零命中复算成立（finding 旧口径 4 处宿主命中今为 2 处）；两符号在 M7_E_TRACE_BREAK_p2.md 等档案内仍被当「实际位置」引用；改名链/已删除两子项为扫描时点冻结清单 本轮不逐件重算
SA-N-03|E_TRACE_BREAK|P2|旧负责人裁决 C-15（取证脚本须入库 _verify）、C-18、E4|ENGINEERING_SPEC §8：无悬空引用（clean checkout 可解析）；AGENTS.md §5：运行产物不落根、run/ 不作登记宿主|命令：python3 解析 SA_anchor_repair.json 按类求和；输出：A5 272 B1 34 B2 26（自指/影子树/gitignored 三组出现数与 finding 逐字同）；命令：git ls-files lib/snr_estimator/src/；输出：astrocs_p1_noise.def module_entry.cpp module_exports.map（所举 module_entry.cpp 影子实例今已入库转正）|OPEN|DOC-001|无|三类清单口径冻结于扫描时点（repair.json 内 A5/B1/B2 合计 332 出现）；部分实例已自然消解（module_entry 转正、根级 csv 被清运）但自指档案与 run/ 区锚仍存于问题扫描 tracked 档案 待人工换真宿主或随历史豁免处置
SA-N-04|E_TRACE_BREAK|P2|旧控制包标准文本（12_DLL_ABI_AND_LOADER_STANDARD.md、11_MODULE_SOURCE_TEST_STANDARD.md、15_CPU_PROVIDER_AND_RESOURCE_STANDARD.md 等）与旧裁决 A-31|CONTROL_PACK_SPEC §4：控制包目录唯一模板 工程控制/<包ID>/（旧 AstroCS_* 包已整删）；ASTROCS_DESIGN §0：权威链中不存在控制包标准文本|命令：git ls-files -- '*12_DLL_ABI_AND_LOADER_STANDARD.md' '*11_MODULE_SOURCE_TEST_STANDARD.md' '*15_CPU_PROVIDER_AND_RESOURCE_STANDARD.md'；输出：（空 ⇒ 三件标准文本均不在 HEAD）；命令：ls 工程控制/；输出：PROJECT-GOVERNANCE-01 SCI-RES-01（旧 AstroCS_V7…FINAL3 副本目录亦已删除）；命令：grep -rln -e 12_DLL_ABI_AND_LOADER_STANDARD -e 11_MODULE_SOURCE_TEST_STANDARD -e 15_CPU_PROVIDER_AND_RESOURCE_STANDARD docs lib；输出：docs/architecture/cpu/CPU_001/003、docs/architecture/abi/ABI_003_SECURE_LOADER.md、lib/calibration、lib/hips、lib/drizzle、lib/phase2_rej 的 module.yaml 等仍引用|OPEN|GOV-001|与 GAP-019 重复|据以判合规的规范文本对 clean checkout 不存在而活动面（模块 manifest 与架构文档）引用簇未收敛；改述为现行权威条款号或归档登记 归 GOV-001 与 MOD-001
SA-N-05|E_TRACE_BREAK|P2|旧裁决 E4/C-18 与 SA_anchor_repair.json 的批量回写序列（auto_safe/needs_human/reword/复跑断言）|ENGINEERING_SPEC §8：删除/重命名无悬空引用；docs/ci/01_CHECKS.md §2：CHK-DANGLING（P1）|命令：git ls-files -- tests/abi/run_abi_checks.sh '*ACCEPTANCE_GATES.md' '*SNR_REDESIGN_CONTRACT.md' '*PHASE_OVERVIEW.md'；输出：（空 ⇒ 四件代表均不在 HEAD）；命令：grep -n "ACCEPTANCE_GATES" docs/validation/SCIENCE_FREEZE.md；输出：4:> ACCEPTANCE_GATES.md G1-G10 全部 PASS、known P0/P1 = 0，（活动文档仍拿不存在文档作 PASS 凭据）|OPEN|DOC-001|无|硬底线类目为档案口径（repair.json 复算：C1-产物 75 出现 C1-外链 18 出现 与 finding 一致；run_abi_checks.sh 与 PHASE_OVERVIEW.md 两例的活动面引用已消失 余量未逐件重算）；代表性活动面悬挂复现（SCIENCE_FREEZE.md 引 ACCEPTANCE_GATES.md、lib/snr_estimator/cpp/src/noise_model.cpp:3 引 SNR_REDESIGN_CONTRACT.md）；外链类 star_finder.c 与 M6a-E-002 同源不重计
W4-R2-01|J_FS_PUBLISH|P1|旧宪章 §11（失败不得留下可误认成品）延伸；旧控制包 C-16、M9-G-4 同族；旧 AGENTS 目录规范|ASTROCS_DESIGN §9：所有产品临时+校验+fsync+原子 rename；失败/取消不得留下半成品 更不得误删他人在途物；ENGINEERING_SPEC §9：输出临时文件+原子提交|命令：grep -n ">= sizeof" lib/hips/src/aio_publish.cpp；输出：102、299、328 三处截断守卫仅护住顶层入口（mkdir_parents/stage_create/discard）；命令：grep -n "snprintf(child" lib/hips/src/aio_publish.cpp；输出：174、188、228、249 四处 child 拼接（Win/POSIX 的 rmrf 与 fsync_tree 遍历）均不判截断即递归操作；命令：grep -n "PUBLISH_PATH_MAX 1024" lib/hips/src/aio_publish.cpp；输出：39 与 54 两处定义|OPEN|AIO-001|无|同文件两种截断纪律仍并存 rmrf 面截断后可命中同名兄弟整删；另 publish_mkdir_parents :105-111 的 PUBLISH_MKDIR 返回值全吞；>1024 深路径实删需运行期复现（finding 自注未判 不影响结构缺陷静态成立）
W4-R2-02|J_FS_PUBLISH|P1|旧宪章 §11 提交点对偶失守（把别人在途物删掉）；旧控制包 M9-G-4/G-5 同族（CWE-59）|ASTROCS_DESIGN §9：aio 是唯一读写边界、原子 rename 提交不得伤及他人产品；§12：模块与产品边界可独立验证|命令：sed -n '115p;117p' lib/hips/src/aio_publish.cpp；输出：115:static int publish_stat_exists(const char* p, int* is_dir) { / 117:    if (stat(p, &st) != 0) return 0;（stat 随符号链接判目录 而全文件 lstat 仅 :251 fsync_tree 一处）；命令：grep -c "REPARSE" lib/hips/src/aio_publish.cpp；输出：0（Win 不检重解析点 junction 同型）|OPEN|AIO-001|无|父目录预置同名 symlink 可被自愈 rmrf 整删、两进程并发写同 out_dir 后者删前者在途 staging 的结构仍在：stage 名 :297-298 由 parent+点+base+固定 ASTROCS_HIPS_STAGE_BASENAME 拼成 无 pid 无随机 且 :303-307 确定性删除先于 :311 的 EEXIST 防线；promote 无树内容校验
W4-R2-03|J_FS_PUBLISH|P2|旧 AGENTS 目录规范（禁落根）口径；旧控制包 C-15；V9-N-15/V13-N-08 的 dirty 门讨论|ENGINEERING_SPEC §7：任何新产物必须落位对应目录 禁止散落根目录；ASTROCS_DESIGN §6.3：运行产物只落 output_dir 不得以进程 CWD 作隐式缺省|命令：grep -n "tmp_root = (d" lib/phase1_session/tests/p1sess/p1sess_tests_units.cpp lib/phase1_session/tests/p1sess/p1sess_tests_negative.cpp lib/phase1_session/tests/p1sess/p1sess_tests_perf.cpp lib/phase1_session/tests/p1sess/p1sess_tests_properties.cpp；输出：units:140、negative:52、perf:55、properties:100 四处均为 (d ? d : (w ? w : (w2 ? w2 : ".")))（末级回退当前目录）；命令：ls -d astrocs_p1sess_neg；输出：ls: 无法访问（根残留已被清运）；命令：git grep -n -e p1sess HEAD -- .gitignore；输出：HEAD:.gitignore:140:/astrocs_p1sess_*/（且 :56 的 *.fts 全局忽略仍在上）|OPEN|ROOT-002|与 GAP-021 重复|物理残留已删（根清洁线所为）但「TMPDIR/TEMP/TMP 三缺回退 CWD + 忽略规则使产物对 dirty 门永久不可见」的机制面完整存续 复跑测试即复现；测试侧 tmp 回退修复配合 ROOT-002 长效门（QA-001 联动）
W4-R2-04|J_FS_PUBLISH|P2|旧宪章 §11（失败不得留下可误认成品）；旧 ARCH-002 §5（run manifest 完成标记）|ASTROCS_DESIGN §9：临时+校验+原子 rename；禁止把计划值伪装成实际值；ENGINEERING_SPEC §9：JSONL 事件 schema 见 contracts/schemas 不得违反自订 schema|命令：grep -n -A2 "m.dump(2)" cli/commands.cpp；输出：326:        f << m.dump(2) << 换行 / 327:        if (!f.good()) return astrocs::IO;（good() 在析构 flush 之前判 :328 出块后照常 rename 把尾 flush 失败件原子落位）；命令：grep -c "bool ok=false; return file_sha256" cli/commands.cpp；输出：2（ok 被弃 失败即注入空串）；命令：sed -n '200,202p' cli/parser.cpp；输出：std::string file_sha256(const std::string& u8path, bool* ok) { / std::ifstream f(...) / if (!f) { if (ok) *ok = false; return {}; }（空串违反 jsonl_event_v1.schema.json 的 sha256 pattern 64hex）|OPEN|CLI-003|无|吞错三处（flush 不判、create_directories ec 不判且 write_run_graphs 双 ec 覆写、sha 失败注入空串）结构仍在（cli/commands.cpp 正被并行提交改版 行号系本轮实测 :326-328）；ENOSPC 时序需运行期（finding 自注未判）
W4-R2-05|J_FS_PUBLISH|P2|旧宪章 §16.1/§16.2（合同与产物一致）；旧 G11 门口径|ASTROCS_DESIGN §12：发布包白名单/哈希/版本/provenance 通过；docs/ci/01_CHECKS.md §2：CHK-PACKAGE（P0）|命令：ls -d dist；输出：ls: 无法访问 'dist': 没有那个文件或目录；命令：sed -n '14p;31p' tools/check_release_layout.py；输出：14: DIST = REPO / "dist" / "astrocs-alpha" / 31: cs = (DIST / "checksums.sha256").read_text(encoding="utf-8").strip()（:23 必含 README.txt 与 checksums.sha256 而 :31 无条件读 ⇒ 缺失先 traceback missing 分支不可达）；命令：grep -c "checksums.sha256" tools/make_linux_release.py；输出：0（生成侧只出 SHA256SUMS/MANIFEST.json/SBOM.spdx.json RELEASE_STANDARD.md:4 又是第三式 AstroCS_Review_*.zip+SHA256SUMS.txt）|OPEN|PKG-001|无|幽灵布局（dist/astrocs-alpha）与三套互斥清单命名仍成立 任一对账工具跑真包必红或验错物；无门注册与零外部引用系 finding 在册事实不重报；随 PKG-001 新打包线（ASTROCS_DESIGN §10.1 安装树形态）一并废替
W4-R2-06|J_FS_PUBLISH|P2|旧宪章 §16.1（根 VERSION 唯一版本输入）、§16.2（build provenance 必备）|ASTROCS_DESIGN §12：Alpha 前程序与产物零版本信息 发布候选须 provenance 通过；ENGINEERING_SPEC §7：VERSION/CHANGELOG 仅内部助记 不进发布产物|命令：grep -n "generated_at_utc" tools/make_linux_release.py tools/make_windows_release.py；输出：tools/make_linux_release.py:76: "generated_at_utc": "2026-08-30T10:45:00Z", / tools/make_windows_release.py:90: "generated_at_utc": "2026-08-30T16:00:00Z",（linux :100 SBOM created 同常数 与同文件实时 rev-parse 的 commit 字段自相矛盾）；命令：grep -n "0.10.0-alpha.2" tools/make_linux_release.py tools/make_windows_release.py；输出：linux:54 与 win:66 为 VERSION 缺失时的静默兜底字面量；命令：cat VERSION；输出：0.11.0-alpha.2（兜底字面量已落后现行根版本一档）|OPEN|PKG-001|与 GAP-017 重复|provenance 时间戳常数化与静默版本兜底两事实当前树完整复现；新权威更严：Alpha 前发布产物本不应携带版本信息（GAP-017 同族 且该字面量属第二版本输入）；历史包是否带假时间戳需运行期（finding 自注未判）
W4-R2-07|J_FS_PUBLISH|P2|旧宪章 §11（禁计划值冒充实际）、§16.2（不得文档声明冒充完成）、§16.3（发布包白名单禁 .git/历史控制包）|ASTROCS_DESIGN §9：禁止把计划值伪装成实际值；§12：未实现/未验收必须明确报告 发布包白名单/哈希通过|命令：sed -n '130,133p' tools/gen_audit_pack.py；输出："regression_tests": "352/352 PASS", / "tasks_done": "31/31", / "gates_passed": "G0-G8 (9/9)", / "verdict": "PASS",（verification 字段全硬编码 无采集或校验来源）；命令：grep -n "git bundle" tools/gen_audit_pack.py；输出：48:print("[1/6] 生成 git bundle...")（:50 bundle create --all 把全量 git 历史装包）；命令：sed -n '33,34p' tools/gen_audit_pack.py；输出：OUT = REPO / "audit" / "AstroCS-v1.1-audit-pack" / OUT.mkdir(parents=True, exist_ok=True)（导入即在仓库根造 audit/）|OPEN|PKG-001|无|死工具仍完整存续且无 DEPRECATED/退役标记（引用 0 命中系 finding 在册事实不重报）；一经使用即产自宣 PASS 的假清单并直撞发布白名单；随 PKG-001 删除或重写 顺带消仓库根 audit/ 潜在污染面
