ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M6b-I-001|I_DOC_HYGIENE|P1|旧宪章 §3.1/§8.1（每平台唯一用户入口 astrocs）、§12.3-10、§17.2|ASTROCS_DESIGN.md §6.1/§6.2/§10.1（唯一可执行入口 + 唯一命令树 normalize/mosaic/export）+ §1.2（三平级独立命令，禁隐式串接）|命令：grep -c astrocs docs/TROUBLESHOOTING.md；grep -n orchestrator.exe docs/ARCHITECTURE.md docs/API_REFERENCE.md docs/modules/phase2.md；sed -n 1,25p tests/arch/test_single_cli.py；输出：docs/TROUBLESHOOTING.md:1『# AstroCS 排障手册 (V19)』、:7『｜ orchestrator 启动报 DLL 加载失败 ｜ …』，全文 astrocs CLI 命令 0 处；ARCHITECTURE.md:16『[orchestrator.exe <stage1.json>]』、:18『[astrocs-stage2 <stage2.json>]』、:52 orchestrator 行；API_REFERENCE.md:112/:127；modules/phase2.md:6『生产入口 astrocs-stage2』；test_single_cli.py:15 仅两条字面量黑名单|OPEN|CLI-001|与 GAP-002 重复|多份 ACTIVE 文档仍把已废止的 orchestrator.exe/astrocs-stage2 写成现状与生产入口，唯一入口机器门仍只是两条固定字面量黑名单（换写法即恒绿）
M6b-I-002|I_DOC_HYGIENE|P1|旧宪章 §12.3-10、§12.3-12（结论须可追溯到当前 SHA 的机器证据）、§13.2、§16.2/§16.3、§17.10|ASTROCS_DESIGN.md §11.3（状态阶梯唯一口径）+ §12（未实现/未验收必须明确报告，不得用文档声明冒充）|命令：ls docs/validation/ACCEPTANCE_GATES.md；ls evidence/performance/；ls reports/self_review/；sed -n 1,8p docs/validation/SCIENCE_FREEZE.md；sed -n 27,31p docs/review/RELEASE_STATUS.md；python3 解析 ci/known_failures.json；输出：ACCEPTANCE_GATES.md 不存在；evidence/performance/ 目录不存在（json=0）；self_review/round6 不存在（实际 reports/self_review/round6_final_verification.md）；SCIENCE_FREEZE.md:3-5『ACCEPTANCE_GATES.md G1-G10 全部 PASS、known P0/P1 = 0』；docs/review/RELEASE_STATUS.md:29『## 3. 冻结面（PASS，当前提交静态可核）』；ci/known_failures.json failures=1（p1_noise_adapter）|OPEN|GOV-001|与 GAP-002 重复|三处证据指针仍全部不存在，页面仍以现在时给出现行 PASS 结论并沿用 owner §0 已废止的 PASS 口径（known P0/P1=0 与 known_failures 在册项并存）
M7-I-101|I_DOC_HYGIENE|P1|旧宪章 §1.1 第 3 层（docs/algorithms 为复杂度权威）、§10.5/§17.6 资源门禁、§7.3 禁无界缓存|ASTROCS_DESIGN.md §8（线程/资源预算由 benchmark profile 决定）+ §11.1（科学不变量验证）；docs/plugins/infrastructure/19_runtime.md、21_observability.md 为资源门权威|命令：grep -n 复杂度 docs/algorithms/UPM_SOLVER.md PHASE2_UPM_IMPL.md CALIBRATION_ALGORITHMS.md COSMETIC_ALGORITHMS.md PHASE2_COVERAGE.md DRIZZLE_GEOMETRY.md NOISE_ESTIMATION.md PLATESOLVE.md；输出：8 处被点名节全部可在当前树定位（UPM_SOLVER §6 复杂度、PHASE2_UPM_IMPL §9 内存、CALIBRATION_ALGORITHMS §5、COSMETIC_ALGORITHMS §6『总计 O(n)』与同文件 :287 DISP-COS-008『无上限防护』并存、PHASE2_COVERAGE §6、DRIZZLE_GEOMETRY §7、NOISE_ESTIMATION §6、PLATESOLVE §6）|UNVERIFIABLE|DOC-001|无|8 处节锚均在位（原 finding 只给 path::节 符号锚、未给逐字引文），但『与自身伪代码/数据结构不相容』需逐式重推上界并与 benchmark 选点比对；缺本分片可执行的复杂度重推口径与对应基准数据，故不强判
M1a-I-001|I_DOC_HYGIENE|P2|旧宪章 §12.3-9、§13.1；AGENTS.md 目录规范（运行产物禁散落源码树，须归 run/）|ENGINEERING_SPEC.md §7（根固定条目白名单 + 产物只落 output_dir/run）+ ASTROCS_DESIGN.md §6.3（产物只落 output_dir）|命令：sed -n 1,12p lib/plate_solve/cpp/ipv/REPORT.md；ls -1 lib/plate_solve/cpp/ipv/；ls -d lib/plate_solve_old；输出：REPORT.md:8『- **状态**: Phase I MVP 完成 + V4.6 鲁棒性改进，20 帧真实数据 100% 成功』、:11『- **归档**: V4.x 旧版 16 项资产已迁移至 lib/plate_solve_old/v4_archive/』；同目录实存 make_clean_out.txt、make_clean_err.txt、siril_atpmatch_b64.txt；lib/plate_solve_old 不存在|OPEN|ROOT-003|与 GAP-002 重复|V4 时代现在时结论与指向不存在归档路径的陈述仍在位，且三个构建/探针残留文件仍与源码同层（含 base64 数据块）
M1a-I-002|I_DOC_HYGIENE|P2|旧宪章 §12.3-3（公式唯一实现）、§17.1；SCI-P3-001 §15|ENGINEERING_SPEC.md §3（科学红线：公式/权重/精度/容差不可改，SCI 冻结不得放宽）+ docs/science/PHASE3_HIPS_TO_FITS.md §15（收窄不扩大）|命令：grep -rn ASTROCS_P3_MAX_SIDE lib cli runtime tests cmake CMakeLists.txt docs contracts；sed -n 14,26p lib/phase3_session/p3_wcs.cpp；grep -n 编译期覆盖 docs/contracts/DATA_SEMANTICS.md；输出：同名宏覆盖路径现有三处实现（p3_wcs.cpp:18-22、p3_projection.cpp:40-43、p3_proj_v6.cpp:18-21）均『#ifndef ASTROCS_P3_MAX_SIDE … constexpr int kMaxSide = ASTROCS_P3_MAX_SIDE;』；DATA_SEMANTICS.md:2209『∈[1,20000]（… ASTROCS_P3_MAX_SIDE 编译期覆盖如实冻结）』；构建面（CMake/CI/preset）定义该宏 0 命中|OPEN|P3-001|无|『编译期可放宽 SCI 冻结上限』的合同表述仍在位，且同一口子已在三份源文件复制（较原 finding 的一处扩大）；构建面仍无任何 target 定义该宏
M1a-I-003|I_DOC_HYGIENE|P2|旧宪章 §12.3-9、§13.1（单一事实源）|ENGINEERING_SPEC.md §3（SCI/ALG 冻结定义不可改）+ §8（检查器覆盖：无悬空引用）；docs/standards/DOCUMENTATION_STANDARD.md（数字须可核）|命令：grep -n fdatasum docs/algorithms/PHASE3_FITS_IMPL.md；grep -n manifest_hash docs/algorithms/PHASE3_FITS_IMPL.md lib/phase3_fits/README.md docs/modules/phase3_fits.md；输出：PHASE3_FITS_IMPL.md:54 删除线废除 fdatasum、:55『**B2-A9 已删除**』、:191『**标准校验和（B2-A9 修正）**：删除自算 fdatasum』，但 :248 复杂度段仍写『时间 O(W·H)（fits_write_pix 两次全帧 + sha256 全文件 + **fdatasum**』；同文件 :344『整改项（B2-A9/A10 已闭合）: (a) prov.manifest_hash 不再恒 nullptr』与 lib/phase3_fits/README.md:96『provenance.manifest_hash 现状恒 nullptr』互斥|OPEN|P3-002|无|fdatasum 三口径（废除/修正说明/仍作成本项）与 manifest_hash『已闭合 vs 现状恒 nullptr』互斥陈述均在位
M2a-I-1|I_DOC_HYGIENE|P2|旧宪章 §7.3（球面/WCS 的数学定义须在 SCI/ALG 明确且与实现一致）、§12.3-10；SCI-AST/ALG-GAIA-001 §2.5 域界|ASTROCS_DESIGN.md §5.3（八投影冻结）+ 附录 B；docs/algorithms/GAIA_QUERY.md §2.5 为该对常数的真实归属域|命令：grep -n C45 docs/science/DRIZZLE.md；grep -rn C45 lib/healpix_db/healpix_drizzle/；grep -n C45 docs/algorithms/GAIA_QUERY.md；输出：DRIZZLE.md:23『｜ C=π/2, C45=π/(2√2) ｜ 极区 Lipschitz 常数 ｜ 极区 prune ｜』；healpix_drizzle 全域 grep C45/Lipschitz 0 命中；GAIA_QUERY.md:104『C45 = (π/4)/sin(π/4) = π/(2√2) ≈ 1.11072』|OPEN|P3-001|无|跨域常数仍在 DRIZZLE.md 符号表（定义面）内，drizzle 侧实现 0 命中，域界混淆未消除
M2a-I-2|I_DOC_HYGIENE|P2|旧宪章 §4.2（同一输入同一输出）、§12.3-1/-10（声明与实现/其它文档一致）|ASTROCS_DESIGN.md §11.1（科学不变量验证）+ §1.2（阶段间只经磁盘产品+manifest+哈希，确定性须可对拍）|命令：grep -n determinism lib/gaia_xpsd_client/module.yaml；grep -n 输出行序 docs/algorithms/GAIA_QUERY.md；输出：lib/gaia_xpsd_client/module.yaml:57『determinism: fixed_reduction_order』；GAIA_QUERY.md:167『5. 输出行序依赖目录枚举顺序（跨平台不稳定，见 §3 输出契约）。』|OPEN|DATA-001|无|同一模块 manifest 的确定性声明与同模块算法文档承认的跨平台行序不稳定仍在位；determinism 仍是上层唯一读取的确定性标记
M2a-I-3|I_DOC_HYGIENE|P2|旧宪章 §1.1（权威分层，归档件非规范）、§12.3-2（禁以历史文档作为当前依据）；AGENTS.md 约束表|ASTROCS_DESIGN.md §0（本文与其他文档冲突以本文为准）；AstroCS_ENGINEERING_CONSTRAINTS.md 为 ARCHIVED_NON_NORMATIVE、不在权威链上|命令：grep -rn 约束来源 docs/interfaces/data/；grep -c ARCHIVED_NON_NORMATIVE AGENTS.md；输出：docs/interfaces/data/DATA-003_PRODUCTION_ARTIFACT_STORE.md:16『约束来源: AstroCS_ENGINEERING_CONSTRAINTS.md A.3/A.4/A.6（三 Phase 隔离产品命令；』；DATA-004_PRODUCT_PROVENANCE.md:32『约束来源：AstroCS_ENGINEERING_CONSTRAINTS.md A.6（阶段间只通过原子发布、哈希』；AGENTS.md 内 ARCHIVED_NON_NORMATIVE 0 命中|OPEN|DATA-001|无|两份现行数据接口合同仍以归档件附录条款作『约束来源』；附带事实：AGENTS.md 已无该归档声明（原 finding 引其为对照正例）
M3-I-003|I_DOC_HYGIENE|P2|旧宪章 §12.3-10（活动文档不得以历史状态冒充当前；历史只准 docs/archive/）、§12.3-1|ENGINEERING_SPEC.md §3（SCI/ALG 冻结定义不可改，偏差须登记）；docs/algorithms/PHOTOMETRIC_FIT.md §13.2 为订正条目落点|命令：sed -n 1,16p lib/photometric_calib/docs/algorithm.md；grep -n 0.1nm 同文件；grep -n DISP-PHOT-002 docs/algorithms/PHOTOMETRIC_FIT.md；输出：algorithm.md:8『> 状态: 已实现』之后紧接 :10『> **ARCHIVED_NON_NORMATIVE**（2026-09-14，负责人授权；依据 PHOTOMETRY_LITERATURE_REVIEW D.2 S9）』与 :12『生产积分网格为 **1.0 nm**（原文 0.1 nm 失实）』；:354 表内已标『[ARCHIVED/失实]』；PHOTOMETRIC_FIT.md:161-163『**DISP-PHOT-002**: 旧 README v2.0 与 docs/algorithm.md 大面积失实…legacy docs 仅存档』|RESOLVED|DOC-001|无|文件已加 ARCHIVED_NON_NORMATIVE 头并逐条订正 0.1nm→1.0nm（§9 参数表同步标失实），ALG 侧 DISP-PHOT-002 明示仅存档；原『以状态：已实现 充当现行规范且两处核心事实失实』不再成立
M3-I-004|I_DOC_HYGIENE|P2|旧宪章 §13.2（测试与被验实现同仓共址）、§12.3-2（同一目标不得两套有效定义）、§12.3-10|ENGINEERING_SPEC.md §5（测试与验证：注册测试面为唯一可执行判据）+ docs/standards/TEST_STANDARD.md|命令：find lib/phase1/tests/p1phot -type f；ls lib/phase1/tests/p1phot/CMakeLists.txt；grep -n p1phot tests/unit/CMakeLists.txt；wc -l 两副本同名四文件；输出：lib/phase1/tests/p1phot 4 文件且无 CMakeLists.txt；tests/unit/CMakeLists.txt:521『add_subdirectory(../../lib/photometric_calib/tests/p1phot p1phot)』；两副本同名文件行数全不等（264/322/133/657 vs 252/175/461）；p1phot_fixtures.hpp:12-13 头注仍写『测试面共址 lib/phase1/tests/p1phot（…见 CMakeLists.txt 头注）』|OPEN|QA-001|无|同名异体双副本仍在位（未注册副本无 CMakeLists，注册副本在 lib/photometric_calib/tests/p1phot），其头注仍以 lib/phase1/tests/p1phot 为共址自证并指向一份不存在的 CMakeLists.txt 头注
M3b-I-01|I_DOC_HYGIENE|P2|旧宪章 §12.2（数值假设入注释）、§14.4（禁死分支）、§12.3（文档字面一致）|ENGINEERING_SPEC.md §2（注释禁令：禁代码复述/历史流水）+ §3（精度/容差不可改）；docs/science/NOISE_MODEL.md 为常数位数冻结面|命令：sed -n 392,403p lib/star_detector/src/sdet_api.cpp；grep -n 12 字段 lib/dynamic_psf/README.md docs/algorithms/STAR_PSF_ALGORITHMS.md；sed -n 17,31p lib/dynamic_psf/include/dynamic_psf.h；输出：sdet_api.cpp:392-403 仍为『while (fabs(angle_deg) > 90.0) {…}』+『if (fabs(angle_deg) > 10000.0) {』（归一化后不可达守卫，NaN 两判据俱假）；lib/dynamic_psf/README.md:114 与 STAR_PSF_ALGORITHMS.md:186 仍写『DPSFFitResult 12 字段』而结构体含 status 实为 13 成员|OPEN|DOC-001|无|不可达死守卫/NaN 漏检与『12 字段』文字错仍在位；原 finding 另两子项（s_factor 3.7172、Moffat 积分式 2π）本轮未逐字命中，故仅按仍在位事实判 OPEN
M5a-I-002|I_DOC_HYGIENE|P2|旧宪章 §12.3-10（活动文档不得存在陈旧叙述/历史状态冒充当前状态）、§12.3-1；§15.3/§15.4（Windows 与 Linux 验证职责划分）|ASTROCS_DESIGN.md §11.2/§11.3（验证层级与状态阶梯：VERIFIED=Windows x64+真实数据）|命令：grep -n ISA-004 docs/architecture/ISA_VARIANTS.md；输出：:51『ISA-004(AVX512)/ISA-005(BMI2/POPCNT)属 Windows 域, 本机不评估。』；:53『## 1.6 ISA-004 AVX512 复测与判定(2026-08-28, vm-bj)』；:55『vm-bj CPU 支持 AVX512…故按任务规则**可以**在 Linux 完整验证』；:67『Windows(/arch:AVX512) FATDUCK 复验…仍在 WIN-003/WIN-00x 域』|OPEN|QA-001|无|同一文档 §1.5 尾句与 §1.6 对 ISA-004 的平台归属/证据状态仍互斥，两节仍互不引用
M5b-I-04|I_DOC_HYGIENE|P2|旧宪章 §16.1、§12.3-10|ASTROCS_DESIGN.md §12（Alpha 前程序与产物零版本信息、版本单源）+ docs/governance/VERSION_NAMESPACES.md（product 命名空间唯一源=根 VERSION）|命令：sed -n 1,10p CHANGELOG.md；cat VERSION；python3 解析 packaging/astrocs.product.json；grep -n 0.11.0-alpha packaging/README.md；输出：CHANGELOG.md:3『## [0.11.0-alpha.2] 2026-09-15 — Current Alpha（V6 并行科学与工程实施包）』（已更新）；VERSION=0.11.0-alpha.2；packaging/astrocs.product.json product_version=0.11.0-alpha.1（滞后）；packaging/README.md:37『Windows 正式安装树（AstroCS-0.11.0-alpha.1-win-x64/，03_TARGET §4）』|OPEN|PKG-001|与 GAP-017 重复|CHANGELOG 的 Current Alpha 已修正到 alpha.2，但同一失配转移到 packaging 面（product.json 与 packaging/README 仍写 alpha.1），版本单源未贯通；按残余面判 OPEN
M5b-I-05|I_DOC_HYGIENE|P2|旧宪章 §12.3-9/-10、§15.4|docs/ci/01_CHECKS.md §2（27 个 CHK-*）+ §3（门禁分级 P0/P1/P2）+ §5（python3 ci/run_checks.py）为 CI 注册表权威|命令：grep -n 70 项 ci/INVENTORY_REPORT.md；python3 解析 ci/checks.json；grep -n launch ci/impact_map.json；ls -d packaging/launch；输出：ci/INVENTORY_REPORT.md:6 与 :18/:31 仍写『（70 项）』『共 70 项』；ci/checks.json 实测 checks=145；ci/impact_map.json:649 仍为 "launch/**" 而真实路径是 packaging/launch；AGENTS.md 内该目录规范 0 命中|OPEN|CI-001|与 GAP-016 重复|CI 元文档规模计数仍为 70（实为 145），失效触发前缀 launch/** 仍存在（真实路径 packaging/launch），同属注册表-元文档脱节面
M5b-I-06|I_DOC_HYGIENE|P2|旧宪章 §15.4、§12.3-9、§14.2|ENGINEERING_SPEC.md §7（根固定条目白名单）+ §8（检查器覆盖：无悬空引用）；docs/DOCUMENT_INDEX.yaml 为文档登记权威|命令：ls -l docs/audit/*.csv；grep -n tools/stage2.cpp docs/audit/risk_verification_T012.csv；grep -n docs/audit docs/DOCUMENT_INDEX.yaml；python3 解析 docs/audit/doc_classification.csv；输出：三份表均在位；risk_verification_T012.csv:3 仍引『tools/stage2.cpp:720-724 weight_mode==2 禁 ACR』而 tools/stage2.cpp 不存在；DOCUMENT_INDEX.yaml:238/:241/:244 仍登记三份 CSV（无 ARCHIVED 标注）；doc_classification.csv 内 docs/history 行 15 条而 docs/history 不存在|OPEN|DOC-001|与 GAP-002 重复|V 期审计快照仍以活动登记在位，且表内路径（tools/stage2.cpp、docs/history/）当前树 0 命中
