ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M2a-D-4|D_COMMENT|P2|旧宪章 §12.3-10、§12.2、§13.1（断言须能失败）|ENGINEERING_SPEC §2（注释如实）；§5.1（不调用生产实现的独立 Oracle 与性质测试）；§8（无悬空引用）|命令：grep -n "85" lib/gaia_xpsd_client/src/gaia_client.c；grep -n "acos" lib/gaia_xpsd_client/src/gaia_client.c；grep -n "sincos" lib/gaia_xpsd_client/src/gaia_client.c；grep -n "tail_keys" lib/gaia_xpsd_client/src/module_entry.c；输出：gaia_client.c 内 85 仅命中 :501 h *= 0xc4ceb9fe1a85ec53ULL（无 dec 绝对值大于 85° 的分支）；:1640,1769,1908 用 acos 球面余弦（非 haversine）；sincos 0 命中；module_entry.c:838-845 const char* tail_keys[6] 六项赋值后 (void)tail_keys;|OPEN|NEXT-PACK:NP-DC1|无|gaia_client.h:11「dec 绝对值 >85° 仍保守」、:17「Haversine 余弦定理」、CMakeLists.txt:100「使用 GNU libm 扩展 sincos」与实现不符；tests/unit/gaia_cat_test.c:557 用 1e-9 且 :561 仍打印 [KNOWN-ISSUE KI-1]（gaia_client.c:741 已记 float→double 修复）；死数组 tail_keys 仍在。
M3-D-004|D_COMMENT|P2|旧宪章 §12.2（禁任务号/控制包流水充当规范依据）、§12.3-1（锚点必须可定位）|ENGINEERING_SPEC §2（禁任务编号/审计流水）；§8（无悬空引用）|命令：grep -nE "^#{2,3} " docs/science/CALIBRATION.md；grep -n "flat_norm" docs/science/CALIBRATION.md；sed -n '171,175p' lib/calibration/src/master_generator.cpp；输出：CALIBRATION.md 小节为 §1..§15，无名为 flat_norm 的小节；flat_norm 见 :49 公式（§5 块）与 :18/:27/:75；master_generator.cpp:172:// 与 docs/science/CALIBRATION.md §flat_norm 定义完全一致、同段含 B13-R13-7 任务号；p1_session.cpp:438 仍含 P1-001/PROD-P0-001 流水|OPEN|P1-001|无|§flat_norm 节名在 CALIBRATION.md 不可定位（真实在 §5 公式块）；任务号流水部分收敛（原列 :290/:323/:328-331 等本轮未见），但 master_generator.cpp:172 与 p1_session.cpp:438 仍在。
M3-D-005|D_COMMENT|P2|旧宪章 §12.2、§12.3-1；SCI-CAL-001 §8（修复策略行只登记 median 5×5，未登记 bilinear/IDW）|ENGINEERING_SPEC §2；docs/algorithms/COSMETIC_ALGORITHMS.md §8 已登记 DISP-COS-003（名义 bilinear 实为 4 正交方向 1/dist IDW）|命令：sed -n '14p;60p;104p;109p;158p;199p' lib/calibration/src/cosmetic_corrector.cpp；grep -n "sizes\[0\]" lib/calibration/src/cosmetic_corrector.cpp；输出：:14// - 连通区域标记：背景 label 0 的 size 设为 max_size, 防止全图被误标记；:60 同款重述；:104 if (labels[i] > 0) sizes[labels[i]]++;；:109 if (labels[i] > 0 && sizes[labels[i]] >= max_size)；:158// method=1 (bilinear): 用8邻居双线性插值替换坏像素；:199 int dirs[4][2] = {{-1,0},{1,0},{0,-1},{0,1}}；sizes[0] 0 命中|OPEN|P1-001|无|「背景 label 0 的 size 设为 max_size」这一赋值在全文件不存在（实为 label 0 直接跳过，效果相近机制不同）；「8 邻居」既不符实现（4 正交方向 1/dist）也不符 ALG-COS-003 §8 已登记口径。
M3-D-006|D_COMMENT|P2|旧宪章 §12.2（禁任务号/审计流水注释）、§12.3-1、§10.4|ENGINEERING_SPEC §2；§10（模块不得硬编码 workers、不得私建长期线程池）|命令：grep -n -E -e "P12-001" -e "P12-002" -e "阶段[0-9]" lib/photometric_calib/cpp/src/star_matcher.cpp；grep -n "OpenMP 16 线程" lib/photometric_calib/cpp/src/pc_api.cpp；grep -c "num_threads" lib/photometric_calib/cpp/src/pc_api.cpp；sed -n '578,580p' lib/photometric_calib/cpp/src/star_matcher.cpp；输出：star_matcher.cpp 命中 :197,:209,:222,:225,:240,:243,:281,:296,:300,:345,:479,:530,:548 等（含 P12-001/P12-002/阶段N）；pc_api.cpp:340,717,996// ---- 3. OpenMP 16 线程并行计算 F_syn (复用缓存) ----；num_threads 计数 0；star_matcher.cpp:579 double diff = std::fabs(new_location - prev_location);（比较量是 location）|OPEN|P1-001|无|任务号/阶段流水注释仍是主干；:26 注「收敛阈值 (abs(scale_new-scale_old)<1e-6)」与实现比较 location 不符；「OpenMP 16 线程」无 num_threads 支撑；原报 pc_api.cpp:162「MAD 3σ 截断」文本本轮未复现（该子项或已删）。
M3b-D-01|D_COMMENT|P2|旧宪章 §12.2（注释只写单位/量纲/数学对象/前后条件/所有权/线程安全/边界/数值假设；禁版本历史、任务编号、审计流水、代码复述）|ENGINEERING_SPEC §2（注释白名单+禁令）；§4 第 3 项（公开头文件为版本化 C ABI 契约）|命令：grep -n "修复: RMSE 系数" lib/star_detector/src/sdet_api.cpp；grep -n "FWHM 上限完全" lib/star_detector/src/sdet_api.cpp；sed -n '17,27p' lib/star_detector/include/star_detector.h；grep -n "fwhm_x" lib/core/src/module_adapters.cpp；输出：sdet_api.cpp:186// 修复: RMSE 系数从 mad*3.0 改为 mad*1.4826；:230// FWHM 上限完全（残句）；star_detector.h:18-26 SDetParams 9 字段零单位/值域注释；module_adapters.cpp:1693// [7]=fwhm_x [8]=fwhm_y; sx=sigma_x → fwhm=2.3548*sx|OPEN|P1-001|无|残句、修复流水、公共头零单位契约、错误系数注（Moffat4 输出域注 2.3548 高斯系数）仍在位；dpsf_psf.cpp:1-6 含 B4-14/P1-PSF-DOC 任务锚、dynamic_psf.h:69「float32 PSF 拟合 API (v1.1 新增,)」残断。
M4-D-03|D_COMMENT|P2|旧宪章 §12.2、§12.3-1/-8；协议 D_COMMENT「任务编号堆积」|ENGINEERING_SPEC §2（禁任务编号/审计流水）；§8（活动文档无陈旧版本号/历史状态冒充）|命令：grep -n -e "B4-27 排异锚点" -e "34A532A2" -e "B5-06 同步" -e "此前 huber_delta" lib/phase2/src/upm.cpp lib/phase2/include/astro/phase2/sampler.h lib/phase2/src/rejection.cpp lib/phase2/src/sampler.cpp docs/science/SCIENCE_SCOPE.md；输出：upm.cpp:496:// [B4-27 排异锚点 — REJECTION.md 迭代剔除/阈值契约...]；upm.cpp:639// 此前 huber_delta=1.345 直接与 ~0.002 raw residual 比较；sampler.h:5、rejection.cpp:3、sampler.cpp:3「（ 34A532A2...B2EB308 + wiki ...）」；SCIENCE_SCOPE.md:62 # B5-06 同步在 TRACEABILITY.csv 增 SCI-SCOPE-001 行（...status=VERIFIED）但本任务不改csv|OPEN|P2-001|无|任务号/残断 token（34A532A2...B2EB308）/变更流水仍在位；另 upm.cpp:352「含跨 tile 合并别名键」与 :316「移除的跨 tile 边界节点合并」互斥、rejection.cpp:1042-1044 错误串粘连（两段字面量缺分隔）属同簇独立事实。
M5a-D-002|D_COMMENT|P2|旧宪章 §12.2（禁历史版本号/任务编号/审计流水）、§12.3-10（活动文档不得以历史状态冒充当前状态）|ENGINEERING_SPEC §2；§8（活动文档无陈旧版本号/历史状态冒充）；§10（唯一线程预算源）|命令：grep -n "MON-002 阈值" cli/resource_gate.h；grep -n "HOSTFIX-23" tools/arch/check_thread_budget.py；grep -n "af763de" docs/architecture/THREADING_MODEL.md；grep -n -E -e "MON-00[0-9]" -e bughunt -e "04 §" -e "07 §" cli/commands.cpp；输出：resource_gate.h:90:// MON-002 阈值(04_TASK_SPECIFICATIONS §MON-002, CPU-heavy active window>=10s)；check_thread_budget.py:27-28 # HOSTFIX-23③ (run 34039050194, hosted Windows)；THREADING_MODEL.md:21「af763de 已移除 #pragma omp parallel for ...（79 PASS identical）」；commands.cpp:10,75,149,472,635,674 等含 MON-002/04 §1/07 §2|OPEN|RT-001|无|控制包章节（04 §…、07 §3/§4）与任务号（MON-001/002、B2-A18、FIX-E2E、ARCH-TB-001 实证）仍在实现与检查器注释；活动 ARCH 文档仍写提交哈希与历史 PASS 计数；check_serial_heavy.py:5 docstring 覆盖面大于实现（实现仅 rglob *.cpp）。
M6a-D-007|D_COMMENT|P2|旧宪章 §4.1（质量/支持度不得混淆）、§12.2；DATA-P1-PSF §15.2（status 值域 0..3）|ENGINEERING_SPEC §3（数据对象禁止一个字段承载多个含义）；§2；docs/design/UNIFIED_MODEL.md §2 数据对象表|命令：grep -n "SNR_QF_PSF_OK" lib/snr_estimator/cpp/include/snr_estimator.h lib/orchestrator/cpp/src/orchestrator.cpp；grep -n "status != 0" lib/snr_estimator/cpp/src/snr_estimator.cpp；输出：snr_estimator.h:412 SNR_QF_PSF_OK = 1u << 0,  // PSF 拟合状态有效 (status==0 或 3)；orchestrator.cpp:4392 if (psf_status == 0.0 逻辑或 psf_status == 3.0) 则 qf 按位或上 SNR_QF_PSF_OK;；snr_estimator.cpp:183,352,611,736,845 一律 if (status != 0.0) ... continue;|OPEN|P1-002|无|同一公共头与消费侧仍并存两套互斥口径（质量位「status==0 或 3 有效」vs 逐星剔除「status!=0 全拒」），无一句适用范围说明；生产 SNR 通道一律剔非 0，风险在按 :412 实现新消费者。
M6a-D-008|D_COMMENT|P2|旧宪章 §14.3（单一入口/禁双源冒充）、§12.2、§12.3-1|ENGINEERING_SPEC §4 第 4 项（实现为单一 entrypoint，不隐藏整阶段 Session）；§8（注册表/构建 target 一致）；§2|命令：grep -n "唯一真实入口" lib/core/src/module_adapters.cpp；grep -n "唯一生产实现" lib/snr_estimator/README.md lib/snr_estimator/memory.md；grep -n "add_subdirectory(lib/snr_estimator)" CMakeLists.txt；输出：module_adapters.cpp:2613:// ── op: estimate_snr（唯一真实入口 NoiseModel::estimate; SCI-NOISE-001 公式）──；README.md:5「现行唯一生产实现」、memory.md:35「唯一生产实现 lib/snr_estimator/cpp/src/noise_model.cpp」；CMakeLists.txt:210 该 add_subdirectory 已注释解除（:239 同向注记）|OPEN|P1-002|无|根构建解除 lib/snr_estimator 子图后「现状唯一生产实现」在交付面为假；lib/snr_estimator/tests/p1noise/CMakeLists.txt:37-40 亦自述「根构建无 snr_estimator CMake 目标」并与测试目标实名不符。
M6a-D-009|D_COMMENT|P2|旧宪章 §12.2；docs/standards/COMMENT_STANDARD.md:19-24；§12.3-10|ENGINEERING_SPEC §2：禁止堆积历史版本号/任务编号/审计流水/代码复述|命令：for d in lib/phase2 lib/phase3_session runtime cli lib/hips providers modules; do grep -rn -E -e "CON-0[0-9]" -e "B2-A[0-9]+" -e "P3-0[0-9][0-9]" -e "RT-0[0-9][0-9]" -e "V1[0-9]" -e "B[0-9]+-P[0-9]" -e "B13-R[0-9]+" -e "AIO-0[0-9][0-9]" -e R10-C -e R18 -e "06/TASK" --include=*.cpp --include=*.h --include=*.c --include=*.py "$d"; done 并逐目录 wc -l；输出：lib/phase2=103、lib/phase3_session=40、runtime=35、cli=64、lib/hips=14、providers=18、modules=0；样本 ipv_sip.cpp:386「修复: 原 10 太小」、cosmetic/types.h:3-6 commit adf820ac/2c065ace/babe752d|OPEN|NEXT-PACK:NP-DC1|无|本轮重算数字与原报（67/39/43/63/27/18/0）不同，差异源于本轮未含 commit 短哈希分支且加了 --include 限定；「数百处堆积且无机器门可拦」结论不变。
M6a-D-011|D_COMMENT|P2|ALG-COS-003 §8（DISP-COS-003 已登记实现≠名义）；旧宪章 §12.2、§12.3-1|docs/algorithms/COSMETIC_ALGORITHMS.md §8：method=1 名义 bilinear 实为 4 正交方向 1/dist IDW（DISP-COS-003）；ENGINEERING_SPEC §2|命令：sed -n '158p;201,202p' lib/calibration/src/cosmetic_corrector.cpp；sed -n '106,107p' docs/algorithms/COSMETIC_ALGORITHMS.md；输出：:158// method=1 (bilinear): 用8邻居双线性插值替换坏像素；:201// 双线性插值：用4个方向最近的好像素做距离反比加权；:202 int dirs[4][2] = {{-1,0},{1,0},{0,-1},{0,1}};；ALG:106-107 method=1（AC_METHOD_BILINEAR，名义 bilinear 实为 4 方向 IDW，缺陷登记 DISP-COS-003）|OPEN|P1-001|无|同函数相距约 43 行的两处注释分别为「8 邻居」与「4 方向」，且都与 ALG 已登记口径冲突（新增错文是 8 邻居，属注释二次劣化）；与 M3-D-005 同址但属不同登记点，保留原 ID。
M6a-D-012|D_COMMENT|P2|旧宪章 §7.3（每投影须声明适用天区/合法 FOV/奇点，声明须可执行）、§14.2（registry 为唯一权威实现面）、§12.2|ASTROCS_DESIGN §5.3（投影算法内置多种，八投影冻结）；ENGINEERING_SPEC §8（注册表/声明与强制面一致）；§2|命令：grep -n -e max_abs_crval_dec_deg -e max_fov_deg lib/phase3_proj/p3_projection.cpp lib/phase3_proj/p3_projection.h；grep -n "kMaxAbsDec" lib/phase3_proj/p3_projection.cpp；输出：p3_projection.h:55 double max_abs_crval_dec_deg; // 中心 dec 绝对值守卫（单一条件，四投影统一 85.0 保守冻结）；p3_projection.cpp:306-307 selfcheck 仅断言 > 0.0；:328 if (std::fabs(centre_dec_deg) > kMaxAbsDec) return P3_PROJ_PARAM（读文件级常量 :38）；kRegistry :267-276 四行 85.0 + 20/60/180/360|OPEN|P3-001|无|两个 spec 字段的唯一读取点是 selfcheck 的 >0.0；make 读文件级 kMaxAbsDec，故「声明即守卫」不成立；四行现值同为 85.0 故行为等价，属 latent 一致性缺陷；FOV 半已在头注声明「非 make 硬门，FOV 裁决属会话层合同」。
M6a-D-013|D_COMMENT|P2|旧宪章 §12.2（注释/文档须与实现一致）、§10.5；COMMENT_STANDARD:16/:28|ENGINEERING_SPEC §2；§10（重计算路径的无谓开销影响资源测量）|命令：grep -n "(void)y1" lib/phase3_session/p3_resample.cpp docs/algorithms/PHASE3_RSMP_IMPL.md；sed -n '329,332p;404p' lib/phase3_session/p3_resample.cpp；输出：p3_resample.cpp:404 (void)y1;（原报 :251 已漂移）；:331 astrocs::healpix::pix2ang_nest(nside, ip, ra, dec)（在 add_pt 内，结果当次消费）；:404 的 y1 在权重求解段实际参与；ALG:194 仍写「(void)y1 压 unused」|OPEN|P3-002|无|(void)y1 压制的是实际被使用的变量，属历史遗留；(void) 行与 ALG §6.5 的冻结叙述互相固化；原报「pix2ang 结果只被 (void) 压制」部分本轮不成立（结果在 add_pt 内被消费），故按剩余可复现事实判 OPEN。
M6a-D-014|D_COMMENT|P2|旧宪章 §12.2、§12.3-8（并发模型须一致）、§10.4/§10.5；CONCURRENCY_STANDARD|ENGINEERING_SPEC §2；§10（一个进程只有一个资源调度器与线程预算源）|命令：sed -n '157,161p;631,633p;683p;689,690p;881,883p' lib/phase2/src/sampler.cpp；输出：:157-160 CON-010 复归…将所有 aio_hips 的 open/read 用单一全局 mutex 串行化（计算仍并行）；:683（cfitsio 同句柄并发读非线程安全 => 禁跨线程共享；禁全局 critical(aio_read)）；:689-690 sig/sup 内 std::lock_guard<std::mutex> lk(g_aio_mu)；:631「hotfix：串行」与 :881「生产默认 N-worker 并行」|OPEN|P2-001|无|:683 的禁止项与 :161/:689-690 的实现直接对立（实现就是全局 critical）；两代并行叙述并存，读注释无法判断该锁是必留约束还是待清除临时物。
M6a-D-015|D_COMMENT|P2|旧宪章 §14.2（lib/common/healpix 为唯一权威实现，禁第二套映射）、§12.3-1；IVOA HiPS 1.0 tile 像元排列|lib/common/healpix/healpix_core.h:44-49 唯一权威映射（IVOA HiPS 1.0 Image tile packaging，CDS Hipsgen 外部 Oracle 冻结）；ENGINEERING_SPEC §2|命令：grep -n "y\*512+x" lib/healpix_db/healpix_browser_qt/core/hips_browser_backend.h；grep -n "fits_index = (511-x)" lib/healpix_db/healpix_browser_qt/core/hips_browser_backend.cpp；grep -n "tile_width-1-x" lib/common/healpix/healpix_core.h；输出：backend.h:9 全分辨率查询… FITS 行主序 [y*512+x]。；backend.cpp:9-10 fits_index = (511-x)*512 + y …（不再使用 z % 512 / z / 512 私有线性约定）；healpix_core.h:46 行主序 fits_index = (tile_width-1-x)*tile_width + y|OPEN|NEXT-PACK:NP-DC1|无|头注释与唯一权威映射及自身实现为转置+翻转关系；:5 仍把 astro_image_io.dll 二进制名写进「正式 Browser 数据源」句；该 Qt 浏览器不在根交付图（ASTROCS_DESIGN §1.3 非目标），故无现行产品后果。
M9-D-1|D_COMMENT|P2|旧宪章 §12.2（注释须解释为什么、须正确说明单位与近似前提）、§5.3（球面/切平面近似误差与适用范围必须明确）|ENGINEERING_SPEC §2（注释写单位/数学原因/边界条件）；§3（公式与精度不可改）|命令：sed -n '484,487p;508p' lib/healpix_db/healpix_drizzle/drizzle_engine.cpp；输出：:485// 注: 切平面坐标 (xi, eta) 由 gnomonic 投影得到, 量级为弧度；:486// (单位向量 dot 积无量纲, 除以 dot(v, center) 后仍是弧度量级小值),；:508 double sigma_min = std::sqrt(lambda_min);  // 弧度/像素|OPEN|P1-001|无|gnomonic 给出 tanθ（量纲为一），注释把「小角近似下数值等同」写成单位同一性，未写 θ 远小于 1 的前提与误差量级；本仓亚弧秒标度下相对偏差约 θ²/3（θ≈3e-5 rad 时 ~3e-11），实现结果正确，属表述失准；函数签名无前置条件。
