ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M2a-E-1|E_TRACE_BREAK|P1|旧宪章 §12.3-1、§12.3-3、§12.3-9、§17.2；规程 §2 E 类、§4|ENGINEERING_SPEC.md §8（端口引用有效 DATA 合同、算法引用有效 SCI/ALG、无悬空引用）|命令：python3 -c "import glob;print('api_cpp=',len(glob.glob('lib/**/api.cpp',recursive=True)),'frozen02=',len(glob.glob('lib/**/02_FROZEN*',recursive=True))+len(glob.glob('docs/**/02_FROZEN*',recursive=True)))"; python3 -c "print(open('docs/algorithms/DRIZZLE_GEOMETRY.md',encoding='utf-8').read().splitlines()[112].replace(chr(124),'!'))"; grep -m1 -n 'add_library(astrocs_drizzle' CMakeLists.txt；输出：api_cpp= 0 frozen02= 0；! pixfrac==0.0（文件通道 API 层） ! 放行后进引擎再拒（双轨） ! api.cpp:191（DISP-DRZ-003） !；408:add_library(astrocs_drizzle STATIC|OPEN|DOC-001|无|api.cpp 与 02_FROZEN 仍 0 文件却被合同当锚；drizzle target 实在 :408 而 README:6/:21 仍写 :356-366；descriptor:830-831 仍用 SCI-P1-DRIZ-001/ALG-005 而 registry 页判其非法；contracts/data/artifact_types.registry.json:6 的 doc_ref 指向不存在的 DATA-001_ARTIFACT_CONTRACT.md
M2a-E-2|E_TRACE_BREAK|P1|旧宪章 §12.3-1、§12.3-2；规程 §2|ENGINEERING_SPEC.md §8（活动文档无陈旧状态冒充）；docs/algorithms/anchors/ANCHOR_CONTRACT.md §2（代码移动即锚失效，须同提交更新）|命令：grep -n 'gaia_client.c:622-646' docs/algorithms/GAIA_QUERY.md; grep -n 'static void unproject' lib/gaia_xpsd_client/src/gaia_client.c; echo "lines=$(wc -l < lib/gaia_xpsd_client/src/gaia_client.c) readme_claim=$(sed -n '149p' lib/gaia_xpsd_client/README.md)"；输出：63:AzimuthalEquidistant 树（极冠 2 棵，投影中心=极点，`unproject` gaia_client.c:622-646）：；901:static void unproject(double x, double y, const char *proj, double cra, double cdec,；lines=2700 readme_claim=  基线：CAT-GAIA-DOC 于源码 2255 行逐函数核对（run/local/agent_cat_gaia_doc/）。|OPEN|DOC-001|无|GAIA_QUERY.md:63 的 :622-646 现落到 :901（漂移 +279，finding 记 +128）；README:149 仍称按 2255 行核对而现文件 2700 行
M2a-E-3|E_TRACE_BREAK|P1|旧宪章 §9、§12.3-1、§12.3-4；规程 §2|ENGINEERING_SPEC.md §4（每模块必备 module.yaml 与共址测试）；§8（注册表一致）|命令：grep -m1 -n '^## 8\.' docs/contracts/DATA_SEMANTICS.md; grep -m1 -n 'DATA_SEMANTICS.md §6' docs/algorithms/GAIA_QUERY.md; grep -m1 -n 'TEST-GAIA' lib/gaia_xpsd_client/module.yaml；输出：86:## 8. Gaia XPSD 星表输入与星表行（DATA-GAIA-001）；171:- DATA 合同：DATA-GAIA-001（docs/contracts/DATA_SEMANTICS.md §6）——输入；53:  - TEST-GAIA-DESIGN-001|OPEN|DOC-001|无|DATA-GAIA-001 实在 §8 而 GAIA_QUERY.md:171/:244 两处仍写 §6；module.yaml test_ids 仍只有 TEST-GAIA-DESIGN-001，无 ctest 可执行面标识
M2a-E-4|E_TRACE_BREAK|P1|旧宪章 §8.3、§8.5、§12.3-1、§12.3-6、§16.2|ASTROCS_DESIGN.md §9（aio 是唯一 FITS/HiPS/manifest 读写边界，禁止各自复制 reader/writer）；ENGINEERING_SPEC.md §8|命令：sed -n '3p' modules/services/io/include/astrocs/io/hips_input_v1.h; grep -n 'add_library(astrocs_io ' CMakeLists.txt; echo "hips_core_in_root_cmake=$(grep -c hips_core CMakeLists.txt)"；输出：* 角色: astrocs_io.dll 对外的 HiPS 输入读取合同 (IO-002 冻结)。；146:add_library(astrocs_io SHARED runtime/io/fits_core.c)；hips_core_in_root_cmake=0|OPEN|AIO-001|无|合同头与 IO_002:43-44 仍把 HiPS 读侧归属 astrocs_io.dll，而该 target 只编 fits_core.c、hips_core 零构建登记，生产无调用点
M2b-E-01|E_TRACE_BREAK|P1|旧宪章 §12.3-3、§7.3；HIPS_WRITER.md 前言自设"无锚视为未完成"；协议 §5|docs/algorithms/anchors/ANCHOR_CONTRACT.md §2（锚是断言，代码移动即失效）；ENGINEERING_SPEC.md §8|命令：sed -n '30p' docs/algorithms/HIPS_WRITER.md; grep -n 'AioHipsProductSet\* aio_hips_product_begin' lib/astro_image_io/src/hips/aio_hips_writer.cpp; echo "exports=$(grep -c AIO_HIPS_EXPORT lib/astro_image_io/include/aio_hips.h) public_api_claim=$(sed -n '279p' docs/contracts/PUBLIC_API.md)"；输出：**源码锚**: aio_hips_writer.cpp `aio_hips_product_begin` :386-422。；466:AioHipsProductSet* aio_hips_product_begin(；exports=14 public_api_claim=> 他版；九导出 :104,121,130,135,144,149,152,163,177，AIO_HIPS_EXPORT|OPEN|DOC-001|无|aio_hips_product_begin 已从 :386 移到 :466（write_signal_support_tile :424→:515）；PUBLIC_API.md:279 仍写"九导出"行号而头内 AIO_HIPS_EXPORT 已 14 处；anchor_contract bindings 仍不含 aio_hips_writer 行锚
M3-E-002|E_TRACE_BREAK|P1|旧宪章 §12.3-1、§12.3-4、§11；docs/traceability/TRACEABILITY_SPEC.md 锚点约定|ENGINEERING_SPEC.md §8（活动文档无陈旧状态冒充、无悬空引用）|命令：python3 -c "print(open('docs/science/PHOTOMETRY.md',encoding='utf-8').read().splitlines()[36].replace(chr(124),'!'))"; sed -n '35p' lib/photometric_calib/cpp/src/star_matcher.cpp; echo "noise_model=$(wc -l < lib/snr_estimator/cpp/src/noise_model.cpp) snr_estimator_h=$(wc -l < lib/snr_estimator/cpp/include/snr_estimator.h) doc_claim=$(sed -n '121p' docs/algorithms/NOISE_ESTIMATION.md)"；输出：- 每颗星 `F_instr>0, F_syn>0` 有限值；饱和星（`psf_status!=0` 或 `qf & (SATURATED!HAS_SATURATED)!=0`）不进入匹配与定标，计 `rejected_quality`（`star_matcher.cpp:35-40`）。；    size_t n = vals.size();；noise_model=475 snr_estimator_h=526 doc_claim=`lib/snr_estimator/cpp/include/snr_estimator.h` 431 行；现状构建 =|OPEN|P1-002|无|本轮按同口径复算 14 组仍 13 组不命中：:35-40 仍是 percentileOf、噪声行数 466/431 仍是 475/526、:396-403 仍是函数签名；仅第 11 组（CALIBRATION.md:93 内部条款号）本轮已改指 §8 且 §8:77 确有 t_light/t_dark 行
M3b-E-01|E_TRACE_BREAK|P1|旧宪章 §17.2、§12.3-9、§12.3-12；协议 §2|ASTROCS_DESIGN.md §12（追踪无断链）；ENGINEERING_SPEC.md §8|命令：grep -m1 -n 'sdet_api.cpp:1599-2353' docs/algorithms/STAR_DETECTION_ALGORITHMS.md; grep -n 'static int sdet_detect_impl' lib/star_detector/src/sdet_api.cpp; echo "sdet_lines=$(wc -l < lib/star_detector/src/sdet_api.cpp) csv_PSF_rows=$(grep -c PSF docs/TRACEABILITY.csv) doc_line8=$(sed -n '8p' docs/algorithms/STAR_DETECTION_ALGORITHMS.md)"；输出：85:sdet_detect_impl(image, w, h, params):            # sdet_api.cpp:1599-2353；1749:static int sdet_detect_impl(StarDetectorHandle handle,；sdet_lines=2555 csv_PSF_rows=0 doc_line8=> 唯一权威生产源: lib/star_detector/src/sdet_api.cpp（2373 行实测）；合同头|OPEN|DOC-001|无|行锚漂移子项仍成立（:1599-2353 → 现 :1749 起，2373 → 2555 行；DATA_SEMANTICS.md:681 同锚）；原 finding 的 csv:65 行本轮已消失（CSV 现 0 处 PSF），该子项不再成立
M4-E-01|E_TRACE_BREAK|P1|旧宪章 §12.3-3；协议 E_TRACE_BREAK；SCI-ANCHOR-001（check_doc_line_anchors.py C3/C4）|ENGINEERING_SPEC.md §8（活动文档无陈旧状态冒充）；docs/algorithms/anchors/ANCHOR_CONTRACT.md §2|命令：sed -n '10,11p' docs/algorithms/PHASE2_COVERAGE.md; echo "coverage_cpp=$(wc -l < lib/phase2/src/coverage.cpp) coverage_h=$(wc -l < lib/phase2/include/astro/phase2/coverage.h)"；输出：> 唯一权威生产源: lib/phase2/src/coverage.cpp（239 行实测）+ 唯一权威签名头；> lib/phase2/include/astro/phase2/coverage.h（60 行）；禁止手抄他版。；coverage_cpp=454 coverage_h=168|OPEN|DOC-001|无|自述"实测"239/60 行与当前 454/168 行仍差 +215/+108；§11.1 锚表 :59-140/:144-231/:233-237 与现 inspect_frame:60/p2_coverage_build:173/p2_coverage_free:274 仍不符
M4-E-02|E_TRACE_BREAK|P1|旧宪章 §12.3；两文档自设"锚=实测"条款|ENGINEERING_SPEC.md §8（文档与源码符号/状态一致）；ASTROCS_DESIGN.md §11.3（状态阶梯唯一口径）|命令：sed -n '4p' docs/algorithms/PHASE2_INTEGRATION.md; echo "integrate_cpp=$(wc -l < lib/phase2/src/integrate.cpp)"; echo "p2_session_cpp=$(wc -l < lib/phase2_session/p2_session.cpp) doc_claim=$(sed -n '21p' docs/algorithms/PHASE2_SESSION.md)"；输出：> 模块: lib/phase2/src/integrate.cpp（76 行，astrocs_phase2 静态库成员，；integrate_cpp=81；p2_session_cpp=298 doc_claim=> + p2_session.cpp（282 行，2026-09-10 grep/read 实测；本文件行号|OPEN|DOC-001|无|integrate.cpp 76→81、p2_session.cpp 282→298，两文档"实测"锚与现状描述仍过期（根 CMake 锚 :336-346 亦漂移到 :396）
M5a-E-001|E_TRACE_BREAK|P1|旧宪章 §12.3-8、§12.3-9、§12.3-12；规程 E_TRACE_BREAK|ASTROCS_DESIGN.md §8（CPU 后端与资源）；docs/plugins/infrastructure/19_runtime.md|命令：awk 'NR==22 {print "TM22:",substr($0,1,60)}' docs/architecture/THREADING_MODEL.md; awk 'NR==32 {print "TBA32:",substr($0,1,60)}' docs/architecture/THREAD_BUDGET_ARCH.md; ls 工程控制/schemas/stage2.schema.json 2>&1；输出：TM22: - Drizzle 浮点归约：`lib/healpix_db/healpix_drizzle/dri；TBA32: - 浮点归约顺序冻结(旧 THREADING_MODEL.md §确定；ls: 无法访问 '工程控制/schemas/stage2.schema.json': 没有那个文件或目录|OPEN|RT-001|与 GAP-019 重复|THREAD_BUDGET_ARCH.md:32 仍断言"全部有效"，其 drizzle_engine.cpp:1662 锚现落到 :1780 的 s_target_cache_gen；工程控制/schemas 悬空引用与 GAP-019 同源（本行只判文档锚，不重复 GAP-019 计量）
M5b-E-01|E_TRACE_BREAK|P1|旧宪章 §12.3-9、§12.3-12、§1.1；docs/standards/DOCUMENTATION_STANDARD.md|ENGINEERING_SPEC.md §7（根固定条目白名单+lib 二分）；§8（无悬空引用）|命令：python3 -c "print(open('docs/architecture/MODULE_MAP.md',encoding='utf-8').read().splitlines()[32].replace(chr(124),'!')[:200])"; grep -m1 -n 'p1_nodes\[\] = ' lib/core/src/module_adapters.cpp; echo "F1_in_constitution=$(grep -c '§F\.1' ASTROCS_PROJECT_CONSTITUTION.md)"；输出：! 模块注册表（三 Phase 节点） ! `lib/core` ! IMPLEMENTED ! P1 八节点 / P2 七节点 / P3 五节点，各绑唯一真实 operation（宪章 §F.1） ! `lib/core/src/module_adapters.cpp`:4257/:4282/:4309；6282:  const std::pair<ModuleDescriptor, P1NodeSpec> p1_nodes[] = {；F1_in_constitution=0|OPEN|DOC-001|无|MODULE_MAP:33 仍引 :4257/:4282/:4309，真实 p1_nodes 已到 :6282（p3_nodes :6334）；宪章 §F.1 命中仍 0，同锚被 RELEASE_STATUS.md:70 复制
M5b-E-02|E_TRACE_BREAK|P1|旧宪章 §7.2、§12.3-1、§12.3-2、§12.3-9、§8.4、§14.3-2|ASTROCS_DESIGN.md §7.1（顶层结构唯一）；§12（未实现/未验收必须明确报告）|命令：python3 -c "L=open('docs/architecture/PHASE3_MODULE_ARCH.md',encoding='utf-8').read().splitlines();print(L[2][:70]);print(L[9][:70])"; ls -d lib/phase3 2>&1；输出：> ID: ARCH-P3-001  状态: FROZEN (V5 ARCH-005, 2026-08-28)  上游: ALG-007(P；   ALG-P3-001        (纯缓存)       ALG-P3-002/003      ALG-P3-004；ls: 无法访问 'lib/phase3': 没有那个文件或目录|OPEN|DOC-001|无|FROZEN 文档仍以不存在的 lib/phase3 为模块根（实为 phase3_proj/rsmp/fits/session），其四单元与 module_adapters.cpp:6334 p3_nodes 五节点不对应
M5b-E-03|E_TRACE_BREAK|P1|旧宪章 §12.3-9、§8.1、§11|ASTROCS_DESIGN.md §6.3（配置、事件与退出码）；ENGINEERING_SPEC.md §8|命令：sed -n '25p' docs/api/CLI_PROTOCOL_V1.md; ls include/astrocs/exit_codes.h 2>&1; sed -n '153p' tools/check_api_docs.py；输出：## 2 退出码(04 §2 全 11 条冻结,唯一源 `include/astrocs/exit_codes.h`)；ls: 无法访问 'include/astrocs/exit_codes.h': 没有那个文件或目录；            for cand in (os.path.join(self.repo, "include", "astrocs", "exit_codes.h"),|OPEN|CLI-001|无|文档声明的退出码唯一源与 schemas/jsonl_event_v1.schema.json 仍不存在（真实为 cli/exit_codes.h、contracts/schemas/），检查器:153 仍按候选列表回退吸收该错误
M5b-E-04|E_TRACE_BREAK|P1|旧宪章 §8.6、§12.3-6、§12.3-9；docs/standards/API_STANDARD.md:11|ASTROCS_DESIGN.md §7.3（模块与 DLL/SO 边界）；ENGINEERING_SPEC.md §4/§8|命令：ls tests/abi/run_abi_checks.sh 2>&1; grep -n 'run_abi_checks.sh' include/astrocs/abi/status_codes.h; echo "acs_status_defs common=$(grep -c 'typedef enum acs_status' include/astrocs/common_abi_v1.h) abi=$(grep -c 'typedef enum acs_status' include/astrocs/abi/status_codes.h)"；输出：ls: 无法访问 'tests/abi/run_abi_checks.sh': 没有那个文件或目录；10: * FORBID-004; 机器检查见 tests/abi/run_abi_checks.sh）:；acs_status_defs common=1 abi=1|OPEN|ARCH-001|无|acs_status 仍在 legacy（common_abi_v1.h:55）与 abi（status_codes.h:153）两头族各定义一次，而头注释所指机器检查 tests/abi/run_abi_checks.sh 仍不存在
M5b-E-05|E_TRACE_BREAK|P1|旧宪章 §1.1、§12.3-1、§12.3-9；AGENTS.md 自述"条款号已逐条核对宪章实际内容"|ASTROCS_DESIGN.md §0（本文与其他文档冲突以本文为准，Agent 无权放宽/重新解释）；§12（发布权）|命令：grep -n '宪章 §1.2/§H' docs/owner/RELEASE_STATUS.md; echo "letter_clauses_in_constitution=$(grep -cE '§[A-Z]' ASTROCS_PROJECT_CONSTITUTION.md)"; python3 -c "print(open('docs/owner/RELEASE_STATUS.md',encoding='utf-8').read().splitlines()[69].replace(chr(124),'!')[:80])"；输出：11:> 最终发布裁定只属项目负责人（宪章 §1.2/§H），本 Agent 至多声明；letter_clauses_in_constitution=0；! 三 Phase 节点化（§F.1 每节点唯一真实 operation） ! `IMPLEMENTED` ! `lib/core/src/module_ada|OPEN|GOV-001|无|L0 仍把 §H/§F.1 写成"宪章"条款，而宪章全文 §[A-Z] 命中 0（真实条文在 ARCHIVED 的 AstroCS_ENGINEERING_CONSTRAINTS.md）；ARCHITECTURE_OVERVIEW.md:18 原行已漂移但 RELEASE_STATUS.md:11/:70 仍承载同型引用
M6a-E-001|E_TRACE_BREAK|P1|旧宪章 §1.1、§12.2、§12.3-9；AGENTS.md（ENGINEERING_CONSTRAINTS=ARCHIVED_NON_NORMATIVE）|ASTROCS_DESIGN.md §0（权威链：设计>AGENTS>工程规范>控制包规范>CI>插件）；ENGINEERING_SPEC.md §2（注释禁堆积任务编号/审计流水）|命令：sed -n '14p' runtime/module_loader/README.md; sed -n '8p' runtime/module_loader/secure_loader.h; sed -n '73p' tools/quality/v19r4_strip_comments.py；输出：## 语义(12_DLL_ABI_AND_LOADER_STANDARD.md §6)； * 12_DLL_ABI_AND_LOADER_STANDARD.md §6 + AstroCS_ENGINEERING_CONSTRAINTS.md §F3）:；SHA = re.compile(r"\b[0-9a-fA-F]{40}(?:\.\.\.)?\b")|OPEN|GOV-001|与 GAP-019 重复|ABI/加载器/provider 注释与 README 仍把已废止控制包章节（12 §6、§F3、15 §2）当权威；清理正则仍只吃完整 40 位哈希，8+8 截断形不受管
M6b-E-002|E_TRACE_BREAK|P1|规程 §2"锚是断言"（docs/algorithms/anchors/ANCHOR_CONTRACT.md）；旧宪章 §12.3-9|docs/algorithms/anchors/ANCHOR_CONTRACT.md §2（代码移动即锚失效，须同提交更新行号）；ENGINEERING_SPEC.md §8（能红能绿）|命令：python3 -c "import json;c=json.load(open('docs/algorithms/anchors/anchor_contract.json',encoding='utf-8'));print(c['doc_globs'],'bindings=',len(c['bindings']),'resolvers=',len(c['resolvers']))"; sed -n '18p' docs/algorithms/anchors/ANCHOR_CONTRACT.md；输出：['docs/science/*.md', 'docs/algorithms/*.md'] bindings= 41 resolvers= 13；现行规模：**36 文档 / 793 锚**（其中 784 为源码/文档目标锚，9 条为登记豁免）。|OPEN|CI-001|无|锚门作用域仍只有 docs/science+docs/algorithms，判据仍为 C3 界内+41 条绑定（任一锚命中即整条通过），docs/architecture 与 docs/owner 的漂移锚仍无判据
M6b-E-003|E_TRACE_BREAK|P1|旧宪章 §12.3；docs/traceability/TRACEABILITY_SPEC.md §3/§5|ENGINEERING_SPEC.md §8（注册表/合同一致）；ASTROCS_DESIGN.md §12（追踪无断链）|命令：python3 -c "import json,re;m=json.load(open('docs/traceability/TRACEABILITY_MATRIX.json',encoding='utf-8'));mods=m['modules'] if isinstance(m,dict) and 'modules' in m else m;ks=['science_id','algorithm_id','data_id','api_id','arch_id','src_id','test_id','evidence_id'];ids={x.strip() for r in mods for k in ks for x in re.split(r'[;,/]',str(r.get(k) or '')) if x.strip() and 'MISSING' not in x and re.match(r'^[A-Z]',x.strip())};idx=set(re.findall(r'^\s*-\s*id:\s*([A-Za-z0-9_.-]+)',open('docs/contracts/INDEX.yaml',encoding='utf-8').read(),re.M));print('matrix_distinct=',len(ids),'INDEX_ids=',len(idx),'not_in_INDEX=',len(ids-idx))"；输出：matrix_distinct= 158 INDEX_ids= 114 not_in_INDEX= 91|OPEN|DOC-001|无|本轮重算：矩阵非占位 ID 158 个（finding 记 152），contracts/INDEX.yaml id 114 个（记 100），91 个矩阵 ID 不在 INDEX（记 85）；"无单一登记处"结论不变
