ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M3-A-004|A_SCI_DEF|P1|宪章 §4.1/§4.3、§12.3-1（旧）；DATA-HIPS-IVAR-001；SCI-NOISE-001 §3/§7|ENGINEERING_SPEC §3：同一个量不得有互斥单位，禁止一个字段承载多个含义|命令：grep -n -o -m1 -e 'pixel⁻²·ADU⁻²' docs/science/NOISE_MODEL.md; sed -n '29p' docs/science/NOISE_MODEL.md；输出：16:pixel⁻²·ADU⁻²；29 行：variance: ADU²；ivar: ADU⁻²…（同文 :76 亦写 ADU⁻²）|OPEN|P1-002|无|符号表 :16 记 pixel⁻²·ADU⁻²，同文 :29/:76 与 GLOSSARY 记 ADU⁻²，两值互斥且随产品声明外流；未修复。
M3-A-005|A_SCI_DEF|P1|宪章 §4.1/§5.3/§14.4（旧）；SCI-NOISE-001 §4/§5|ENGINEERING_SPEC §3：阈值/精度须有唯一出处且不得静默降级；ASTROCS_DESIGN §11.1：退化路径须可验证|命令：grep -n -m1 -e '1e-24' lib/snr_estimator/cpp/src/noise_model.cpp; grep -n -m1 -e 'has_spatial_field =' lib/snr_estimator/cpp/src/noise_model.cpp；输出：403: if (std::fabs(det) > 1e-24) {；263: out_model->has_spatial_field =（仅 enable_spatial_field && n>=4，与 det 无关）|OPEN|P1-002|无|无 SCI 出处的 abs(det)>1e-24 仍在、else 缺失（b=c=0 静默），has_spatial_field 不回退 ⇒ 常量场伪称空间场；未修复。
M3-A-006|A_SCI_DEF|P1|宪章 §4.1/§4.3/§12.2/§13.1（旧）；SCI-NOISE-001 §5/§11|ENGINEERING_SPEC §3：公式与注释不得与合同矛盾、一量一义；ENGINEERING_SPEC §2：注释不得与代码矛盾|命令：grep -n -m2 -e 'signal * gain' -e 'signal / gain' tests/unit/p1_noise_test.cpp; grep -n -m1 -e 'var = signal / gain' lib/phase1/noise/noise_model.cpp；输出：51: double mean = signal / gain;；64: analytic_var = signal * gain + read_noise*read_noise;；208: var = signal / gain + read_noise_e*read_noise_e/(gain*gain);|OPEN|P1-002|无|单测解析参照用 signal*gain（:64）与生产诊断式 signal/gain（:208）差 gain² 方向，头注释又把 rn² 漏除 gain²；SCI §5 已与 :208 对齐而测试未改；未修复。
M3b-A-04|A_SCI_DEF|P1|SCI-P1-STAR-001 §1/§5；宪章 §5.3、§12.3（旧）|ENGINEERING_SPEC §3：阈值语义须唯一并与噪声标定量同域；ASTROCS_DESIGN §11.1：门须自洽可证伪|命令：grep -n -m2 -e 'bgnoise' -e 'gaussian_blur_yvv' lib/star_detector/src/sdet_api.cpp; grep -n -m1 -e 'median(img)' docs/science/STAR_DETECTION.md；输出：1772: sdet_gaussian_blur_yvv(image, smooth.data(), width, height, 2.0);；1790: T threshold = img_median + T(5.0) * bgnoise;（bgnoise 于 :1783 取自原图）；18: threshold = median(img) + 5.0·bgnoise（5σ 语义）|OPEN|P1-001|无|σ 取自原图而判决作用于 σ_k=2 的 YvV 平滑图（等效检验远高于 5σ），虚警预算与 5σ 语义不自洽；未修复。
M3b-A-05|A_SCI_DEF|P1|SCI-PSF-001 §7/§11；宪章 §13.1（旧）|ASTROCS_DESIGN §11.1：科学定义先于算法、每个近似有 mutation 证明门能红；ENGINEERING_SPEC §5.1：独立 Oracle、科学不变量与边界/NaN 用例必备|命令：grep -n -m1 -e 'double thetas[4]' lib/dynamic_psf/src/dpsf_psf.cpp; grep -n -m1 -e '旋转简并' docs/science/PSF.md；输出：411: double thetas[4] = { theta, M_PI / 2.0 - theta, M_PI / 2.0 + theta, M_PI - theta };；65:- **旋转简并不变量**：θ 四候选…中以 trimmed-mad 最小者消歧后，fwhm_x/y 与方向无关|OPEN|P1-001|无|候选集非 Moffat4 对称群（π−θ 为镜像，π/2−θ 须同换 sx/sy），消歧不换轴且 fwhm 先算 ⇒ SCI 不变量恒真不可证伪；未修复。
M3b-A-06|A_SCI_DEF|P1|SCI-P1-STAR-001 §1/§4；SCI-PSF-001 §6；宪章 §5.3、§12.3（旧）|ENGINEERING_SPEC §3：有效域须入合同、实现不得与合同相反；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -n -m1 -e '块状' docs/science/PSF.md; grep -n -m1 -e 'x += r;' lib/star_detector/src/sdet_api.cpp；输出：59:- 视场内 PSF 缓变（块状拟合共享假设）；星点不饱和、采样充足…；1879: x += r;  // 跳 r 像素 (star_finder.c:310)|OPEN|P1-001|无|两页 SCI 无最小源间距/密度条件，实现含 x+=r、0.2R 去重、拟合窗无邻星掩膜；「块状共享」与逐星独立拟合方向相反；未修复。
M3b-A-07|A_SCI_DEF|P1|SCI-P1-STAR-001 §1/§2；SCI-PHOT-001；宪章 §4.1/§5.3/§1.1（旧）|ENGINEERING_SPEC §3：一个字段禁止承载多个含义（mag 定义须唯一）；ASTROCS_DESIGN §11.1：定义先于实现|命令：grep -n -m2 -e 'log10f((float)' lib/star_detector/src/sdet_api.cpp; grep -n -m1 -e 'A_fit' docs/algorithms/STAR_DETECTION_ALGORITHMS.md；输出：1548: rec.mag = -2.5f*log10f((float)fit_results[i].A);；1608: rec.mag = -2.5f*log10f((float)sat_fit.A);；73: 饱和星（:2175）: mag = −2.5·log10(A_fit)|OPEN|P1-001|无|原判「A_fit 公式已消失」不确：现树并存 A_fit(:1548/:1608) 与 box_sum(:2348) 两式，:261 注释仍写 A 而主路径写 box_sum，SCI/ALG/DATA 三方定义不唯一且零点/误差未定义；缺陷形态改为定义链不唯一。
M4-A-03|A_SCI_DEF|P1|宪章 §1.1/§6.3/§12.3-3（旧）；SCI-UPM-001 §8|ENGINEERING_SPEC §3：权重/variance 定义冻结且偏差须登记；ASTROCS_DESIGN §11.1：算法不得偏离 SCI|命令：grep -n -o -m1 -e '不计 control' docs/science/PHASE2_UPM.md; grep -n -m1 -e 'sigma = (s0 > 0.0)' lib/phase2/src/sampler.cpp；输出：87:不计 control（S=0 MAD=0 行）；829: const double sigma = (s0 > 0.0) ? s0 : 1e-12;|OPEN|P2-002|无|SCI 判 MAD=0 patch 不计 control，实现垫 1e-12 后照常生成（control_ivar≈1e24 量级）且 DISP-P2SMP 表未登记；未修复。
M4-A-04|A_SCI_DEF|P1|宪章 §1.1/§6.3/§12.3-3（旧）；SCI-REJ-001..008|ENGINEERING_SPEC §3：排异规则/方法域冻结且唯一；ASTROCS_DESIGN §11.1：验收面须覆盖实现面|命令：grep -n -m1 -e '7 种方法' docs/science/REJECTION.md; grep -n -m1 -e '10 方法' docs/algorithms/PHASE2_REJECTION.md; grep -n -m1 -e 'P2_REJECT_MINMAX' lib/phase2/include/astro/phase2/rejection.h；输出：40:逐像素候选栈经 planning 方法过滤，7 种方法 (SCI-REJ):；25: 方法核（10 方法，per-sample reason 与 stack-level status 分离）；55:    P2_REJECT_MINMAX = 9,|OPEN|P2-001|无|SCI 7 方法 / 实现 10 显式方法（PERCENTILE=7、MEDIAN_SIGMA=8、MINMAX=9 无 SCI 统计定义）/ PHASE2_REJECTION 写 10，三面计数互斥且 config 可选无背书方法；未修复。
M4-A-05|A_SCI_DEF|P1|宪章 §6.3/§13.2/§4.1（旧）；SCI-REJ/SCI-INT 无接缝条款|ASTROCS_DESIGN §11.1：科学定义先于算法、每个近似有 mutation 证明门能红；ENGINEERING_SPEC §5.1：独立 Oracle、科学不变量与边界/NaN 用例必备|命令：grep -rn -m1 -e '法向' -e '梯度跳变' docs/science docs/algorithms; echo docs_rc=$?; grep -n -m1 -e 'SIGMA = 0.05' tests/api/test_seam_metric_gate.py；输出：docs_rc=1；24:SIGMA = 0.05  # 同步 synthetic_gate kNoiseRms|OPEN|P2-001|无|接缝四项中「法向梯度跳变」「support/weight 连续性」全仓零定义零阈值，唯一机器门容差（3σ/5σ）冻结在测试文件自身且 SCI 无出处；门可执行性同族归 QA-001；未修复。
M5a-A-001|A_SCI_DEF|P1|宪章 §5.3/§4.1（旧）；docs/standards/NUMERIC_STANDARD.md L16（非链上）；SCI-ACR-EQUIV-001|ENGINEERING_SPEC §3：精度与默认容差冻结且须有可辩护来源；ASTROCS_DESIGN §11.1：误差界须可复算|命令：grep -n -m2 -e '1e-7' -e '1e-6' docs/science/ACR_EQUIVALENCE.md；输出：85:  - float32 mosaic_reject：CPU/GPU 差 max_abs ≤ 1e-6 ADU（FMA 阶差异，预冻结）；；87:  - 推导：float32 机器精度 ~1e-7 × depth≤32 累积 × tiles 714 独立像素，实测 ≤1e-6 包络；禁止失败后增大。|OPEN|CPU-001|无|推导把无量纲 eps、累积步数、独立像素数相乘（max 判据与像素数无关），且 1e-7×32=3.2e-6 已超其 1e-6 包络；ACR DORMANT（DESIGN §1.3/§7.1）故无运行值影响，仍属冻结文档缺陷。
M7-A-101|A_SCI_DEF|P1|无（原判据即现行权威）；旧引宪章 §1.1 尾句/§5.3 已废止|ASTROCS_DESIGN §0：docs/science 为科学公式权威、docs/algorithms 为推导权威，Agent 无权放宽或重新解释；ENGINEERING_SPEC §3：公式/单位唯一且禁止一字段多含义|命令：grep -n -m1 -e 'SIP_A/B(u,v)' docs/science/ASTROMETRY.md；输出：48:  (u,v) = CD · (xp−CRPIX) + SIP_A/B(u,v)   # (u,v) 为 TAN 投影中间坐标|OPEN|P1-001|无|§5 把 SIP 加在中间世界坐标 (u,v) 上，与同文 §2/§3 的像素域系数单位 1/pixel^{i+j-1} 及 §5 的 cd_inv·trans 构造式互斥；文本未变；未修复。
M7-A-102|A_SCI_DEF|P1|无（原判据即现行权威：SCI-CW §4 权重进质量场式）|ENGINEERING_SPEC §3：权重/SNR 定义不得自斥；ASTROCS_DESIGN §11.1：不变量须可证伪|命令：grep -n -m1 -e 'x²·ivar' docs/science/CONTROL_WEIGHT_SNR.md; echo legacy_rc=$?; grep -n -o -m1 -e 'w_snr' docs/science/CONTROL_WEIGHT_SNR.md；输出：legacy_rc=1；40:w_snr|RESOLVED|P2-002|无|P5-SNR 订正后 §1 改为 w_snr=snr_v²、§2a 另立帧级科学基准，原「snr²≡x²·ivar」恒等式文本已删除（grep 零命中）⇒ 原缺陷对象不存在。
M7-A-103|A_SCI_DEF|P1|无（原判据即现行权威：NOISE_MODEL §5/§7/§8/§15）|ENGINEERING_SPEC §3：ivar/variance 定义须唯一、退化行为须单一决策表；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -n -o -m1 -e 'MAD=0' docs/science/NOISE_MODEL.md; grep -n -o -m1 -e '无合格 patch' docs/science/NOISE_MODEL.md; grep -n -m1 -e '1e12' docs/science/NOISE_MODEL.md; echo legacy_rc=$?；输出：87:MAD=0；74:无合格 patch；legacy_rc=1|RESOLVED|P1-002|无|§8 已改为单一决策表（MAD=0/无合格 patch/全帧 NaN 饱和均走 degenerate，ivar=0,r=1），旧文「ivar=1e12」与「全帧饱和」互斥文本已删（grep 零命中）⇒ 不再成立。
M7-A-104|A_SCI_DEF|P1|无（原判据即现行权威：NOISE_MODEL §4 min_samples/§5）|ENGINEERING_SPEC §3：权重/精度定义须唯一；ASTROCS_DESIGN §11.1：统计量适用域须可复算|命令：grep -n -m1 -e 'min_samples' docs/science/NOISE_MODEL.md; grep -n -o -m1 -e '最小二乘平面' docs/science/NOISE_MODEL.md；输出：37:- 维度…min_samples（patch 样本数阈）默认 5；…；20:最小二乘平面|OPEN|P1-002|无|min_samples=5 与满 patch 同权进无权重平面 LS（§5 控制点式未按 N_retained 加权），MAD² 方差在 N=5 时相对标准误 ≈52%，权重场噪声由最小 patch 主导；未修复。
M7-A-105|A_SCI_DEF|P1|无（原判据即现行权威：PHOTOMETRY §11/§10）；原类别 F_TEST_GAP（上轮改归 A_SCI_DEF）|ASTROCS_DESIGN §11.1：科学定义先于算法、每个近似有 mutation 证明门能红；ENGINEERING_SPEC §5.1：独立 Oracle、科学不变量与边界/NaN 用例必备|命令：grep -n -m1 -e 'F_instr=k·F_syn' docs/science/PHOTOMETRY.md；输出：107:- **合成注入**：已知 scale 的 F_instr=k·F_syn 注入场，估计 location≈log10 k（rtol 1e-4）。|OPEN|P1-002|无|k 无独立定义、真值生成式缺失，location 仅反演注入值（同源、非独立 Oracle），F_true 全文无定义 ⇒ 门的残差不可计算；未修复。
M7-A-106|A_SCI_DEF|P1|无（原判据即现行权威：PHOTOMETRY §2/§4/§5）|ENGINEERING_SPEC §3：不确定度定义/精度须唯一且可核；ASTROCS_DESIGN §11.1：统计量须有适用域与 Oracle|命令：grep -n -m1 -e 'sigma_cal_rel = ln10·sigma_residual' docs/science/PHOTOMETRY.md；输出：29:…sigma_cal_rel: 相对误差（sigma_cal_rel = ln10·sigma_residual）…|OPEN|P1-002|无|把回归散布 sigma_residual 当均值标准误，1/√n 折算全链缺失（n=100 时高估约 10×）且门余量过大不可证伪；未修复。
M7-A-108|A_SCI_DEF|P1|无（原判据即现行权威：REJECTION §5 n<6 分支/§9a/§12/§15）|ENGINEERING_SPEC §3：排异规则须唯一定义；ASTROCS_DESIGN §11.1：近似须有 mutation 证明门能红|命令：grep -n -o -m1 -e 'low 0.2 / high 0.1' docs/science/REJECTION.md；输出：46:low 0.2 / high 0.1|OPEN|P2-001|无|percentile 仅给 (low 0.2/high 0.1, scale=median)，参考分布/经验分位型（R-1 vs R-7）/tie 规则未定义（crreject 却明确 R-7 型），n=3 可差一个样本值，确定性门不可证伪；未修复。
M7-A-109|A_SCI_DEF|P1|无（原判据即现行权威：REJECTION §5 方法表/§7）|ENGINEERING_SPEC §3：排异方法定义须唯一且无未登记常数；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -rn -m1 -e '1.134' docs/science; echo sci_rc=$?; grep -rn -m1 -e '1.134' docs/algorithms；输出：sci_rc=1；docs/algorithms/PHASE2_REJECTION.md:248:    wsd = sqrt(Σ(wcur−med)²/(nc−1));  σ_new = 1.134·wsd|RESOLVED|P2-001|无|原判据所指 SCI 文本已不存在：1.134 在 docs/science 零命中，§7「流量中性」只声明方法集不拒真值（n=1 不进核/无离群），该常数仅存于 ALG 实现锚 :248 ⇒ 原缺陷对象不存在。
M7-A-110|A_SCI_DEF|P1|无（原判据即现行权威：REJECTION §5 + INTEGRATION §6）|ENGINEERING_SPEC §3：排异阈值定义须唯一且量纲明确；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -n -o -m1 -e 'scale=' docs/science/REJECTION.md; grep -n -m1 -e '公共零底' docs/science/INTEGRATION.md；输出：46:scale=；67:- 权重与信号独立…帧间像素已 UPM.calibrate_block 到公共零底…|OPEN|P2-001|无|输入为加性归零后的 calibrated 样本，空背景 median≈0 ⇒ scale=median→0 ⇒ 阈→0（全拒）或跨零不连续，无下限声明；未修复。
M7-A-112|A_SCI_DEF|P1|无（原判据即现行权威：NOISE_ESTIMATION §5 + PHASE2_SAMPLER §5 kcorr_lookup + PHASE2_UPM §5）|ENGINEERING_SPEC §3：k_corr 放大因子须有唯一定义与适用域；ASTROCS_DESIGN §11.1：近似须给偏差界|命令：grep -n -o -m2 -e 'kcorr_lookup' -e '1.2112' docs/algorithms/PHASE2_SAMPLER.md; grep -n -o -m1 -e 'k_corr' docs/science/PHASE2_UPM.md；输出：83:kcorr_lookup；93:1.2112；18:k_corr|OPEN|P2-002|无|查表仅 pixfrac×scale 六值（{1.2112,1.3925,1.4980,2.3958,2.8971,3.2035}）域外 clamp，未声明覆盖 §5 式的 N_retained 与核型 σ_k 两维，表值与冻结 1.4 无偏差界，scale 未知回退 300 档方向反保守；未修复。
M7-A-113|A_SCI_DEF|P1|无（原判据即现行权威：UNCERTAINTY_AND_COVARIANCE 小样本/协方差节）|ENGINEERING_SPEC §3：不确定度定义/精度须唯一可核；ASTROCS_DESIGN §11.1：近似须声明适用域|命令：grep -n -m1 -e 'Var(median)' docs/science/UNCERTAINTY_AND_COVARIANCE.md; grep -n -m1 -e '适用域' -e 'N≥30' docs/science/UNCERTAINTY_AND_COVARIANCE.md; echo domain_rc=$?；输出：42:- 独立 Gaussian 基线 Var(median) ≈ πσ²/(2N)（UPMW-004 实证 ratio 0.997）；；domain_rc=1|OPEN|P2-002|无|渐近式无适用域声明即进冻结 control_variance（小 N_retained 时低估），原引「§n=1/§帧级」节已随文档改版消失，缺陷本体（无域声明）仍在；未修复。
M7-A-114|A_SCI_DEF|P1|无（原判据即现行权威：UNCERTAINTY_AND_COVARIANCE §Phase3/§协方差）|ENGINEERING_SPEC §3：方差传播须与合同自洽；ASTROCS_DESIGN §11.1：协方差机制须显式建模|命令：grep -n -m1 -e 'bilinear:  var_out' docs/science/UNCERTAINTY_AND_COVARIANCE.md; grep -n -o -m1 -e '0.19' docs/science/UNCERTAINTY_AND_COVARIANCE.md；输出：79:bilinear:  var_out = Σ_k c_k² · u_k     # c_k = ALG-P3-003 G4 冻结权重, Σc_k=1；22:0.19|OPEN|P3-002|无|冻结式丢相邻协方差项，同文档自证 mean 相关系数 ≈0.19、max≈0.57（r=0.19 时低估约 36%），输入又是 drizzle 产物（同文自证相关）；未修复。
M7-A-115|A_SCI_DEF|P1|无（原判据即现行权威：UNCERTAINTY_AND_COVARIANCE §V19R3 引言括注）|ENGINEERING_SPEC §3：同一符号不得两个含义（k_corr 与 N_eff）；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -n -m1 -e 'k_corr=N_eff' docs/science/UNCERTAINTY_AND_COVARIANCE.md; grep -n -m1 -e 'k_corr=1.3883' docs/science/UNCERTAINTY_AND_COVARIANCE.md；输出：32:(…后者仅提供σ_bg，经sampler阶段乘k_corr=N_eff缩放)；44:  （pixfrac=0.8，2000 实现）k_corr=1.3883，N_eff≈181/251；冻结 1.4；|OPEN|P2-002|无|同节 :32 把 k_corr 写成 N_eff，与 :43-44 k_corr=N_retained/N_eff≈1.4 相差约 130×（按括注实现 control_variance 差 129×）；未修复。
M7-A-116|A_SCI_DEF|P1|无（原判据即现行权威：CALIBRATION §3 量纲表/§4 平场条/§5/§8/§10）|ENGINEERING_SPEC §3：量纲/单位与不可接受变化须唯一自洽；ASTROCS_DESIGN §11.1：定义先于算法|命令：grep -n -m2 -e 'median<=0' docs/science/CALIBRATION.md；输出：38:- 平场: flat 可为 NULL（跳过除法）；非 NULL 时 normalize_flat 将 median<=0 的平场保持原样不归一（避免除零）。；50:                                            # median<=0 时不归一，保持原样|OPEN|P1-001|无|该分支令 flat_norm 回到 ADU 量纲（与 §3「无量纲 median=1」断链），同为平场不可用却与 NULL 跳过分流且无错误码，cal 被静默缩 ~1/10³；未修复。
