ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M7-A-130|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/STAR_PSF_ALGORITHMS.md §F2 与 FWHM 行）|ENGINEERING_SPEC §3：PSF 公式不可改（须走 SCI 变更流程）；ASTROCS_DESIGN.md §11.1 解析不变量|命令：sed -n '75p;151p' docs/algorithms/STAR_PSF_ALGORITHMS.md；输出：post: FWHM=1.230310·sx/sy ； FWHM=1.230310·sx/sy（F2 系数 MOFFAT4_FWHM_FACTOR :24）|OPEN|P1-001|无|量纲错式：FWHM 随 sy 增大而减小、随 sx 增大而增大，与同篇 F2（各向同性 FWHM=1.230310σ）及 SCI-PSF 解析比值不可同真
M7-A-131|A_SCI_DEF|P1|旧宪章 §13.1 性质/不变量测试 + docs/algorithms/CALIBRATION_ALGORITHMS.md §F4.1|ASTROCS_DESIGN.md §11.1 科学正确性 + ENGINEERING_SPEC §5.1 边界/极端参数与不变量测试必备|命令：sed -n '147,148p' docs/algorithms/CALIBRATION_ALGORITHMS.md ； grep -n 'mad=0 时阈值' docs/contracts/DATA_SEMANTICS.md；输出：σ=1.4826·mad ； hot = (dark > med + hot_sigma·σ) ； :201 mad=0 时阈值=±med（σ=0）|OPEN|P1-001|无|原「判为良性」表述已不在树中，但 MAD=0 ⇒ 阈≡med 的退化分类仍在冻结式内、无「不可判」降级与计数暴露；欠曝/常量母版下必然发生
M7-A-134|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/CALIBRATION_ALGORITHMS.md §F4.1 对照 docs/algorithms/COSMETIC_ALGORITHMS.md §1）|ENGINEERING_SPEC §3：科学定义=算法=代码=测试且机器一致；ASTROCS_DESIGN.md §11.1|命令：sed -n '149p' docs/algorithms/CALIBRATION_ALGORITHMS.md ； sed -n '47p' docs/algorithms/COSMETIC_ALGORITHMS.md ； grep -n 'compute_global_median(bias' lib/calibration/src/cosmetic_corrector.cpp；输出：CALIB 写 cold = (bias < med − cold_sigma·σ) 复用热块 med/σ ； COSMETIC 写 med_b/σ_b ； :144 对 bias 独立求中位|OPEN|P1-001|无|两篇 ALG 对同一 detect_cold_pixels 给互斥符号描述；读码确认 COSMETIC 侧为真，CALIB 侧 F4.1 冷分支符号错接热块统计量
M7-A-135|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/STAR_DETECTION_ALGORITHMS.md §3 阶段 4 与 §6）|ENGINEERING_SPEC §8：检查器须覆盖算法引用有效、删除/重命名无悬空引用；ASTROCS_DESIGN.md §11.1|命令：sed -n '93p;148p' docs/algorithms/STAR_DETECTION_ALGORITHMS.md ； grep -n 'x += xr;' lib/star_detector/src/sdet_api.cpp；输出：§3 if not local_max_11x11: x+=5 continue（:1715-1734） ； §6 命中后 x+=5 跳步 :1734 ； :1985 注释记旧游标回写 x += xr 已按缺陷删除|OPEN|P1-001|无|文档 §3/§6 描述互斥，且实现已无任何跳步（sdet_api.cpp:1854-1855 无 stride），三方不一致；判据锚 :1715-1734 已失效
M7-A-136|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/PHASE2_REJECTION.md §F10/§F14）|ENGINEERING_SPEC §3：排异规则与阈值须有明确统计尺度；ASTROCS_DESIGN.md §11.1|命令：sed -n '332p' docs/algorithms/PHASE2_REJECTION.md ； sed -n '93p' docs/algorithms/PHASE2_REJECTION.md；输出：scale = abs(orig_median)（原始域中位） ； reject_percentile_impl（abs(median) 尺度；iterations=1）|OPEN|P2-001|无|阈按像元值绝对分位取、不含噪声尺度 ⇒ 拒收强度随背景绝对电平线性变化；F14「全接受」兜底（N=4 全拒）是其症状
M7-A-137|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/PHASE3_PROJ_IMPL.md §15.2 registry 表与 §15.3 逐式）|ASTROCS_DESIGN.md §5.3：八投影冻结，须声明适用天区、奇点、经纬方向；附录 B FITS WCS Paper II|命令：sed -n '417p;371p' docs/algorithms/PHASE3_PROJ_IMPL.md；输出：CAR 无投影奇点（δ 线性） ； registry 表 CAR 行 cylindrical, θ₀=+90°|OPEN|P3-001|无|δ=±90° 整行塌缩为一点未排除；θ 在 CAR（=δ 纬度，同文件 :399/:415）与 zenithal（极距，:412 θ=acos ρ）间承担两个互斥几何量
M7-A-138|A_SCI_DEF|P1|docs/standards/STANDARDS_REGISTRY.md D.healpix 五行证据指针（旧冻结注册表，非链上）|ENGINEERING_SPEC §8：检查器覆盖算法引用有效 SCI/ALG 与无悬空引用；§4 模块规范|命令：wc -l docs/algorithms/HEALPIX_MAPPING.md ； grep -c -e 'ang2pix' -e 'nest2ang' docs/algorithms/HEALPIX_MAPPING.md；输出：35 ； 1|OPEN|P1-001|无|全篇 35 行只给 tile_shift=9/mask=(1<<18)-1/nested_local_to_xy 单调三条不变量，无 ang2pix/nest2ang 闭式、无单位与坐标系、无无效值语义，ALG-HEALPIX-* 域无判据落点
M7-A-139|A_SCI_DEF|P1|旧宪章 §5.3/§7.3（禁无界整图中间缓存）+ §17.6|ENGINEERING_SPEC §10：队列与缓冲须有容量/背压，禁止无界；ASTROCS_DESIGN.md §8 每次 heavy 运行记 RSS/内存增长|命令：grep -n 'std::vector<float> sig' lib/phase3_session/p3_session.cpp ； grep -n 'std::vector<float> plane' lib/phase3_session/p3_output.cpp；输出：228 std::vector<float> sig((size_t)nelem, nan)（nelem=W·H，:229 cov、:230/:231 var/ivar 同） ； 513 逐 HDU 全帧 plane(nelem)|OPEN|P3-002|无|ALG 原「§10 内存块」表述已不在树中，但实现仍按全图平面 + 逐 HDU 全帧临时缓冲分配；docs/algorithms/PHASE3_RESAMPLE.md §6 仅记输出 O(W·H)，资源门禁无基准
M7-A-141|A_SCI_DEF|P1|无（原判据即现行权威：docs/algorithms/DRIZZLE_GEOMETRY.md §buffer 块）|ENGINEERING_SPEC §3：归约/精度与默认容差不可改，值须可解释；ASTROCS_DESIGN.md §11.1|命令：sed -n '65,69p' docs/algorithms/DRIZZLE_GEOMETRY.md；输出：lim = max_angle + 1.25·hp_res（极区实测最坏 1.044×hp_res） ； query_radius = max_angle + 3.0·hp_res ； fast 路径 面 delta×1.15|OPEN|P1-001|无|三系数关系未论证：1.25 只给「实测最坏」无 sup(外接半径) 推导，1.15 与 3.0 的读法及相互关系未声明，任一改动无安全边界可依
M9-A-1|A_SCI_DEF|P1|宪章 §5.3（Drizzle 单位与误差传播必须明确）、§4.1；STD-REG 纪律（无科学依据阈值须经 SCI 裁决或 DISP 登记）；宪章 §12.3（缺陷认定后须回写文档）|ASTROCS_DESIGN.md §11.1：科学定义先于算法，每个近似有 mutation 证明门能红；ENGINEERING_SPEC §3 科学判据不可模糊|命令：grep -n -e 'cos_thresh_60 = 0.0' -e 'THRESH_60ARCSEC = 60' lib/healpix_db/healpix_drizzle/drizzle_engine.cpp ； grep -c -e 'use_adaptive' -e 'cos_thresh' docs/algorithms/DRIZZLE_GEOMETRY.md；输出：244 double cos_thresh_60 = 0.0（cos(60 角秒)：边跨度自适应阈值） ； 1770 THRESH_60ARCSEC = 60.0·(π/180)/3600 ； 文档 0 命中|OPEN|P1-001|无|本仓注释自证阈值无数学依据且面积路径已统一 Eriksson，但路径切换判据仍用同一 60″ 阈值；无 DISP 编号、无 59″/61″ 边界用例、DRIZZLE_GEOMETRY.md 对去向零陈述
M9-A-2|A_SCI_DEF|P1|宪章 §5.3（误差传播必须明确、系数须可解释）、§4.1（单位与域）、§11（禁静默）|docs/algorithms/PHASE2_SAMPLER.md §5.4：K_CORR_DOMAIN 选项 B 逐帧标定，域 [0.5,1.0]×[300,600]；ENGINEERING_SPEC §3 系数与默认容差不可模糊|命令：grep -n -e 'sc_grid[2] = {300.0, 600.0}' -e 'std::clamp(scale_arcsec' lib/phase2/src/sampler.cpp ； python3 读 testdata NGC55 真帧 CD 复算；输出：:90 sc_grid={300.0,600.0} ； :96 std::clamp(scale_arcsec,300.0,600.0) ； 真帧像素角尺度 0.958577″ ⇒ clamp 后恒 300.0|OPEN|P2-002|无|标定轴 [300,600]″ 与生产域（真帧实测 0.9586″/px，上游写 abs(CD1_1)·3600=0.009856″）不相交，clamp 静默饱和且无日志/状态码/provenance 标记，「按帧尺度选择」名不副实
V1-N-12|A_SCI_DEF|P1|无（原判据即现行权威：docs/science/NOISE_MODEL.md §9a 冻结式 + lib/snr_estimator 实现与 V1 独立复算脚本）|ASTROCS_DESIGN.md §3.4 帧级 SNR 定义 + §11.1 注入点源验证 σ_F=1/√W_psf 与实测散度一致；ENGINEERING_SPEC §3|命令：sed -n '50p;57,61p' lib/snr_estimator/cpp/src/snr_estimator.cpp ； grep -n -e '5.0 * reference->sigma_f_optimal_adu' -e 'return 1.253 *' lib/snr_estimator/cpp/src/snr_science.cpp；输出：行长注释为 [status,B,flux,cx,cy,fwhm,A,mad,ecc] 而函数只读 row[2]/[5]/[6]/[7]（椭率列 8 丢弃） ； :223 f5 = 5.0·σ_F(ref) ； :245 return 1.253·sigma/√N|OPEN|P1-002|无|五点均在本轮复现：(a) 整数格点像素中心点采样 (b) 椭率列丢弃致仅各向同性适用 (c) gain>0 分支在 empirical MAD σ 上再加 (RN/g)² 与 S/g（NOISE_MODEL §9a:100 判该式仅诊断）(d) F_5 用参考源 σ_F 非自洽 (e) 1.253 用于 IRLS/Tukey 位置估计
V12-N-01|A_SCI_DEF|P1|无（原判据即现行权威：ENGINEERING_SPEC §3 科学公式/常数不可修改；§4 模块规范）|ENGINEERING_SPEC §3：科学常数不可修改须单点权威；ASTROCS_DESIGN.md §11.1 独立 Oracle 与可复算常数|命令：python3 -c "import os,subprocess;print(sum(len(f) for _,_,f in os.walk('include')), subprocess.run(['git','ls-files','include'],capture_output=True,text=True).stdout.split().__len__())" ； find include -name '*constant*'；输出：23 23 ； 0（无 constants 头）|OPEN|ARCH-001|无|include/ 全 23 文件无任何科学常数头，1.482602218505602/0.6745/1.253 等仍散落裸字面量，权威点数=0，架构上无处写对
V12-N-03|A_SCI_DEF|P1|无（原判据即现行权威：docs/science/NOISE_MODEL.md §14 文献定位第 2 条的同源声明）|docs/science/NOISE_MODEL.md §3/§14：MAD→σ 唯一常数 1.482602218505602；ENGINEERING_SPEC §3 常数不可模糊|命令：sed -n '135p' docs/science/NOISE_MODEL.md ； grep -n '_MAD_SCALE = 0.6745' lib/photometric_calib/cpp/src/star_matcher.cpp；输出：与 SCI-PHOT 的 0.6745 同源 ； :21 static constexpr double _MAD_SCALE = 0.6745|OPEN|P1-002|无|1/0.6745=1.4825796886582654 对冻结值 rel −1.5196e-05，而 1.4826 rel 仅 −1.4964e-06 ⇒「同源」为假，且偏差落在大 10 倍的倒数式上并进公共头 sigma_residual
V12-N-05|A_SCI_DEF|P1|docs/contracts/API_CONTRACTS.csv::compute_initial_mag_cut 行（末列标 VERIFIED，非链上）|ENGINEERING_SPEC §3：公式唯一实现、不得双头；§4 单一 entrypoint|命令：grep -rn 'compute_initial_mag_cut' lib/ tests/ cli/ ； sed -n '437,438p' lib/plate_solve/cpp/ipv/src/ipv_select.cpp；输出：仅 3 命中（:333 注释、:336 定义、ipv_select.h:64 声明）⇒ 零调用者 ； :437 m = 6.0 + 1.5·log10(f_safe) + 2.0·log10(t_safe) + params.m_lim_m0_offset|OPEN|P1-001|无|同一式两份字面实现（:342-344 与 :437-438 内联第二份），权威函数零调用者；:434 注释记 m_lim_m0_offset=-4 ⇒ 两路径同输入差 4.000 mag；13.0 仍非 IPVSolverParams 字段
V12-N-06|A_SCI_DEF|P1|注释所引旧路径 docs/algorithms/IPV_PIPELINE.md（该路径不存在）|ENGINEERING_SPEC §8：删除/重命名无悬空引用、算法引用有效；§3 不得以「已登记」为由放宽冻结文档|命令：ls docs/algorithms/IPV_PIPELINE.md ； grep -rc 'docs/algorithms/IPV_PIPELINE.md' lib/plate_solve/cpp/ipv/src/ipv_select.cpp lib/plate_solve/cpp/ipv/include/ipv_types.h；输出：No such file or directory（exit 2） ； 5 ； 1|OPEN|P1-001|无|6 处注释以不存在的路径为「偏差已登记」依据，故「因已登记而不改冻结科学文档」的前提不成立；同仓仅 lib/plate_solve/IPV_PIPELINE.md（grep DISP 0 命中）
V12-N-08|A_SCI_DEF|P1|宪章 §10.5 冻结门四条 + §18.2 裁决 2 + docs/owner/PIPELINE_OVERVIEW.md:133|ASTROCS_DESIGN.md §8：一个进程只有一个资源调度器与线程预算源；docs/plugins/infrastructure/21_observability.md|命令：grep -n -e 'kCpuP50MinPercent = 90.0' -e 'kMon001UtilSampleFrac = 0.70' -e 'active_window_seconds >= kMon002MinWindowSeconds' cli/resource_gate.h ； grep -n -e 'MIN_AVG_UTILIZATION = 0.85' -e 'interval <= FROZEN_GATE_MIN_INTERVAL_SECONDS' tools/monitoring/run_monitored.py；输出：:97 90.0 ； :109 0.70 ； :205 >=10.0 ； :453 0.85 ； :515 interval<=10.0|OPEN|OBS-001|与 GAP-015 重复|两套实现判据集合不同（90.0/0.70 vs 0.85）、10 秒边界开闭相反（C++ >= 判、Python <= 不适用），且 90.0/0.70 在宪章 grep 0 命中，非冻结值当冻结门在用
V12-N-11|A_SCI_DEF|P1|旧宪章 §12.3-3（公式/常量唯一实现）|ENGINEERING_SPEC §3：禁止一个字段承载多个含义，常数须单点权威；§4 模块单一入口|命令：grep -n 'define MAX_STARS_RESULT 200000' lib/gaia_xpsd_client/src/gaia_client.c ； grep -n 'kQueryCacheCap = 64LL * 200000LL' lib/gaia_xpsd_client/src/module_entry.c ； grep -n 'm_lim_gaia_cap_per_file = 200000.0' lib/plate_solve/cpp/ipv/include/ipv_types.h；输出：:32 ； :546 ； :260|OPEN|MOD-001|无|1 具名（.c 私有 #define，不在任何头）+ 2 处独立字面复制；缓存预算乘积在 gaia_client.c:142 与 module_entry.c:546 两 TU 各算一遍；触顶 fmod 判据已修（ipv_select.cpp:477）
W2-N-01|A_SCI_DEF|P1|docs/algorithms/PHOTOMETRIC_FIT.md:134（逐字记录甲式 flux_error=sqrt(max(sum,0)+n_in·σ_sky²)）|docs/science/NOISE_MODEL.md §8：var_ADU = max(signal,0)/gain + (read_noise_e/gain)²；ENGINEERING_SPEC §3 CCD 方程不可互斥|命令：sed -n '92p' lib/phase1/photometry/photometer.cpp ； sed -n '194,195p' lib/snr_estimator/cpp/src/snr_science.cpp；输出：r.flux_error = std::sqrt(std::max(sum,0.0) + n_in·sky_sigma²) ； double var_ap = n_pix·sig_sky²·(1.0 + n_pix/n_sky); if (gain>0 && s_ap>0) var_ap += s_ap/gain|OPEN|P1-002|无|甲式缺 (1+n_ap/n_sky) 天空项且泊松项按 ADU 直加（Photometer 全类无 gain 入参即隐式 gain≡1），与同域冻结 CCD 方程三方互斥；生产 measure_flux 节点在链上
W2-N-02|A_SCI_DEF|P1|docs/science/PHOTOMETRY.md:14/:29（e⁻ 换算需 gain，当前不可得，负责人已授权）|ENGINEERING_SPEC §3：数据对象禁止一个字段承载多个含义；docs/design/UNIFIED_MODEL.md §2 validity 语义|命令：sed -n '483p' lib/astro_image_io/src/aio_fits.cpp ； sed -n '76,84p' lib/astro_image_io/include/astro_image_io.h；输出：cal.gain = kw_float("GAIN", 1.0)； ； AIOCalibrationMetadata 有 has_ccd_temp 而无 has_gain（同名 has_gain 只在 v6_calibration_covariance.h:83 另一类型）|OPEN|DATA-001|无|缺键与解析失败同一出口、伪 1.0 无判别位，「增益未知」在类型上不可表达；与 snr_science 的 gain<=0=未知 形成同帧双通道分叉（1.0 已知 对 0 未知）
W2-N-03|A_SCI_DEF|P1|docs/contracts/DATA_SEMANTICS.md 端口单位面 + docs/modules/registry/astrocs.phase1.noise-snr.md:33（registry 非链上）|docs/design/UNIFIED_MODEL.md §2：signal 单位必须声明且各对象不得混同；ENGINEERING_SPEC §3|命令：sed -n '786p;804p' lib/core/src/module_adapters.cpp ； grep -c 'UnitId::ADU' lib/core/src/module_adapters.cpp；输出：两端口 DATA-P1-FLUX 均标 UnitId::ELECTRON（同文件其余 26 处 UnitId::ADU） ； 生产者 photometer.h 声明 flux/flux_error 为 ADU|OPEN|DATA-001|无|端口声明 ELECTRON 而载荷为 ADU；单位门只在两端标签不同时触发，故同标恒不红（自我印证），标签经 artifact.cpp:176/artifact_store.cpp:84 外销
W2-N-04|A_SCI_DEF|P1|docs/contracts/DATA_SEMANTICS.md:249/:497（PHOTAPPL=1 仅当 provenance 声明已应用，禁硬编码）|ENGINEERING_SPEC §3：科学语义不可硬编码；docs/design/UNIFIED_MODEL.md §2 provenance 来源链|命令：sed -n '3007,3008p' lib/orchestrator/cpp/src/orchestrator.cpp；输出：fn_kv_set_double(frame_, "header", "PHOTSCAL", out_scale) ； fn_kv_set(frame_, "header", "PHOTAPPL", "1")|OPEN|P1-002|无|该分支既不 gate out_n_matched>0 也不 gate out_scale!=1.0，退化恒等拷贝（scale=1.0/n_matched=0/ret=0）同样落此，被声明为已应用测光；模块管线侧 module_adapters.cpp:2998 已改读 p1_phot.json provenance，两路不一致
W2-N-05|A_SCI_DEF|P1|docs/science/NOISE_MODEL.md §12 与 docs/science/DRIZZLE.md:57（x'=αx ⇒ var'=α²var, ivar'=ivar/α²）|docs/science/NOISE_MODEL.md §12 缩放律 + ENGINEERING_SPEC §3：variance/ivar 定义与单位不可模糊|命令：sed -n '76p' lib/photometric_calib/cpp/src/image_corrector.cpp ； grep -rIn 'snr_noise_scale_law' lib/ --include='*.cpp' --include='*.h'；输出：out_pixels[i] = pixels[i] * (float)scale;（方差块未同步） ； 生产面仅 module_entry.cpp:1416 诊断 subop 调用，无生产链调用者|OPEN|P2-002|无|photscal 只乘像素不乘 variance/ivar，唯一 α²/ivar÷α² 实现（noise_model.cpp:456-463）生产零调用 ⇒ 跨帧 ivar 求和失同单位前提，被高标定帧权重少计
W2-N-06|A_SCI_DEF|P1|docs/contracts/DATA_SEMANTICS.md:254（variance 面非有限或 ≤0 → 跳过该像素）|docs/design/UNIFIED_MODEL.md §2 validity/NaN 语义；ENGINEERING_SPEC §3 归约与精度不可模糊|命令：sed -n '1553,1559p;1912p' lib/healpix_db/healpix_drizzle/drizzle_engine.cpp；输出：acc.sumFlux/sumArea 无条件累加 ； sumVarNum 仅当 varianceValue > 0.0f 才累加 ； :1912 if (varianceValue <= 0.0f) continue;（NaN 不满足故不被跳过）|OPEN|P2-001|无|NaN 像元面积进分母、方差不进分子（半累加）⇒ 交付方差系统性偏低；:1912 的跳过条件与合同「非有限或≤0 跳过」不同集（缺 isfinite）
W2-N-07|A_SCI_DEF|P1|docs/science/UNCERTAINTY_AND_COVARIANCE.md §协方差（Cov(S_p,S_q)=Σ_j c_jp c_jq v_j，孔径误差须显式加 Cov 项）|docs/science/UNCERTAINTY_AND_COVARIANCE.md §协方差:18 + ENGINEERING_SPEC §3 归约顺序与方差语义不可模糊|命令：sed -n '377,379p;782p' lib/astro_image_io/src/hips/aio_hips_writer.cpp；输出：void add_var(size_t i, double var_num, double area) { (void)area; ... } ； acc.add_var(z, var_n[i], 0.0);|OPEN|P1-002|无|父元归约只累加 Σvar 分子并显式丢弃 area，等价 Σ_j v_j·Σ_p w_jp²/D² 而非 (Σ_p w_jp)²/D²，差额正是文档要求显式加的交叉项：一 drop 均分 2 子叶即低估 2×
W2-N-08|A_SCI_DEF|P1|docs/algorithms/PHASE2_SAMPLER.md §5.4 K_CORR_DOMAIN（消费该 provenance 选 k_corr 档）|ASTROCS_DESIGN.md 附录 B（FITS WCS Paper I/II 像素尺度语义）+ §11.1 误差传播可解释|命令：sed -n '1153,1154p' lib/healpix_db/healpix_drizzle/hp_drizzle_api.cpp ； python3 读 testdata/NGC55_T3_flying_dutchman 真帧 CD 复算；输出：meta.fits_meta["src_pixel_scale_arcsec"] = std::to_string(std::fabs(img.wcs.cd[0]) * 3600.0) ； 真帧 abs(CD1_1)·3600=0.009856″ 而 sqrt(abs(det))·3600=0.958577″ ⇒ 偏差 −98.97%|OPEN|P1-001|无|旋转下 abs(CD1_1) 不是像素角尺度；同仓另两处定义（orchestrator.cpp:152-155 的 0.5·(‖col1‖+‖col2‖)·3600 与 aio_wcs_pixel_scale 的 √abs(det)·3600）仅 PA=0 时重合，真帧实测偏差 −98.97% 且下游退回 300″ 饱和档
