ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M7-A-206|A_SCI_DEF|P2|旧宪章 §13（性质/不变量测试）、§4.1；L19-017；SCI-PSF-001 §5/§11|ENGINEERING_SPEC §5.1：科学不变量/性质测试 + 不调用生产实现的独立 Oracle/解析解；docs/plugins/algorithms_phase1/04_psf.md §8（PSF 不变量与精度 Oracle）|命令：grep -n -e max_abs -e 相对误差 -e BUNIT docs/science/PSF.md；输出：:98 - **解析解**：各向同性 FWHM/σ 与 flux 公式的解析一致性（max_abs==0）；相对误差 0 命中；BUNIT 0 命中|OPEN|P1-001|无|门文本已非「flux 相对误差」，现判据 :98 为解析自洽（尺度不变式），仍不含 BUNIT/单位断言 ⇒ §11 门侧 px² 抵消的残余覆盖缺口仍在（flux 单位已在 §4:28/§9a:87 声明为 ADU，M7-A-119 面已闭合）
M7-A-207|A_SCI_DEF|P2|旧宪章 §13.1；L19-021；SCI-CAL-001 §4/§8|docs/plugins/algorithms_phase1/01_calibration.md §4：validity 类型含 NaN/Inf；§7 错误与边界；docs/science/CALIBRATION.md §8 为退化条件表（须逐行显式）|命令：grep -n NaN docs/science/CALIBRATION.md；sed -n '70,80p' docs/science/CALIBRATION.md；sed -n '261,270p' lib/calibration/src/master_generator.cpp；输出：CALIBRATION.md:37 输入含 NaN 时 median/MAD 跳过 NaN…输出不传播 NaN 为伪有效值；§8 表 6 行（w<=0/median(flat)<=0/flat_norm 过小/MAD=0/t_light·t_dark 极端/坏点全帧）无「全 NaN」行；master_generator.cpp:265-268 tmp.empty() → 记日志并 return AC_ERR_PARAM|OPEN|P1-001|无|代码侧已显式拒绝并注释 DISP-CAL-010，但 SCI §8 仍缺「全 NaN 像素」行、合同未登记该退化路径与计数 ⇒ 文档与合同面缺口仍在
M7-A-208|A_SCI_DEF|P2|旧宪章 §15.3/§15.4（验证节点与职责矩阵）；L19-022；SCI-WCS-001 §5a|ASTROCS_DESIGN.md §11.2/§11.3：验证层级与状态阶梯（合成测试不等于真实数据 VERIFIED）；ENGINEERING_SPEC §5.1（双平台允许误差合同）|命令：grep -n -e 5.7e-14 -e 7.7e-14 docs/science/ASTROMETRY.md；python3 -c "print(5.7e-14/3.5e-10, 7.7e-14/5.6e-10, (5.7e-14/3.5e-10)/(7.7e-14/5.6e-10)-1)"；输出：:91 前向最大偏差 5.7e-14 deg（≈3.5e-10 px）；九宫格 ≤7.7e-14 deg（≤5.6e-10 px）；0.00016285714285714287 0.00013749999999999998 0.18441558441558396|OPEN|REAL-001|无|同表两行隐含像元尺度互斥（1.629e-4 vs 1.375e-4 deg/px，差 18.4%）且全表未标帧标识/plate scale ⇒ 冻结验收数字无法从文内量复推；哪行为笔误不可判定
M7-A-209|A_SCI_DEF|P2|旧宪章 §7.3（单位传播须由 SCI/ALG 明确）、§12.2；L19-024；SCI-P3-001 §2/§5|docs/plugins/algorithms_phase3/15_resample.md §4（采样核与通量/面亮度语义必须说明）；docs/plugins/algorithms_phase3/14_projection.md §4（每种投影须声明适用域/奇点/经度 wrap）|命令：grep -n -e s_out_rad -e 'π/180' -e deg2rad docs/science/PHASE3_HIPS_TO_FITS.md；输出：:29 s_out 输出像元角尺度 deg/px；:55 order_needed = ceil( log2( sqrt(π/3) / (W · s_out_rad) ) )；s_out_rad 的定义与 deg→rad 换算全文 0 命中|OPEN|P3-002|无|公式用 s_out_rad 而全文零次 deg→rad 换算 ⇒ log2 宗量差 57.3 倍、order 偏 5–6 级（采样密度 1024–4096 倍），属「单位被默默抵消」
M7-A-210|A_SCI_DEF|P2|旧宪章 §10.1（ACR 生产不可达）、§4.1；L19-027；SCI-ACR-001 §2/§4|ASTROCS_DESIGN.md §1.3（ACR/GPU 混合生产路由为非目标，仅保留源码 DORMANT）+ §7.1（acr DORMANT）；§8（CPU 后端）|命令：grep -n -e wmode -e weight_mode docs/science/ACR_EQUIVALENCE.md；输出：:19 wmode weight_mode（0 legacy / 1 equal / 2 ivar）；:33 weight_mode∈{auto,ivar,equal,support_x_snr2}；:22 ACR-IVAR-001 ivar 时 ACR 块禁用 → CPU canonical；:78 weight_mode=2 (ivar) 禁 ACR|OPEN|NEXT-PACK:NP-01|无|数值表 {0,1,2} 与名称表 {auto,ivar,equal,support_x_snr2} 两表不闭合 ⇒「仅禁 mode=2 上 GPU」的护栏覆盖域不可判定；30 任务无 ACR 面，建议立 NP-01（ACR 权重模式单一权威映射）
M7-A-211|A_SCI_DEF|P2|旧宪章 §12.3-3、§13.1；L21-013；SCI-NOISE-001|ENGINEERING_SPEC §3：科学精度与默认容差不可修改；docs/plugins/algorithms_phase1/07_noise_snr.md §4（噪声/权重定义须闭合）|命令：python3 -c "from statistics import NormalDist; nd=NormalDist(); print(1.482602218505602-1.4826022185, 1/0.6745-1.482602218505602)"；grep -n 1.4826 docs/science/NOISE_MODEL.md；输出：5.601963337653615e-12；-2.2529847336638653e-05（相对 -1.5196e-05）；NOISE_MODEL.md:91 与 :135 两处仍在|OPEN|DOC-001|无|与 M3-A-008 同源但缺陷面不同：本条判 NOISE_MODEL 自证精度句「差 <1e-12」为可判伪的假命题（实测 5.602e-12，比自证界大 5.6 倍）
M7-A-212|A_SCI_DEF|P2|旧宪章 §13.1、§4.1；L20-028；ALG-COS-001..003|docs/plugins/algorithms_phase1/02_cosmetic.md §4：坏点/宇宙线判定与修正来源必须记录、validity 类型显式、修正后 variance 须同步更新|命令：grep -n -e 天然免疫 -e 'label 0' -e out_hot docs/algorithms/COSMETIC_ALGORITHMS.md；输出：:99 邻域重复计数由中值天然免疫（中值不因重复计数偏移，仅样本数变化）；:72 背景 label 0 的 size 记为 max_size（cosmetic_corrector.cpp:70）；:141-144 计数输出 out_hot/out_cold 已显式声明|OPEN|DOC-001|无|「中值对重复计数天然免疫」非普遍成立（同值复制可移动中位数，如 {1,2,3}→{1,2,3,3}）；label 0 为背景其 size 无定义，说明与连通域定义相反；out_hot/out_cold 通道已在 :141-144 声明（该子项已不成立）
M7-A-213|A_SCI_DEF|P2|旧宪章 §4.1（量纲/术语准确）、§13.1；L20-029|docs/design/UNIFIED_MODEL.md §1：任何简化必须说明删去了什么，并以误差门证明适用；ENGINEERING_SPEC §5.1（双平台允许误差合同、科学不变量测试）|命令：grep -n ≪ docs/algorithms/DRIZZLE_GEOMETRY.md docs/algorithms/UPM_SOLVER.md docs/algorithms/NOISE_ESTIMATION.md docs/algorithms/REJECTION_ALGORITHMS.md；输出：DRIZZLE_GEOMETRY.md:215 面积误差预算 float 面积 0.05% ≪ 候选保守性（零漏选）≪ 门禁；UPM_SOLVER.md:101、NOISE_ESTIMATION.md:101、REJECTION_ALGORITHMS.md:105 同类「≪」链三处|OPEN|DOC-001|无|四处以「≪」连接量纲/类别不同项且无各自数值与比较阈 ⇒ 等价性声明不可证伪；drizzle 切平面分支 4e-8 未写相对对象与角跨度
M7-A-214|A_SCI_DEF|P2|旧宪章 §13（性质/不变量测试）、§4.1；L19-030；SCI-INT-001 §7/§11|ENGINEERING_SPEC §5.1：科学不变量/性质测试须含边界、NaN/Inf、极端参数；ASTROCS_DESIGN.md §11.1：每个近似有 mutation 证明门能红|命令：python3 -c "v=[0.1,0.1,0.1]; s=sum(v); print(repr(s/3), s/3==0.1)"；grep -n -e max_abs -e rtol docs/science/INTEGRATION.md；输出：0.10000000000000002 False；INTEGRATION.md:102 - **常量场门**：常数 values=C 的 signal==C（max_abs==0）；:106 Python 参考…（rtol 1e-12）|OPEN|P2-001|无|等权 3×0.1 即产生 1 ulp（≈1.39e-17）失配 ⇒ max_abs==0 对一般 C 不可满足，与同节 rtol 1e-12 双口径并存；该门对实现无判别力或阻碍正当实现
M8-A-001|A_SCI_DEF|P2|旧宪章 §5.3（科学定义单一真源，判定器不得自设容差）、§6.3（默认容差冻结）、§12.3-4（独立 Oracle）、§13.1|ENGINEERING_SPEC §5.1：不调用生产实现的独立 Oracle/解析解；§8：每项检查须能红能绿、豁免显式登记且只减不增；docs/ci/01_CHECKS.md §4（正例与负例）|命令：grep -n -e 1.4826 -e 'tol = 2e-4' -e FAILURES tests/cpu/baseline/run_provider_oracle_checks.py；sed -n '221,224p' tests/cpu/baseline/run_provider_oracle_checks.py；输出：:111 mad = sorted(abs(x-m) for x in v)[1] * 1.4826；:186 tol = 2e-4；:221 if not any(n.startswith(noise) and mad in f for f in FAILURES): :222 pass 紧接 :223 if FAILURES:（豁免分支恒不可达）；:13 仍指向 run_cpu_baseline_checks.py|OPEN|CPU-001|无|文件已由 tools/monitoring/ 迁至 tests/cpu/baseline/（锚重定位）；容差 2e-4 比被判定文档 FP32 rtol=1e-6/atol=1e-7 松约 200 倍、常数用被文档明文声明「不可互换」的 1.4826、:221 死分支、:13 指向的文件全仓 0 命中
M9-A-3|A_SCI_DEF|P2|旧宪章 §4.1（同名量必须同单位，否则改名）、§8.6（跨边界稳定语义）、§12.2（注释须解释单位）|docs/design/UNIFIED_MODEL.md §2：禁止用一个模糊字段承载多个含义；ENGINEERING_SPEC §3：数据对象按 UNIFIED_MODEL 区分，禁止一字段多义|命令：grep -n -e query_disc -e radius_arcsec lib/common/healpix/healpix_core.h；grep -n -e queryDisc -e radius_arcsec lib/healpix_db/healpix_drizzle/healpix_core.h；grep -n -e query_disc -e radius_deg lib/healpix_db/healpix_browser_qt/core/healpix_math.h；输出：common:106-107 query_disc(uint32_t nside, double ra_deg, double dec_deg, double radius_arcsec)；drizzle:68-69 queryDisc(double ra_deg, double dec_deg, double radius_arcsec) 转发公共版；browser:24-25 // radius_deg: 圆盘半径（度）+ query_disc(uint32_t nside, …, double radius_deg)|OPEN|DATA-001|无|三名二制：公共/包装版角秒、浏览器版度，同名同返回类型仅第 4 参差 3600×，无静态断言或包装类型；消费面已重锚 browser_backend.cpp:387 传 half_fov（度），test_healpix_math.cpp:50 亦按度；当前无错算，属接口定义风险
V12-N-02|A_SCI_DEF|P2|旧宪章 §12.3-3、§13.1；旧检查注册表 ci/checks.json；V4-N-16 同族（反向钉死）|docs/ci/01_CHECKS.md §4：新增检查项须提供可「能绿能红」的正例与负例；§2 CHK-SCI-REF（算法引用有效 SCI/ALG，P0）；ENGINEERING_SPEC §8（豁免只减不增）|命令：sed -n '139,144p' tools/docs_machine_consistency.py；python3 -c "print('0.7316728' in '0.7316727929211932')"；grep -rn docs_machine_consistency ci/；输出：:141 "1.4826022185" in snr_doc and "0.7316728" in psf_doc and "0.7316727929211932" in nm and "1.482602218505602" in nm；False；ci/ 仅 INVENTORY_REPORT.md:73 记「未入 registry（登记 mutates）」|OPEN|CI-001|无|门把截断串在场固化为过门必要条件 ⇒ PSF.md 若按统一精度订正反而令门变红（python 实测 0.7316728 不是 16 位串子串）；且该门未接线进 ci/checks.json
V12-N-04|A_SCI_DEF|P2|旧宪章 §12.3-3（常数单一权威）、§13.1；V12 独立复算 0.731673095280613；M3-D-003|ENGINEERING_SPEC §3：科学精度与默认容差不可改、同一常数不得多源；docs/plugins/algorithms_phase1/04_psf.md §8（精度 Oracle）；docs/science/PSF.md §14（数值由高斯分位积分确定）|命令：python3 -c "from statistics import NormalDist; nd=NormalDist(); q1=nd.inv_cdf(0.55); q9=nd.inv_cdf(0.95); v=2*(nd.pdf(q1)-nd.pdf(q9))/0.8; print(repr(v), (0.7316727929211932-v)/v)"；grep -rn kTrimMeanToSigma lib/snr_estimator；输出：0.731673095280613 -4.132438676152551e-07；noise_model.cpp:37 constexpr double kTrimMeanToSigma = 0.7316727929211932；snr_science.cpp:38 同串；snr_estimator.cpp:74/:99 裸字面量三处；PSF.md:23/:88/:119 与 STAR_PSF_ALGORITHMS.md:56-57 用 7 位 0.7316728/0.731673|OPEN|DOC-001|无|在册 16 位值第 7 位起即错（rel -4.13e-07）且文档未声明分母域（另一自然口径 0.5586098711723649，差 24%）⇒ 伪精度；原第三处文档 PSF_FITTING_VARIANTS.md 已不存在，缺陷仍由 code 两站 + docs 多位数承载
V12-N-07|A_SCI_DEF|P2|旧宪章 §10.4（禁硬编码/单一来源）、§12.3-3；V2-D2③；V12-N-05/11|docs/plugins/algorithms_phase1/05_platesolve.md §4（拟合/输出与稳健迭代）；ENGINEERING_SPEC §3：默认容差不可修改，禁止同值多处独立定义|命令：sed -n '424,429p' lib/plate_solve/cpp/ipv/src/ipv_select.cpp；grep -n -e m_lim_safety -e m_lim_zero_step -e m_lim_max_iter -e m_lim_alpha_prior -e density_tolerance lib/plate_solve/cpp/ipv/include/ipv_types.h；输出：ipv_select.cpp:424 safety ?: 3.0；:425 tol ?: 0.1；:426 max_q ?: 4；:427 zero_step ?: 3.0；:429 alpha ?: 0.2885；ipv_types.h:244 0.2885 / :249 3.0 / :256 3.0 / :261 4 / :262 0.1（五对同值双写）；:529 step = min(max(step,-6.0),6.0)；m_lim_step_max 全仓 0 命中|OPEN|P1-001|无|五对「兜底字面量 vs 结构默认值」各写一遍且互不引用，±6.0 无 params 字段、无文档登记、无 static_assert；「兜底路径生产可达」子项已过期（ipv_types.h:211 自记 m_lim_* 与 density_tolerance 属「代码真实消费但配置不可达」）
V12-N-09|A_SCI_DEF|P2|旧宪章 §10.5（线程/利用率门数值须有出处）、§17.6；A-42；V4-N-10|docs/plugins/infrastructure/19_runtime.md §4：一个进程只有一个资源调度器与线程预算源，资源监控含内存增长；ASTROCS_DESIGN.md §8（CPU 后端与资源）|命令：grep -n -e memory_growth_limit_mb_per_s -e kAllocGrowthUnboundedMbPerS -e kAllocReclaimResidualTolBytes cli/resource_gate.h cli/memory_report.h；输出：resource_gate.h:178 memory_growth_limit_mb_per_s = 32.0（注释「调用方可覆盖」）、判据 :280 用 >；memory_report.h:48 kAllocGrowthUnboundedMbPerS = 32.0、判据 resource_gate.h:417 用 >=；memory_report.h:53 kAllocReclaimResidualTolBytes = 32ull*1024*1024（字节，第三义）|OPEN|OBS-001|无|恰 32.0 MB/s 时 RSS 侧 (32.0>32.0) 假 ⇒ 不判 MemoryGrowth，alloc 侧 (32.0>=32.0) 真 ⇒ AllocGrowthUnbounded(FAIL) ⇒ 同一「无界增长」语义在边界点两侧相反；调用方覆盖 limit 只作用于 RSS 一条（门线 16 vs 32，差 2 倍）
V12-N-10|A_SCI_DEF|P2|旧宪章 §4.1（术语/语义准确）、§8.6（跨边界稳定语义）；A-08；V5-N-03/V5-N-04|docs/plugins/infrastructure/22_gaia_xpsd_client.md §4：查询按 WCS/天区发起并匹配视场约束，语义显式；docs/plugins/algorithms_phase1/05_platesolve.md §4（匹配与离群拒绝）|命令：sed -n '934,936p;990,994p' lib/gaia_xpsd_client/src/gaia_client.c；grep -n -e '1.2' -e 非数学证明 -e 不漏星 docs/algorithms/GAIA_QUERY.md；输出：gaia_client.c:935 if (cos_dec < 0.01) return 1;（守卫只看查询中心）:936 if (d_ra * cos_dec > radius_deg * 1.2) return 0;；AE 分支 :992 if (theta_q > AE_CAP_BOUNDARY_DEG + radius_deg) return 0; :994 if (theta_q > AE_CAP_BOUNDARY_DEG) return 1;；GAIA_QUERY.md:95-96 经验安全裕量…非数学证明；:143 经验保守（差分验证）；:166 多查不少查，不漏星；gaia_client.h:9 裕量 1.2 保持无假阴性|OPEN|NEXT-PACK:NP-02|无|赤道分支缺 AE 分支同款的「锥触极」回退守卫，且 1.2 是否足够所依赖的赤道树赤纬覆盖域无文档数值也无断言（AE_CAP_BOUNDARY_DEG=45 只用于 AE 分支）；三处文本保证强度互斥；漏星是否实际发生需运行期＋真实 XPSD 树，本判只判静态三事
V12-N-12|A_SCI_DEF|P2|旧宪章 §12.3-3（常数单一权威）；簇 9（fixture 与生产分叉）；M3-I-003/DISP-PHOT-002 相邻面|docs/plugins/infrastructure/22_gaia_xpsd_client.md §4：版本必须随查询结果记录（缺失 fail-closed）、离线星表输入与在线查询等价合同|命令：sed -n '342p' tests/unit/gaia_xpsd_fixture_gen.c；sed -n '282,283p' tests/unit/gaia_cat_test.c；sed -n '29p' lib/photometric_calib/cpp/test/gate4_dr3sp_gaiaxpy/DR3SP_SCHEMA_AUDIT.md；输出：fixture_gen.c:342 has_spec ? " parameters=\"spectrumStart=336,spectrumStep=1,\"；gaia_cat_test.c:282-283 CHECK(rc == 1 && s1 == 336 && s2 == 1 && s3 == 343)；DR3SP_SCHEMA_AUDIT.md:29 spectrumStart=336, spectrumStep=2, spectrumCount=343|OPEN|DATA-001|无|生产 336+342×2=1020nm（跨 684nm）vs fixture 336+342×1=678nm（跨 342nm，真库 1/2）；(start,step,count) 三元组无权威登记处，把 fixture 改对会立刻令 gaia_cat_test.c:282 的合成值锁变红
V12-N-13|A_SCI_DEF|P2|旧宪章 §12.3-3、§10.4；M1a-L01-012；簇 8|docs/plugins/algorithms_phase1/05_platesolve.md §4：匹配用几何+亮度辅助并拒绝离群（选星规模须有承载）；ENGINEERING_SPEC §3（默认值不可多源）|命令：sed -n '317,318p' lib/plate_solve/cpp/ipv/src/ipv_select.cpp；grep -n -e img_n_target -e '20→40→60' lib/plate_solve/cpp/ipv/include/ipv_types.h；输出：ipv_select.cpp:317 int n_target_cap = 60; :318 n_target = std::min(n_target_cap, std::max(50, (int)std::lround(n_target_dbl)));（:312 注释「宽窄 FOV 统一为 60（与 img_n_target 一致）」）；ipv_types.h:232 注释「自适应扩充 20→40→60」:233 int img_n_target = 20|OPEN|P1-001|无|三套口径互斥：代码夹进 [50,60]（实际取值域 20% 带宽）/注释写「统一为 60」/默认 20 且注释写 20→40→60；60 与 50 皆裸、无 params 字段与文档数值；原文档锚 PLATESOLVE.md:115 已不含该句，第三口径重锚 ipv_types.h:232
