ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M1a-B-003|B_STD_MISMATCH|P1|旧宪章 §12.3-4（claim↔evidence）、§13.4；STD-WCS-001 / SCI §5a；文件：docs/standards/STANDARDS_REGISTRY.md::D.spherical STD-F1 行（:62/:74）与 tests/unit/p1wcs/p1wcs_astropy_cross.py::astropy 交叉段|FITS WCS Paper I §2.1.1：xp = x + 1，CRPIX 为 1-based 参考像素；ENGINEERING_SPEC.md §2（注释禁令）与 §8（检查器覆盖）|命令：grep -n 'crpix_bridge = \[' tests/unit/p1wcs/p1wcs_astropy_cross.py; grep -n 'crpix.=crpix-1' tests/unit/p1wcs/p1wcs_astropy_cross.py; grep -c 'owner decision' tests/unit/p1wcs/p1wcs_astropy_cross.py；输出：296:        crpix_bridge = [fx["crpix"][0] + 1.0, fx["crpix"][1] + 1.0]; 300:                                     "crpix'=crpix-1; registered as "; 1|OPEN|GOV-001|无|注册表 :62/:74 记「已闭环/CONFORMANT」，同仓测试报告串仍写 registered as finding WCS-003-F1 (owner decision) 且方向相反（写 crpix-1 而代码为 +1）；ipv_wcs.h:70-71 仍标 0-based FITS 像素而实现 out.x = u + CRPIX 给出 1-based 数值
M1a-B-004|B_STD_MISMATCH|P1|旧宪章 §12.3-15、§13.1；文件：lib/phase3_session/p3_wcs.cpp::p3_wcs_fits_keywords、lib/phase3_proj/p3_projection.cpp::p3_projection_fits_keywords 与 docs/algorithms/PHASE3_PROJ_IMPL.md::§5 头面示例|FITS 4.0 §4.4.1（mandatory keywords：关键字占列 1-8，等号必须位于第 9 列）；ENGINEERING_SPEC.md §8（能红能绿）|命令：grep -n "CTYPE1= '" lib/phase3_session/p3_wcs.cpp; grep -n "CTYPE1= '%s'" lib/phase3_proj/p3_projection.cpp; python3 -c "t='CTYPE1= '+chr(39)+'RA---TAN'+chr(39); print('sample:',t,'eq_col_1based',t.index('=')+1,'kw_len',t.index('='))"；输出：215:    add("CTYPE1= '" + ctype1 + "'");; 380:    std::snprintf(c1, sizeof(c1), "CTYPE1= '%s'", spec->ctype1);; sample: CTYPE1= 'RA---TAN' eq_col_1based 7 kw_len 6|OPEN|P1-001|无|关键字文本面等号仍落在第 7 列（数值面 CD1_1 的等号为第 8 列），不合 FITS 卡列位；p3_projection.cpp:380-381 同型；原报所引合同示例已从 PHASE3_PROJ_IMPL.md 删除（该文 §5 现为 SCI/ALG 映射声明），合同示例消失但代码缺陷未改且无任何第 9 列断言
M1a-B-005|B_STD_MISMATCH|P1|旧宪章 §12.3-15（坐标系显式）、§4.3（frame 可追溯）；文件：lib/astro_image_io/src/hips/aio_hips_writer.cpp::properties 序列化、lib/phase3_session/hips_properties.cpp::frame 校验、docs/science/PHASE3_HIPS_TO_FITS.md::§3 输入合同|IVOA REC-HIPS-1.0 §4.4.1：hips_frame 值域为 icrs 或 galactic 或 ecliptic（不含 equatorial）；ENGINEERING_SPEC.md §2（禁把未决项写入冻结层）|命令：awk 'NR==951' lib/astro_image_io/src/hips/aio_hips_writer.cpp; awk 'NR==125' lib/phase3_session/hips_properties.cpp; grep -o "hips_frame.=.icrs.?/equatorial" docs/science/PHASE3_HIPS_TO_FITS.md；输出：kv.push_back({"hips_frame", "equatorial"});;     if (out->frame != "equatorial" && out->frame != "icrs"); hips_frame`='icrs'?/equatorial|OPEN|P1-001|无|写出侧 :951/:1196 仍写死非标准枚举值 equatorial，读取侧 hips_properties.cpp:125-126 把 equatorial 与 icrs 恒等放行且不校验实际 frame；SCI FROZEN 文本 :47 仍带未决问号
M2a-B-2|B_STD_MISMATCH|P1|旧宪章 §12.3-1/-2/-12（机器一致性 + L0 结论须可追溯到当前证据）；文件：docs/standards/STANDARDS_REGISTRY.md::D.catalog（CLAUSES 行 vs 判定式首行）、::§2 符合状态取值域段、::§5 机器检查段|ENGINEERING_SPEC.md §8（检查器覆盖：引用有效、无悬空引用、能红能绿）；docs/ci/01_CHECKS.md §3（门禁分级）与 §4（新增流程：能绿能红）|命令：awk 'NR==193' docs/standards/STANDARDS_REGISTRY.md; awk 'NR==186' docs/standards/STANDARDS_REGISTRY.md；输出：¦ DR3 source 位置列（ra/dec，ICRS，参考历元 J2016.0） ¦ 位置以 ICRS 表达，RA∈[0,360)、Dec∈[-90,90] ¦ CONFORMANT ¦ docs/algorithms/GAIA_QUERY.md；docs/science/ASTROMETRY.md；lib/gaia_xpsd_client/src/gaia_client.c ¦ 无（RA 归一到 [0,360)；frame 契约与 SCI-WCS-001 §3a 一致） ¦; - CLAUSES: DR3 source 列面（ra/dec 参考历元 J2016.0、phot_g_mean_mag/phot_bp_mean_mag/phot_rp_mean_mag）；本地 XPSD 记录布局（ALG-GAIA-001 §2）|OPEN|GOV-001|无|判定行第一列（条款标识）含「参考历元 J2016.0」，第二列（标准要求 = 实际被比对的命题）把历元维度整项丢弃仍给 CONFORMANT，登记式与条款面不闭合且无机器判据
M2a-B-3|B_STD_MISMATCH|P1|旧宪章 §1.1（Agent 不得放宽 SCI）、§14.4（fail-fast，错误应在最早可判处拒绝）；STD-REG-001（偏差登记不得被下游固化为接口词表）；文件：docs/science/DRIZZLE.md::§4 输入有效域、::§9a pixfrac 行|docs/science/DRIZZLE.md::§4 与 ::§9a（pixfrac 有效域 (0,1]，非法值显式 NO_DATA，不静默夹逼，SCI 冻结）；ENGINEERING_SPEC.md §3（科学代码红线）|命令：awk 'NR==356' lib/drizzle/src/module_entry.cpp; awk 'NR==37' lib/healpix_db/healpix_drizzle/hp_drizzle_api.h; awk 'NR==126' lib/healpix_db/healpix_drizzle/hp_drizzle_api.h；输出：if (!isfinite(pixfrac) ¦¦ pixfrac < 0.0 ¦¦ pixfrac > 1.0) {; // pixfrac: 像素收缩因子 (0.0~1.0, 默认 1.0 避免源像素固有缝隙);     double   pixfrac;            // source leaf 球面收缩 (0, 1]|OPEN|CFG-001|无|接口/迁移面仍以 [0,1] 为定义域（hp_drizzle_api.h:37 与 :126 两处互斥；types.h:56 与 module_entry.cpp:306/:356 把 DISP-DRZ-003 口径固化为接口词表），pixfrac=0.0 可过 validate()/plan() 而在引擎层才被拒；与 GAP-024（pixfrac 默认值 0.8 缺权威数值）部分相关但不同题（本题为有效域与拒绝时机）
M2a-B-4|B_STD_MISMATCH|P1|旧宪章 §12.3-2、§4.3（发布物完整性元数据须真实）、§13.1（负面用例须覆盖边界组合）；STD-REG-001 D.fits §6；文件：runtime/io/fits_core.c::fio_write_hdu / ::acs_fio_writer_end_v1 / ::fits_verify_file|FITS 4.0 §4.4.2（保留关键字 CHECKSUM/DATASUM 语义）+ 附录 J：全零串是重算过程中的占位，非合法发布值；ENGINEERING_SPEC.md §8（检查器能红能绿）|命令：sed -n '1155p;1651p' runtime/io/fits_core.c; awk 'NR==223' docs/standards/STANDARDS_REGISTRY.md；输出：fio_card_write(f, "CHECKSUM", "0000000000000000", "HDU checksum updated");;         if (sum != decoded && sum != 0xFFFFFFFFUL && sum != 0UL) {; ¦ §6（DATASUM/CHECKSUM 校验和） ¦ 数据与头校验和须可复算、校验失败显式报错 ¦ CONFORMANT ¦ docs/interfaces/io/IO_001_FITS_STREAM_INTERFACE.md；docs/contracts/DATA_SEMANTICS.md；tests/io/test_fits_stream_contract.py ¦ 无（内容哈希流式重算复核在位） ¦|OPEN|GOV-001|无|单点事实与 M2b-B-09 同源；本条独立成立之处在登记面：D.fits §6 行仍判 CONFORMANT 且偏差列「无」，而 tests/io/test_fits_stream_contract.py:162 默认 checksum=0、:286 唯一 CHECKSUM 用例传 checksum=1，占位卡乘 verify=1 组合零覆盖
M2b-B-05|B_STD_MISMATCH|P1|旧宪章 §11、§17.11；文件：lib/astro_image_io/src/hips/aio_hips_writer.cpp::finalize_snr_product（VOTABLE 头常量串，原报 4 处 "http:// "）|IVOA VOTable 1.3 命名空间（xmlns 必须为不含空白的合法 URI）；IVOA REC-HIPS-1.0 §4.4.3：Catalogue HiPS 元数据存于 metadata.xml 且须为完整定义之 VOTable|命令：sed -n '1249,1251p' lib/astro_image_io/src/hips/aio_hips_writer.cpp；输出："<VOTABLE version=\"1.3\" xmlns=\"http:// www.ivoa.net/xml/VOTable/v1.3\"\n";             "         xmlns:xsi=\"http:// www.w3.org/2001/XMLSchema-instance\"\n";             "         xsi:schemaLocation=\"http:// www.ivoa.net/xml/VOTable/v1.3 http:// www.ivoa.net/xml/VOTable/v1.3\">\n"|OPEN|P1-001|无|命名空间 URI 内仍含字面空格（:1249-1251 三行常量串共 4 处 "http:// "），产出 metadata.xml 根元素不被识别为 VOTable；注册表 D.hips 未登记该条
M2b-B-06|B_STD_MISMATCH|P1|旧宪章 §13.1；STD-REG-001 §1.4；文件：lib/astro_image_io/src/hips/aio_hips_writer.cpp::finalize_image_product 与 docs/standards/STANDARDS_REGISTRY.md::D.hips 清单行 4 + DISP-HIPS-003、docs/algorithms/HIPS_WRITER.md::ALG-HIPS-005 (5b)|IVOA REC-HIPS-1.0 §4.4.1：hips_status 属九必填之一，格式为三组空白分隔受控词表 (private 或 public)+(master 或 mirror 或 partial)+(clonable 或 unclonable 或 clonableOnce)；标准示例 hips_hierarchy = mean|命令：sed -n '958p;983p' lib/astro_image_io/src/hips/aio_hips_writer.cpp；输出：kv.push_back({"hips_status", "private master"});;     kv.push_back({"hips_hierarchy", "true"});|OPEN|P1-001|无|hips_status 只写两组词缺第三组克隆策略，hips_hierarchy 以布尔字面量 true 占用聚合方法语义位；写路径 :958/:983 与 :1200 仍存在
M2b-B-08|B_STD_MISMATCH|P1|旧宪章 §12.3-10、§17.11（禁无证据的合规声明）；STD-REG-001 §1.4（符合状态四值语义）、§3.1（新增偏差须同时更新四面；闭环后索引行必须改 CLOSED）、§5 C4/C6/C7 机器合同|ENGINEERING_SPEC.md §8（检查器覆盖与悬空引用）；docs/ci/01_CHECKS.md §2（27 个 CHK-*）与 §4（能绿能红）；ASTROCS_DESIGN.md §12（P0/P1=0，不得用 waiver 掩盖红灯）|命令：python3 /tmp/reg2.py; grep -c standards_registry ci/checks.json; grep -c check_standards ci/checks.json；输出：checklist_rows 37 ids 27 orphan 8 conf_rows_with_dev [62, 94, 97, 98, 99, 160, 163] CLOSED 0 ['DISP-P3PROJ-001', 'DISP-HIPS-001', 'DISP-HIPS-004', 'DISP-HIPS-007', 'DISP-HIPS-010', 'DISP-HIPS-011', 'DISP-DRZ-006', 'DISP-DRZ-008']; 0; 0|OPEN|GOV-001|无|本轮按列重算：37 条清单行中 7 行（62/94/97/98/99/160/163）判 CONFORMANT 却挂开放偏差 ID，8 个偏差 ID 一次不出现在任何清单行偏差列；状态列 CLOSED=0；check_standards_registry.py 在 ci/checks.json 中零登记（standards_registry 与 check_standards 命中均为 0）
M2b-B-10|B_STD_MISMATCH|P1|旧宪章 §12.3-3/-9、§17.11；STD-REG-001 §1.2（禁止按实现反推标准）、§1.6、§5 C1-C7；文件：docs/standards/STANDARDS_REGISTRY.md::D.fits CLAUSES、::D.healpix 清单行 1/3、::D.spherical_projection 清单行 3、::D.hips CLAUSES|FITS 4.0 目录：SIMPLE/BITPIX/NAXIS 属 §4.4.1、扩展 HDU 属 §3.4/§7、表扩展属 §7、DATASUM/CHECKSUM 属 §4.4.2 加附录 J，§6 为 Random-groups structure；Górski 2005 §5.1/§5.2/§5.3 = Pixel Positions/Indexing/Boundaries；FITS WCS Paper II 的 LONPOLE 与 θ0/φp 属 §2.2-§2.3|命令：sed -n '46p;213p' docs/standards/STANDARDS_REGISTRY.md; awk 'NR==243' docs/standards/checks/check_standards_registry.py；输出：¦ fits ¦ FITS Standard 4.0 ¦ FITS 4.0（IAU FWG，2016-07-22 批准版） ¦ §3.1（基本文件结构/80 字节卡）/§4.2（SIMPLE/BITPIX/NAXIS 基本头）/§4.4（扩展 HDU）/§5（表扩展）/§6（DATASUM/CHECKSUM 校验和） ¦; - CLAUSES: §3.1（基本文件结构/80 字节卡）/§4.2（SIMPLE/BITPIX/NAXIS 基本头）/§4.4（扩展 HDU）/§5（表扩展）/§6（DATASUM/CHECKSUM）;             results.append(check("C3_clauses_form_%s" % key, False, "CLAUSES 无 § 条款锚"))|OPEN|GOV-001|无|本轮逐字复核确认 fits 5 处、healpix 2 处（:136/:137）、hips 4 处（见 M2b-B-04）条款锚仍整体错挂；check_standards_registry.py 的 C3 判据（:243 C3_clauses_form_%s）只断言 CLAUSES 含节号形态，无「条款号对主题」映射表，且该检查器在 ci/checks.json 中零命中
M6a-B-001|B_STD_MISMATCH|P1|旧宪章 §7.3（每投影须声明适用天区/奇点并以独立往返 Oracle 验证）、§12.3-13、§18.1（四投影为已冻结裁决）；文件：docs/algorithms/PHASE3_PROJ_IMPL.md::§15.3 AIT（原报 :418-424）|FITS WCS Paper II 表 1 的 AIT：像为椭圆 X²/4+Y² 小于等于 1，域外无天球原像；ASTROCS_DESIGN.md §11.1（科学不变量须由独立 Oracle 验证）|命令：sed -n '231p' lib/phase3_proj/p3_projection.cpp; grep -n '椭圆域边界' docs/algorithms/PHASE3_PROJ_IMPL.md；输出：const double dsq = 2.0 - (X * X / 4.0 + Y * Y);; 424:  椭圆域边界 X²/4+Y²=2；全天空（360°×180°）为设计目标域。; 452:¦ AIT ¦ \¦CRVAL dec\¦≤85°（保守收窄）, \¦δ\¦≤90° ¦ 椭圆域边界 ¦ parity 显式；CRVAL1=中央经线 ¦ 同 G1；CRVAL2 不进映射 ¦ ≤360°（claim，全天空设计域） ¦ Paper II 反演独立式 + 3D 重建 ¦|OPEN|P3-001|无|逆映射域判据仍为 dsq 大于 0 即 A 小于 2，而代码自述恒等式 A = X²/4+Y² = 1-cosθ·cos(φ/2) 与 ¦θ¦ 小于等于 π/2、¦φ¦ 小于等于 π 给出天球像恰为 A 小于等于 1，环带 1 小于 A 小于 2 的像素被折叠成看似合法的 (RA,Dec) 而非拒绝；ALG 仍写「椭圆域边界 X²/4+Y²=2」，两侧 Oracle 取样点仍取远域 1e9
