ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
V21-N-14|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 packaging/install-tree.contract.json:5 与 packaging/schemas/install-tree-contract.schema.json:12）|docs/ci/01_CHECKS.md §2：CHK-STALE-DOC 活动文档无陈旧版本号/历史状态冒充（P1）；ASTROCS_DESIGN.md §12：Alpha 之前程序与代码中不包含任何版本信息|命令：python3 -c "import json;d=json.load(open('packaging/install-tree.contract.json'));s=json.load(open('packaging/schemas/install-tree-contract.schema.json'));print('contract target_version',d['target_version']);print('schema const',s['properties']['target_version']['const']);print('VERSION',open('VERSION').read().strip())"；输出：contract target_version 0.11.0-alpha.1 ／ schema const 0.11.0-alpha.1 ／ VERSION 0.11.0-alpha.2|OPEN|PKG-001|与 GAP-018 重复|contract 与 schema const 同钉 alpha.1 对 VERSION alpha.2 漂移不变；同批 contracts/config/module_dll_contract.schema.json:23 已升 alpha.2 ⇒ 遗漏非有意；packaging/astrocs.product.json 与 dependency-lock.json 亦为 alpha.1；Windows 由 cmake/astrocs.product.windows.json.in configure_file 生成、Linux 直装仓库静态 packaging/astrocs.product.json（install_layout.cmake:124-138）⇒ 两平台新鲜度不对称、读端仍零判定
V7-N-01|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 lib/core/src/module_adapters.cpp:1140-1158/1524-1535）|ASTROCS_DESIGN.md §3.5：存在 error 时强制阻断运行（-y 也不行），容差等判定基准来自 config/defaults.json；ENGINEERING_SPEC.md §3：科学公式/权重/精度与默认容差不可修改|命令：python3 -c "ls=open('lib/core/src/module_adapters.cpp',encoding='utf-8').read().splitlines(); print('cosmetic enabled-flag line', [i+1 for i,l in enumerate(ls) if 'enabled\", true' in l]); print('cosmetic hot_sigma dflt line', [i+1 for i,l in enumerate(ls) if 'hot_sigma\", 5.0' in l]); print('cosmetic mss dflt line', [i+1 for i,l in enumerate(ls) if 'max_structure_size\", 4' in l]); print('DLL hot_sigma finite line', [i+1 for i,l in enumerate(open('lib/cosmetic/src/module_entry.cpp',encoding='utf-8').read().splitlines()) if 'hot_sigma finite required' in l])"；输出：cosmetic enabled-flag line [1523] ／ cosmetic hot_sigma dflt line [1532] ／ cosmetic mss dflt line [1536] ／ DLL hot_sigma finite line [563]|OPEN|P1-001|无|IR 侧 p1_flag/p1_num 对错型仍静默取默认（enabled:"false" 走 dflt=true ⇒ 开关反向；hot_sigma 非数字→5.0；1e999→inf 过 cosmetic_corrector.cpp:242 的 hot_sigma>0 门 ⇒ 整帧零修复无警告），DLL 侧仍 isfinite 硬拒（cos module_entry.cpp:563/576 报 103、method 仅 median/bilinear）⇒ 两通道值域仍几乎不相交
V7-N-02|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 lib/core/src/module_adapters.cpp:1858/2416 区）|ASTROCS_DESIGN.md §9：plan 是预期、trace 是实际观测，禁止把计划值伪装成实际值；§11.3：状态阶梯唯一口径|命令：grep -n "允许缺省 (全零)" lib/core/src/module_adapters.cpp; grep -n "out.present = true" lib/core/src/module_adapters.cpp; grep -n "36 finite numbers" lib/core/src/module_adapters.cpp；输出：1880:    if (!p1_has(sip, k)) return true;  // 允许缺省 (全零) ／ 1899:  out.present = true; ／ 1894:    *err = "sip coefficient array must be 36 finite numbers (a/b/ap/bp)";|OPEN|P1-001|无|config.wcs.sip={order:2,ap_order:0} 不带数组时 rd_arr 仍 return true（注释自认允许缺省全零）、present 仍置 true 而 36 系数全 0 ⇒ 判别位仍记声明值不记生效值，读起来像「已校正」；sip 键非 object 时仍整段静默丢弃且 CTYPE 去 -SIP 无错误；测试无该分叉
V7-N-03|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 lib/core/src/module_adapters.cpp:3524/3810/4696-4723）|ASTROCS_DESIGN.md §5.3：缺所选模式所需信息→拒绝或明确 unavailable；§9：禁止把计划值伪装成实际值|命令：sed -n '3451p;3737p;4637p' lib/core/src/module_adapters.cpp；输出：view->cov.target_order = cov_doc.value("target_order", 0); ／ uc.target_order = smp_doc.value("target_order", -1); ／ const int weight_mode = int_doc.value("weight_mode", 0);|OPEN|DATA-001|无|同键 target_order 仍两处缺省不同（4623 与 3451→0、3737→-1）；weight_mode 缺→0 而 4267-4272 仍显式拒绝 0 ⇒ 兜底把上游非法声明变合法缺省；tile_leaf_span 缺→编译期常数 kP2TileLeafSpan(3984/4014/4258)、uncertainty_available 缺→false(4279) 不变；触发面仍限定旧版产物复用/手工 out_dir/跨版本输入
W3-R2-004|C_ALG_IMPL|P2|旧路径 lib/phase1_session/p1_session.cpp:162-165（旧登记锚）与 docs/contracts/PUBLIC_API.md:687（旧登记面，非权威链文档）|ASTROCS_DESIGN.md §8：一个进程只有一个资源调度器与线程预算源；模块不得硬编码 workers、不得私建长期线程池；ENGINEERING_SPEC.md §10：同款|命令：sed -n '259,260p' lib/phase1_session/p1_session.cpp; grep -n "p1_session.cpp:162-165" docs/contracts/PUBLIC_API.md；输出：// 线程预算注入( 迁移整改点): worker 数=预算快照, 禁硬编码 ／ ac_set_num_threads(static_cast<int>(s->host->budget.max_workers)); ／ 687:  `ac_set_num_threads`（p1_session.cpp:162-165，迁移整改点）。|OPEN|RT-001|无|全局改写 OpenMP ICV 仍在（调用点现 :260），同文件无保存/恢复动作、ac_api.cpp:130 仍 omp_set_num_threads 进程级改写；登记锚 PUBLIC_API.md:687 仍写漂移前的 162-165 未订正；同仓合规实现 ScopedOmpWorkerInjection(module_adapters.cpp:240-262) 与 drizzle module_entry.cpp save/restore 仍在但未迁移到该点
W3-R2-007|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 cli/astrocs_process.h:21/29 与 cli/process.cpp:113-115/188-194）|ASTROCS_DESIGN.md §9：临时文件/目录+校验+fsync+原子 rename 提交，失败/取消不得留下可被误认为正式产品的半成品；§6.3：取消→删/隔离临时产物→exit 9|命令：grep -n "超时杀进程树" cli/astrocs_process.h; grep -n "kill(pid, SIGKILL)" cli/process.cpp; python3 -c "s=open('cli/process.cpp',encoding='utf-8').read()+open('cli/astrocs_process.h',encoding='utf-8').read(); print('process-group/kill-tree tokens', sum(s.count(t) for t in ['setpgid','setsid','CREATE_NEW_PROCESS_GROUP','CreateJobObject']))"；输出：29://   timeout_s: >0 时超时杀进程树并返回 timed_out; <=0 时不限时(禁止用于生产路径)。 ／ 189:            ::kill(pid, SIGKILL); ／ process-group/kill-tree tokens 0|OPEN|CLI-003|无|注释仍承诺「杀进程树」而实现仍单进程（POSIX SIGKILL 子 pid、Windows TerminateProcess），setpgid/setsid/CREATE_NEW_PROCESS_GROUP/CreateJobObject 在 cli/ 仍 0 命中、无 SIGTERM 宽限 ⇒ 协作取消与 tmp 清扫全跳过；同仓正对照 ci/run.py:691-696 仍走 os.killpg 树杀
W3-R2-008|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 lib/core/src/executor.cpp:19-20/39 与 lib/core/src/scheduler.cpp:339-341）|ASTROCS_DESIGN.md §8：模块不得硬编码 workers、不得私建长期线程池；ENGINEERING_SPEC.md §10 同款；docs/plugins/infrastructure/19_runtime.md §4：模块不得私建长期线程池|命令：sed -n '19,20p' lib/core/src/executor.cpp; grep -n "std::vector<std::thread> pool" lib/core/src/scheduler.cpp；输出：//   - 无私有池：本文件是全仓唯一 executor 池实现；worker 只在本文件创建， ／ //     scheduler 不再自建 std::thread 池（RT-004 消灭 per-run 池）。 ／ 339:  std::vector<std::thread> pool;|OPEN|RT-001|无|executor.cpp 头注仍称「全仓唯一 executor 池、scheduler 不再自建」，同树 scheduler.cpp:339-341 仍每次 run 造 budget_ 线程（pool.reserve(budget_) 后逐线程 emplace 并 join）⇒ 注释对同树事实的正面否认不变，同 run 线程上界仍≈2×budget
W3-R2-009|C_ALG_IMPL|P2|旧路径 lib/core/src/module_adapters.cpp:1183-1205 与 lib/astro_image_io/src/hiss_stream_writer.cpp:172-174；另引合同锚 00_COMMON_CONTRACTS.md §4.6（非权威链文档）|docs/plugins/infrastructure/17_aio.md §4：所有产品：临时文件/目录+校验+fsync+原子 rename 提交；ASTROCS_DESIGN.md §9：失败/取消不得留下半成品|命令：sed -n '1189,1190p' lib/core/src/module_adapters.cpp; grep -n "不能先删除旧文件再 rename" lib/astro_image_io/src/hiss_stream_writer.cpp；输出：// 兜底（Windows 部分实现 rename 不覆盖已存在目标）: 先删目标再 rename。 ／ // 该窗口内目标短暂缺失, 但任一时刻观察到的都是"旧完整文件"或"新完整文件", ／ 174:// 不能先删除旧文件再 rename (避免竞态: 删除后 rename 前若进程崩溃, 文件丢失)|OPEN|AIO-001|无|p1_atomic_publish(1183-1205) 兜底仍是 remove 后 rename，1190-1191 注释仍自证不违原子性，与 hiss_stream_writer.cpp:174 冻结禁令仍两文一题互相矛盾；两处引用的 00_COMMON_CONTRACTS.md 全仓仍无该文件（find 0 命中）⇒ 悬空合同锚未消
W3-R2-010|C_ALG_IMPL|P2|无（原判据即现行权威；站点=旧路径 lib/astro_image_io/src/aio_pipeline.cpp:78-95/877-878/911）|docs/plugins/infrastructure/17_aio.md §4：写：分层写、flush/close/fsync、checksum、原子 rename；§8：长路径、Windows/Linux 双平台|命令：sed -n '81p;911p' lib/astro_image_io/src/aio_pipeline.cpp；输出：int wpath_len = MultiByteToWideChar(CP_UTF8, 0, path, -1, nullptr, 0); ／ if (!MoveFileExA(tmp_path.c_str(), path, MOVEFILE_REPLACE_EXISTING)) {|OPEN|AIO-001|无|同函数开文件仍 CP_UTF8 widen 后 _wfopen（78-95），改名仍 MoveFileExA(ACP)（911）⇒ 一宽一窄自证不变，非 ASCII 路径下仍静默降级；POSIX 分支 :917 仍正常；正对照 hiss_stream_writer.cpp:183-186 widen+MoveFileExW 仍在；真实 Windows 生效仍属需运行期
W3-R2-011|C_ALG_IMPL|P2|旧判据=旧宪章 §10.6:381「异步队列必须有容量、背压、取消、超时和错误传播；禁止无界队列」（ASTROCS_PROJECT_CONSTITUTION.md 仍 tracked 但已非权威链）|ENGINEERING_SPEC.md §10：异步只用于能隐藏延迟的 I/O/预取/压缩/落盘；队列必须有容量/背压/取消/超时/错误传播，禁止无界队列|命令：grep -n "not_full_.wait" lib/phase2/include/astro/phase2/async_io.h; grep -n "not_empty_.wait" lib/phase2/include/astro/phase2/async_io.h; grep -c "wait_for" lib/phase2/include/astro/phase2/async_io.h；输出：46:        not_full_.wait(lock, [this] { ／ 58:        not_empty_.wait(lock, [this] { ／ 0|OPEN|RT-001|无|push/pop 仍只有无限 wait 谓词，无 wait_for/超时返回值（五判据缺「超时」这一项）⇒ 消费者僵死时生产者永久阻塞；全仓消费者仍只有 lib/phase2/tests/async_io_test.cpp，生产链零接线，接线前必修
