ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
M3b-H-03|H_NUMERIC|P1|宪章 §5.3|ASTROCS_DESIGN.md §3.3：precision（FP32/FP64）显式声明，科学模块按声明精度执行；docs/plugins/algorithms_phase1/03_star_detection.md §7：亮星饱和/拖线标记，不参与后续 PSF/测光默认路径|命令：timeout 60 awk 'FNR==1834{print FILENAME":"FNR": "$0} FNR==2341{print FILENAME":"FNR": "$0}' lib/star_detector/src/sdet_api.cpp; timeout 60 awk 'FNR==2533{print FILENAME":"FNR": "$0}' lib/star_detector/src/sdet_api.cpp；输出：lib/star_detector/src/sdet_api.cpp:1834:     const float norm = 65535.0f;  // uint16 归一化值；lib/star_detector/src/sdet_api.cpp:2341:             float local_B = (float)fit_results[i].B;  // 用拟合B)；lib/star_detector/src/sdet_api.cpp:2533:     return sdet_detect_impl<double>(handle, image, width, height,|OPEN|P1-001|无|sdet_detect_ex_f64 走同一 sdet_detect_impl<double>，仍按 uint16 满值 65535 求 dynrange/minsatlevel/satrange，mag 分支仍把 B 降为 float32 并用 log10f，与头 :56「全程 double 不降级」字面冲突
M5a-H-001|H_NUMERIC|P1|宪章 §5.3/§7.3|ASTROCS_DESIGN.md §3.3：科学模块按声明精度执行；ENGINEERING_SPEC.md §3：模块不得根据 CPU 型号改变公式，cpu_profile 只影响并行/ISA|命令：timeout 60 awk 'FNR==268{print FILENAME":"FNR": "$0} FNR==278{print FILENAME":"FNR": "$0} FNR==354{print FILENAME":"FNR": "$0}' providers/cpu/baseline/src/baseline_provider.cpp；输出：providers/cpu/baseline/src/baseline_provider.cpp:268:             float acc = 0.0f;；providers/cpu/baseline/src/baseline_provider.cpp:278:             o[i] = (b[i] > 1e-6f) ? (a[i] / b[i]) : 0.0f;；providers/cpu/baseline/src/baseline_provider.cpp:354:             o[i] = (wsum > 1e-6f) ? (acc / wsum) : 0.0f;|OPEN|CPU-001|无|DRIZZLE_ACCUMULATE/INTEGRATION_ACCUM 仍 float 累加，DRIZZLE_NORMALIZE/INTEGRATION_ACCUM 用裸 1e-6f 静默归零（UPM_SPMV 越界列也静默置 0，注释自认应被校验）；PROV-CPU-BASELINE 在 packaging/astrocs.product.json:17 列为 IMPLEMENTED，但 lib/cli/runtime/modules 内零调用点（可达性未闭环）
M7-H-101|H_NUMERIC|P1|无（原判据即现行权威）|docs/algorithms/PHASE2_UPM_IMPL.md §10 rc 表只有 0/1/2（无迭代耗尽码）+ §13（max_iterations=100、tolerance=1e-6 为冻结面）；STAR_PSF_ALGORITHMS.md §11.2（码 3 单星接口仍回填当前最优参数）|命令：timeout 60 awk 'FNR==169{print FILENAME":"FNR": "$0}' docs/algorithms/PHASE2_SAMPLER.md; timeout 60 grep -c "s1 =" docs/algorithms/PHASE2_SAMPLER.md; timeout 60 grep -c "ITERATION_LIMIT" docs/algorithms/PHASE2_UPM_IMPL.md；输出：docs/algorithms/PHASE2_SAMPLER.md:169:   若 s1 ≤ 0: break                             # :825；0；0|OPEN|P2-001|无|④ 伪代码 :169 仍引用从未赋值的符号 s1（全文 s1 赋值 0 处；:168 赋值的是 s0）；① UPM rc 表无「跑满 max_iterations」态（该文档内 ITERATION_LIMIT 命中 0）；② 单星回填最优与批接口 NaN 的相反语义仍在
M7-H-102|H_NUMERIC|P1|无（原判据即现行权威）|docs/algorithms/DRIZZLE_GEOMETRY.md §5：半球检查失败（max_ang≥π/2）→ 返回 NAN 面积；A_drop<1e-20 或 w≤0 → 拒绝|命令：timeout 60 awk 'FNR==215{print FILENAME":"FNR": "$0}' lib/healpix_db/healpix_drizzle/spherical_overlap.cpp; timeout 60 awk 'FNR==1526{print FILENAME":"FNR": "$0} FNR==1532{print FILENAME":"FNR": "$0}' lib/healpix_db/healpix_drizzle/drizzle_engine.cpp；输出：lib/healpix_db/healpix_drizzle/spherical_overlap.cpp:215:         if (max_ang >= 0.5 * PI - 1e-12) return T(NAN);；lib/healpix_db/healpix_drizzle/drizzle_engine.cpp:1526:         if (overlap_area < Scalar(1e-20)) {；lib/healpix_db/healpix_drizzle/drizzle_engine.cpp:1532:         if (weight <= Scalar(0)) {|OPEN|P1-001|无|NAN 哨兵与拒绝判据不匹配：NaN 使 overlap_area<1e-20 与 weight<=0 均为假，NaN 通过两道门直接进 sumFlux 累加污染整 tile，无计数暴露（DISP-DRZ-004 已登记值面 NaN，本条是几何面积 NaN）
M7-H-103|H_NUMERIC|P1|无（原判据即现行权威）|docs/algorithms/PHASE2_UPM_IMPL.md §10 rc 表：p2_upm_evaluate_c 未知 frame_id 返回 NaN（显式不可用；null model 返回 0.0）；§6 F4：calibrated = raw − C|命令：timeout 60 awk 'FNR==1276{print FILENAME":"FNR": "$0} FNR==1282{print FILENAME":"FNR": "$0}' lib/phase2/src/upm.cpp; timeout 60 awk 'FNR==1269{print FILENAME":"FNR": "$0}' lib/phase2/src/upm.cpp；输出：lib/phase2/src/upm.cpp:1276:     if (model == nullptr) return 0.0;；lib/phase2/src/upm.cpp:1282:         return std::numeric_limits<double>::quiet_NaN();；lib/phase2/src/upm.cpp:1269:         output_signal[i] = input_signal[i] - c;|OPEN|P2-001|无|同一求值接口双哨兵：null model 返回 0.0 被 F4 当合法校正量（calibrated=raw−0 静默不校正，fail-open），未知 frame_id 返回 NaN；子项②的 1e-20/1e-15 未注单位现仅见 DRIZZLE_GEOMETRY.md:35/:122
M7-H-104|H_NUMERIC|P1|无（原判据即现行权威）|docs/science/NOISE_MODEL.md §7：Floor 夹逼不变量——任意 variance 经 max(...,1e-12)；§9：variance_floor=1e-12 保证 ivar 有限，平面预测负值 clamp 至 floor|命令：timeout 60 awk 'FNR==21{print FILENAME":"FNR": "$0} FNR==39{print FILENAME":"FNR": "$0}' docs/algorithms/NOISE_ESTIMATION.md; timeout 60 awk 'FNR==92{print FILENAME":"FNR": "$0}' docs/science/NOISE_MODEL.md；输出：docs/algorithms/NOISE_ESTIMATION.md:21: F4: variance = max(var, 1e-12), ivar=1/variance；docs/algorithms/NOISE_ESTIMATION.md:39:   g_model_floor[model*]=1e-12; for fill: var=max(a+b·x+c·y, floor)；docs/science/NOISE_MODEL.md:92: - `variance_floor=1e-12` 保证 `ivar` 有限；平面预测负值 clamp 至 floor。|VOID|P1-002|无|原判据把「负预测方差夹到 1e-12」当缺陷，与最新权威相反：SCI §7 要求任意 variance 经 max(...,1e-12)，§9 明文「平面预测负值 clamp 至 floor」，实现即合规；要改为 ivar=0 必须走 SCI 变更由负责人裁决，不属代码偏差（旧判据 ALG NOISE_ESTIMATION §/floor 块仍描述同一行为）；其科学风险异议另需走 ENGINEERING_SPEC §3 科学变更/负责人裁决通道，建议登记为 NEXT-PACK 候选
M9-H-3|H_NUMERIC|P1|宪章 §14.4/§8.6/§11|ENGINEERING_SPEC.md §9：统一状态码传播错误，失败不留看似成功的产品；docs/plugins/infrastructure/17_aio.md §7：哈希/格式不匹配 → 拒绝读取|命令：timeout 60 awk 'FNR==1115{print FILENAME":"FNR": "$0} FNR==1118{print FILENAME":"FNR": "$0}' lib/gaia_xpsd_client/src/gaia_client.c; timeout 60 awk 'FNR>=1102 && FNR<=1130 && /mmap_size/ {c++} END{print "mmap_size refs in read_leaf_block="c+0}' lib/gaia_xpsd_client/src/gaia_client.c；输出：lib/gaia_xpsd_client/src/gaia_client.c:1115:     const uint8_t *comp = xf->mmap_data + xf->data_position + block_offset;；lib/gaia_xpsd_client/src/gaia_client.c:1118:         memcpy(scratch, comp, block_size);；mmap_size refs in read_leaf_block=0|OPEN|NEXT-PACK:NP-01|无|指针相加两侧（data_position/block_offset）与 memcpy 长度全来自文件自报字段，函数体内 mmap_size 引用数实测 0，无「块区间属于映射区」校验；scratch 尺寸也由自报 global_max_block_size 决定；hiss_reader:290-302 有正对照
M9-H-4|H_NUMERIC|P1|宪章 §14.4/§8.6/§12.2-§12.3/§4.1|docs/plugins/infrastructure/17_aio.md §7：哈希/格式不匹配 → 拒绝读取，I/O 错误 → exit 7；ENGINEERING_SPEC.md §1：公共 C ABI 版本化|命令：timeout 60 awk 'FNR==522{print FILENAME":"FNR": "$0} FNR==526{print FILENAME":"FNR": "$0}' lib/astro_image_io/src/hips/aio_hips_reader.cpp; timeout 60 grep -c "max < 0" lib/astro_image_io/src/hips/aio_hips_reader.cpp；输出：lib/astro_image_io/src/hips/aio_hips_reader.cpp:522:                               int max)  {；lib/astro_image_io/src/hips/aio_hips_reader.cpp:526:         int n = (int)std::min((size_t)max, d->snr.size());；0|OPEN|AIO-001|无|max 为 int 且全函数无负值判定（grep -c 命中 0，grep 无命中退出码 1）；(size_t)max 对负值取巨数后 min 取产品内点数 ⇒ n 可远超调用方缓冲，一次写 ra/dec/snr/star_id/quality_flags/photometric_status 六个缓冲
M9-H-5|H_NUMERIC|P1|宪章 §14.4/§11/§8.3|docs/plugins/infrastructure/17_aio.md §7：格式不匹配 → 拒绝读取；§8：哈希/校验失败拒绝读取、长路径与大于 2GiB 双平台|命令：timeout 60 awk 'FNR==573{print FILENAME":"FNR": "$0} FNR==574{print FILENAME":"FNR": "$0}' lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp; timeout 60 awk 'FNR==546{print FILENAME":"FNR": "$0}' lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp；输出：lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:573:     result.resize(floatCount);；lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:574:     std::memcpy(result.data(), rawData.data(), rawData.size());；lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:546:     size_t expectedSize = (size_t)w * h * c * sizeof(float);|OPEN|AIO-001|无|readSnr(:572-574) 与 readWeight(:633-635) 按 float 个数 resize 却按 rawData.size() 字节 memcpy，块长非 4 倍数时堆越界写 1~3 字节；同文件 readPixels:546-551 有 expectedSize 等值校验正对照，属漏项
M9-H-6|H_NUMERIC|P1|宪章 §14.4/§3.1/§8.3/§17.9|ASTROCS_DESIGN.md §10.1：Windows 10+ amd64 与 Linux amd64 同为交付形态、同一 C ABI；ENGINEERING_SPEC.md §1：Windows 10+ amd64（22H2）下限|命令：timeout 60 awk 'FNR==350{print FILENAME":"FNR": "$0} FNR==441{print FILENAME":"FNR": "$0} FNR==447{print FILENAME":"FNR": "$0}' lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp；输出：lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:350:             blk.offset = (uint64_t)extractNumber(objStr, offPos, nullptr);；lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:441:     if (std::fseek(m_fp, (long)offset, SEEK_SET) != 0) {；lib/astro_image_io/src/ahpx/aio_ahpx_reader.cpp:447:     size_t bytesRead = std::fread(dst, 1, size, m_fp);|OPEN|AIO-001|无|JSON 浮点 double 强转 uint64 作块偏移/长度（越界转换 UB），(long)offset 在 LLP64 折成 32 位，全链无 offset+size 小于等于文件长度 的对照；hiss_reader:307-310 有 _fseeki64/fseeko 跨平台正对照，ahpx 无
V5-N-03|H_NUMERIC|P1|宪章 §12.3/§17.6|docs/plugins/infrastructure/22_gaia_xpsd_client.md §7：版本缺失/不一致 → fail-closed；缓存损坏 → 重新查询，不返回坏数据|命令：timeout 60 awk 'FNR==1180{print FILENAME":"FNR": "$0} FNR==1250{print FILENAME":"FNR": "$0} FNR==1255{print FILENAME":"FNR": "$0}' lib/gaia_xpsd_client/src/gaia_client.c；输出：lib/gaia_xpsd_client/src/gaia_client.c:1180: static int parse_bounded_double(const char *s, double lo, double hi, double *out) {；lib/gaia_xpsd_client/src/gaia_client.c:1250:                 xf->magnitude_high = hi;；lib/gaia_xpsd_client/src/gaia_client.c:1255:                         "gaia_client: WARNING magnitudeRange declaration rejected "|RESOLVED|NEXT-PACK:NP-01|无|何证据使其不再成立：magnitudeRange 两分量改经 parse_bounded_double（整 token 消费 + errno==ERANGE + isfinite + 值域窗），任一校验失败不置 has_magnitude_range 并告警 ⇒ 剪枝不再被畸形声明触发、不漏星
M2a-H-3|H_NUMERIC|P2|宪章 §4.1/§5.3|docs/plugins/algorithms_phase1/08_drizzle.md §4：Drizzle 的 signal 单位、源/目标像素面积、pixfrac、归一必须统一；常量面亮度与总积分通量 Oracle 同时成立|命令：timeout 60 awk 'FNR==572{print FILENAME":"FNR": "$0} FNR==642{print FILENAME":"FNR": "$0}' lib/astro_image_io/src/hips/aio_hips_writer.cpp; timeout 60 grep -c "support_clamped" lib/astro_image_io/src/hips/aio_hips_writer.cpp；输出：lib/astro_image_io/src/hips/aio_hips_writer.cpp:572:                 if (sup > 1.0) sup = 1.0;；lib/astro_image_io/src/hips/aio_hips_writer.cpp:642:                 flux = sig_n[i] * sup_n[i] * ps->A_cell;；0|OPEN|AIO-001|无|sup 钳到 1.0 后层级归约仍以 sig·sup·A_cell 反乘还原通量，覆盖>1 的像素上层通量被系统性低估，闭合等式失效且无 support_clamped 计数（grep 命中 0，grep 无命中退出码 1）
M2a-H-4|H_NUMERIC|P2|宪章 §5.3/§7.3/§4.1|ASTROCS_DESIGN.md §2：数据对象禁止互相冒充（variance/ivar 与 signal 各自独立）；§3.3：科学模块按声明精度执行|命令：timeout 60 awk 'FNR==1026{print FILENAME":"FNR": "$0} FNR==1030{print FILENAME":"FNR": "$0}' lib/healpix_db/healpix_drizzle/hp_drizzle_api.cpp；输出：lib/healpix_db/healpix_drizzle/hp_drizzle_api.cpp:1026:             } else if (vblk->type == AIO_BLOCK_FLOAT64) {；lib/healpix_db/healpix_drizzle/hp_drizzle_api.cpp:1030:                     varianceConv[i] = (float)vd[i];|OPEN|P1-001|无|variance 块 dtype=FLOAT64 仍被逐元素 static_cast<float> 收进 float 缓冲（仅 fprintf 日志，不报错不拒绝）；signal 侧已强制 dtype 与 precision_mode 一致，两侧口径仍不对称，FP64 产品方差有效位被砍到约 7 位
M2b-H-02|H_NUMERIC|P2|宪章 §13.5（旧宪章无此节，属悬空节号）/§14.4 + STD-REG-001 §1.4（非链上权威）|docs/design/UNIFIED_MODEL.md §2：validity 是坏点/缺失/越界状态（门，不是权重）；禁止用一个模糊的 weight/value/mask/snr 字段承载多个含义|命令：timeout 60 awk 'FNR==29{print FILENAME":"FNR": "$0}' lib/common/healpix/healpix_core.h; timeout 60 awk 'FNR==249{print FILENAME":"FNR": "$0} FNR==255{print FILENAME":"FNR": "$0}' lib/common/healpix/healpix_core.cpp；输出：lib/common/healpix/healpix_core.h:29: // ipix 越界时 ra=dec=0 (与调用方约定一致)；lib/common/healpix/healpix_core.cpp:249:     ra_deg = 0.0;；lib/common/healpix/healpix_core.cpp:255:     if (ipix >= 12ULL * npface) return;|OPEN|DATA-001|无|越界 ipix 仍先置 ra=dec=0 再 return，而 (0°,0°) 是合法天球点 ⇒ 越界与「未写值」不可分；nested_local_to_xy/xy_to_nested_local 两处 shift 夹紧(:275/:280)仍在；头注释仍写成「与调用方约定」；旧判据引的宪章 §13.5 在旧宪章不存在
M4-H-01|H_NUMERIC|P2|宪章 §7.3（旧宪章 §7.3 实为 Phase3 投影架构，引文与节号不符）|docs/plugins/algorithms_phase2/11_upm.md §7：断图/欠定 → 显式失败或分组件，不假装同基准；显著模型失配 → 失败|命令：timeout 60 awk 'FNR==71{print FILENAME":"FNR": "$0} FNR==425{print FILENAME":"FNR": "$0}' lib/phase2/src/upm.cpp；输出：lib/phase2/src/upm.cpp:71:     std::map<std::uint64_t, std::size_t> control_by_id;；lib/phase2/src/upm.cpp:425:             const std::size_t ck = m->control_by_id[obs[i].control_id];|OPEN|P2-001|无|control_by_id 为 std::map，obs.control_id 不在 nodes 中时 operator[] 默认插 0 ⇒ 观测静默归并入 control 0（污染归一化、gauge 与 C 行），无 rc 无告警；现仅第三方式不一致输入可达
M8-H-001|H_NUMERIC|P2|宪章 §12.3-4/§14.4 末段/§5.3/§10.4|docs/plugins/infrastructure/21_observability.md §4：运行图（run-graph）是实际观测（trace），plan 是预期，禁止把计划值伪装成实际值；§7：事件写失败 → 降级为文件日志并标记，不静默吞|命令：timeout 60 awk 'FNR==58{print FILENAME":"FNR": "$0} FNR==63{print FILENAME":"FNR": "$0} FNR==1542{print FILENAME":"FNR": "$0}' lib/gaia_xpsd_client/src/gaia_client.c；输出：lib/gaia_xpsd_client/src/gaia_client.c:58:  * 并行线程只原子更新本查询上下文，不再触碰 process-global 计数器，；lib/gaia_xpsd_client/src/gaia_client.c:63:     long long blocks;；lib/gaia_xpsd_client/src/gaia_client.c:1542:         trace->nodes++;|OPEN|NEXT-PACK:NP-01|无|同一 GaiaTraceCtx 栈对象（:2058）在 omp parallel for（:2103）内经 &trace（:2124）被多线程共享，成员为裸 long long、写点 trace->nodes++ 非原子 ⇒ 注释「只原子更新」为假（trace-on 数据竞争）；账本 verified_state=NOT_A_DEFECT 与本轮读码不一致，登记待复核
