seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
611,db997b92,2026-08-12,fujiaze,M,2,主责,compact/0611-db997b92.md,cards/0611-db997b92.md,feat(phase2-v7): P7-3/P7-4 GC production closure evidence - frozen Phase1 GC panel Red con
612,9ad94dc1,2026-08-12,fujiaze,L,4,主责,compact/0612-9ad94dc1.md,cards/0612-9ad94dc1.md,data: 合入 BASS DR3 备用测试数据集（索引/坐标/拉取工具）
613,ec509934,2026-08-12,fujiaze,M,2,主责,compact/0613-ec509934.md,cards/0613-ec509934.md,feat(phase2-v8): final evidence closure - G1V8ContinuousSkySeam (continuous RA/Dec tangent
614,50c72de8,2026-08-12,fujiaze,M,2,主责,compact/0614-50c72de8.md,cards/0614-50c72de8.md,feat(aio): 支持 fpack .fits.fz 读取（CFITSIO 透明解压）
615,ba75d6b0,2026-08-12,fujiaze,M,2,主责,compact/0615-ba75d6b0.md,cards/0615-ba75d6b0.md,docs(bass): 清理冒烟样本与临时文件，星座边界表随工具入库
616,42c801de,2026-08-12,fujiaze,L,4,主责,compact/0616-42c801de.md,cards/0616-42c801de.md,feat(phase2-v9): HiPS browser real-data readiness - HiPS 2D sky view (multi-order LOD + vi
617,9ba7603d,2026-08-12,fujiaze,M,2,主责,compact/0617-9ba7603d.md,cards/0617-9ba7603d.md,fix(phase2-v10): HiPS browser render correctness - parent fallback local index (use (leaf>
618,a6dbda14,2026-08-12,fujiaze,S,1,主责,compact/0618-a6dbda14.md,cards/0618-a6dbda14.md,fix(phase2-v11): stage2 HiPS tile serialization - convert FITS row-major buffers to writer
619,cfb676ca,2026-08-12,fujiaze,M,2,主责,compact/0619-cfb676ca.md,cards/0619-cfb676ca.md,feat(phase2-v11): HiPS external-oracle diagnostics - --lod strict-leaf|hierarchy (no paren
620,b38b446e,2026-08-13,fujiaze,S,1,主责,compact/0620-b38b446e.md,cards/0620-b38b446e.md,fix(phase2-v12r2): mosaic seam (DEPTH_TRANSITION) + artificial black holes - (1) SEAM-002:
621,84164c31,2026-08-13,fujiaze,S,1,主责,compact/0621-84164c31.md,cards/0621-84164c31.md,fix(phase2-v12r2): UPM C-field closure + outlier cleaning (upm.cpp) - SEAM-002 single-fram
622,83471979,2026-08-13,fujiaze,M,2,主责,compact/0622-83471979.md,cards/0622-83471979.md,feat(phase2-v13): background-clean UPM sampling + smooth global closure - (1) DBE-like sam
623,a713fa42,2026-08-13,fujiaze,S,1,主责,compact/0623-a713fa42.md,cards/0623-a713fa42.md,fix(phase2-v14): UPM component semantics - separate data component count (frame-control gr
624,5a9eadcf,2026-08-13,fujiaze,M,2,主责,compact/0624-5a9eadcf.md,cards/0624-5a9eadcf.md,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/
625,b2f25b5f,2026-08-13,fujiaze,M,2,主责,compact/0625-b2f25b5f.md,cards/0625-b2f25b5f.md,feat(phase2-v14): browser Auto STF finalization - robust Auto Global (median/MAD + bright-
626,1f94e9f9,2026-08-13,fujiaze,S,1,主责,compact/0626-1f94e9f9.md,cards/0626-1f94e9f9.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (
627,7baeaa99,2026-08-13,fujiaze,S,1,主责,compact/0627-7baeaa99.md,cards/0627-7baeaa99.md,perf(phase2-v14): profile-driven hotspots - (1) UPM dense materialize: per-tile 8x8 node t
628,6b5366af,2026-08-13,fujiaze,S,1,主责,compact/0628-6b5366af.md,cards/0628-6b5366af.md,"docs(phase2-v14): final status G7 PASS (performance baseline + hotspot optimization, scien"
629,3269f8ea,2026-08-13,fujiaze,M,2,主责,compact/0629-3269f8ea.md,cards/0629-3269f8ea.md,"feat(phase2-v14): browser Auto View mode - --stf-mode global|view (default global), pan/zo"
630,a0c92280,2026-08-13,fujiaze,S,1,主责,compact/0630-a0c92280.md,cards/0630-a0c92280.md,style(phase2-v14): add .clang-format/.editorconfig first-party format config (G5)
631,d7cd1998,2026-08-13,fujiaze,M,2,主责,compact/0631-d7cd1998.md,cards/0631-d7cd1998.md,feat(phase2-v14): browser Lock STF + Reset STF UI - freeze display scale (menu Ctrl+A/Ctrl
632,26c95669,2026-08-13,fujiaze,S,1,主责,compact/0632-26c95669.md,cards/0632-26c95669.md,feat(phase2-v14): browser_cli STF latency bench + lock probe - --stf-bench (recompute vs s
633,d3c6f213,2026-08-13,fujiaze,S,1,主责,compact/0633-d3c6f213.md,cards/0633-d3c6f213.md,docs(phase2-v14): status/error ownership contract (PUBLIC_API) + browser STF lock/reset/be
634,bdcf1ba2,2026-08-13,fujiaze,S,1,主责,compact/0634-bdcf1ba2.md,cards/0634-bdcf1ba2.md,feat(phase2-v14): browser_cli 10-min memory-bounded soak mode - --soak N (pan/zoom FOV swe
635,1dbe21cb,2026-08-13,fujiaze,S,1,主责,compact/0635-1dbe21cb.md,cards/0635-1dbe21cb.md,"docs(phase2-v14): G6 10-min memory soak PASS - 600s/16952 frames, RSS 72->157MB flat (LRU "
636,2acac43d,2026-08-13,fujiaze,S,1,主责,compact/0636-2acac43d.md,cards/0636-2acac43d.md,docs(phase2-v14): G4 real GC accepted/rejected spatial coverage evidence referenced in fin
637,c109ea12,2026-08-13,fujiaze,S,1,主责,compact/0637-c109ea12.md,cards/0637-c109ea12.md,fix(phase2-v14): Auto STF v2 full-dataset robust scale - Auto Global scans all leaf tiles 
638,1ecc5be9,2026-08-13,fujiaze,S,1,主责,compact/0638-1ecc5be9.md,cards/0638-1ecc5be9.md,feat(phase2-v14): browser_cli --dataset-stats - full leaf-tile percentile scan (finite && 
639,84e4150f,2026-08-13,fujiaze,S,1,主责,compact/0639-84e4150f.md,cards/0639-84e4150f.md,docs(phase2-v14): Auto STF v2 full-dataset scale documented (Auto Global p1/p99 + contamin
640,5b8e43f8,2026-08-13,fujiaze,S,1,主责,compact/0640-5b8e43f8.md,cards/0640-5b8e43f8.md,feat(phase2-v14): WBPP rejection method set + auto - add percentile (Siril relative-to-med
641,26e229b7,2026-08-13,fujiaze,S,1,主责,compact/0641-26e229b7.md,cards/0641-26e229b7.md,feat(phase2-v14): stage2 config rejection.method accepts percentile/median_sigma/minmax/au
642,b8528f33,2026-08-13,fujiaze,S,1,主责,compact/0642-b8528f33.md,cards/0642-b8528f33.md,docs(phase2-v14): winsorized oracle reference aligned to robust Siril semantics (median + 
643,1e3880ff,2026-08-14,fujiaze,M,2,主责,compact/0643-1e3880ff.md,cards/0643-1e3880ff.md,fix(phase2-v14): STF panel redone as single gradient bar with 3 control points (shadows/mi
644,282c40d1,2026-08-14,fujiaze,S,1,主责,compact/0644-282c40d1.md,cards/0644-282c40d1.md,fix(phase2-v14): STF manual control fixes - (1) click-to-snap nearest control point (drag 
645,59a3c6f6,2026-08-14,fujiaze,S,1,主责,compact/0645-59a3c6f6.md,cards/0645-59a3c6f6.md,"fix(phase2-v14): midtones control range widened to [0.001,0.999] - user can pull to either"
646,dbb3eecc,2026-08-14,fujiaze,S,1,主责,compact/0646-dbb3eecc.md,cards/0646-dbb3eecc.md,docs(phase2-v14): WBPP rejection + STF 3-control fix audit report (methods/auto/satellite 
647,4b92989f,2026-08-14,fujiaze,L,4,主责,compact/0647-4b92989f.md,cards/0647-4b92989f.md,fix(phase2-v15): rejection semantic closure - typed params/planning-layer auto/WBPP 2.9.1 
648,638ed3be,2026-08-14,fujiaze,M,2,主责,compact/0648-638ed3be.md,cards/0648-638ed3be.md,feat(phase2-v15): satellite trail production gate tooling - 20-exposure controlled-injecti
649,8d3b2c75,2026-08-14,fujiaze,S,1,主责,compact/0649-8d3b2c75.md,cards/0649-8d3b2c75.md,fix(browser-v15): single DisplayTransformState (mode/locked/black/white/midtones/curve/com
650,c0fa7503,2026-08-14,fujiaze,M,2,主责,compact/0650-c0fa7503.md,cards/0650-c0fa7503.md,refactor(browser-v15): remove second handwritten NESTED HEALPix mapping - delegate to cano
651,f2d7f5a1,2026-08-14,fujiaze,M,2,主责,compact/0651-f2d7f5a1.md,cards/0651-f2d7f5a1.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1
652,77879c72,2026-08-14,fujiaze,S,1,主责,compact/0652-77879c72.md,cards/0652-77879c72.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review r
653,8a772cae,2026-08-14,fujiaze,S,1,主责,compact/0653-8a772cae.md,cards/0653-8a772cae.md,docs(phase2-v15): FINALIZATION_SELF_REVIEW=PASS after 6 rounds + clean-tree verification
654,2e52c437,2026-08-14,fujiaze,S,1,主责,compact/0654-2e52c437.md,cards/0654-2e52c437.md,docs(phase2-v15): project memory progress entries for V15 final semantic closure
655,ef6ab2fa,2026-08-14,fujiaze,M,2,主责,compact/0655-ef6ab2fa.md,cards/0655-ef6ab2fa.md,"fix(phase2-v16): profile split (wbpp_current group-level vs astrocs_adaptive), RejectionNo"
656,fd145ee8,2026-08-14,fujiaze,S,1,主责,compact/0656-fd145ee8.md,cards/0656-fd145ee8.md,fix(phase2-v16): ScratchVec heap-mode migration (n>64 crash fix); real 16-exposure satelli
657,37bebb9b,2026-08-14,fujiaze,S,1,主责,compact/0657-37bebb9b.md,cards/0657-37bebb9b.md,"config(phase2-v16): WBPP Light defaults (linearFit 5/3.5, percentile 0.2/0.1), profile ast"
658,1145a28f,2026-08-14,fujiaze,M,2,主责,compact/0658-1145a28f.md,cards/0658-1145a28f.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upg
659,b72e3023,2026-08-14,fujiaze,S,1,主责,compact/0659-b72e3023.md,cards/0659-b72e3023.md,docs(phase2-v16): project memory progress entries
660,ed7a544d,2026-08-14,fujiaze,M,2,主责,compact/0660-ed7a544d.md,cards/0660-ed7a544d.md,"fix(phase2-v17): integration non-finite weight/support -> INVALID_INPUT (never OK+NaN), ex"
