seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1952,023246c9,2026-09-14,付家泽,S,1,主责,compact/1952-023246c9.md,cards/1952-023246c9.md,docs(RQS/LEDGER): 挂账 B2/B3 —— 11 条记 FIXED（fix_commit adaeb531 / dce8abd4）；FD-F-003 按负责人指令标
1953,c3452d48,2026-09-14,付家泽,L,4,主责,compact/1953-c3452d48.md,cards/1953-c3452d48.md,fix(RQS/B4): Phase1/PSF/测光域 7 条 —— SIP 奇异失败码、PHOT 参考星门、真 MAD、追溯锚订正
1954,b61ca877,2026-09-14,付家泽,S,1,主责,compact/1954-b61ca877.md,cards/1954-b61ca877.md,docs(RQS/LEDGER): 挂账 B4 —— 5 条 FIXED / 2 条 PARTIAL（fix_commit c3452d48）
1955,bd4bc23b,2026-09-14,付家泽,M,2,主责,compact/1955-bd4bc23b.md,cards/1955-bd4bc23b.md,perf(P1): gaia 客户端 —— 星等 shard 剪枝（逐位等价）+ 查询缓存上限 + 解块缓存客户端总预算
1956,6d74046d,2026-09-14,付家泽,M,2,主责,compact/1956-6d74046d.md,cards/1956-6d74046d.md,perf(P4): 极限星等割线迭代替换一次性密度公式（含 FOV 供星缺陷修正）
1957,23a7f665,2026-09-14,付家泽,M,2,主责,compact/1957-23a7f665.md,cards/1957-23a7f665.md,perf(P2): PSF FAST 模式 + 检测/拟合提速（精确 PSF 保留但 inactive）
1958,b0353303,2026-09-14,付家泽,M,2,主责,compact/1958-b0353303.md,cards/1958-b0353303.md,science(P5): SNR 改为正确的逐源最优提取模型（含 S1–S10 冻结文档订正，负责人授权 §1.2）
1959,80c32b19,2026-09-14,付家泽,M,2,主责,compact/1959-80c32b19.md,cards/1959-80c32b19.md,tools(quality): 新增帧质量九宫格工具 frame_qc_grid.py（自动拉伸 + 300x300 拼接 + 逆投影叠加）
1960,dbaa2e18,2026-09-14,付家泽,S,1,主责,compact/1960-dbaa2e18.md,cards/1960-dbaa2e18.md,"perf(P7): 修复节点租约污染 OpenMP ICV 导致的""进程被永久锁成单线程"" + 预算份额均分"
1961,35c85f53,2026-09-14,付家泽,M,2,主责,compact/1961-35c85f53.md,cards/1961-35c85f53.md,science(P8): 把正确的逐源 SNR 接进 Linux 生产路径（含 cli 子图源清单补齐）
1962,bc8f3893,2026-09-14,付家泽,M,2,主责,compact/1962-bc8f3893.md,cards/1962-bc8f3893.md,docs(audit/RQS): 复核层开张 —— 账本 verified_* 首填(V1前自查5条) + A-39 + 我自己一次改判
1963,9777193d,2026-09-14,付家泽,L,4,主责,compact/1963-9777193d.md,cards/1963-9777193d.md,docs(audit/RQS): V5 落账（M9-H-1/H-2 VERIFIED + 新立 V5-N-03 P1 静默漏星 / V5-N-04 P2 五处同源全缺）+ V6 补
1964,e03800bc,2026-09-14,付家泽,M,2,主责,compact/1964-e03800bc.md,cards/1964-e03800bc.md,docs(audit/RQS): V3 终片落账 —— M2a-H-1 改判据(累加域实为已修) + M4-C-02/03 VERIFIED + M7-C-001 PARTIAL 
1965,7c8487c5,2026-09-14,付家泽,S,1,主责,compact/1965-7c8487c5.md,cards/1965-7c8487c5.md,docs(audit/RQS): V6 分片2 立条 4 条(3×P1 + 1×P2) —— 本批三连门破 + 注释不实自述
1966,124dec67,2026-09-14,付家泽,S,1,主责,compact/1966-124dec67.md,cards/1966-124dec67.md,docs(audit/RQS): V1 片1-2 落账 —— 新立 V1-N-04/V1-N-02 两 P1 + V6-N-04 获第二路独立确证 + §6.3 红线终判
1967,6176dcab,2026-09-14,付家泽,S,1,主责,compact/1967-6176dcab.md,cards/1967-6176dcab.md,docs(audit/RQS): V1 终片立条 V1-N-12(五处量化偏差) 与 V1-N-09(同构 Oracle+证据悬空指针) 均 P1
1968,f5c85283,2026-09-14,付家泽,S,1,主责,compact/1968-f5c85283.md,cards/1968-f5c85283.md,"docs(audit/RQS): 修正 V1-N-12/V1-N-09 标题层级使账本抽到条目(534→536, P1 310) —— 我上一条立条时用了 H1 标题导致生成器 I"
1969,55b402c0,2026-09-14,付家泽,S,1,主责,compact/1969-55b402c0.md,cards/1969-55b402c0.md,docs(audit/RQS): V1 收尾立条 5 项 P2（N-03 接口自斥 / N-05 FLUX 三口径 / N-06 v1 未初始化新字段与哨兵三套 / N-07 唯一
1970,c3ff6c42,2026-09-14,付家泽,S,1,主责,compact/1970-c3ff6c42.md,cards/1970-c3ff6c42.md,docs(audit/RQS): 补开 A-40（新 SNR 落点跨 Q-5 与 A-02；P5 不在根交付图故交付闭合全依赖 P8；催办 M3-A-001/002 已改未挂账）
1971,8dc0220e,2026-09-14,付家泽,S,1,主责,compact/1971-8dc0220e.md,cards/1971-8dc0220e.md,fix(star_detector): 修复朝向角归一化无限循环导致生产挂死（P11）
1972,b858b76d,2026-09-14,付家泽,S,1,主责,compact/1972-b858b76d.md,cards/1972-b858b76d.md,perf(ipv): triangle_match 枚举加搜索预算上界 + 明确 fail-closed 原因（P11）
1973,e978c4af,2026-09-14,付家泽,M,2,主责,compact/1973-e978c4af.md,cards/1973-e978c4af.md,docs(audit/RQS): V2 片1 立条 —— V2-N-01 P0（IpvParams 布局改而 ctypes 镜像未同步 ⇒ 72 字节越界写 + 无 struct_
1974,4c67378f,2026-09-14,付家泽,S,1,主责,compact/1974-4c67378f.md,cards/1974-4c67378f.md,"docs(audit/RQS): V2 片2 立条 P1 两条 —— V2-N-03(算法文档把被修的错口径钉成规范 RMSE=mad·1.4826, 本轮最该改的一行) 与 V2"
1975,8a219a7d,2026-09-14,付家泽,S,1,主责,compact/1975-8a219a7d.md,cards/1975-8a219a7d.md,docs(audit/RQS): V2 片2 P2 三条 —— V2-N-05(MAD 可为 0 ⇒ 门恒不触发的新失效模式) / V2-N-06(锁自述失实: 宣称的断言4不存在
1976,5db3c905,2026-09-14,付家泽,S,1,主责,compact/1976-5db3c905.md,cards/1976-5db3c905.md,docs(audit/RQS): V2 收工立条 —— V2-N-08 升 P0(FAST 裁决前提被同批 35c85f53 推翻 ⇒ psf.max_stars 静默决定交付 S
1977,57c04256,2026-09-14,付家泽,M,2,主责,compact/1977-57c04256.md,cards/1977-57c04256.md,perf(P10): 利用率第二轮 —— noise 目标补 -fopenmp、逐源并行、按需预算；SNR/测光串行 I/O 定量
1978,b2b6676c,2026-09-14,付家泽,M,2,主责,compact/1978-b2b6676c.md,cards/1978-b2b6676c.md,"docs(audit/RQS): V6 片3 立 P1 两条 —— V6-N-04(冻结 SCI 的推导权威指向 gitignored run/, 全批 50 处新引用/14 文件"
1979,ec128edb,2026-09-14,付家泽,S,1,主责,compact/1979-ec128edb.md,cards/1979-ec128edb.md,docs(audit/RQS): 前台自验脚本入库（回应 V6 提醒：核实我 9777193d 的 priority/release_blocker 大改是否只是 P? 补全而非越
1980,0e4cee72,2026-09-14,付家泽,M,2,主责,compact/1980-0e4cee72.md,cards/1980-0e4cee72.md,fix(P9): p1_op_wcs 移除帧头 WCS 初始指向，新增 header_pointing（OBJCTRA/OBJCTDEC + 焦距/像元）
