seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
387,659fa240,2026-08-05,fujiaze,M,2,主责,compact/0387-659fa240.md,cards/0387-659fa240.md,fix(acr): align profile keys residency and cost-estimator transfer accounting
388,37a871db,2026-08-05,fujiaze,S,1,主责,compact/0388-37a871db.md,cards/0388-37a871db.md,test(acr): add cross-device holdout and routing qualification
389,477b9982,2026-08-05,fujiaze,M,2,主责,compact/0389-477b9982.md,cards/0389-477b9982.md,perf(drizzle): 完整帧 352s→34s (11x) + L0/L1/L2/L3 科学/性能门全过
390,97660d2e,2026-08-05,fujiaze,S,1,主责,compact/0390-97660d2e.md,cards/0390-97660d2e.md,"docs: memory.md 记录 2026-08-05 PRECISE 性能重构 (Gate D 通过, 如实记录未闭合项)"
391,f12791fc,2026-08-05,fujiaze,S,1,主责,compact/0391-f12791fc.md,cards/0391-f12791fc.md,"docs: README 当前状态更新 (PRECISE Drizzle 闭合, StarDetector FP64 剩余)"
392,ead5f957,2026-08-05,fujiaze,M,2,主责,compact/0392-ead5f957.md,cards/0392-ead5f957.md,feat(acr): enforce ram vram budgets and recoverable memory backpressure
393,a3882097,2026-08-05,fujiaze,S,1,主责,compact/0393-a3882097.md,cards/0393-a3882097.md,test(acr): add compute-sanitizer and cpu sanitizer evidence runner
394,3740405b,2026-08-05,fujiaze,S,1,主责,compact/0394-3740405b.md,cards/0394-3740405b.md,test(acr): mark unstable holdout curves unqualified instead of flaky assert
395,c0afc0d2,2026-08-05,fujiaze,S,1,主责,compact/0395-c0afc0d2.md,cards/0395-c0afc0d2.md,"refactor(orch): 数据库/数据文件位置一律由 stage1.json 配置引入, 移除硬编码默认"
396,3b13c191,2026-08-05,fujiaze,M,2,主责,compact/0396-3b13c191.md,cards/0396-3b13c191.md,docs(acr): produce single-head qualification evidence and sync control entry
397,590c5e3d,2026-08-05,fujiaze,S,1,主责,compact/0397-590c5e3d.md,cards/0397-590c5e3d.md,test(snr): SNR 逐点对账合成测试 (SNR-101 闭合)
398,640a70f1,2026-08-05,fujiaze,M,2,主责,compact/0398-640a70f1.md,cards/0398-640a70f1.md,feat(sdet): StarDetector FP64 完整检测链路 (PREC-108 第二步)
399,4f3e2fe7,2026-08-05,fujiaze,M,2,主责,compact/0399-4f3e2fe7.md,cards/0399-4f3e2fe7.md,feat(ipv/orch): PLATESOLVE FP64 完整接线 (PREC-108 闭环)
400,f793f4f0,2026-08-05,fujiaze,S,1,主责,compact/0400-f793f4f0.md,cards/0400-f793f4f0.md,docs: memory.md 记录 StarDetector/PlateSolve FP64 闭合 + 配置驱动化 + SNR 对账
401,828abd3e,2026-08-05,fujiaze,S,1,主责,compact/0401-828abd3e.md,cards/0401-828abd3e.md,test(drizzle): L2 增加 FP32 ULP/误差分布报告 (控制包 B 门)
402,308d59b8,2026-08-05,fujiaze,S,1,主责,compact/0402-308d59b8.md,cards/0402-308d59b8.md,docs: 更新 wiki 子模块指针 (控制包规范页同步) + memory 记录 HISS/ULP/审核包
403,c748077f,2026-08-05,fujiaze,S,1,主责,compact/0403-c748077f.md,cards/0403-c748077f.md,docs: memory.md 记录收尾 (HISS 端到端验证/ULP 报告/审核包新 SHA)
404,51239498,2026-08-05,fujiaze,L,4,主责,compact/0404-51239498.md,cards/0404-51239498.md,refactor(acr): remove utilization control and decouple memory budget
405,b33b6933,2026-08-05,fujiaze,M,2,主责,compact/0405-b33b6933.md,cards/0405-b33b6933.md,"docs: 修正 HANDOVER 工具描述冲突 (astro_toolkit 已恢复为强制工具, 控制包阶段0)"
406,0030c3a5,2026-08-05,fujiaze,M,2,主责,compact/0406-0030c3a5.md,cards/0406-0030c3a5.md,refactor(acr): focus runtime on target pixel operations
407,739ed43f,2026-08-05,fujiaze,S,1,主责,compact/0407-739ed43f.md,cards/0407-739ed43f.md,fix(drizzle): 快速候选跨 base face 边界回退 (候选零漏选 BLOCKER 修复)
408,3a405960,2026-08-05,fujiaze,M,2,主责,compact/0408-3a405960.md,cards/0408-3a405960.md,bench(acr): add focused operation profiles
409,fe98df3f,2026-08-05,fujiaze,M,2,主责,compact/0409-fe98df3f.md,cards/0409-fe98df3f.md,feat(acr): tune mixed chunk routing and tail gating
410,eaf0acc0,2026-08-05,fujiaze,S,1,主责,compact/0410-eaf0acc0.md,cards/0410-eaf0acc0.md,"refactor(drizzle): 真正 Scalar 几何类型贯穿 (TRUE_SCALAR_PRECISE, 阶段3)"
411,380aae32,2026-08-05,fujiaze,M,2,主责,compact/0411-380aae32.md,cards/0411-380aae32.md,feat(acr): reuse residency and finish memory budget
412,de8f0116,2026-08-05,fujiaze,S,1,主责,compact/0412-de8f0116.md,cards/0412-de8f0116.md,fix(drizzle): FP32 max_angle/drop_area 改用 double 角点源 (L2 NSIDE=65536 边缘 leaf 通量塌缩修复)
413,02b505da,2026-08-05,fujiaze,S,1,主责,compact/0413-02b505da.md,cards/0413-02b505da.md,test(drizzle): 候选零漏选矩阵扩展 (阶段4 Gate P0)
414,039dc4fc,2026-08-05,fujiaze,M,2,主责,compact/0414-039dc4fc.md,cards/0414-039dc4fc.md,fix(drizzle): 尺度感知面积 + drop 完全包含快路径 (R12 阶段4)
415,78101ae0,2026-08-05,fujiaze,M,2,主责,compact/0415-78101ae0.md,cards/0415-78101ae0.md,test(acr): add focused qualification evidence
416,1c2ed0f5,2026-08-05,fujiaze,S,1,主责,compact/0416-1c2ed0f5.md,cards/0416-1c2ed0f5.md,docs(acr): record focused 08-plan completion progress
417,f8cba99e,2026-08-05,fujiaze,S,1,主责,compact/0417-f8cba99e.md,cards/0417-f8cba99e.md,fix(acr): correct transfer fixed-latency units in operation profile
418,c25fb181,2026-08-05,fujiaze,M,2,主责,compact/0418-c25fb181.md,cards/0418-c25fb181.md,fix(drizzle): use_adaptive 边跨度改真实球面角距 + Python/numpy 全面合成验收
419,f46f0375,2026-08-05,fujiaze,S,1,主责,compact/0419-f46f0375.md,cards/0419-f46f0375.md,"perf(drizzle): 性能优化 R12 (保留结构, 全部测试通过) + 候选平面圆过滤修复"
420,34c52baf,2026-08-05,fujiaze,S,1,主责,compact/0420-34c52baf.md,cards/0420-34c52baf.md,"test(drizzle): 验收矩阵扩展 (尺度 x NSIDE + 广域大畸变场景, 待下一轮运行)"
421,93de442e,2026-08-05,fujiaze,S,1,主责,compact/0421-93de442e.md,cards/0421-93de442e.md,"docs: memory.md 记录 PRECISE 加固会话状态 (当前快照, 未完成项如实标注)"
422,8629b408,2026-08-05,fujiaze,S,1,主责,compact/0422-8629b408.md,cards/0422-8629b408.md,"docs: 更新 wiki 指针 (Phase1 Drizzle Final Freeze, aeee17b)"
423,47d1ce0e,2026-08-05,fujiaze,S,1,主责,compact/0423-47d1ce0e.md,cards/0423-47d1ce0e.md,docs: README 对齐 Phase1 Drizzle 冻结语义 (Phase1/2/3 边界 + 双向能力 + 合成真值原则)
424,df52dd23,2026-08-05,fujiaze,M,2,主责,compact/0424-df52dd23.md,cards/0424-df52dd23.md,"test(drizzle): Phase1 最终冻结验收 (合成真值代表点, 39/39)"
425,8114a1f3,2026-08-05,fujiaze,S,1,主责,compact/0425-8114a1f3.md,cards/0425-8114a1f3.md,docs: 更新 wiki 指针 (Phase1 冻结闭合状态)
426,02f63362,2026-08-05,fujiaze,S,1,主责,compact/0426-02f63362.md,cards/0426-02f63362.md,"docs: memory.md 记录 Drizzle Phase1 最终冻结闭合 (28.6s, HISS_VERIFY 285/285, 交付包)"
427,ded49339,2026-08-06,fujiaze,S,1,主责,compact/0427-ded49339.md,cards/0427-ded49339.md,test(drizzle): T7 科学保真 (Layer B) + Browser 路径验证 (冻结包 checklist 补齐)
428,27d6fea4,2026-08-06,fujiaze,S,1,主责,compact/0428-27d6fea4.md,cards/0428-27d6fea4.md,docs: 冻结收尾补充记录 (T7 科学保真 + Browser 路径) + wiki 指针 c199ee9
429,40c9d216,2026-08-06,fujiaze,L,4,主责,compact/0429-40c9d216.md,cards/0429-40c9d216.md,fix(acr): hierarchical operation profile reader and full roundtrip
430,3cbd998c,2026-08-06,fujiaze,M,2,主责,compact/0430-3cbd998c.md,cards/0430-3cbd998c.md,fix(acr): rebuild focused cost model with resident and host curves
431,cc1d6923,2026-08-06,fujiaze,S,1,主责,compact/0431-cc1d6923.md,cards/0431-cc1d6923.md,fix(acr): gate auto devices before worker start
432,83291adf,2026-08-06,fujiaze,S,1,主责,compact/0432-83291adf.md,cards/0432-83291adf.md,feat(acr): persist real cuda device buffer residency
433,233359d0,2026-08-06,fujiaze,S,1,主责,compact/0433-233359d0.md,cards/0433-233359d0.md,fix(acr): private partials and merge for reduce and drizzle
434,eba1c23d,2026-08-06,fujiaze,S,1,主责,compact/0434-eba1c23d.md,cards/0434-eba1c23d.md,feat(acr): pinned reservation ledger
435,c82013ee,2026-08-06,fujiaze,S,1,主责,compact/0435-c82013ee.md,cards/0435-c82013ee.md,docs(acr): record focused v2 fix progress
436,e107061c,2026-08-06,fujiaze,S,1,主责,compact/0436-e107061c.md,cards/0436-e107061c.md,"fix(acr): drizzle buffer roles, residency input roles and serial gpu tests"
437,0f451b28,2026-08-06,fujiaze,S,1,主责,compact/0437-0f451b28.md,cards/0437-0f451b28.md,"docs: wiki 指针更新 (Phase1 未闭合, NOT_SYNCED 标记)"
438,a36c4825,2026-08-06,fujiaze,M,2,主责,compact/0438-a36c4825.md,cards/0438-a36c4825.md,fix(acr): correct cost units and separate qualification from gpu eligibility
439,c00266eb,2026-08-06,fujiaze,S,1,主责,compact/0439-c00266eb.md,cards/0439-c00266eb.md,fix(acr): makespan heterogeneous mixed claim and preserve recommended chunk
440,a50a97a2,2026-08-06,fujiaze,M,2,主责,compact/0440-a50a97a2.md,cards/0440-a50a97a2.md,fix(drizzle): R13 候选安全 (CAND-001) — 外接半径 1.1 证明 + 面内畸变修复 + 独立 Oracle
