seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
277,ee47c0ed,2026-08-02,fujiaze,S,1,主责,compact/0277-ee47c0ed.md,cards/0277-ee47c0ed.md,fix(hiss): R07-M12/M13/M14 修复 HISS I/O 失败处理
278,aec0ac38,2026-08-02,fujiaze,S,1,主责,compact/0278-aec0ac38.md,cards/0278-aec0ac38.md,test(reference): R07 修复 reference_overlap 边界一致性
279,502dbf5d,2026-08-02,fujiaze,S,1,主责,compact/0279-502dbf5d.md,cards/0279-502dbf5d.md,fix(fast): R07-B08/M01/M02/M03 修复 FAST 切平面重叠计算
280,007145fe,2026-08-02,fujiaze,M,2,主责,compact/0280-007145fe.md,cards/0280-007145fe.md,feat(drizzle): R07 FAST 基准重构 + PRECISE 闭合改进
281,b98306c9,2026-08-02,fujiaze,S,1,主责,compact/0281-b98306c9.md,cards/0281-b98306c9.md,fix(benchmark): R07-B09 修复独立候选验证假阳性
282,acaf2fc6,2026-08-02,fujiaze,S,1,主责,compact/0282-acaf2fc6.md,cards/0282-acaf2fc6.md,docs(wiki): R07 同步 - 更新 PRECISE/FAST/HISS 状态为 R07 修复结果
283,103c0b05,2026-08-02,fujiaze,M,2,主责,compact/0283-103c0b05.md,cards/0283-103c0b05.md,feat(acr): add portable accelerator backend
284,bdefe797,2026-08-02,fujiaze,L,4,主责,compact/0284-bdefe797.md,cards/0284-bdefe797.md,"feat(acr): add qualification, routing, scheduler and utilization controller"
285,0cf2f3f9,2026-08-02,fujiaze,L,4,主责,compact/0285-0cf2f3f9.md,cards/0285-0cf2f3f9.md,"test(acr): add classic experiment suite, fault injection and sanitizer tests"
286,88aff600,2026-08-02,fujiaze,S,1,主责,compact/0286-88aff600.md,cards/0286-88aff600.md,fix(hiss): R08 移植 HISS I/O 安全修复 - fflush/fclose 失败处理+溢出检查+统一清理
287,cc097a2a,2026-08-02,fujiaze,S,1,主责,compact/0287-cc097a2a.md,cards/0287-cc097a2a.md,fix(acr): fix HardwareReport.FirstCallbackWins test isolation
288,912af3bc,2026-08-02,fujiaze,S,1,主责,compact/0288-912af3bc.md,cards/0288-912af3bc.md,fix(drizzle): R08 移植入口硬校验 - pixfrac/RING/多通道拒绝
289,a0d7783b,2026-08-02,fujiaze,L,4,主责,compact/0289-a0d7783b.md,cards/0289-a0d7783b.md,docs(acr): add evidence package draft for Phase A-H
290,e48bd601,2026-08-02,fujiaze,M,2,主责,compact/0290-e48bd601.md,cards/0290-e48bd601.md,fix(drizzle): R08 移植自动 NSIDE 算法 - 自适应四叉树+3D切向量Jacobian
291,dafa200d,2026-08-02,fujiaze,M,2,主责,compact/0291-dafa200d.md,cards/0291-dafa200d.md,fix(precise): R08 PRECISE <1e-10 闭合修复 - 大圆弧平面偏差检验
292,ce034c41,2026-08-02,fujiaze,L,4,主责,compact/0292-ce034c41.md,cards/0292-ce034c41.md,feat(fast-v2): R08 FAST v2 纯C++实验 - 分层混合路径+块级WCS+拓扑专用
293,49ea5c1e,2026-08-02,fujiaze,L,4,主责,compact/0293-49ea5c1e.md,cards/0293-49ea5c1e.md,docs(acr): replace fixed-share routing with hardware profiling
294,d238b4d5,2026-08-02,fujiaze,L,4,主责,compact/0294-d238b4d5.md,cards/0294-d238b4d5.md,"refactor(acr): add task traits, hardware profile and cost-based dispatcher"
295,84e60e95,2026-08-02,fujiaze,L,4,主责,compact/0295-84e60e95.md,cards/0295-84e60e95.md,"feat(acr): add CPU profiling, real utilization control and classic experiments"
296,b482a21b,2026-08-02,fujiaze,L,4,主责,compact/0296-b482a21b.md,cards/0296-b482a21b.md,docs(acr): unify evidence package and fix path guard (no version numbers)
297,b162a006,2026-08-02,fujiaze,M,2,主责,compact/0297-b162a006.md,cards/0297-b162a006.md,merge(stage1): R04 PRECISE/HISS/browser 基础修复归并 (ACCEPT_PRODUCTION)
298,38dc0bdc,2026-08-02,fujiaze,M,2,主责,compact/0298-38dc0bdc.md,cards/0298-38dc0bdc.md,merge(precise): R08 PRECISE <1e-10 闭合修复归并 (ACCEPT_PRODUCTION)
299,3917aa5e,2026-08-02,fujiaze,M,2,主责,compact/0299-3917aa5e.md,cards/0299-3917aa5e.md,merge(integration): R08 nonfast 移植归并 (ACCEPT_PRODUCTION)
300,075e183b,2026-08-02,fujiaze,S,1,主责,compact/0300-075e183b.md,cards/0300-075e183b.md,merge(fast-v2): R08 FAST v2 实验历史归并 (FAST_RESEARCH_ONLY)
301,940e728f,2026-08-02,fujiaze,S,1,主责,compact/0301-940e728f.md,cards/0301-940e728f.md,merge(fast-r01): R04 FAST prototype 历史归并 (FAST_RESEARCH_ONLY)
302,848c3b3a,2026-08-02,fujiaze,S,1,主责,compact/0302-848c3b3a.md,cards/0302-848c3b3a.md,merge(r05): R05 HISS/PRECISE 修复+FAST实验 历史归并 (FAST_RESEARCH_ONLY)
303,4dbd5260,2026-08-02,fujiaze,S,1,主责,compact/0303-4dbd5260.md,cards/0303-4dbd5260.md,merge(r06): R06 PRECISE几何修复 历史归并 (FAST_RESEARCH_ONLY)
304,93ce026c,2026-08-02,fujiaze,S,1,主责,compact/0304-93ce026c.md,cards/0304-93ce026c.md,merge(fast-r06): R07 FAST基准+nonfast修复 历史归并 (FAST_RESEARCH_ONLY)
305,447c5ea5,2026-08-03,fujiaze,M,2,主责,compact/0305-447c5ea5.md,cards/0305-447c5ea5.md,docs(acr): freeze profile driven runtime architecture
306,b6891124,2026-08-03,fujiaze,L,4,主责,compact/0306-b6891124.md,cards/0306-b6891124.md,refactor(acr): replace kernel routes with hardware profiles
307,5be31ca8,2026-08-03,fujiaze,L,4,主责,compact/0307-5be31ca8.md,cards/0307-5be31ca8.md,refactor(acr): connect task descriptors to cost estimator
308,038db00a,2026-08-03,fujiaze,S,1,主责,compact/0308-038db00a.md,cards/0308-038db00a.md,test(acr): rename misleading tests and add sanitizer build option
309,73359c88,2026-08-03,fujiaze,M,2,主责,compact/0309-73359c88.md,cards/0309-73359c88.md,feat(acr): complete CPU profiling benchmarks and profile mapping
310,23d07ed4,2026-08-03,fujiaze,L,4,主责,compact/0310-23d07ed4.md,cards/0310-23d07ed4.md,"feat(r10): 删除生产Python封装, 实现FP32/FP64双精度模式"
311,f0f86f05,2026-08-03,fujiaze,M,2,主责,compact/0311-f0f86f05.md,cards/0311-f0f86f05.md,feat(acr): 调度器接入 utilization + guided 收缩 + memory_budget (Commit F)
312,8b6dd253,2026-08-03,fujiaze,S,1,主责,compact/0312-8b6dd253.md,cards/0312-8b6dd253.md,docs(acr): 添加 Commit F 证据 + Commit G SKIPPED 记录
313,f654766a,2026-08-03,fujiaze,S,1,主责,compact/0313-f654766a.md,cards/0313-f654766a.md,fix(r10): FP64 HISS_VERIFY 修复 - 添加精度感知 signal 读取
314,8609ebe2,2026-08-03,fujiaze,M,2,主责,compact/0314-8609ebe2.md,cards/0314-8609ebe2.md,test(r10): 新增 HISS FP32/FP64 双精度合成测试
315,762fdfd2,2026-08-03,fujiaze,M,2,主责,compact/0315-762fdfd2.md,cards/0315-762fdfd2.md,fix(acr): report actual execution and separate predicted from actual backend (F-fix 1)
316,695877c5,2026-08-03,fujiaze,M,2,主责,compact/0316-695877c5.md,cards/0316-695877c5.md,refactor(acr): drive shared work claims from per-device cost estimates (F-fix 2)
317,97df146b,2026-08-03,fujiaze,M,2,主责,compact/0317-97df146b.md,cards/0317-97df146b.md,feat(acr): dynamic guided scheduling + resource control closed loop (F-fix 3 + F-fix 4)
318,024c87c9,2026-08-03,fujiaze,M,2,主责,compact/0318-024c87c9.md,cards/0318-024c87c9.md,docs(acr): 同步 Commit F 纠正控制包（21_COMMIT_F_CORRECTION_PLAN + schemas + audits）
319,bc665a4e,2026-08-03,fujiaze,L,4,主责,compact/0319-bc665a4e.md,cards/0319-bc665a4e.md,docs(acr): 添加 F-fix 3+4 单一 HEAD Evidence
320,85fa651c,2026-08-03,fujiaze,L,4,主责,compact/0320-85fa651c.md,cards/0320-85fa651c.md,refactor(r10): 编排器 JSON 唯一入口重构
321,8c616f1c,2026-08-03,fujiaze,S,1,主责,compact/0321-8c616f1c.md,cards/0321-8c616f1c.md,refactor(r10): orchestrator.cpp 手写JSON解析器替换为 nlohmann/json
322,8653bd54,2026-08-03,fujiaze,L,4,主责,compact/0322-8653bd54.md,cards/0322-8653bd54.md,refactor(r10): Python 生产层彻底清理
323,12fb99f3,2026-08-04,fujiaze,M,2,主责,compact/0323-12fb99f3.md,cards/0323-12fb99f3.md,docs(acr): 同步 Fix Review 控制包（22_FIX_REVIEW_CORRECTION_PLAN + schemas + audits）
324,a664f87a,2026-08-04,fujiaze,M,2,主责,compact/0324-a664f87a.md,cards/0324-a664f87a.md,fix(acr): make dynamic work pool concurrency-safe (F-fix 5)
325,56f95a87,2026-08-04,fujiaze,M,2,主责,compact/0325-56f95a87.md,cards/0325-56f95a87.md,feat(acr): introduce real per-device executors and cost-driven claims (F-fix 6 + F-fix 7)
326,45022dcf,2026-08-04,fujiaze,M,2,主责,compact/0326-45022dcf.md,cards/0326-45022dcf.md,feat(acr): implement recoverable utilization and memory backpressure (F-fix 9)
327,bd036f3e,2026-08-04,fujiaze,L,4,主责,compact/0327-bd036f3e.md,cards/0327-bd036f3e.md,feat(r10): 真正全链路 FP32/FP64 双精度 ABI 改造
328,c6efe310,2026-08-04,fujiaze,M,2,主责,compact/0328-c6efe310.md,cards/0328-c6efe310.md,fix(r10): HISS_VERIFY 全Tile验证 + SNR点原因分类 + inspect precision
329,67123a45,2026-08-04,fujiaze,M,2,主责,compact/0329-67123a45.md,cards/0329-67123a45.md,feat(acr): real CudaExecutor for true GPU mixed execution (F-fix 8)
330,248080f8,2026-08-04,fujiaze,M,2,主责,compact/0330-248080f8.md,cards/0330-248080f8.md,fix(acr): make CudaExecutor truly execute user kernel for real Mixed (F-fix 8)
