seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
254,0f195b68,2026-08-01,fujiaze,L,4,主责,compact/0254-0f195b68.md,cards/0254-0f195b68.md,chore(phase1): remove deprecated v2/ahpx and conflicting test reports (R05-B12)
255,c4d80adc,2026-08-01,fujiaze,M,2,主责,compact/0255-c4d80adc.md,cards/0255-c4d80adc.md,fix(stage1): R05-B03/B04/B06 修复自动NSIDE/pixfrac/ffast-math
256,799d9144,2026-08-01,fujiaze,M,2,主责,compact/0256-799d9144.md,cards/0256-799d9144.md,fix(hiss): R05-B08/B09/M01/M03 HISS 容器格式修复
257,8499ca05,2026-08-01,fujiaze,S,1,主责,compact/0257-8499ca05.md,cards/0257-8499ca05.md,test(hiss): 更新 test_snr_unknown_block.cpp 适配 R05-B09 三长度格式
258,68567a6a,2026-08-01,fujiaze,S,1,主责,compact/0258-68567a6a.md,cards/0258-68567a6a.md,test(hiss): 适配 R05 新格式更新 hiss_correctness_test 测试 15-19
259,3aec3c44,2026-08-01,fujiaze,S,1,主责,compact/0259-3aec3c44.md,cards/0259-3aec3c44.md,fix(hiss): R05-M02 occupancy选择按实际压缩后大小比较
260,efbb4964,2026-08-01,fujiaze,S,1,主责,compact/0260-efbb4964.md,cards/0260-efbb4964.md,fix(orchestrator): 修复test_orchestrator_cli的6个事件相关测试失败
261,d8976bd9,2026-08-01,fujiaze,M,2,主责,compact/0261-d8976bd9.md,cards/0261-d8976bd9.md,fix(drizzle): R05-B01 PRECISE通量修复 + HISS C API BUNIT合规
262,cda5f698,2026-08-01,fujiaze,S,1,主责,compact/0262-cda5f698.md,cards/0262-cda5f698.md,fix(hiss): 移除 R05 诊断输出并修复 codec use-after-free
263,62ec8960,2026-08-01,fujiaze,S,1,主责,compact/0263-62ec8960.md,cards/0263-62ec8960.md,fix(test): hiss_experiments 支持项目根目录 CWD 路径
264,37ed737d,2026-08-01,fujiaze,S,1,主责,compact/0264-37ed737d.md,cards/0264-37ed737d.md,fix(calibration): R05-B07 apply_photometry 拒绝 photscal<=0
265,efdfe2c0,2026-08-01,fujiaze,M,2,主责,compact/0265-efdfe2c0.md,cards/0265-efdfe2c0.md,test(drizzle): R05 Gate D PRECISE验收矩阵 52/52 PASS
266,821a1856,2026-08-01,fujiaze,M,2,主责,compact/0266-821a1856.md,cards/0266-821a1856.md,experiment(drizzle): R05 Gate E FAST C++对照实验 288 cases
267,4b6cb05f,2026-08-02,fujiaze,M,2,主责,compact/0267-4b6cb05f.md,cards/0267-4b6cb05f.md,fix(drizzle): R06 PRECISE 几何修复 B01/B02/B03/B04/B05/B11/B16
268,0f6239c4,2026-08-02,fujiaze,M,2,主责,compact/0268-0f6239c4.md,cards/0268-0f6239c4.md,fix(stage1): R06 Step7 修复 B13/B14/B18/B19/B20/B22
269,fb2dee21,2026-08-02,fujiaze,M,2,主责,compact/0269-fb2dee21.md,cards/0269-fb2dee21.md,test(drizzle): R06 Step8 提交诊断脚本作为 PRECISE 修复证据
270,e841eb88,2026-08-02,fujiaze,S,1,主责,compact/0270-e841eb88.md,cards/0270-e841eb88.md,experiment(drizzle): R06 正确NSIDE重做FAST C++对照实验 288 cases
271,32d6bcce,2026-08-02,fujiaze,M,2,主责,compact/0271-32d6bcce.md,cards/0271-32d6bcce.md,chore(tools): R06 交付工具脚本 - ZIP生成+FAST分析+Wiki哈希
272,f8d749e4,2026-08-02,fujiaze,L,4,主责,compact/0272-f8d749e4.md,cards/0272-f8d749e4.md,docs(acr): freeze bottom-only scope and dependency ADRs
273,35a3843b,2026-08-02,fujiaze,M,2,主责,compact/0273-35a3843b.md,cards/0273-35a3843b.md,feat(acr): add public API and CPU baseline runtime
274,4bba43d0,2026-08-02,fujiaze,M,2,主责,compact/0274-4bba43d0.md,cards/0274-4bba43d0.md,fix(drizzle): R07 PRECISE通量闭合修复 - 三角形扇剖分替代直接S-H裁剪
275,cdefda05,2026-08-02,fujiaze,M,2,主责,compact/0275-cdefda05.md,cards/0275-cdefda05.md,fix(drizzle): R07-M09/M10/M11 修复自动 NSIDE 计算
