seq,sha8,日期,作者,分级,权重,角色,紧凑卡,全卡,消息首行
1784,4d3feaf4,2026-09-09,付家泽,M,2,主责,compact/1784-4d3feaf4.md,cards/1784-4d3feaf4.md,chore(工程控制): 收录 cprun-v4 控制包模板（owner 指定审核包随附件——control-pack.json 示例/TEMPLATE.control-pack.
1785,789c5b6c,2026-09-09,付家泽,L,4,主责,compact/1785-789c5b6c.md,cards/1785-789c5b6c.md,chore(repo): BASS DR3 用户数据区全目录 gitignore 收紧（原跟踪索引 coords.csv.gz 11.8M/index.csv.gz/dates 等
1786,d8c821db,2026-09-10,付家泽,M,2,主责,compact/1786-d8c821db.md,cards/1786-d8c821db.md,"feat(GOV-001): 宪章冻结——ASTROCS_PROJECT_CONSTITUTION.md DRAFT_FOR_OWNER_REVIEW→FROZEN, §18 落定"
1787,8e03d7da,2026-09-10,付家泽,L,4,主责,compact/1787-8e03d7da.md,cards/1787-8e03d7da.md,chore(GOV-002): 旧控制包归档统一活动状态——V8.1 CI 控制包 tracked 镜像 56 文件原样 mv 入 engineering/control/arch
1788,d1ac4dfc,2026-09-10,付家泽,S,1,主责,compact/1788-d1ac4dfc.md,cards/1788-d1ac4dfc.md,fix(GOV-002-F1): reconcile_state V71_LEDGER 常量改指归档路径 engineering/control/archive/2026-09-0
1789,86af39d8,2026-09-10,付家泽,S,1,主责,compact/1789-86af39d8.md,cards/1789-86af39d8.md,test(WCS-001): 独立WCS Oracle量纲修复收口——oracle-1..6 逐一量纲审查(oracle_gnomonic_inv 漏S归一·oracle_wcs_
1790,99713034,2026-09-10,付家泽,M,2,主责,compact/1790-99713034.md,cards/1790-99713034.md,"feat(DATA-001): 冻结 Phase2/Phase3 不确定度产品合同 DATA-UNC-001（目标态,实现不得先行）——§30 四节: ①Phase2 varian"
1791,04556761,2026-09-10,付家泽,S,1,主责,compact/1791-04556761.md,cards/1791-04556761.md,fix(WCS-002): SIP逆模型与空对边界整改——①ipv_wcs.cpp extract_wcs_sip 5.3段 AP/BP 网格反变换 7×7→41×41·拟合阶→布
1792,ef1ccfcc,2026-09-10,付家泽,M,2,主责,compact/1792-ef1ccfcc.md,cards/1792-ef1ccfcc.md,fix(PSF-001): dpsf_fit_batch 批量 ABI 尺寸边界修复（DISP-PSF-007 整改）——新增 static dpsf_batch_dims_che
1793,00b73fc1,2026-09-10,付家泽,M,2,主责,compact/1793-00b73fc1.md,cards/1793-00b73fc1.md,feat(AIO-001): 建立唯一 AIO C ABI v1 与内容哈希复核——include/astrocs/io/aio_abi_v1.h 合同头(aio_status 1
1794,36f2edfa,2026-09-10,付家泽,M,2,主责,compact/1794-36f2edfa.md,cards/1794-36f2edfa.md,feat(AIO-002): HiPS 原子发布与临时目录清理——publish.h 原子发布原语 v1 合同头(4 原语 stage_create/stage_discard/t
1795,9e09941a,2026-09-10,付家泽,L,4,主责,compact/1795-9e09941a.md,cards/1795-9e09941a.md,feat(P1-001): Phase1 真实节点与 complete 门三域真实化——①star-psf: lib/star_detector sdet 检测→star_det 
1796,e9547c02,2026-09-10,付家泽,L,4,主责,compact/1796-e9547c02.md,cards/1796-e9547c02.md,"feat(控制包): 负责人三裁决落地——新增 WCS-003(AP/BP布局扩展+消费方迭代反演恢复冻结1e-4px,裁决1选B,拒绝缩fixture与改门,G-SCI 加挂 W"
1797,85a5fc60,2026-09-10,付家泽,L,4,主责,compact/1797-85a5fc60.md,cards/1797-85a5fc60.md,chore(gov): 控制包 rev3 入库（负责人真实数据验收指令落地 04_OWNER_DECISIONS_20260910）——新增 REAL-000(真实数据审计+tes
1798,439f9f20,2026-09-10,付家泽,L,4,主责,compact/1798-439f9f20.md,cards/1798-439f9f20.md,feat(P2-001): Phase2 真实算法节点——7 节点唯一真实 operation 委托(ARCH-P0-001 Phase2 侧整改: 原工厂委托 P2Api ses
1799,8545d70a,2026-09-10,付家泽,S,1,主责,compact/1799-8545d70a.md,cards/1799-8545d70a.md,fix(P1-001-F4): 补录 p1001_real_nodes_test 注册块——P1-001 提交 9e09941a 遗漏 tests/unit/CMakeLists.
1800,9e0fa3a8,2026-09-10,付家泽,M,2,主责,compact/1800-9e0fa3a8.md,cards/1800-9e0fa3a8.md,feat(P2-002): Phase2 不确定度排异与 provenance 产品——新增 contracts/data/phase2_uncertainty_rejection
1801,991e3e2e,2026-09-10,付家泽,M,2,主责,compact/1801-991e3e2e.md,cards/1801-991e3e2e.md,fix(P0/F-P2-002-01): p2_op_reject gather 契约三重错位整改（P2-002 重大 finding 紧急修复）——①gin.value_stri
1802,eb315b20,2026-09-11,付家泽,S,1,主责,compact/1802-eb315b20.md,cards/1802-eb315b20.md,docs(handover): 交接文档更新——ASTROCS-CONSTITUTION-ALIGNMENT-V1 执行快照(HEAD=991e3e2e): 12 任务闭环提交链/
1803,45f80776,2026-09-11,付家泽,M,2,主责,compact/1803-45f80776.md,cards/1803-45f80776.md,fix(P1-HIPS-DIGEST-001): p1hips tree_digest 多 HDU 归一化修复——p1hips_tests_units.cpp 归一化内核由 fit
1804,45695873,2026-09-11,付家泽,S,1,主责,compact/1804-45695873.md,cards/1804-45695873.md,chore(gov): GOV-002 复跑验收与登记面更新——ACTIVITY_STATE §5 补记 BASE-001 冻结参照核对实况(F4: V8.1 baseline/V
1805,b8d9a69c,2026-09-11,付家泽,M,2,主责,compact/1805-b8d9a69c.md,cards/1805-b8d9a69c.md,feat(WCS-003): AP/BP布局扩展与消费方迭代式反演达冻结门——①SIPCoeffs 布局扩展(owner 裁决1选B): 追加扩展逆向布局 APx/BPx[100]
1806,9953f103,2026-09-11,付家泽,M,2,主责,compact/1806-9953f103.md,cards/1806-9953f103.md,feat(P3-001): 建立投影registry与冻结投影实现(宪章§18.1 四投影)——registry v1 冻结表(kP3ProjectionRegistryVersi
1807,9662afa8,2026-09-11,付家泽,M,2,主责,compact/1807-9662afa8.md,cards/1807-9662afa8.md,"feat(P3-002): Phase3 不确定度传播与扩展 HDU 科学面(DATA-P3-UNC-001 §30.4 落地, 上位宪章 §7.1/§7.3)——p3_resam"
1808,1a56ffb7,2026-09-11,付家泽,M,2,主责,compact/1808-1a56ffb7.md,cards/1808-1a56ffb7.md,"feat(P3-002): Phase3 五子节点唯一真实 operation 委托(宪章 §7.2/§8.2 整改, P1-001/P2-001 先例同构)——lib/core/"
1809,91440c16,2026-09-11,付家泽,M,2,主责,compact/1809-91440c16.md,cards/1809-91440c16.md,feat(RT-001): 接入唯一Executor与实测资源门(宪章 §10.4 work-unit 租约+§10.5/§18.2 冻结阈值落地)——①唯一 executor 生
1810,59fdeab3,2026-09-11,付家泽,M,2,主责,compact/1810-59fdeab3.md,cards/1810-59fdeab3.md,feat(MOD-001): 完成科学DLL安装加载验证与产品清单(宪章 §8.4 安装面+§8.1 产品清单+§18.4 签名清单加载)——①F-AIO-003 闭环: lib/
1811,026717fd,2026-09-11,付家泽,M,2,主责,compact/1811-026717fd.md,cards/1811-026717fd.md,"feat(CLI-001): 完成薄CLI validate/plan/inspect 命令面(宪章 §8.1, 基线 59fdeab3)——①cli/parser.cpp: kR"
1812,e9b82ea4,2026-09-11,付家泽,M,2,主责,compact/1812-e9b82ea4.md,cards/1812-e9b82ea4.md,feat(CI-001): 收紧CI注册表与资源fail-closed(基线 026717fd)——①不可 waiver: ci/checks.json WIN-BUILD-REL
1813,ca948367,2026-09-11,付家泽,S,1,主责,compact/1813-ca948367.md,cards/1813-ca948367.md,fix(CI/F-CI-001-01): owner 裁决 WIN-* 移出资源门——ci/checks.json WIN-BUILD-RELEASE/WIN-TEST-UNIT/
1814,f74fc20f,2026-09-11,付家泽,S,1,主责,compact/1814-f74fc20f.md,cards/1814-f74fc20f.md,fix(CI/F-CI-002-01+02+03): Linux 构建断链与 TASK-RESULT-SCHEMA 口径修复(owner 裁决执行)——①根 CMakeLists.
1815,9f6b72b5,2026-09-11,付家泽,L,4,主责,compact/1815-9f6b72b5.md,cards/1815-9f6b72b5.md,feat(REAL-000): 真实数据审计索引v1.2与确定性匹配计划(04_OWNER_DECISIONS rev3 指令落地)——①盘点对账: testdata 944 文件
