tests/api/__init__.py	lines=0	verdict=NA:empty	evidence=0 字节空文件(file(1) 判 empty)；test_index.csv 第 2 行 runner "discover -s tests/api -t tests/api" 与 tests.api.test_seam_metric_gate 式模块导入均以它成立；本批实跑其内测试时全部报错源自测试体而非包路径
tests/api/test_cli_protocol.py	lines=76	verdict=FINDING:W3-T1-b000-12	evidence=test_01 legacy 循环(L35-38)要求字面量 "phase2" 出现在 docs/api/CLI_PROTOCOL_V1.md，而文档经 bfde2927(DOC-001 2026-09-16)只写 "phase1|2|3" 缩合式→实跑 AssertionError "旧命令面删除声明缺 phase2" FAILED(failures=1)，UT-API 门在 HEAD 恒红；另 L12 LEDGER_04=DOC 使 test_06 交叉核对退化为自身比对(负责人裁决 C 已在 L7-11 登记)
tests/api/test_common_abi.py	lines=51	verdict=OK	evidence=test_02 量化 "struct_size, abi_version"/"acs_head head;" 合计出现次数≥8 而非仅存在；test_04 将 HEADER 试金石(acs_span_f32/acs_status 枚举) gcc -std=c11 与 g++ -std=c++17 双编译并 assertEqual rc==0；余为 COMMON_ABI_V1.md 文档门；实跑 5 用例 OK(本机 gcc 在位，"缺 cc" 旧账不适用 HEAD)
tests/api/test_p1_api.py	lines=77	verdict=OK	evidence=HDR_PATHS 六头(astro_calibration.h…snr_estimator.h)经 ls 逐一 PRESENT 于 lib/algorithms/** 即 eaf32aad 迁移时已同步(该文件 12 行 diff 在案)，test_01 核对 ac_generate_master_bias/sdet_detect_ex 等符号；test_06 动态数 production_call_paths_stage1.csv 行并反查文档 "n 路径" 声明；实跑 6 用例 OK
tests/api/test_p2_api.py	lines=52	verdict=FINDING:W3-T1-b000-15	evidence=P2HDR=lib/phase2/include/astro/phase2(L7)为唯一头源，该目录已被 ARCH-001(eaf32aad) 迁移清除→实跑 setUpClass FileNotFoundError、"Ran 0 tests FAILED(errors=1)"；p2_upm_build_geo 等 23 符号双向核对与所有权/预算 6 门在 HEAD 全数不可达；头现于 lib/algorithms/coverage/include/astro/phase2/(git ls-files 在案)
tests/api/test_p3_api.py	lines=47	verdict=OK	evidence=test_03 拒绝清单(多通道/JPEG+PNG/int+BLANK/flux-per-pixel)强制在 PHASE3_API_V1.md 与 docs/science/PHASE3_HIPS_TO_FITS.md 双源出现、缺一即红；test_02 请求字段 source.hips_dir/longitude_parity/bitpix/max_tiles 逐项断言；test_06 锚 ALG-P3-001..004；实跑 6 用例 OK
tests/api/test_reject_integration_oracle.py	lines=162	verdict=FINDING:W3-T1-b000-17	evidence=L75 @skipUnless(g++ 且 isfile(build/linux-openmp-on/libphase2.a))→实跑 OK(skipped=6) 静默放行；该归档在 HEAD 不可再生产(ci/steps/linux_build_root_graph.sh:53 仍 cmake -S lib/phase2 死路径)，L87 链接 lib/astro_image_io/astro_image_io.dll 亦 ARCH-001 前旧址；且 test_06_small_n_underdetermined 名实不符——L155 自认"8 样本, 无欠定"，docstring L12 的 small-N 欠定验收项从未被驱动
tests/api/test_reject_parallel.py	lines=126	verdict=FINDING:W3-T1-b000-18	evidence=与 b000-17 同簇：L75 skipUnless→实跑 OK(skipped=3)；断言本体真约束(test_01 workers∈{1,2,4} 聚合 chk 逐位等、test_02 avg∈(9,12) 数值域、test_03 4w<1.25×1w)但 -I lib/phase2/include(L85)与 .dll 旧路径使 PAR-005 在任何现存 checkout 均不可执行、恒 skipped=门失效非恒红
tests/api/test_seam_metric_gate.py	lines=100	verdict=FINDING:W3-T1-b000-19	evidence=_require_prerequisites(L33, RESCUE-P0-08 fail-closed 化、注释自述历史静默 skip 危害)方向正确，但 L17/L21-23 PH2=lib/phase2、AIO_LIB=lib/astro_image_io/astro_image_io.dll 均为迁移前死址：按报错内提示(cmake -S lib/algorithms/coverage…/make -C lib/infrastructure/aio)产出也不会落在被检路径→门恒不可满足；实跑 AssertionError "前置缺失(fail-closed, 不得 skip)" Ran 0 tests FAILED(errors=1)
tests/api/test_upm_parallel.py	lines=114	verdict=FINDING:W3-T1-b000-20	evidence=L55 skipUnless(OMP_LIB)→实跑本文件+recovery 合计 Ran 7 OK(skipped=7)；L11-13 PH2_INC=lib/phase2/include 死路径(upm.h tracked 在 lib/algorithms/coverage/include/astro/phase2/upm.h)、L69 链接 lib/astro_image_io/astro_image_io.dll 不存在；_DEMO_CPP 的 model_hash 逐位一致+RSS 增长<1024KB 合同(PAR-003)在现树永不可执行
tests/api/test_upm_recovery_oracle.py	lines=137	verdict=FINDING:W3-T1-b000-21	evidence=与 b000-20 同簇：L68 skipUnless→本文件 4 用例实跑静默 skipped；L14-16/L79 PH2_INC=lib/phase2/include、AIO=lib/astro_image_io 双死址；test_01 maxdev<0.05、test_02 evalrel 逐帧≈0.5*f 数值门槛书写合格，但 SYN-005 参数恢复/gauge/星 flux 验收证据链在当前树恒缺位
tests/arch/__init__.py	lines=0	verdict=NA:empty	evidence=0 字节空文件(wc -l=0+file(1) empty)；test_index.csv 第 3 行 "discover -s tests/arch -t tests/arch" 及本批以 tests.arch.test_budget_contract 模块路径实跑 OK 均以该标记为前提
tests/arch/test_backend_arch.py	lines=35	verdict=FINDING:W3-T1-b000-23	evidence=L18/L22 写作 self.assertIn(a,s) and self.assertIn(b,s)——实测 assertIn 返回 None，and 短路使右侧 "异常"(L18)、"禁止任意"(L22) 永不被求值：从 CPU_BACKEND_ARCH.md 删这两个词 test_02/03 仍绿=半个断言死；其余 test_01/04/05 逐词条真查("禁一个全局"、七 kernel 类、science_contract_id)且实跑 5 用例 OK
tests/arch/test_budget_contract.py	lines=100	verdict=OK	evidence=test_01 驱动 8 线程抢 max_workers=2 断言 max_hold≤2 且 granted==8 不饿死(真 CAS 合同)；test_03 实跑 tools/arch/check_thread_budget.py 断言输出含 "未登记线程创建=0" "硬编码线程数=0"；HOST 常量已带 ARCH-001 迁移注释(L12)指向实存 lib/infrastructure/benchmark/backend_host；本机 g++ 在位实跑 3/3 OK(skipUnless 仅 g++ 无恒满足之虞)
tests/arch/test_inventory.py	lines=40	verdict=FINDING:W3-T1-b000-25	evidence=test_05(L34-37)以 cwd=REPO 直跑生成器重写已跟踪 docs/architecture/PRODUCTION_EXECUTION_INVENTORY.csv=UT-ARCH 运行即脏工作区，账本第 3 行已录"写副作用(已恢复)；幂等性 FAIL"(本批守零写未复现 FAIL)；test_04 实跑绿(awk exe_target&production=0 行)；test_02 /archive/+third_party 禁入为真约束
