ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
V13-N-05	G_GOV_GATE	P2	V13-b	问题扫描/findings/G_GOV_GATE/p1/V13-b.md	18	登记面零宿主新口径计数：**28 枚非登记面零宿主**（SCI 侧 14 为本层新案；此口径不与八级阶梯引用度相加）				OPEN	STILL
V13-N-07	G_GOV_GATE	P2	V13-b	问题扫描/findings/G_GOV_GATE/p1/V13-b.md	24	制度缺口：登记面对新编号**零承载要求** ⇒ 「新造未登记」在制度上无可违之规（附一条 SUPERSEDED 自毁）				OPEN	
V13-N-08	G_GOV_GATE	P2	V13-b	问题扫描/findings/G_GOV_GATE/p1/V13-b.md	31	工作树根目录遗留 p8..p11-files.patch（归批提醒，非本层所为）			AGENTS.md 目录规范（根目录只允许固定条目，任何新产物必须落位对应目录；`run/` 是临时操作与 agent 工作区落点）。若补丁被充当权威依据即触 **C-15**。	OPEN	
V14-N-07	G_GOV_GATE	P2	V14-c	问题扫描/findings/G_GOV_GATE/p1/V14-c.md	11	四个新 `SNR_API` 导出在**第三登记面**（`module.yaml` 的 exports/source_symbols）同样零登记，而该字段头注自述「源码核对清单…禁止手抄他版」				OPEN	
V16-N-01	G_GOV_GATE	P2	V5	问题扫描/findings/G_GOV_GATE/p2/V5.md	32	"`ci/known_failures.json` 的两条 waiver 依据指向 gitignored 工作区 ⇒ ""红被制度化豁免""叠加""豁免依据不可复核"""	"66`（`""run/ci/ci-baseline-001/ctest_full_pre.log（当前门卫关闭：168 目标中无 p1_noise_adapter，零失败）""`）与 `:78`（`""run/release-rescue/fd-utcli/REPORT.md""`）。前台分类脚本 `_front_runref_classify.py` 判为 A 类（以 `run/**` 为证据/权威）。"		AGENTS.md 状态机要素（waiver 唯一入口、严禁掩盖红灯）；宪章 §16.2/§17.2（清单与追溯可复核）、§12.3。	OPEN	
V19-N-09	G_GOV_GATE	P2	V19	问题扫描/findings/G_GOV_GATE/p2/V19.md	3	（P2）7 道门 changed_paths 与 5 条 impact rule 是零 tracked 命中的死模式（3 条正落 gitignored 区）⇒ 这些路径上的变更永不触发对应门				OPEN	
V19-N-10	G_GOV_GATE	P2	V19	问题扫描/findings/G_GOV_GATE/p2/V19.md	6	（P2）outputs 与 dirty_ignore 与 .gitignore 三面零联动：两条半登记产物既不能提交也不被忽略				OPEN	
V19-N-11	G_GOV_GATE	P2	V19	问题扫描/findings/G_GOV_GATE/p2/V19.md	9	（P2）glob 型输入零校验：CI-BINDING-TESTS 的 -p 模式若被改到匹配 0 文件，门永久绿且两个守卫都不触发				OPEN	
V19-N-12	G_GOV_GATE	P2	V19	问题扫描/findings/G_GOV_GATE/p2/V19.md	12	（负结果 · 不立条，供邻站定性与防误报）				OPEN	
V5-N-02	G_GOV_GATE	P2	V5	问题扫描/findings/G_GOV_GATE/p2/V5.md	14	「全部拼接点带容量」的修复声明覆盖面不实：gaia_plan 仍是同型无界推进（当前有界、无豁免注释）	":gaia_plan:554`（`w += snprintf(w, 剩余容量)` 同模式）；修复声明见账本 `M9-H-1` 的 `fix_note`（""四个拼接 helper 全部显式带 end 容量""）"	"该点最坏输出 = **544B < `buf[1024]`**（按全字段数值上限逐字求和）⇒ **当前不会溢出，不判内存缺陷**；但它是""全拼接点带容量""这一声明的**最后一个漏网同模式点**，且**无豁免注释**说明其有界依据。"	宪章 §12.3（声明须可机器核验、不得夸大覆盖面）、§17.2 追溯完整。	OPEN	
V5-N-04	G_GOV_GATE	P2	V5	问题扫描/findings/G_GOV_GATE/p2/V5.md	24	新剪枝的科学口径五处同源全缺：文档 0 行、0.25 裕量的权威文件不版本化、测试 0 触达	fixture 星等窗恒 `10.0,20.0` ⇒ `10 > 20+0.25` 恒假，永不剪，`gaia_xpsd_fixture_gen.c:339/:481`）	high+0.25` 改成 `low >= high-0.25` 之类），**不会有任何测试变红**。对照同仓先例的纪律不对称：极冠剪枝有 `GAIA_POLAR_PRUNE_DISABLED` **编译期差分** + **80,270 例属性测试**；bbox 1.2 裕量在 		OPEN	
V9-N-11	G_GOV_GATE	P2	V9-c	问题扫描/findings/G_GOV_GATE/p2/V9-c.md	3	（P2·设计即静默）`API-DOCS`、`UNIT-CLOSURE` 在 `ci/run.py:103 EMPTY_OUTPUT_SILENCE_EXEMPT` 名单内 ⇒ **exit 0 且 stdout/stderr 全空仍记 PA				OPEN	
V9-N-13	G_GOV_GATE	P2	V9-c	问题扫描/findings/G_GOV_GATE/p2/V9-c.md	6	（P2·`--focus`/`--changed-from` 类 CI 口径漏门）`changed_paths` **99/130 门不覆盖其自身 checker 脚本路径**、**124/130 不含 `ci/checks.json`**				OPEN	
W5-N-10	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	3	（P2）退出码面三缺：`commands.cpp:306 rc=124`（超时）与 `:309 rc=127`（spawn 失败）**不在冻结码集 {0,2..10,70} 也不在 jsonl schema 的 exit_code enum				OPEN	
W5-N-11	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	6	（P2）诊断可定位性：`LOGGING_DIAGNOSTICS_STANDARD.md:9` 要求的「source」一环**无任何机制承载**——`__FILE__`/`__LINE__` 在生产 706 文件的日志调用中 **0 命中**				OPEN	
W5-N-12	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	9	（P2）门面 Python 吞错的危险子集在**门自身**：`tools/quality/check_complexity.py:65` 的 `except OSError: continue` 使**读不到的文件既不计入 `out[fil				OPEN	
W5-N-13	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	12	（P2）解压重试**无字节封顶**：`aio_ahpx_reader.cpp:476`(ZSTD)/`:494`(LZ4) 以 `estSize=blk->size*8` 起、失败则 `*=4`、**最多 8 轮** ⇒ 第 k 轮目标缓冲				OPEN	
W5-N-14	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	15	（P2）`drizzle_engine.cpp:1149`（直写）与 `:2275`（分块）同构 `try { hmeta.gain = stod(gain_str); } catch (...) {}` ⇒ **产品头写出「看起来是产品事				OPEN	
W5-N-15	G_GOV_GATE	P2	W5	问题扫描/findings/G_GOV_GATE/p2/W5.md	18	（P2）`aio_fits.cpp:389` 的通用数值关键字助手 `try{return stod(v);}catch{return def;}` **把「解析失败」与「键不存在/空值」折叠为同一默认值**；`:491 catch(...				OPEN	
