ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M5b-C-07	C_DOC_CODE_GAP	P1	M5b	问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md	66	ALG 投影文档把宪章未冻结的 ZEA 列为扩展集合并漏掉已冻结的 AIT，与同文档另一节自相矛盾	:非目标/§11`（现 :20、:190）；`::正确节`（现 :106-109）；`ASTROCS_PROJECT_CONSTITUTION.md::§18.1/§7.3`（现 :655、:217-229）；传播面 `README.md`（现 :33）、`docs/modules/phase3_proj.md`、`docs/modules/registry/astrocs.phase3.wcs.md`、`docs/contracts/PUBLIC_API.md`；实现 `lib/phase3_proj/p3_projection.cpp::（四投影注释）`（现 :10-16）	- 非目标: 不实现 SIN/ZEA/CAR/AIT（矩阵 notes 列为显式扩展清单，当前 / > 1. **Phase3 首批投影**：冻结为 `TAN + SIN + CAR + AIT`（§7.3）。 / //   SIN(orthographic)/CAR(plate carrée)/AIT(Aitoff): 宪章 §18.1 负责人裁决	宪章 §18.1（首批投影 TAN/SIN/CAR/AIT，ZEA 不在集合内）、§7.3、§1.1（ALG 不得与宪章冲突）	OPEN	
M6a-C-002	C_DOC_CODE_GAP	P1	M6a	问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md	5	FROZEN 架构文档仍写「TileCache 共享读+互斥加载 / LRU」，实现是每 worker 自含无锁 FIFO 缓存：并发模型、内存上界式与文件读次数三项都按已废口径书写（来源 L14-006，本条为 Phase3 架构面定稿点	:§1 单元表 TileCache 行`（复核时点 :16「LRU(容量=配置 max_tiles), 命中/未命中同一 load_tile 路径」）、`::§2`（:24-25「数据未命中→同步阻塞加载, 返回只读 span」「cache 永不伪造数据」）、`::§3`（:29「TileCache 为共享读+互斥加载(未命中加载持锁, 命中读无锁)」、:30 内存上界式 `M ≤ W_out·H_out·(4|8) + max_tiles·W²·(4|8) + 常数`、:31「I/O 线程 1(异步预取深度=1)」） ；`lib/phase3_session/p3_resample.cpp::TileCache`（复核时点 :22-37：裸 `std::vector<uint64_t> keys` + `std::vector<std::vector<float>> tiles`，get	（ARCH-P3 :29）行带 worker pool(预算经 host budget 派生, 禁硬编码);TileCache 为共享读+互斥加载(未命中加载持锁, 命中读无锁) / （p3_resample.cpp:22-37）struct TileCache { … std::vector<uint64_t> keys; std::vector<std::vector<float>> tiles; … if ((int)keys.size() > max_ / （p3_session.cpp:237-238）// 每 worker 独立 sampler+b	宪章 §12.3-8（文档并发模型与真实线程入口一致）、§10.4（一个进程一个线程预算源/无界内存增长禁止项）、§16.2（状态声明与实际一致）；SCI-P3-001 §9a-2（内存上界须可核）	OPEN	
M6a-C-003	C_DOC_CODE_GAP	P1	M6a	问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md	25	「现状宣称」横向对账：三件套/README/头注释里以现在时书写的 6 组现状陈述与注册表、节点表、根 CMake 三源对账不符（含把未接线通道写成唯一入口、把 remove+create 直写写成原子发布内建）（来源：L13-009/L1	:文件头`（复核时点 :23-25）、`::p1_op_writer`（:2417-2421）、`::p2_op_write`（:3911-3913）——三处写「aio_hips_product_begin/write_signal_support_tile/finalize（**AIO-002 原子发布原语内建于 aio_hips 落盘路径**）」 ；反证：`lib/hips/src/aio_publish.cpp`（「原子发布原语 v1 唯一实现」）仅出现在 `lib/hips/CMakeLists.txt` 的 `astrocs_p1_hips_writer` SHARED 源集；根图 `astrocs_aio`/`astrocs_hips` 源集不含它；节点直调的实现在 `lib/astro_image_io/src/hips/aio_hips_writer.cpp`（复核时点 :	（module_adapters.cpp:2419 区段）aio_hips_product_begin/write_signal_support_tile/finalize（AIO-002 原子发布原语内建于 aio_hips 落盘路径）→ 标准化 HiPS / （aio_hips_writer.cpp:185-186）cfitsio 拒绝覆盖已存在文件 → 显式先删（std::remove）后直写，无 tmp/fsync/rename / （lib/hips/README.md:190-197）无原子发布（remove+create 直写 :185-186）…writer 核心 remove	宪章 §16.2（状态声明与实际一致）、§12.3-1/-5（AST/注册表/追溯一致性）、§14.2/§14.3（单一权威实现面/禁双源冒充）、§11（原子发布须按 IO-003 合同）；`AGENTS.md`「模块文档＝README/module.yaml/公共头」的真源定位	OPEN	
M6b-C-001	C_DOC_CODE_GAP	P1	M6b	问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md	8	限制层与排障层把宪章 §6.3 明令禁止的「support 当权重回退」写成既有行为，而实现默认是硬错误：三处文档口径互斥	:§6.3 科学硬约束`（现 :191） ；`docs/KNOWN_LIMITATIONS.md::第 9 条`（现 :13-14） ；`docs/TROUBLESHOOTING.md::Symptom 表 stage2 两行`（现 :14、:16） ；实现侧对照：`lib/phase2/include/astro/phase2/stage2_common.h::legacy_allow_weight_fallback`（现 :94）、`lib/phase2/src/integrate.cpp::权重与 INVALID_INPUT 分支`（现 :54-56、:66-69）、`lib/phase2/memory.md::（回退口径两处）`（现 :132、:145）、`lib/phase2/src/sampler.cpp::ivar 缺失降级注释`（现 :580） ；合同侧对照：`docs/c	（宪章 §6.3:191）- `support/coverage` 不能作为 inverse-variance 或 SNR 权重。 / （KNOWN_LIMITATIONS.md:13-14）9. **UPM ivar 回退**: 输入帧无 ivar 产品时积分权重回退 support（`ivar_product_missing` 计数如实记录） / （TROUBLESHOOTING.md:16）| 权重全等权 (模式 ivar 失效) | diag `ivar_product_missing>0` | 输入帧无 ivar 产品 (V19 前产物) | 重跑 Phase1 V19 链; **或	191（科学硬约束）、§1.1（权威顺序：限制/排障文档不得改变硬约束）、§12.3-10、§17.4（科学正确性门禁）。	OPEN	
M6b-C-002	C_DOC_CODE_GAP	P1	M6b	问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md	37	"冻结 ALG 权威把已在代码修复并有回归门的缺陷登记为""现行缺陷语义""，逐符号锚表随之整体错位"	:§2 sup_max 行 / §3 门序表 / §11.3 现状缺陷清单`（现 :42、:64、:175-179、:234-236） ；`docs/algorithms/PHASE2_INTEGRATION.md::§11.3 附注（锚漂移）`（现 :247） ；代码真源：`lib/phase2/src/integrate.cpp::canonical reducer 分支`（现 :44-50、:54-56） ；回归门：`tests/unit/p2_output_semantics_test.cpp::B2-A7 回归门`（现 :64、:85、:126） ；转述面：`docs/science/INTEGRATION.md::§5 canonical reducer 伪码与自述`（现 :58、:63）、`docs/algorithms/anchors/anchor_contract.jso	（PHASE2_INTEGRATION.md:42）| `sup_max` | max(accepted support)（**现状=R3-A 缺陷语义**，§11.3） | 无量纲 | integrate.cpp:61-61 | / （PHASE2_INTEGRATION.md:234）### 11.3 现状缺陷清单（DISP-P2INT-001..002，登记不改码，整改归 P2-INT-IMPL/TEST） / （PHASE2_INTEGRATION.md:236）- **DISP-P2INT-001**（bughunt R3-A）: sup_max 在 `if (w==0) conti	"宪章 §12.2（L1 算法权威须与实现一致）、§12.3-10、§13.1（缺陷须有性质/边界测试）、§1.1（历史账本≠现状）；`docs/standards/COMMENT_STANDARD.md`/`DOC-GOV` 的""现状与历史分离""要求。"	OPEN	
M6b-C-003	C_DOC_CODE_GAP	P1	M6b	问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md	66	同一 ACTIVE 文档内冻结投影集新旧两版并存：§0 非目标仍写「不实现 SIN/ZEA/CAR/AIT」，§15 已按负责人裁决冻结 TAN/SIN/CAR/AIT	:§0 非目标 / §11 注 / §15 冻结四投影表`（现 :20、:35、:107、:190、:287、:348-:414） ；`ASTROCS_PROJECT_CONSTITUTION.md::§18.1 负责人裁决`、`::§7.2/§7.3` ；状态面：`docs/owner/RELEASE_STATUS.md::§4 Phase3 四投影行`（现 :94）、`docs/modules/registry/astrocs.phase3.wcs.md::（TAN-only 现状行）`（现 :151 一带）、`README.md::当前状态`（现 :33）、`memory.md::§5-4`（现 :94-100） ；实现面：`lib/phase3_session/p3_wcs.cpp::投影白名单校验`（现 :58-64、:110、:207-209）、`lib/phase3_proj	"（PHASE3_PROJ_IMPL.md:20）- 非目标: 不实现 SIN/ZEA/CAR/AIT（矩阵 notes 列为显式扩展清单，当前… / （PHASE3_PROJ_IMPL.md:348）## 15 P3-001 增补：版本化 projection registry 与冻结四投影（TAN/SIN/CAR/AIT） / （PHASE3_PROJ_IMPL.md:107）projection 仅接受 ""TAN""（缺省即 TAN）；SIN/CAR/AIT 即便在… / （README.md:33）… Phase3 SIN/ZEA/CAR/AIT、`healpix_interp4`、流式 "	:§0`（现 :82-84「已实现未接入…不得声称 IMPLEMENTED/可用」——同页 :94 却给 IMPLEMENTED）。	OPEN	
M7-C-101	C_DOC_CODE_GAP	P1	M7	问题扫描/findings/C_DOC_CODE_GAP/p1/M7_C_DOC_CODE_GAP_p1.md	5	产品 manifest 的溯源面只有 SCI-* 没有 ALG-*/TST-* ⇒ 算法级溯源在产品出口处断裂（L21-008）	两处锚**均在位**，见下）	"allowed = {""module_id"", ""module_build_id"", ""entry"", ""science_contract_ids""} / sci_ids = prod.get(""science_contract_ids"")"		OPEN	
M8-C-001	C_DOC_CODE_GAP	P1	M8	问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md	7	THREAD_BUDGET_ARCH.md §4 把「与线程数无关 / 无裸 data race」列为契约，却与同文 §4 自己的计数器条款、与实际实现、与同仓测试三方互斥；四个行锚已漂移	`docs/architecture/THREAD_BUDGET_ARCH.md::§4`（复核时点 :32「旧 THREADING_MODEL.md §确定性锚点全部有效: upm.cpp:495 / sampler 串行 / drizzle_engine.cpp:1662, 1751, 1834, 1843」、:33「计数器: atomic 或 thread-local 聚合，由 owner 线程定序合并，无裸 data race」） ；实现反证（sampler 非串行）：`lib/phase2/src/sampler.cpp::`（:882「生产默认 N-worker 并行(std::thread …)」注释、:890 `std::vector<std::thread> pool`） ；实现反证（drizzle 跨 worker 合并）：`lib/healpix_db/healpix	（THREAD_BUDGET_ARCH.md:32）旧 THREADING_MODEL.md §确定性锚点全部有效：upm.cpp:495（…）、sampler 串行、drizzle_engine.cpp:1662, 1751, 1834, 1843 / （同文件:33）计数器: atomic 或 thread-local 聚合，由 owner 线程定序合并，无裸 data race / （sampler.cpp:882/:890）生产默认 N-worker 并行(std::thread …) / std::vector<std::thread> pool / （p1drz_tests_cor	宪章 §5.3/§6.3（确定性/科学等价须文档-代码-测试一致）、§12.3-12（文档与实现同步）、§10.4（单一线程预算源）	OPEN	
M8-C-002	C_DOC_CODE_GAP	P1	M8	问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md	30	`upm.cpp` D1 契约注释声称「worker 数无关，同一 worker 数下位精确」，而同合同在 synthetic_gate 里是 1e-6 容差、在文档里是「标定值等价」	:D1 注释`（复核时点 :514「worker 数无关, 同一 worker 数下位精确」）；`lib/phase2/tests/synthetic_gate.cpp::Phase2UpmParallel.OneTvsTwoTDetermine`（:220/:244 `EXPECT_NEAR(out1[0], out2[0], 1e-6)`，:259 同配置重复用 1e-12）；`docs/science/PHASE2_UPM.md`（:78「max_abs==0（dense/sparse 1e-12 等价门）」、:94）	"（upm.cpp:514）D1: 结果与 worker 数无关, 同一 worker 数下位精确 / （synthetic_gate.cpp:244）EXPECT_NEAR(out1[0], out2[0], 1e-6) << ""1T/2T calibrate 差""; / （synthetic_gate.cpp:259）EXPECT_NEAR(out3[0], out2[0], 1e-12) << ""repeat-2T calibrate 差"";"	宪章 §5.3/§6.3、§13.1；§12.3-12	OPEN	
M8a-C-001	C_DOC_CODE_GAP	P1	M8a	问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md	9	已废弃第二调度器被 README 写成「正式科学运行只有一条命令」，并整套冻结第二套 `ASTROCS_*` 退出码	:题头/唯一运行方式/退出码表/Stage1 流水线`（复核 1、3、5-13、60-75、76）；对照 `CMakeLists.txt::add_subdirectory 全集`（复核 172/177/184/191/199/208 + 670/677）、`cmake/install_layout.cmake::交付单元表`（14-31、40-41、104-110）、`packaging/astrocs.product.json::units`（8-17）；宪章 §8.1、§3.1；`docs/contracts/ARCH-001.md::§7`（复核 75/88）	README:3 「版本：AstroCS Orchestrator 2.0（Phase1 JSON 唯一入口）」；:5-7 「## 唯一运行方式 / **正式科学运行只有一条命令**：`orchestrator.exe <stage1.json>`」 / README:60-75 完整 0-10 十级 `ASTROCS_*` 码表（含 `ASTROCS_MODULE_MISSING`）；:76 「## Stage1 流水线（**Phase1 V4 生产链**）」 / ARCH-001.md:88 「G7 后：canonical run **不链接/调用旧 scheduler**/ACR；CLI	宪章 §8.1（唯一薄入口 `astrocs`）、§3.1（每平台一个用户可见入口）、§12.3-10（活动文档不得以历史状态冒充当前）	OPEN	
M8a-C-002	C_DOC_CODE_GAP	P1	M8a	问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md	30	五源状态滞后簇：同一模块的 README / module.yaml / registry 页 / 构建安装 / 产品清单对「有没有源码、DLL 建没建、entrypoint 接没接」给出互斥答案	:现状段`（复核 7-10、19、23）vs `lib/cosmetic/src/module_entry.cpp`（实存）、`lib/cosmetic/CMakeLists.txt::astrocs_p1_cosmetic`（1-14）、`CMakeLists.txt::add_subdirectory`（199）、`cmake/install_layout.cmake`（104-110）、`packaging/astrocs.product.json`（15） ；`lib/hips/README.md::身份表`（复核 24、27、28）vs `lib/hips/CMakeLists.txt::add_library(astrocs_p1_hips_writer SHARED)`（43）、install_layout（104-105 交付清单）、product.json（16） ；`l	cosmetic README:9-10 「…`astrocs_p1_cosmetic.dll` 落码由 P1-COS-IMPL 建立，**当前本目录仅合同文件、无源码**」 / lib/cosmetic/CMakeLists.txt:1 「CMakeLists.txt - astrocs_p1_cosmetic 模块 DLL (P1-COS-IMPL 迁移面)」；install_layout.cmake:104-105 `foreach(tgt … as / hips README:24 「现状实现编入 CMake 静态库 astrocs_	宪章 §12.3-1（manifest/注册表/构建 target/产品清单一致）、§12.3-10、§16.2（只有通过的 Phase 才能在 manifest 标 available）；`docs/owner/RELEASE_STATUS.md` §0 状态词阶梯（唯一口径）	OPEN	
M8a-C-003	C_DOC_CODE_GAP	P1	M8a	问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md	54	lib/astro_image_io README 停在 2026-07-12 快照：「零外部依赖」与自身目录、根构建图同时矛盾，且把外部 GitHub 仓当「当前版本」权威	:题头/特性/编译/目录结构/尾注`（复核 3、5、7、9-12、19、28、43-54、106-131、166-167、180、190-193）；对照 `CMakeLists.txt::astrocs_cfitsio`（275 区段，`${ASTROCS_CFITSIO_SOURCES}`）、`::astrocs_aio`（322-348）、`::astrocs_hips`（351-370）、`cmake/cfitsio_sources.cmake`（60 源全在 `lib/astro_image_io/third_party/cfitsio/`）	README:3 「版本：v1.0 ｜C++原生实现｜2026-07-12」；:5/:7/:19/:180 「**零外部依赖**（不依赖 cfitsio / XML 库）」「仅需 MinGW-w64 g++」 / README:106-131 目录结构树**无 `src/hips`、无 `aio_abi.cpp`**，并把 `astro_image_io.dll` 列为目录条目（树内确有该产物文件） / README:9-12 「GitHub 仓库…最新 commit `a33d167`」；:190-193 「详细文档 → GitHub 仓库（**当前版本**）」；:43-54 构建段只给 `	31/:83`（MinGW/MSYS2 禁为正式工具链）	OPEN	
