ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M2a-E-1	E_TRACE_BREAK	P1	M2a	问题扫描/findings/E_TRACE_BREAK/p1/M2a_L04_L10.md	5	根因：追溯 ID 与合同锚未经定义即被引用——drizzle/gaia/数据合同三条链上 ≥9 类引用对象在当下树内不存在	:§5/§6/§7/§8（`api.cpp:N` 锚簇）、::§8 legacy 段；docs/science/DRIZZLE.md::§13 实现行；docs/contracts/DATA_SEMANTICS.md::§11.1 输入表与 §11.2 累加量表；lib/healpix_db/healpix_drizzle/drizzle_engine.h::precision_mode/累加器注释；lib/drizzle/README.md::§1 身份表与 ::§9 构建段；lib/core/src/module_adapters.cpp::drizzle descriptor；docs/modules/registry/astrocs.phase1.drizzle.md::页首更正段；contracts/data/artifact_types.registry.json::types	DRIZZLE_GEOMETRY.md:113「…pixfrac 0.0 双轨 DISP-DRZ-003 `api.cpp:191`」；DATA_SEMANTICS.md:245「…（DISP-DRZ-004，drizzle_engine.cpp:1712）」同表多处「api.c / DRIZZLE.md:131「…aio_hips_writer.cpp (finalize_tile)…」；DATA_SEMANTICS.md:261「…归一在 sink/writer（finalize_tile 完成）」 / drizzle_engine.h:47「02_FROZEN §8/§10」；DRIZZ	文档—模块—源码符号—测试追踪无断链）；规程 §2 E 类、§4 交叉审计必查项	OPEN	
M2a-E-2	E_TRACE_BREAK	P1	M2a	问题扫描/findings/E_TRACE_BREAK/p1/M2a_L04_L10.md	33	"GAIA 合同链的源码行锚系统性漂移（+120~170 行），""逐函数核对/与源码一致""声明因此不可复核"	:§2 各小节头（角距/unproject/bbox/polar 剪枝/常量表）、::§4 互斥行；lib/gaia_xpsd_client/src/gaia_client.h::文件头锚清单；lib/gaia_xpsd_client/README.md::§9 最后核对行；tests/unit/gaia_xpsd_fixture_gen.c::文件头；对照 lib/gaia_xpsd_client/src/gaia_client.c 现符号位置	"（GAIA_QUERY.md:63）""unproject gaia_client.c:622-646"" ｜ 当下树 `static void unproject` 实存 **gaia_client.c:750**（漂移 +128） / （GAIA_QUERY.md:197）""命中路径在持锁状态下完成 O(N) 输出构造（gaia_client.c:1658-1684）"" ｜ 现命中装配在同函数区间的 ~:1829 附近（含 :1829 calloc 注释），漂移 +170 量级 / （GAIA_QUERY.md:147）""结果上限 … MAX_STARS_RESULT | 源码 27, 114"	宪章 §12.3-1/-2（符号追踪无断链、活动文档禁陈旧状态）；规程 §2（锚点漂移属 P1 典型）	OPEN	
M2a-E-3	E_TRACE_BREAK	P1	M2a	问题扫描/findings/E_TRACE_BREAK/p1/M2a_L04_L10.md	52	DATA-GAIA-001 的两处章节引用指向错误小节，且 ctest 已注册的 TEST-GAIA-001 面未回登 module.yaml	:§6 DATA 合同行、::§追溯行；lib/gaia_xpsd_client/module.yaml::test_ids；docs/contracts/DATA_SEMANTICS.md::章节标题面；tests/unit/CMakeLists.txt::gaia_cat_* 注册段	（GAIA_QUERY.md:171）- DATA 合同：DATA-GAIA-001（docs/contracts/DATA_SEMANTICS.md **§6**）——输入 XPSD 目录、输出星表行单位/dtype/shape/invalid。；（:244）- DATA-GA / （DATA_SEMANTICS.md:69）## 6. precision；（:86）## 8. Gaia XPSD 星表输入与星表行（**DATA-GAIA-001**）   // 实为 §8，两处引用均错 / （module.yaml:52-53）test_ids:   - TEST-GAIA-DESIGN-	宪章 §9（模块注册含 TEST 标识）、§12.3-1/-4（TEST↔模块闭环、核心合同至少一个独立测试的可见性）；规程 §2 悬空/错指引用	OPEN	
M2a-E-4	E_TRACE_BREAK	P1	M2a	问题扫描/findings/E_TRACE_BREAK/p1/M2a_L04_L10.md	70	HiPS 输入读取的发布归属失实：头文件与 IO 合同称经 astrocs_io.dll 对外，而该 DLL target 不含 HiPS reader，reader 也不在任何构建目标内	:文件头角色行；docs/interfaces/io/IO_002_HIPS_INPUT_INTERFACE.md::§2 归属表两行；CMakeLists.txt::add_library(astrocs_io SHARED …)	（hips_input_v1.h:3）* 角色: astrocs_io.dll 对外的 HiPS 输入读取合同 (IO-002 冻结)。 / （IO_002_HIPS_INPUT_INTERFACE.md:43-44）| HiPS 输入 C ABI | modules/services/io/include/astrocs/io/hips_input_v1.h | ／ | HiPS 输入核心（C 实现、私有、**DLL / （CMakeLists.txt:146）add_library(astrocs_io SHARED runtime/io/fits_core.c)   // 仅此一个源 /	宪章 §8.3（AIO 是唯一 FITS/HiPS I/O 边界，禁各自复制 reader/writer）、§8.5、§12.3-1/-6（导出符号与 ABI 合同一致）、§16.2（不得以文档声明冒充完成）	OPEN	
M2b-E-01	E_TRACE_BREAK	P1	M2b	问题扫描/findings/E_TRACE_BREAK/p1/M2b_L03_L15.md	7	ALG/DATA/PUBLIC_API/PHASE3 的源码行号锚系统性漂移（+25 ~ +423 行、导出符号数由 9 变 12），而 DOC-LINE-ANCHORS 门只作「范围在界内 + 声明式符号绑定」两项检查故对此完全无判据	:各 ALG 小节「源码锚」行；docs/contracts/DATA_SEMANTICS.md::DATA-P1-HIPS §12.1/§12.4/§12.5 行号引用；docs/contracts/PUBLIC_API.md::API-HIPS-001（九导出清单与 CMake 行锚）；docs/algorithms/PHASE3_PROJ_IMPL.md::文档规模声明与实现锚；docs/algorithms/GAIA_QUERY.md::量化步长推导锚；docs/algorithms/anchors/check_doc_line_anchors.py::C2/C3/C4 判据实现；docs/algorithms/anchors/anchor_contract.json::exemptions/bindings	:ALG-HIPS-001 「aio_hips_writer.cpp aio_hips_product_begin :386-422」 | aio_hips_product_begin 现起于 :420（同函数现区间 :420-467）| ；| 同文件「aio_hips_write_signal_support_tile :424-562」 | 现起于 :469 | ；| 同文件「write_mo	:前言自设要求「逐公式给出「推导/来源 + 源码锚」…无锚视为未完成」；协议 §5（锚一律 path::符号）	OPEN	
M3-E-002	E_TRACE_BREAK	P1	M3	问题扫描/findings/E_TRACE_BREAK/p1/M3_L05_L07.md	9	本域 14 组源码锚中 13 组不命中其所称符号或区间（校准 / 测光 / 噪声 / cosmetic 域实例清单）	:§4:37` 的锚 `star_matcher.cpp:35-40` —— 该区间实为 `percentileOf`，不含任何饱和判据。**不命中**。 ；2. `docs/science/PHOTOMETRY.md::§4:38` 的锚 `552-559` —— 该区间是 `sigma_residual` 计算块，不含 `>=3`/`>=2` 阈。**不命中**。 ；3. `docs/science/PHOTOMETRY.md::§8:82` 的锚 `:478` —— 实为 IRLS 初值 `location=median(r)` 行，不含星数阈。**不命中**。 ；4. `docs/algorithms/PHOTOMETRIC_FIT.md:::95` 的锚 `:396-403`（r 计算）—— 复核时点 r 计算在 `cleanAndScale` :405-416。漂移 2-13 		宪章 §12.3-1/-4（锚点与证据指针必须可定位）、§11；`docs/traceability/TRACEABILITY_SPEC.md` 的锚点约定	OPEN	
M3b-E-01	E_TRACE_BREAK	P1	M3b	问题扫描/findings/E_TRACE_BREAK/p1/M3b_L06.md	3	追溯行以需求 ID 充当测试 ID 且指向无断言文件；sdet/dpsf 文档行锚成批漂移约 120-170 行	65；docs/traceability/TRACEABILITY_MATRIX.json:242-267（test_path 指向 markdown 自身）；docs/algorithms/STAR_DETECTION_ALGORITHMS.md:8/:31-116/:190-209；docs/contracts/DATA_SEMANTICS.md::§17.1-17.4 各锚；docs/science/STAR_DETECTION.md:42；docs/science/PSF.md::§5:55/§7:63-65/§13:111-113；lib/star_detector/README.md:183-184；lib/dynamic_psf/README.md:110-115；lib/dynamic_psf/src/dpsf_psf.cpp:1-6	SCI-PSF-001,…,dpsf_fit; MOFFAT4_FWHM_FACTOR,TST-PSF-001;SCI-PSF-001,lib/phase2/tests/synthetic_gate.cpp,,,PRE_RELEASE_ENGINEERING_FOUNDATION / 唯一权威生产源: lib/star_detector/src/sdet_api.cpp（2373 行实测） / sdet_detect_impl<T> | sdet_api.cpp:1599-2353	宪章 §17.2（追溯无断链）、§12.3-9/-12；协议 §2 P1（锚点漂移/悬空引用）与 P0（追溯断裂使「定义=算法=接口=代码=测试」不成立时升级）	OPEN	
M4-E-01	E_TRACE_BREAK	P1	M4	问题扫描/findings/E_TRACE_BREAK/p1/M4_L08_L09.md	4	PHASE2_COVERAGE.md 行数/符号锚全面漂移（「实测」自称失准），SCI §5/§12 一致性锚亦过期（根因条目：PHASE2_* 冻结锚整体漂移实例之一）	10-11、§11.1 锚表（:253-255 复核时点：inspect_frame :59-140/build :144-231/free :233-237）、:48-51；对照 lib/phase2/src/coverage.cpp 现 280 行（实测 inspect_frame :60-169、p2_coverage_build :173-272、p2_coverage_free :274-278）、coverage.h 现 65 行；docs/science/PHASE2_UPM.md:67,120；docs/algorithms/UPM_SOLVER.md:27（自注锚漂移而 SCI 未改）	唯一权威生产源: lib/phase2/src/coverage.cpp（239 行实测）+ 唯一权威签名头 lib/phase2/include/astro/phase2/coverage.h（60 行）；禁止手抄他版。 / 与 `lib/phase2/src/upm.cpp:6-493,1107-1123`、`sampler.cpp:250-364,672`、`aio_upm.cpp:4` 一致。	宪章 §12.3-3（文档—源码符号一致）；协议 E_TRACE_BREAK「文档行锚点漂移」；SCI-ANCHOR-001 锚冻结合同（check_doc_line_anchors.py C3/C4 语义）	OPEN	
M4-E-02	E_TRACE_BREAK	P1	M4	问题扫描/findings/E_TRACE_BREAK/p1/M4_L08_L09.md	19	PHASE2_INTEGRATION / PHASE2_SESSION 锚表与「现状描述」整体过期（B2-A7/session-partial 落地后未回写；根因条目之二）	4-6、:64、§7 映射句（复核时点 :166-174）、§11.4 F5（:266-268）；对照 lib/phase2/src/integrate.cpp 现 81 行（B2-A7 后）；docs/algorithms/PHASE2_SESSION.md:21-22（282 行）、:83（P2Api :777-784/phase2_descriptor :283-300/注册段 :746-751）、§11.2 :254；对照 p2_session.cpp 现 298 行、status=partial（:245-261）、phase2_descriptor 现 :484-501、注册段现 :5451-5457	模块: lib/phase2/src/integrate.cpp（76 行，astrocs_phase2 静态库成员，根 CMakeLists.txt:391-397 实测）；…（2026-09-09 全部行号按该文件 76 行实测锚定） / ├ sup_max 更新 | :54-55 | support 非空时 sup_max=max(sup_max,sup)——**位于 :49 continue 之后**（DISP-P2INT-001，§11.3） / | F5 | 零权非全零…| support 计样本、signal 不贡献 |（:268）…现同节又述「现状实现该门 FAIL」 / ru	宪章 §12.3（文档—源码符号/状态字面量一致）；两文档自设「锚=实测」条款	OPEN	
M5a-E-001	E_TRACE_BREAK	P1	M5a	问题扫描/findings/E_TRACE_BREAK/p1/M5a_L11.md	5	线程/预算文档的 path:line 锚点批量漂移并断言「全部有效」，另有指向不存在路径的引用	:确定性锚点`（:20 upm.cpp:495、:21 CMakeLists.txt:18 与 af763de、:22 drizzle_engine.cpp:1662/1751/1834/1843） ；`docs/architecture/THREAD_BUDGET_ARCH.md::§4`（:32 原样复读这批锚点并断言「旧 THREADING_MODEL.md §确定性锚点全部有效」） ；`docs/architecture/EXECUTION_MODEL.md::§1`（:10 `drizzle_engine.cpp:1662 reduction`、:11 `sampler.cpp:604, CMakeLists.txt:18 OFF`） ；`docs/architecture/execution_options_contract.md::约束`（:39-40 引 `工程控制/sch	- Phase2 UPM 权重归一：`lib/phase2/src/upm.cpp:495` `compute_raw` — `raw_w = quality_factor * control_ivar` … / // [B4-27 排异锚点 — REJECTION.md 迭代剔除/阈值契约, SCI-UPM 权重 SCI-UPM-WEIGHT-001 关联, 不改语义] / schema 见 `工程控制/schemas/stage2.schema.json`（`properties	宪章 §12.3-8（文档并发模型与真实线程入口一致）、§12.3-9（删除/重命名后无悬空引用）、§12.3-12；规程 E_TRACE_BREAK	OPEN	
M5b-E-01	E_TRACE_BREAK	P1	M5b	问题扫描/findings/E_TRACE_BREAK/p1/M5b_L12_L17.md	5	MODULE_MAP 与 L0 的 module_adapters 行锚全部错指；宪章 §F.1 不存在	:模块注册表行`（现 :33，引 :4257/:4282/:4309）；`docs/architecture/MODULE_MAP.md::Runtime 唯一 executor 行`（现 :32，引 :3777-3793）；真实锚 `lib/core/src/module_adapters.cpp::register_phase_modules / p1_nodes / p2_nodes / p3_nodes`（现 :5447 / :5471 / :5496 / :5523）；`docs/owner/RELEASE_STATUS.md::三 Phase 节点化`（现 :70）；`REVIEW.md::§5 表`（现 :82）；`docs/owner/SCIENCE_OVERVIEW.md::Phase1 节点化`（现 :79）；宪章章节清单（无字母节）	| 模块注册表（三 Phase 节点） | `lib/core` | IMPLEMENTED | P1 八节点 / P2 七节点 / P3 五节点，各绑唯一真实 operation（宪章 §F.1） | `lib/core/src/module_adapters.cpp`:425 / }                                    ← 现 :4257（文档所指处为 lambda 收尾花括号） / const std::pair<ModuleDescriptor, P1NodeSpec> p1_nodes[] = {   ← 现 :5471（真实锚）	宪章 §12.3-9（删除/重命名后无悬空引用）、§12.3-12、§1.1；`docs/standards/DOCUMENTATION_STANDARD.md`（锚点可核）	OPEN	
M5b-E-02	E_TRACE_BREAK	P1	M5b	问题扫描/findings/E_TRACE_BREAK/p1/M5b_L12_L17.md	18	FROZEN 架构文档 PHASE3_MODULE_ARCH 以不存在的 lib/phase3 为模块根，四单元与已 VERIFIED 的五节点 IR 不对应	:头部`（现 :1、:3 FROZEN）、`::§1`（现 :6-11）、`::§4 TileCache`（现 :30 区段）；`lib/phase3`（glob 0 命中，不存在）；`docs/traceability/TRACEABILITY_MATRIX.csv::MOD-astrocs-phase3-resample2`（现 :26，SRC 层 VERIFIED）；真实实现 `lib/phase3_rsmp/src/p3_resample.cpp::p3_sampler_set_max_tiles`；`lib/core/src/module_adapters.cpp::p3_nodes`（现 :5523-5528）	# Phase3 模块架构 (HiPS reader → WCS → resampler → FITS writer) / > ID: ARCH-P3-001  状态: FROZEN (V5 ARCH-005, 2026-08-28) / ## 1 模块与数据结构(lib/phase3,四单元单向流) / [HiPSReader]  →  [TileCache]  →  [Resampler]  →  [FitsWriter]	宪章 §7.2（Phase3 模块流程）、§12.3-1/-2/-9、§8.4、§14.3-2	OPEN	
M5b-E-03	E_TRACE_BREAK	P1	M5b	问题扫描/findings/E_TRACE_BREAK/p1/M5b_L12_L17.md	32	"CLI_PROTOCOL 声明的""退出码唯一源""与 JSONL schema 路径均不存在；检查器回退到第二路径，使悬空引用不可见"	:§2 标题`（现 :25）、`::§6 规则 3`（现 :51）、`::§3`（现 :39）；`include/astrocs/exit_codes.h`（不存在，glob 0）；`schemas/jsonl_event_v1.schema.json`（不存在，glob `schemas/*.json` = 0；真实位置 `contracts/schemas/jsonl_event_v1.schema.json:63`）；`docs/contracts/API-001.md::§9`（现 :19，同指 `schemas/`）；`cli/exit_codes.h::（文件头自述）`（现 :1-2）；`tools/check_api_docs.py::check_exit_codes`（现 :153-158）；`lib/core/src/module_adapters.cpp::（valid	"## 2 退出码(04 §2 全 11 条冻结,唯一源 `include/astrocs/exit_codes.h`) / 3. 退出码常量唯一源(include/astrocs/exit_codes.h, grep 无第二处数值表); / - schema: `schemas/jsonl_event_v1.schema.json`(API-002 建立,CLI-002 golden 用)。 / // astrocs 退出码唯一源 (API-002 §2 / 04 §2) — CLI-002 / for cand in (os.path.join(self.repo, ""include"", """	宪章 §12.3-9（删除/重命名后无悬空引用）、§8.1、§11	OPEN	
M5b-E-04	E_TRACE_BREAK	P1	M5b	问题扫描/findings/E_TRACE_BREAK/p1/M5b_L12_L17.md	48	acs_status/acs_head 在 legacy 与 abi 头族重复定义，其声称的机器检查文件不存在	:（权威声明 + acs_head + acs_status + 值域）`（现 :9-10、:25-29、:151-166）；`include/astrocs/common_abi_v1.h::（同名 typedef）`（现 :20-23、:25-41、:55-67）；`tests/abi/run_abi_checks.sh`（不存在，全仓仅 :10 注释与 L12 档案引用）；`docs/standards/API_STANDARD.md::（禁重定义规则）`（现 :11）	冻结规则（权威 = 控制包 12_DLL_ABI_AND_LOADER_STANDARD.md §1/§4 + ARC-001 FORBID-004; 机器检查见 tests/abi/run_abi_checks.sh）: / 二者不得在同一 TU 混合 include（legacy 随模块迁移退役, ABI-002/006 处理收编）。 / typedef enum acs_status {      ← common_abi_v1.h:55 与 abi/status_codes.h:153 各一次	"11`（""禁重定义公共类型（机器检查：头文件包含扫描）""）"	OPEN	
