ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M7-A-206	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	49	SCI-PSF 的通量/宽度链在 §2 与 §3 之间 px 因子不闭合（flux 三标签已由 M7-A-119 定档，本条只登记 §11 门侧的 px² 抵消）（L19-017）	§5/§11`（:63/:118）			OPEN	
M7-A-207	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	55	SCI-CAL 母版生成对全 NaN 像素取 median 是空集运算，行为未定义且 §8 缺行（L19-021）	§4 数值条`（:37）、`::§8`			OPEN	
M7-A-208	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	61	SCI-WCS §5a 实测证据表两行隐含像元尺度互斥（1.63e-4 vs 1.375e-4 deg/px，差 18.5%）且全表未标 plate scale（L19-022）	§5a 实测证据表`（复核时 :91 命中；:97 同族）			OPEN	
M7-A-209	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	67	SCI-P3 的 `order_needed` 用 `s_out_rad`，§2 声明 s_out 单位 deg/px，deg→rad 换算全文零次（L19-024）	§2 s_out 行`（:29）、`::§5 公式`（:55）			OPEN	
M7-A-210	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	73	SCI-ACR 的 weight_mode 数值枚举与名称集合两表不闭合，护栏覆盖域不可判定（L19-027）	§2 wmode 行`（:19）、`::§4`（:33）			OPEN	
M7-A-211	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	79	NOISE_MODEL 自证 MAD 双截断常数「差 <1e-12」失实，实差 5.602e-12（L21-013）	§2/§4/§9/§135`（复核时 :17/:46/:91/:135 四处命中，grep `1.4826022185`）			OPEN	
M7-A-212	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	86	COSMETIC 三处次级正确性错误：中值对重复计数「天然免疫」为假、label 0 的 size 说明逻辑反、out_hot/out_cold 通道未声明（L20-028）	§/相应块`（复核时 :141/:144/:153/:199）			OPEN	
M7-A-213	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	92	误差预算以「≪」串接不同类量，被优化项小于同篇声明的主项；切平面分支等价性无可证伪判据（L20-029）	§/`（:215）、`docs/algorithms/UPM_SOLVER.md::§/`（:101）、`docs/algorithms/NOISE_ESTIMATION.md::§/`（:101）、`docs/algorithms/REJECTION_ALGORITHMS.md::§/`（:105）			OPEN	
M7-A-214	A_SCI_DEF	P2	M7	问题扫描/findings/A_SCI_DEF/p2/M7_A_SCI_DEF_p2.md	98	SCI-INT 常量场「位精确」门（max_abs==0）在 IEEE-754 下对一般常数 C 不可满足，且同节并存 rtol 1e-12 双口径（L19-030；家族成员）	§7 常量场不变量`、`::§11 常量场门与 Python 参考`（复核时 :102 命中 `max_abs==0`）			OPEN	
M8-A-001	A_SCI_DEF	P2	M8	问题扫描/findings/A_SCI_DEF/p2/M8_L22_L23.md	5	provider oracle 判定器把 2e-4 相对容差与截断到 1.4826 的 MAD 常数写成默认口径，与被判定文档（rtol=1e-6/atol=1e-7、1.482602218505602）不一致，且自带一条永不进入的失败分支	7/:78 引用 docs/science 口径、:111 `1.4826`、:186 `tol = 2e-4`、:221 死分支、:223 `if FAILURES:`）；对照 `docs/science/NOISE_MODEL.md:46/:91/:135`、`docs/science/CALIBRATION.md:107`；被指向的不存在文件 `tools/monitoring/run_cpu_baseline_checks.py`	"（run_provider_oracle_checks.py:111）1.4826   ← MAD→σ 常数（截断 5 位） / （同文件:186）tol = 2e-4 / （同文件:221）if not any(n.startswith(""noise"") and ""mad"" in f for f in FAILURES):   ← 与 :223 组合后该分支永不进入 / （NOISE_MODEL.md:91）FP64 全链路；MAD 常数 `1.482602218505602`（15 位截断，与 `1.4826022185` 差 <1e-12）…与本节 `1.4826` 不可互换 / （CA"	宪章 §5.3（科学定义单一真源，判定器不得自设容差）、§6.3（默认容差冻结）、§12.3-4、§13.1	OPEN	
M9-A-3	A_SCI_DEF	P2	M9	问题扫描/findings/A_SCI_DEF/p2/M9_L24_L26.md	5	query_disc / queryDisc 三名二制：同名查询函数半径参数 arcsec 与 deg 并存，公共版与浏览器版签名几乎相同而语义差 3600×	:astrocs::healpix::query_disc（radius_arcsec）、lib/healpix_db/healpix_drizzle/healpix_core.h::HealpixGrid::queryDisc（arcsec 包装）、lib/healpix_db/healpix_browser_qt/core/healpix_math.h::HealpixMath::query_disc（radius_deg）；消费面 lib/healpix_db/healpix_browser_qt/core/hips_browser_backend.cpp、app/browser_cli.cpp	公共版（lib/common/healpix/healpix_core.h:106-107）`std::vector<uint64_t> query_disc(uint32_t nside, double ra_deg, double dec_deg,` / `double ra / 包装版（lib/healpix_db/healpix_drizzle/healpix_core.h:68-69）`std::vector<int64_t> queryDisc(double ra_deg, double dec_deg, double radius_arcsec)	宪章 §4.1（同名量必须同单位，否则改名；单位与像素语义须写明）、§8.6（跨边界稳定语义）、§12.2（注释须解释单位）。	OPEN	
V12-N-02	A_SCI_DEF	P2	V12	问题扫描/findings/A_SCI_DEF/p2/V12.md	3	（P2·**反向钉死的机器门**）`snr_constants` 把**截断串在场**固化为过门必要条件 ⇒ 按 `S-1` 统一精度反而会让门变红				OPEN	
V12-N-04	A_SCI_DEF	P2	V12	问题扫描/findings/A_SCI_DEF/p2/V12.md	9	（P2·伪精度）`kTrimMeanToSigma` 的 16 位值**不等于它自称的解析值**：第 7 位起就错（rel −4.13e-07），且文档未声明分母域 ⇒ 常数不可复算				OPEN	
V12-N-07	A_SCI_DEF	P2	V12-b	问题扫描/findings/A_SCI_DEF/p2/V12-b.md	3	（P2）割线迭代 5 个兜底字面量与结构默认值**各写一遍**；`±6.0` 全仓无承载				OPEN	STILL-SUBITEM-EXPIRED
V12-N-09	A_SCI_DEF	P2	V12-b	问题扫描/findings/A_SCI_DEF/p2/V12-b.md	8	（P2）同一个「32」**三义**、比较号不同、可覆盖通道只作用于其中一条 ⇒ **边界点两侧结论相反**				OPEN	
V12-N-10	A_SCI_DEF	P2	V12-b	问题扫描/findings/A_SCI_DEF/p2/V12-b.md	13	"（P2）1.2 bbox 裕量：三处文本保证强度互斥 + **赤道分支缺""锥触极""回退守卫**；V12 造出可复算漏星反例"				OPEN	
V12-N-12	A_SCI_DEF	P2	V12-b	问题扫描/findings/A_SCI_DEF/p2/V12-b.md	20	"（P2）波长网格 `step`：测试面钉 **1**、真库是 **2** ⇒ 凡经 fixture 验证的 λ 轴只覆盖真库一半波长域，且""把 fixture 改对""会立刻让锁变红"				OPEN	
V12-N-13	A_SCI_DEF	P2	V12-b	问题扫描/findings/A_SCI_DEF/p2/V12-b.md	25	"（P3）`n_target` 被夹进 `[50,60]`，注释写""统一为 60""，文档写""20→40→60"" ⇒ 三套口径互斥，两常数无承载"				OPEN	
V12-N-14	A_SCI_DEF	P2	V12-c	问题扫描/findings/A_SCI_DEF/p2/V12-c.md	8	（P2）Moffat-β 先验**三套数值**：`2.5` / `2.5532` / `2.5531628`				OPEN	REJECT-NEVER-EXISTED
V12-N-15	A_SCI_DEF	P2	V12-c	问题扫描/findings/A_SCI_DEF/p2/V12-c.md	12	（P2）门常量 `511` 与 `512` **互为字面量、无派生、无 `static_assert`**				OPEN	CANNOT-REPRODUCE
V12-N-16	A_SCI_DEF	P2	V12-c	问题扫描/findings/A_SCI_DEF/p2/V12-c.md	15	（P2）`sqrt(10)` 与 `ln10` **各两处独立硬编码**，而 `MAG_PER_LN10` 是正例 ⇒ 证明本仓「派生优于复制」的能力存在却没推广				OPEN	STILL
V12-N-17	A_SCI_DEF	P2	V12-c	问题扫描/findings/A_SCI_DEF/p2/V12-c.md	18	（P2）光度学**零点常数四套 + 两处兜底**（`22.5` / `20.6` / `20.48` / `14.0` / `0.0`）				OPEN	
W2-N-11	A_SCI_DEF	P2	W2	问题扫描/findings/A_SCI_DEF/p2/W2.md	4	（P2）交付帧头**同时写 CD 与由 CD 伪造的 `CDELT1/2` + `CROTA2=0`**（不可逆且不等价）				OPEN	
W2-N-12	A_SCI_DEF	P2	W2	问题扫描/findings/A_SCI_DEF/p2/W2.md	9	（P2）`WcsTan` 交付 RA 值域 **[−180,180)** 与合同 **[0,360)** 互斥，而交叉门用同一 wrap ⇒ 恒不可见				OPEN	
W2-N-13	A_SCI_DEF	P2	W2	问题扫描/findings/A_SCI_DEF/p2/W2.md	13	（P2）Phase3 投影退化的「**四角同半球**」守卫对跨极恒真 ⇒ 冻结文本这一判据本身不能表达其意图				OPEN	
W2-N-15	A_SCI_DEF	P2	W2	问题扫描/findings/A_SCI_DEF/p2/W2.md	18	（P2）「独立参考实现」测试**硬写本仓明令禁止的魔数 210960**，且私有上限与生产不同制				OPEN	
