ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M2a-C-5	C_DOC_CODE_GAP	P1	M2a	问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md	64	"Gaia 模块 README 与 ALG-GAIA-001 的现状陈述整体滞后于迁移落地（无测试/无 target/无 plan-cancel-lease 三条""缺口""均已不成立）"	:§1 身份表、::§8 测试、::§9 构建与已知限制；lib/gaia_xpsd_client/module.yaml::状态注释；docs/algorithms/GAIA_QUERY.md::§3.1、::§4；对照 lib/gaia_xpsd_client/CMakeLists.txt::add_library(astrocs_catalog_gaia SHARED)、::src/gaia_client.c::gaia_set_worker_lease / gaia_set_cancel_checkpoint / gaia_client_collect_plan_stats、::src/module_entry.c、tests/unit/CMakeLists.txt::gaia_cat_* add_test	（README.md:13）迁移目标 `astrocs_catalog_gaia.dll`（CAT-GAIA-IMPL 建立，尚未存在） / （README.md:130）- **当前无可执行测试、无 PASS 声明**（CAT-GAIA-TEST 建立；…） / （README.md:137）**无 CMake target**（BLD-001 显式 target 缺口，CAT-GAIA-IMPL 建立 `astrocs_catalog_gaia` DLL + adapter） / （README.md:140）1. C ABI adapter / 版本化 query 入口 / plan()	6「全部离散公式、常量、行为边界均从该文件逐函数核对」	OPEN	
M2a-C-6	C_DOC_CODE_GAP	P1	M2a	问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md	86	"同名科学参数 pixfrac 的两条生产入口默认值分裂（0.8 vs 1.0），且""API-DRZ-001 默认 1.0""是被杜撰的锚"	:DrizzleConfig::pixfrac；configs/stage1.template.json::drizzle；lib/core/src/module_adapters.cpp::p1_op_drizzle（pixfrac 读取处）；lib/drizzle/src/module_entry.cpp::config 解析（默认与校验）；docs/contracts/PUBLIC_API.md::API-DRZ-001；docs/science/DRIZZLE.md::§4/§9a	"（json_config.h:67）double pixfrac = 0.8;                // (0, 1]; 生产默认 0.8 / （configs/stage1.template.json:41）""pixfrac"": 0.8 / （module_adapters.cpp:2234）const double pixfrac = p1_num(dj, ""pixfrac"", 1.0);   // 缺键即 1.0 / （module_entry.cpp:355）if (!found) pixfrac = 1.0;                     /* API-DRZ-0"	31/§9a:143 只冻结定义域 (0,1]，未冻结默认值	OPEN	STILL
M2a-C-7	C_DOC_CODE_GAP	P1	M2a	问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md	105	块缓存 4GB 上限在文档按全局声明、实现按每文件私有（MAX_FILES=32），资源验收断言与实现不同径	:§7 内存与资源段、::§9 测试门资源行；lib/gaia_xpsd_client/README.md::§7 资源、::§8 测试；lib/gaia_xpsd_client/src/gaia_client.c::BLOCK_CACHE_MAX_MEMORY、::XPSDFileInternal（内嵌 block_cache）、::block_cache_put（判据处）、::MAX_FILES	（GAIA_QUERY.md:157）- 内存：mmap 全部 XPSD（只读）+ 块缓存 ≤4GB + 每线程 scratch…；（:232）- **资源**：RSS 结束回落有解释高水位；块缓存 total_memory ≤ 4GB / （README.md:107）- 内存：mmap 全部 XPSD 只读 + 解压块缓存 ≤4GB（8192 槽 LRU 1/4 淘汰）… / （gaia_client.c:115）#define BLOCK_CACHE_MAX_MEMORY (4ULL * 1024 * 1024 * 1024) /* 解压块缓存最大4GB */ / （gaia_clien	127「块缓存 ≤4GB」）	OPEN	FIXED
M2a-C-8	C_DOC_CODE_GAP	P1	M2a	问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md	124	"并发模型合同仍写""单写者""，实现自陈该前提对 match 类查询失效；lease/cancel 注入是进程级全局"	:§4 并发模型；lib/gaia_xpsd_client/src/gaia_client.c::块缓存锁封装注释、::返回缓存指针处的所有权注释、::gaia_leased_workers/gaia_cancel_poll_fn；lib/gaia_xpsd_client/integration/astrocs_catalog_gaia.integration.json	"（GAIA_QUERY.md:191）## 4. 并发模型（现状，与源码一致）；（:193-194）- 并行：`#pragma omp parallel for schedule(dynamic)` 按文件分片；每文件独立 collector 与 scratch，块缓存仅被处理该 / （gaia_client.c:300-306）/* B4-P1-2: block_cache 锁封装。合同 docs/algorithms/GAIA_QUERY.md §4 单写者约定原本依赖 ""并行轴=文件…""; 但 match 类查询（gaia_client_query_sp"	宪章 §10.4（进程一个资源/线程预算源）、§10.6、§14.4（fail-fast）、§12.3-8（文档并发模型与真实线程入口一致）；ALG §4 自述「现状，与源码一致」	OPEN	
M2a-C-9	C_DOC_CODE_GAP	P1	M2a	问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md	142	字段撒谎族零覆盖：header_len 读后弃用、rootPosition/nodeCount 不设界、child 索引不校验；且半加载被在册测试钉成期望，损坏文件走完全链返回成功码	:load_xpsd_file（魔数/头长/树段解析）、::parse_tree（rootPosition/nodeCount/child 索引）、::search_recursive / ::search_recursive_spectrum / ::search_recursive_photometry（child 下钻）；tests/unit/gaia_cat_test.c::mode_negative；docs/algorithms/GAIA_QUERY.md::§5 negative 行	"（gaia_client.c:1034）if (xf->mmap_size < 16 || memcmp(xf->mmap_data, XPSD_MAGIC, 8) != 0) return -1;   // 唯一的文件级校验 / （gaia_client.c:1036-1037）uint32_t header_len;\n    memcpy(&header_len, xf->mmap_data + 8, 4);   // 全文件再无任何使用（grep ""header_len"" → 仅此两命中，读出即弃） / （gaia_client.c:1100-1107 区段）int root_pos "	"宪章 §11（禁止吞错后继续生成""看似成功""的产品）、§14.4（信任边界输入校验一次做足、fail-fast）、§7.3（不支持/降级语义须显式）、§13.1（负面用例须覆盖边界组合）；ALG-GAIA-001 §5 negative 行"	OPEN	
M2b-C-02	C_DOC_CODE_GAP	P1	M2b	问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md	7	lib/hips README 与 module.yaml / 构建 / 打包面互相否定（DLL 目标是否存在、迁移是否开始、C ABI 是否已建立）	:§1 身份表 + ::§0 前言状态块；lib/hips/module.yaml::模块定位段 + entrypoint 字段；lib/hips/CMakeLists.txt::add_library(astrocs_p1_hips_writer SHARED)；根 CMakeLists.txt::add_subdirectory(lib/hips) 与 install 段；packaging/astrocs.product.json::required_units；docs/contracts/PUBLIC_API.md::API-HIPS-001 尾段；docs/modules/registry/astrocs.phase1.hips-writer.md	状态: CONTRACT_READY（P1-HIPS-DOC 冻结，2026-09-07）｜doc revision: r1」+「以现行唯一生产实现 lib/astro_image_io/src/hips/aio_hips_writer.cpp（合同头 lib/astro_ima	宪章 §12.3-1/-5/-6（manifest ↔ 构建目标 ↔ 注册表 ↔ ABI 一致）、§12.3-10（活动文档不得以历史状态冒充当前）、§12.2	OPEN	
M2b-C-03	C_DOC_CODE_GAP	P1	M2b	问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md	28	lib/hips 构建注释仍宣称「aio_hips_reader 全部不进本 DLL（grep 0 命中）」，与被 RESCUE-V3 当场推翻的同文件更正段并存（部分修复：链接闭包已修，注释残留）	:头注释「零依赖剔除」段；同文件 ::[RESCUE-V3 FD-01] 更正注释与 target_sources 列表；lib/astro_image_io/src/hips/aio_hips_writer.cpp::aio_hips_verify_product（跨 TU 依赖来源）	「# 零依赖剔除: lib/hips/src 下无 CFITSIO/c++/POSIX 调用, aio_hips_writer.cpp 无 aio::cfitsio_guard、无 CreateThread（grep 实证）；aio_fits/aio_log/aio_api/aio_healpix_io/hiss_*/**aio_hips_reader**/aio_upm **全部不进本 DLL*	宪章 §12.2（注释=实现）、§12.3-1/-6、§7.2（依赖闭包须可验证）	OPEN	
M2b-C-04	C_DOC_CODE_GAP	P1	M2b	问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md	46	hips_version 口径四层并存（必须含 1.4 / 只要存在 / 完全不要求 / 夹具写 1.0），注册表基线又引用被自身取代的 PR 文档	:D.hips VERSION 字段 + D.hips 清单行 3；lib/astro_image_io/src/hips/aio_hips_writer.cpp::finalize_image_product；runtime/io/hips_core.c::hips_parse_properties；lib/astro_image_io/src/hips/aio_hips_reader.cpp::valid_product_params/properties 取值面；lib/phase3_session/hips_properties.cpp::hips_properties_parse_file；tests/unit/p3002_real_nodes_test.cpp::write_props（另两处夹具同值）；tools/orchestrator/run_evidence_orche	"「- VERSION: HiPS 1.0 (**PR-HiPS-1.0-20161122**) + properties hips_version=""1.4""」+ 清单行 3「| §4.2.1（properties 必需键集） | … CONFORMANT … |」（该清单行的键集与条款号问题另见 M2b-B-04） ；写侧:「kv.push_back({""hips_version"", ""1.4"""	IVOA HiPS 1.0 §4.4.1；STD-REG-001 §1.6（域/版本变更须走宪章 §1.2 并在注册表写明版本）、§2（注册表面冻结「标准/域/版本」三元）；宪章 §7.2、§12.3-9	OPEN	
M3-C-004	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	7	`lib/calibration/CALIBRATION_PROCESS.md` 与冻结 SCI/现行实现冲突，文件自身无历史/非规范标记（P0→P1 改判）	:§2 算法流程 / §4 Dark 优化 / §5 技术细节`（复核时点 :52-62、:66-79、:81-84、:12/:19/:31/:35） ；`docs/science/CALIBRATION.md::§5:46-47、§10:100-101、§8:73-78、§9:83` ；`docs/algorithms/CALIBRATION_ALGORITHMS.md::§13 F2.1/F2.3/F2.4`（:100-136） ；`lib/calibration/src/dark_optimizer.cpp::optimize_dark_k`（复核时点 :97-200） ；`lib/calibration/src/cosmetic_corrector.cpp::detect_hot_pixels / interpolate_pixels`（:119-134、:169-218） ；`l	残差最小化优化：… 通过残差最小化（背景区域 MAD 最小）搜索最优 K 值（PROCESS:56） / - 搜索范围：K_nominal ± 10s / t_dark（PROCESS:62） / - 基于 Light 帧构建检测模板：… 计算 5x5 局部中值滤波与全局中值的偏差 …（PROCESS:73-75） / - 双线性插值：对坏点取 8 邻域中有效像素值做距离加权插值；若邻域全为坏点则保持原值；若存在 NaN 则退化为最近邻原始值（PROCESS:84） / 默认 3.0（PROCESS:12/:19/:31） / - 将 `K` 改为优化搜索值而非 `t_light/t_dark	宪章 §1.1（模块级 README/流程文档属 L7，与 L2/L3 冲突时无效）、§12.3-10、§11；SCI-CAL-001 §5/§8/§10	OPEN	
M3-C-005	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	37	退化 master flat 的 fail-closed 只覆盖 IR 节点通道（并发修复已落地并有回归测试），p1_session 会话通道仍无等价校验	"`lib/core/src/module_adapters.cpp::p1_master_flat_valid`（复核时点 :1153-1179）与 `::p1_op_calibrate` 的 `degenerate_flat_artifact` fail-closed 分支（:1230-1240，`error_kind=""input""` + rc=5） ；残余面：`lib/phase1_session/p1_session.cpp::calibrate 阶段`（flat 读取 :303-309，仅尺寸校验 :316-319，直传 `ac_calibrate_frame` :339-345） ；同型缺失：`lib/cosmetic/src/module_entry.cpp::calibrate_frame`（内部库通道）与 `lib/cosmetic/src/real_ingest.cpp"	"// B2-A6 修复: 退化 flat 不得静默降级为 ""无平场"" …（module_adapters.cpp:1148-1152 注释块） / if (!p1_master_flat_valid(fm.w(), fm.h(), fm.px())) {（:1231） / // 残留全零风险已消除(见 flat 退化检查)。（p1_session.cpp:318，flat 尺寸不符分支的注释） / if (flat_w != w || flat_h != h) { s->last_error = … }（p1_session.cpp:317 —— 全函数仅此一处尺寸判据；grep `isfin"	宪章 §14.4（退化输入不得被静默解释为正常）、§11、§17.2；SCI-CAL-001 §8（`flat 全零` 行为须显式）	OPEN	
M3-C-006	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	62	公共符号数量在 ALG/README 写 14、头文件与构建注释写 12（实测 12 个 `AC_API`）	:§1 / §13 / 附录`（复核时点 :16、:207、:415）、`lib/calibration/README.md::§API 面`（:63）对照 `lib/calibration/include/astro_calibration.h`（AC_API 声明实测 12 处：:38/:47/:58/:79/:102/:122/:128/:134/:140/:147/:158/:161；文件头注释 :9「12 个 legacy 符号」）、`lib/calibration/CMakeLists.txt:::8`（「legacy 12 个 AC_API 符号」）	唯一公共头，14 个 …（ALG-CAL:16）；14 个 `AC_API`（ALG-CAL:207）；14 符号（ALG-CAL:415） / （14 AC_API 符号）（README:63） / 头 :9 注释「…12 个 legacy 符号」；构建注释「legacy 12 个 AC_API 符号」	宪章 §12.3-1（活动文档的事实性数字须可机器核对）、§11（证据可验证）、§1.1	OPEN	
M3-C-007	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	81	registry 页引用两个全库未定义的合同 ID，并与 `module.yaml`/`ac_version()` 形成版本与状态三口径	::7 upstream 行 / :56`；对照 `lib/calibration/module.yaml:::15-20`、`docs/contracts/INDEX.yaml`、`lib/calibration/src/ac_api.cpp::ac_version`（:136-138）	upstream: [SCI-P1-CAL-001, ALG-P1-CAL-001, API-P1-001]（registry:7；:56 再次出现 ALG-P1-CAL-001） / # 合同 ID 溯源（全部 ID 均在 docs/contracts/INDEX.yaml 定义：SCI-P1-CAL-001、ALG-P1-CAL-001、API-P1-001、DATA-P1-CAL/…（registry 正文，复核时点 :62 区） / id: astrocs.p1.calibration / version: 0.11.0-alpha.2 / status: CONTRACT_READY	78` 的 ID 文法；`docs/contracts/INDEX.yaml` 为合同 ID 唯一事实源	OPEN	
M3-C-008	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	100	模块 ID 存在 `astrocs.phase1.*` 与 `astrocs.p1.*` 两套词表，同一模块在 descriptor/registry 与 module.yaml/types.h 中不同名（与 F00-04 同根因）	":descriptor 赋值`（复核时点 :467 `d.module_id = ""astrocs.phase1.calibration"";`、:624 同型 cosmetic）对照 `lib/calibration/module.yaml:15`（`astrocs.p1.calibration`）、`lib/cosmetic/include/astrocs/cosmetic/types.h:19`（`inline constexpr const char* kModuleId = ""astrocs.p1.cosmetic"";`）、`lib/cosmetic/module.yaml`、`docs/pipeline/integration.json:5`；registry 目录名与页面亦用 phase1 拼写"	"d.module_id = ""astrocs.phase1.calibration"";（module_adapters.cpp:467） / id: astrocs.p1.calibration（module.yaml:15） / inline constexpr const char* kModuleId = ""astrocs.p1.cosmetic"";（cosmetic types.h:19）"	宪章 §12.3-2（同一标识符不得存在两套有效词表）、§8（模块标识须唯一）、§12.3-1	OPEN	
M3-C-009	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	118	编排器（A 线）的 `calibration.mode/fallback/light_exposure_s/dark_exposure_s` 被 config 接受但无科学效果：`dark_opt` 恒 0、`dark_k` 恒 1.0，P	:阶段 2 校准设置`（复核时点 :945-975）、`::run_stage_calibration` 的 dark 曝光处理与调用点（:1069-1088、:1157-1176） ；`lib/orchestrator/cpp/include/json_config.h::Stage1Config.calibration`（:34-39）与 `lib/orchestrator/cpp/src/json_config.cpp::calibration 解析`（:119-123、:476-477） ；对照 `lib/core/src/module_adapters.cpp::p1_op_calibrate 的 B2-A13 分支`（:1241-1312） ；`docs/development/CONFIG_SCHEMA.md`（全文 85 行，无 `mode`/`exposure_ratio	"int dark_opt = 0;（orchestrator.cpp:957） / double dark_k = 1.0;（:958 —— 复核时点全函数内两变量在 :1162/:1170/:1174/:1268 只被读取，无任何赋值/推导） / if (calib_mode == ""optimal"" || calib_mode == ""exposure_ratio"") { … 额外要求 master_dark/master_bias … }（:962-974 —— mode 只改变「必须存在哪些母版文件」） / // B2-A14 修复: 不再静默回退出光时间 …（:1069-1088 —"	100；PROCESS:62	OPEN	
M3-C-010	C_DOC_CODE_GAP	P1	M3	问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md	148	ALG-PHOT 声明输出含 `zero_point` 字段，接口与实现均无该字段	::9 输出行`；对照 `lib/snr_estimator/cpp/include/snr_estimator.h::PhotometricCalibrationQuality`（:36-47）、`lib/photometric_calib/cpp/include/photometric_calib.h::PhotometricCalibration`（复核时点 :54 区）	输出: PhotometricCalibrationQuality (sigma_mag, sigma_cal_rel, **zero_point**) + scale（ALG-PHOT:9） / typedef struct { int n_matches; double sigma_logflux_dex; double sigma_mag; double sigma_cal_rel; uint32_t fit_status; } PhotometricCalibrat / PhotometricCalibration 成员：scale/fit_used/robust_iterations	宪章 §12.3-1（活动文档对代码状态的事实性陈述须逐符号命中）、§11、§4.1	OPEN	FIXED
