ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M3-A-004	A_SCI_DEF	P1	M3	问题扫描/findings/A_SCI_DEF/p1/M3_L05_L07.md	41	SCI-NOISE 符号表把 `ivar` 单位写成 `pixel⁻²·ADU⁻²`，与同文 §3/§7 及 DATA/GLOSSARY 冲突	:§2 符号表 ivar 行`（复核时点 :16）对照 `同文 §3 :29`、`§7 :76`、`§9a :99`；`docs/GLOSSARY.md::ivar 行`（:11）	| `ivar` | `1/variance` (pixel⁻²·ADU⁻²) | `variance_bg_global` 倒数 / `fill` |（NOISE_MODEL:16） / - `x, σ_bg, √variance`: ADU…；`variance`: ADU²；`ivar`: ADU⁻² …（NOISE_MODEL:29） / - **量纲一致**：`variance` [ADU²] → `ivar` [ADU⁻²] 倒数关系精确…（NOISE_MODEL:76） / | ivar | 逆方差=1/variance… | ADU⁻² |（GLOSSARY:11）	宪章 §4.1/§4.3（每个量必须写明单位，不得混淆量纲）、§12.3-1；DATA-HIPS-IVAR-001；SCI-NOISE-001 §3/§7	OPEN	
M3-A-005	A_SCI_DEF	P1	M3	问题扫描/findings/A_SCI_DEF/p1/M3_L05_L07.md	60	平面 LS 退化判据 `|det|>1e-24` 无出处、量纲不闭合，退化求解仍报 `has_spatial_field=1`	:fill_impl`（复核时点 :392-398，关键语句 :393 `const double det = sxx * syy - sxy * sxy;`、:394 `if (std::fabs(det) > 1e-24)`）；`同文件::noise_model_impl 的 has_spatial_field 赋值`（复核时点 :263-264）；`docs/science/NOISE_MODEL.md::§4/§5`（:38、:49）；`docs/algorithms/NOISE_ESTIMATION.md::§5`（复核时点 :99 附近）	const double det = sxx * syy - sxy * sxy;（:393） / if (std::fabs(det) > 1e-24) {（:394） / b = (sxv * syy - syv * sxy) / det;（:395） / c = (syv * sxx - sxv * sxy) / det;（:396） / }（:397 —— else 缺失：b=c=0 静默，且 has_spatial_field 不回退） / const bool has_spatial_field = (c.enable_spatial_field && n >= 4);（:263-	宪章 §4.1（阈值必须有定义与出处）、§5.3（未登记的数值魔数）、§14.4（禁止无告警静默降级）；SCI-NOISE-001 §4/§5	OPEN	
M3-A-006	A_SCI_DEF	P1	M3	问题扫描/findings/A_SCI_DEF/p1/M3_L05_L07.md	83	测光/噪声诊断公式在注释与单测中以相反增益方向书写，且与 SCI §5 诊断式量纲不符	:gain_variance 声明注释`（复核时点 :33） ；`lib/phase1/noise/noise_model.cpp::NoiseModel::gain_variance`（复核时点 :57-58） ；`tests/unit/p1_noise_test.cpp::test_monte_carlo_poisson`（复核时点 :44、:56、:63-65） ；`lib/phase1/photometry/photometer.cpp::flux_error`（复核时点 :69、:77-79） ；`docs/science/NOISE_MODEL.md::§5 诊断模型 / §11`（复核时点 :58、:114）	// Poisson+read noise 解析模型 (SCI §10 诊断): variance = signal/gain + read_noise²（noise_model.h:33） / // variance = signal/gain + read_noise² (e⁻ 域 → ADU²)（noise_model.cpp:57） / double var = signal / gain + read_noise_e * read_noise_e / (gain * gain);（noise_model.cpp:58） / // 模型: x = Poisson(signal/gain	宪章 §4.1（不得混淆量纲/单位）、§4.3（公式与代码必须一一对应）、§12.2（注释不得与代码/合同矛盾）、§13.1；SCI-NOISE-001 §5/§11	OPEN	
M3b-A-04	A_SCI_DEF	P1	M3b	问题扫描/findings/A_SCI_DEF/p1/M3b_L06.md	3	5σ 检测阈的 σ 取自原图、判决作用于 σ=2 平滑图，虚警预算不自洽	:sdet_detect_impl(:1736-1738 平滑、:1747-1754 bgnoise/median/threshold、:1818-1821 判决、:1802 locthreshold、:2047-2059 Ar/Ac 比较)；docs/science/STAR_DETECTION.md::§1(:15-18)/§5(:67)；docs/algorithms/STAR_DETECTION_ALGORITHMS.md::§2(:36)/§3(:87-93)	- completeness / false positive (synthetic fields): 完备性与虚警由合成星场验收（召回 ≥99% @SNR≥10；虚警 ≤0.1/千像素，纯噪声场）……全局检测阈值为 `threshold = median(img) + 5.0· / T pixel = smooth[(size_t)y * width + x]; / if (pixel <= threshold) continue;	SCI-P1-STAR-001 §1（threshold 语义）/§5（「5σ 阈值中 σ 为背景噪声 ADU RMS」）；宪章 §5.3、§12.3	OPEN	
M3b-A-05	A_SCI_DEF	P1	M3b	问题扫描/findings/A_SCI_DEF/p1/M3b_L06.md	21	θ 消歧候选集不是 Moffat4 的对称群，SCI「旋转简并不变量」恒真不可证伪	:moffat4_residual 二次型(:88-90)/::消歧(:389-401)/::fwhm 前算(:371-372)；docs/science/PSF.md::§6(:59)/§7(:63-65)；docs/algorithms/STAR_PSF_ALGORITHMS.md::§11.2(:175-176)/§3(:76)；lib/dynamic_psf/tests/p1psf/p1psf_oracle.hpp(:67-68)；lib/dynamic_psf/tests/p1psf/p1psf_tests_core.cpp::U1(:106-113)	- **旋转简并不变量**：`θ` 四候选 `{θ,π/2−θ,π/2+θ,π−θ}` 中以 trimmed-mad 最小者消歧后，`fwhm_x/y` 与方向无关 / double thetas[4] = { theta, M_PI / 2.0 - theta, M_PI / 2.0 + theta, M_PI - theta };	SCI-PSF-001 §7/§11（不变量门为验收项）；宪章 §13.1（性质测试须能证伪、科学不变量测试必备）	OPEN	
M3b-A-06	A_SCI_DEF	P1	M3b	问题扫描/findings/A_SCI_DEF/p1/M3b_L06.md	38	有效域缺最小源间距/密度条件；SCI-PSF「块状共享假设」与实现方向相反	:§1(:15-18，无间距条件)；docs/science/PSF.md::§6(:59)；docs/science/SCIENCE_SCOPE.md:30；lib/star_detector/src/sdet_api.cpp::11×11 局部极大(:1825-1843)/::x+=r(:1843)/::候选去重 0.2R(:2061-2067)/::d²<4.0 去重(:863)/::拟合窗 2R+1 无邻星掩膜(:2160-2164)；lib/dynamic_psf/src/dpsf_psf.cpp::逐星独立(:237-438)/::批不消费饱和列	- 视场内 PSF 缓变（块状拟合共享假设）；星点不饱和、采样充足…… / x += r;  // 跳 r 像素 (star_finder.c:310) / 饱和列 star_det v1 [4]=saturated/[5]=has_saturated 现状不消费（dpsf_psf.cpp:741 仅解包 [0]/[1]）	SCI-P1-STAR-001 §1（召回≥99%@SNR≥10 未加条件）/§4 有效域；SCI-PSF-001 §6；宪章 §5.3、§12.3	OPEN	
M3b-A-07	A_SCI_DEF	P1	M3b	问题扫描/findings/A_SCI_DEF/p1/M3b_L06.md	57	mag 实现统一为 box_sum，文档与偏差登记仍描述已消失的饱和星公式；零点/误差全未定义	:mag 分支(:2283,:2291-2313)/::StarRecord.mag 注释(:238)；docs/algorithms/STAR_DETECTION_ALGORITHMS.md::§2(:71-76)/§11.3(:244-246 DISP-STAR-004)；docs/science/STAR_DETECTION.md::§2(:32-34)；docs/contracts/DATA_SEMANTICS.md::§17.2(:669)；lib/star_detector/tests/p1star/p1star_tests_core.cpp::mag 弱哨兵(:472-474)	饱和星（:2175）: mag = −2.5·log10(A_fit)（A>0），失败=NaN（量纲差异登记 DISP-STAR-003）。 / { / 0.0) ? -2.5f * log10f((float)box_sum) : NAN; / float mag;           // -2.5*log10(A)，拟合失败时为NaN	SCI-P1-STAR-001 §1/§2；SCI-PHOT-001；宪章 §4.1、§5.3（误差必须明确）；§1.1（低层与高层不一致必须建 finding）	OPEN	
M4-A-03	A_SCI_DEF	P1	M4	问题扫描/findings/A_SCI_DEF/p1/M4_L08_L09.md	4	MAD=0 patch 的 σ→1e-12 floor 与 SCI §8「不计 control」直接冲突，未登记偏差	87；lib/phase2/src/sampler.cpp::pass1_cell sigma floor（复核时点 :829,:838-842）；docs/algorithms/PHASE2_SAMPLER.md:408（§11.3 F5）；docs/algorithms/PHASE2_SAMPLER.md:387-395（§11.2 DISP-P2SMP-001..005 全表）	| `S=0` (MAD=0) | 该 patch 方差为 0，不计 control | `noise_model` | / const double sigma = (s0 > 0.0) ? s0 : 1e-12; / const double cvar = kcorr_f * kPiHalf * sigma * sigma / n_ret; / | F5 | constant/gradient/impulse 验证面：constant patch（σ→1e-12 floor 路径）、低计数…	87；宪章 §6.3/§12.3-3（偏差须登记）	OPEN	
M4-A-04	A_SCI_DEF	P1	M4	问题扫描/findings/A_SCI_DEF/p1/M4_L08_L09.md	21	SCI-REJ 宣称 7 方法，实现暴露 10 方法且 median_sigma 无科学定义，三份文档计数互斥	20,40；lib/phase2/include/astro/phase2/rejection.h:45-57；lib/phase2/src/rejection.cpp:1061-1062；lib/phase2/src/stage2_common.cpp:223-227,347-352；docs/algorithms/PHASE2_REJECTION.md:25；docs/algorithms/REJECTION_ALGORITHMS.md:65,69	| `method` | `None/Sigma/Winsorized/AveragedSigma/LinearFit/GeneralizedESD/RCR` | `P2RejectionMethod` | / 逐像素候选栈经 planning 方法过滤，7 种方法 (SCI-REJ): / - 仅 CPU: 逐像素独立, ……**禁止硬编码线程数**；7 方法逻辑与线程划分无关	宪章 §1.1、§6.3（方法域版本化）、§12.3-3；SCI-REJ-001..008（FROZEN）	OPEN	
M4-A-05	A_SCI_DEF	P1	M4	问题扫描/findings/A_SCI_DEF/p1/M4_L08_L09.md	41	宪章接缝四项验收缺二（法向梯度跳变、support/weight 连续性全仓无定义），既有门槛容差冻结于测试文件内无 SCI 出处	194（§6.3）；tests/api/test_seam_metric_gate.py:10,23,54-60；docs/science/{REJECTION,INTEGRATION}.md、docs/algorithms/{PHASE2_MOSAIC_WRITE,PHASE2_SESSION}.md（全文无接缝判据节，grep 复证）；tests/backend/test_p2003_seam_oracle.py（cross-frame 面）	- 接缝验收同时包含重叠区背景差、法向梯度跳变、support/weight 连续性和固定显示参数下的人工图像审核。 / - 门限预冻结: cross-frame seam p95 <= 3σ, max <= 5σ(σ=kNoiseRms=0.05) / SIGMA = 0.05  # 同步 synthetic_gate kNoiseRms	宪章 §6.3、§13.2（接缝必须有量化证据）、§4.1/§12.3（容差出处须在 SCI 登记）；SCI-REJ/SCI-INT 未登记任何接缝条款	OPEN	
M5a-A-001	A_SCI_DEF	P1	M5a	问题扫描/findings/A_SCI_DEF/p1/M5a_L11.md	5	ACR 等价容差 1e-6 的推导量纲不成立且自身乘积已超其宣称包络	:§9 精度策略`（:84-88） ；`docs/algorithms/ACR_EQUIVALENCE.md::§9 容差来源`（:65）	- `float32 mosaic_reject`：`CPU/GPU` 差 `max_abs ≤ 1e-6 ADU`（FMA 阶差异，预冻结）； / - 推导：`float32` 机器精度 `~1e-7` × `depth≤32` 累积 × `tiles 714` 独立像素，实测 `≤1e-6` 包络；禁止失败后增大。	宪章 §5.3（误差传播与累积精度）、§4.1（不得混淆的量/单位）；`docs/standards/NUMERIC_STANDARD.md` L16（epsilon 必须说明物理/数值来源）；SCI-ACR-EQUIV-001	OPEN	
M7-A-101	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	7	SCI-WCS §5 前向式把 SIP 写成世界坐标加数，与本文 §2/§3 声明的像素域单位及实现互斥（L19-001 改判：P0→P1）	§5 连续定义`（复核时 :48 SIP 加在 (u,v) 上、:52-53 `A=cd_inv·trans.x`、:29/`::§2 符号表` :21 单位 `1/pixel^{i+j-1}`、:62 翻转式）		D.spherical-projection SIP §A 行`（复核时 :66 PROJECT_DEFINED）	OPEN	
M7-A-102	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	17	SCI-CW:42 断言 snr²≡x²·ivar，在 x=0 与 B≠0 两族像元上为假（L19-002）	§4 权重进质量场式`（复核时 :42）			OPEN	
M7-A-103	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	24	SCI-NOISE 对 variance=0/饱和/无合格 patch 同文三套互斥强制，「全帧饱和」分支在其自身输入域内不可判定（L19-006）	§5 ivar 式`（:53）、`::§7 Floor 夹逼不变量`、`::§8 极端表行1-2`、`::§15`			OPEN	
M7-A-104	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	30	SCI-NOISE 5 样本控制点的 MAD² 方差与满 patch 同权进无权重平面 LS（L19-008）	§4 min_samples`（:37）、`::§5 控制点/空间场`			OPEN	
M7-A-105	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	36	SCI-PHOT 合成注入门的参考量 F_instr=k·F_syn 未给 k 的定义与真值生成式 ⇒ 门的残差不可计算（L19-009，原类别 F_TEST_GAP，本代理改归 A_SCI_DEF 并在此说明）	§11 合成注入`（:107）、`::§10 Python 参考`（:110 rtol 1e-9）、`::§2/§3 F_instr 行`			OPEN	
M7-A-106	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	42	SCI-PHOT sigma_cal_rel = ln10·sigma_residual 把回归散布当均值标准误，1/√n 因子全链缺失（L19-010）	§2 符号表`（:29）、`::§4/§5 输出与不确定度`			OPEN	
M7-A-108	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	48	SCI-REJ 对 auto 主用方法 percentile 未定义参考分布／经验分位口径／tie 规则，确定性门不可证伪（L19-012）	§5 n<6 分支`（:46）、`::§9a/§12/§15`			OPEN	
M7-A-109	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	54	SCI-REJ winsorized 的 1.134 被声明「流量中性」，实测为幅度中性（L19-013）	§5 方法表`、`::§7`			OPEN	
M7-A-110	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	60	SCI-REJ percentile 的 scale=|median| 在 UPM 加性归零后的空背景主用例上退化（L19-014）	:§5`（:46）对照 `docs/science/INTEGRATION.md::§6`			OPEN	
M7-A-112	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	66	NOISE_ESTIMATION 的 k_corr 查表缺维：只给 pixfrac×scale 六值，未声明其覆盖 `::§5 式` 的 N 与 σ_k 两维，表值与冻结 1.4 无界对照（L20-013 的 SCI 侧另一半；本条与 L2	§5 控制方差块`、`docs/algorithms/PHASE2_SAMPLER.md::§5 kcorr_lookup`（:189-193）、`docs/science/PHASE2_UPM.md::§5 k_corr=1.4 冻结`（:52）			OPEN	
M7-A-113	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	72	SCI-UNC 的 Var(median)≈πσ²/2N 无适用域声明，却被用于 N=10 的帧级不确定度（L19-016）	§n=1 与 §帧级/小样本`、`::§协方差`			OPEN	
M7-A-114	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	78	SCI-UNC 的 Phase3 bilinear 方差传播式丢相邻协方差项，与同文档自家 ρ̄≈0.19 实测相抵（L19-018）	§Phase3 重采样方差传播`（:79）对照 `::§协方差`			OPEN	
M7-A-115	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	84	SCI-UNC 的 V19R3 括注把 k_corr 写成 N_eff，与同节 k_corr=N/N_eff≈1.4 相差约 130 倍（L19-019）	§V19R3 引言括注`（:32）对照同节 :43-44			OPEN	
M7-A-116	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	90	SCI-CAL 的「median≤0 平场保持原样不归一」分支令 flat_norm 回到 ADU 量纲，cal 被 ~1/10³ 静默缩且无状态码（L19-020）	§3 量纲表`、`::§4 平场条`（:38）、`::§5 双分支`、`::§8/§10`			OPEN	
M7-A-117	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_a.md	96	SCI-P3 跨 tile bilinear 未定义 NESTED 面邻接的轴翻转/镜像映射；leaf_order=+9 与 hips_tile_width∈{2^k} 值域冲突（L19-023）	§2 leaf_order 行`（:28）、`::§4/§5 采样行`（:63）、`::§7 常数场不变量`、`::§9a-6`			OPEN	
M7-A-118	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md	7	SCI-PSF 的 FWHM 冻结常数 1.230310 与解析值 1.2303076 在第 6 位分歧，三条合同语句不能同真（L19-025）	§2/§5/§7/§10/§11`（复核时 :20/:51/:63/:86/:118，grep 1.230310 五处命中）			OPEN	
M7-A-119	A_SCI_DEF	P1	M7	问题扫描/findings/A_SCI_DEF/p1/M7_A_SCI_DEF_p1_b.md	13	星点通量维度链 PSI→PHOT 三套标签互斥（ADU·px² / ADU·px / ADU），px² 在 ∫I dA=Σpixel 处被默默抵消（L19-026）	§2 flux 行/§3/§5`（复核时 :21/:28）、`docs/science/PHOTOMETRY.md::§2 F_instr 行/§3`（:14/:29）			OPEN	
