ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M7-E-202	E_TRACE_BREAK	P2	M7	问题扫描/findings/E_TRACE_BREAK/p2/M7_E_TRACE_BREAK_p2.md	21	文档以绝对行号自引，插入即漂移，使同文「见 :N」指向错误行（L19-029）	§2 尾`（:32 自引 `REJECTION.md:16`；复核时 :16 实为 §1 内容），同篇 :46/:80/:130 的行内自引同族			OPEN	
M8-E-001	E_TRACE_BREAK	P2	M8	问题扫描/findings/E_TRACE_BREAK/p2/M8_L22_L23.md	9	`lib/hips_p2/` 只有文档三件套（无源文件），追溯锚实指 `lib/phase2/tools/stage2.cpp` 的 `astrocs-stage2` 工具目标，而该目标 `EXCLUDE_FROM_ALL`（不进默认构建与	:构建`（:6-9 指 `lib/phase2/tools/stage2.cpp`（自称 1762 行实测）、:41 状态 CONTRACT_READY、:42 指 `lib/phase2/CMakeLists.txt:103 add_executable(astrocs-stage2 tools/stage2.cpp)`、:135「thread id 固定顺序定序归并 :1315-1317」）；构建真源 `lib/phase2/CMakeLists.txt`（:7-8 注释「astrocs-stage2 … 为按需工具 (EXCLUDE_FROM_ALL, 非正式 ALL target), 不进入默认构建与任何 install」、:113 add_executable、:120 `set_target_properties(astrocs-stage2 PROPERTIES EXCLUD	（lib/hips_p2/README.md:42）构建 | lib/phase2/CMakeLists.txt:103 `add_executable(astrocs-stage2 tools/stage2.cpp)`、:104-105 链接、… :110 EXCLUDE_FR / （lib/phase2/CMakeLists.txt:113/:120）add_executable(astrocs-stage2 tools/stage2.cpp) / set_target_properties(astrocs-stage2 PROPERTIES EXCLUD / （lib/hips_p2/R	宪章 §17.10（追溯行必须指向可解析宿主）、§12.3-12、§16.2（状态声明与实际一致）	OPEN	
M8a-E-003	E_TRACE_BREAK	P2	M8a	问题扫描/findings/E_TRACE_BREAK/p2/M8a_L25_L27.md	8	DISP-PSF-007 被 README/manifest/测试/HANDOVER 四处当偏差 ID 使用，偏差登记表只到 006	:文档版本行`（4）、`lib/dynamic_psf/module.yaml::偏差注`（136）、`lib/dynamic_psf/tests/p1psf/p1psf_tests_core.cpp::N4b 注`（717）、`HANDOVER.md::PSF-001 行`（38）；登记表 `docs/algorithms/STAR_PSF_ALGORITHMS.md::§11.3`（复核 178-187，标题即「DISP-PSF-001..006」）	dynamic_psf README:4 「r2（PSF-001，2026-09-10）：批 ABI 尺寸边界修复（**DISP-PSF-007 候选收口**）后」 / module.yaml:136 「…SIGABRT，即 **DISP-PSF-007 候选**）」；p1psf_tests_core.cpp:717 「// N4b: 批接口 w/h 确定性拒绝 (PSF-001; 原 **DISP-PSF-007** 候选测试锚翻转:」 / HANDOVER.md:38 「| PSF-001 | ef1ccfcc | dpsf_fit_batch 批量 ABI 边界（**DISP-PSF-0	宪章 §12.3-9（无悬空引用）、§12.3-1（L2 与登记表一致）；偏差登记制度（`DISP-*` 必须可定位到登记表行）	OPEN	
M8a-E-004	E_TRACE_BREAK	P2	M8a	问题扫描/findings/E_TRACE_BREAK/p2/M8a_L25_L27.md	28	README 路径引用簇：跨目录引用无解析前缀、签名头指错目录、行锚落在邻近 target	:现状段`（复核 7-8、23）、`lib/hips/README.md::测试引用`（复核 172）、`lib/calibration/README.md::构建锚`（复核 8）、`lib/phase3_proj/README.md::ARCH 行`（38）、`lib/phase3_rsmp/README.md::ARCH 行`（30）；核验 `CMakeLists.txt::add_library 分布`（:322 astrocs_aio、:351 astrocs_hips、:373 astrocs_calibration）、`lib/cosmetic/include/`、`lib/calibration/include/`、`docs/architecture/cpu/`	cosmetic README:7-8 「…（CMake `astrocs_calibration`，CMakeLists.txt:321-333）+ 唯一权威签名头 `include/astro_calibration.h`」——本目录 include 实树仅 `astrocs / 同文件 :23 「现状随 CMakeLists.txt:321-333 astrocs_calibration」——按符号锚复核，`astrocs_calibration` 起于 :373；:321-333 区间落在 `astrocs_aio`（:322）段内 / hips README:172 引「drizzl	宪章 §12.3-9（无悬空引用）、§12.3-10（状态失实）、`docs/standards/DOCUMENTATION_STANDARD.md`（source map 要素须可定位）	OPEN	
SA-N-01	E_TRACE_BREAK	P2	SA	问题扫描/findings/E_TRACE_BREAK/p2/SA.md	3	（P2）悬空锚主口径：**3135 出现 / 1008 种**，其中裸文件名 570 种 / 2278 出现（72.7%）⇒ 全部违反 `E4`「锚必须可解析」				OPEN	
SA-N-02	E_TRACE_BREAK	P2	SA	问题扫描/findings/E_TRACE_BREAK/p2/SA.md	8	（P2）凭空符号 **2 处**（我写下的）：`ipv_wcs.cpp::build_fits_wcs_from_solution`、`aio_hips_writer.cpp::write_tile_core` —— HEAD 代码面与全历				OPEN	
SA-N-03	E_TRACE_BREAK	P2	SA	问题扫描/findings/E_TRACE_BREAK/p2/SA.md	13	（P2）三类结构性悬空：自指档案 94 种 / 272 出现、未入库影子树 13 种 / 34 出现、gitignored 运行区 22 种 / 26 出现				OPEN	
SA-N-04	E_TRACE_BREAK	P2	SA-b	问题扫描/findings/E_TRACE_BREAK/p2/SA-b.md	3	（P2）门禁与接口裁决的权威依据文本在 HEAD 不可解析：控制包标准 8 种 / 21 出现				OPEN	
SA-N-05	E_TRACE_BREAK	P2	SA-b	问题扫描/findings/E_TRACE_BREAK/p2/SA-b.md	6	（P2）硬底线：硬悬空 48 种 / 55 出现 + 产物名 34 种 / 75 出现 + 外链未外部化 7 种 / 18 出现				OPEN	
W4-R2-01	J_FS_PUBLISH	P1	W4	问题扫描/findings/J_FS_PUBLISH/p1/W4.md	3	`aio_publish.cpp` 删除/校验遍历的 `snprintf` 拼接一律不查截断 ⇒ 长路径下按前缀路径操作，`rmrf` 面可整删同名兄弟目录				OPEN	
W4-R2-02	J_FS_PUBLISH	P1	W4	问题扫描/findings/J_FS_PUBLISH/p1/W4.md	10	同文件符号链接/并发删除面：`publish_rmrf` 以 `stat`（随链接）判目录 ⇒ 指向树外目录的 symlink 被递归删除；Win 分支不检 `REPARSE_POINT`，junction 同型				OPEN	
W4-R2-03	J_FS_PUBLISH	P2	W4	问题扫描/findings/J_FS_PUBLISH/p2/W4.md	3	`p1sess` 测试套件在 TMPDIR/TEMP/TMP 三缺时回退当前目录 ⇒ 产物散落仓库根，且被 `.gitignore:56` 的 `*.fts` 全局忽略 ⇒ **dirty 门永久失明**				OPEN	
W4-R2-04	J_FS_PUBLISH	P2	W4-b	问题扫描/findings/J_FS_PUBLISH/p2/W4-b.md	3	CLI「完成标记」与完整性锚的吞错三处：manifest 末块 flush 不判即 rename、sha256 失败向冻结 schema 字段注入空串、目录创建 ec 丢弃				OPEN	
W4-R2-05	J_FS_PUBLISH	P2	W4-b	问题扫描/findings/J_FS_PUBLISH/p2/W4-b.md	10	「把旧错误口径当权威」专项命中：发布包对账工具验的是仓库内不存在的幽灵布局，且四套清单命名互斥				OPEN	
W4-R2-06	J_FS_PUBLISH	P2	W4-b	问题扫描/findings/J_FS_PUBLISH/p2/W4-b.md	16	发布包 build provenance 时间戳是硬编码常数，且 VERSION 缺失时以废止版本字面量兜底 ⇒ provenance 半真半假、§16.1 出现第二版本输入				OPEN	
W4-R2-07	J_FS_PUBLISH	P2	W4-b	问题扫描/findings/J_FS_PUBLISH/p2/W4-b.md	21	审核包生成器 `tools/gen_audit_pack.py`：清单与实际内容脱钩且自宣 PASS、含全量 git 历史 ⇒ 一经使用即产违 §16.3 的假清单（现为死工具，按旧错误口径存续登记）				OPEN	
W4-R2-08	J_FS_PUBLISH	P2	W4-b	问题扫描/findings/J_FS_PUBLISH/p2/W4-b.md	27	IO 与 CLI 临时文件命名可预测 + 全仓零独占创建 + overwrite 只在 begin 时点检查 ⇒ TOCTOU 与 CWE-377 与 CWE-59 族（§11 提交点第三缺口）				OPEN	
