ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
V12-N-05	A_SCI_DEF	P1	V12	问题扫描/findings/A_SCI_DEF/p1/V12.md	16	"（P1·公式双头 + **死码占合同位**）曝光→初始极限星等公式两份字面实现，""权威函数""零调用者，两路径对同一输入差 **4.000 mag**"				OPEN	
V12-N-06	A_SCI_DEF	P1	V12	问题扫描/findings/A_SCI_DEF/p1/V12.md	22	（P1·依据虚构）6 处注释把「α=1.3→0.2885」的偏差登记指向**不存在的路径** ⇒ 「已登记故不动冻结文档」的理由不成立				OPEN	
V12-N-08	A_SCI_DEF	P1	V12-b	问题扫描/findings/A_SCI_DEF/p1/V12-b.md	3	（P1·**门禁判定**）§10.5 冻结门有**两套实现、判据集合不同、10 秒边界开闭相反**；`90.0` 与 `0.70` **不在冻结文本内**				OPEN	
V12-N-11	A_SCI_DEF	P1	V12-b	问题扫描/findings/A_SCI_DEF/p1/V12-b.md	13	（P1）`200000` 一具名（`.c` 私有）+ **三处独立复制**；缓存预算乘积在两个 TU 各算一遍				OPEN	
W2-N-01	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	3	（P1）孔径通量**误差式与同域冻结 CCD 方程三方互斥** ⇒ σ_F 结构性低 12.86%、SNR 恒虚高				OPEN	
W2-N-02	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	8	（P1）e⁻↔ADU 换算因子在读取边界被**实例化为 1.0 且无判别位** ⇒ 合同层「不可得」被实现成产品层「已知=1」				OPEN	
W2-N-03	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	14	（P1）`DATA-P1-FLUX` 端口**声明 ELECTRON 而载荷为 ADU**，而单位门因**两端同标恒不红（自我印证）**				OPEN	
W2-N-04	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	19	（P1）`PHOTAPPL=1` **无条件硬编码** ⇒ 退化（恒等拷贝未定标）帧被声明为已应用测光，违冻结合同明文「禁硬编码」				OPEN	
W2-N-05	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	25	（P1）`photscal` **只乘像素、不乘 variance/ivar**；唯一 α² 实现**生产零调用** ⇒ 跨帧 ivar 求和失同单位前提				OPEN	
W2-N-06	A_SCI_DEF	P1	W2	问题扫描/findings/A_SCI_DEF/p1/W2.md	30	（P1）方差面 NaN 像素「**半累加**」：面积进分母、方差不进分子 ⇒ 交付方差系统性偏低				OPEN	
W2-N-07	A_SCI_DEF	P1	W2-b	问题扫描/findings/A_SCI_DEF/p1/W2-b.md	3	（P1）HiPS 层级父元方差归约**丢弃协方差交叉项**（方差被当作可加）⇒ 父元方差低估 2×/4×				OPEN	
W2-N-08	A_SCI_DEF	P1	W2-b	问题扫描/findings/A_SCI_DEF/p1/W2-b.md	8	（P1）交付的源像素角尺度 provenance 用 `|CD1_1|·3600`——**旋转下不是像素角尺度**，且同一量三处三定义互斥				OPEN	
W2-N-09	A_SCI_DEF	P1	W2-b	问题扫描/findings/A_SCI_DEF/p1/W2-b.md	13	（P1）**`PCi_j` 读入支路全仓缺位**，注册表仍判 Paper I §3 `CONFORMANT`、偏差「无」⇒ 旋转分量整列被静默丢弃				OPEN	
W2-N-10	A_SCI_DEF	P1	W2-b	问题扫描/findings/A_SCI_DEF/p1/W2-b.md	18	（P1）星表通量**三套定义并存**：5×5 窗截断和被当「总通量」消费并被 `f_in` 二次惩罚，另有**负残差整流**				OPEN	
