ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M3b-H-03	H_NUMERIC	P1	M3b	问题扫描/findings/H_NUMERIC/p1/M3b_L06.md	24	FP64 通道按 uint16 满值 65535 判饱和、mag 中间量降级 float32，与合同「全程不降级」字面冲突	:norm/dynrange(:1794-1801)/::is_saturated(:2273)/::local_B(:2305)/::log10f(:2312)；lib/star_detector/include/star_detector.h::sdet_detect_ex_f64 注释(:56-57)；docs/contracts/DATA_SEMANTICS.md::§17.3(:687-689)；docs/algorithms/STAR_DETECTION_ALGORITHMS.md::§2(:37-40)	const float norm = 65535.0f;  // uint16 归一化值 / const double dynrange = std::min(maxi, (double)norm) - bg; / - FP64 通道（sdet_detect_ex_f64，:2343-2355）全程 double 不降级，仅 out_flux/out_mag 按 ABI 保持 float32； / float local_B = (float)fit_results[i].B;  // 用拟合B)	56 注释	OPEN	
M5a-H-001	H_NUMERIC	P1	M5a	问题扫描/findings/H_NUMERIC/p1/M5a_L11.md	5	出厂 CPU provider 的 Drizzle/积分/UPM 内核以 float32 累积并用裸 1e-6f 静默归零	:run_kernel 分派`（ACS_CPU_KIDX_DRIZZLE_ACCUMULATE :264-273、DRIZZLE_NORMALIZE :275-279、UPM_SPMV :281-296、INTEGRATION_ACCUM :345-356） ；`providers/cpu/baseline/include/astrocs/cpu/baseline_provider_v1.h`（:48-49 NaN 语义合同、:108-109 与 :116 逐 op 公式） ；`cmake/install_layout.cmake:63-64`（该 DSO 自述为 Linux 技术预览、legacy backend ABI） ；权威：宪章 §5.3、§7.3；`docs/standards/NUMERIC_STANDARD.md` L8/L15/L16/L22；`docs/architec	case ACS_CPU_KIDX_DRIZZLE_ACCUMULATE: { / float acc = 0.0f; / for (uint64_t f = 0; f < frames; ++f)      /* 固定帧序 (f32 累加) */ / acc += a[f * N + i] * b[f * N + i]; / o[i] = (wsum > 1e-6f) ? (acc / wsum) : 0.0f; / *                        out0[i]= wsum>1e-6f ? Σw*x/Σw : 0	15,19`；§12.3-3	OPEN	
M7-H-101	H_NUMERIC	P1	M7	问题扫描/findings/H_NUMERIC/p1/M7_H_NUMERIC_p1.md	5	迭代类算法「未收敛」在 6 篇 ALG 中三口径：无返回码 / 有码仍回填最优 / 收敛门量纲与产品精度脱钩（L20-003）	§13 默认值表 + §6 F3 + §10 rc 表`（复核时 :380 命中 CG 判据）、`UPM_SOLVER.md::§4/§12`、`PHOTOMETRIC_FIT.md::§3/§4/§9`、`PLATESOLVE.md::§3`、`STAR_PSF_ALGORITHMS.md::§3`、`PHASE2_SAMPLER.md::§5.3 Stage B`（未定义符号 `s1`）			OPEN	
M7-H-102	H_NUMERIC	P1	M7	问题扫描/findings/H_NUMERIC/p1/M7_H_NUMERIC_p1.md	13	Drizzle 面积函数以 NAN 作半球哨兵，下游拒绝判据是 w≤0 ⇒ NaN 静默进累加器污染整 tile（L20-005）	§/compute_overlap_area_g`（复核时 :73/:121 命中 NAN）			OPEN	
M7-H-103	H_NUMERIC	P1	M7	问题扫描/findings/H_NUMERIC/p1/M7_H_NUMERIC_p1.md	19	绝对量纲阈与哨兵跨 6 篇未随量纲/电平定标；UPM 求值接口双哨兵（NaN vs 0.0）构成 fail-open（L20-018）	§6 F4/§13`（复核时 :173/:174/:176/:237 命中）、`PHASE3_RSMP_IMPL.md::§6.5`、`NOISE_ESTIMATION.md`、`DRIZZLE_GEOMETRY.md`			OPEN	
M7-H-104	H_NUMERIC	P1	M7	问题扫描/findings/H_NUMERIC/p1/M7_H_NUMERIC_p1.md	25	噪声模型把负预测方差夹到 1e-12 地板 ⇒ 模型失效像素获得全链最大 ivar，且该地板被逐位冻结（L20-027）	§/floor 块`（复核时 :11/:21/:26/:39）			OPEN	
M9-H-3	H_NUMERIC	P1	M9	问题扫描/findings/H_NUMERIC/p1/M9_L24_L26.md	5	read_leaf_block 用文件自报偏移与长度直接寻址映射区，无映射长度约束（源侧越界读）	:read_leaf_block（映射区寻址与 memcpy 两处）、::load_xpsd_file（字段解析）、::find_max_block_size（scratch 尺寸唯一来源）、::search_recursive_spectrum 与另三条查询路径（消费点）	（:964）`const uint8_t *comp = xf->mmap_data + xf->data_position + block_offset;` （:967）`memcpy(scratch, comp, block_size);` —— 相加两侧全部来自文件，与 ` / （:935-942）`static uint32_t find_max_block_size(QTNode *nodes, int node_count) { … if (nodes[i].is_leaf && nodes[i].block_size > max_bs) max_	290-302 严格 `offset >= filesize` / `compressed_size > filesize − offset` → `HISS_ERR_FORMAT_VIOLATION`）。	OPEN	
M9-H-4	H_NUMERIC	P1	M9	问题扫描/findings/H_NUMERIC/p1/M9_L24_L26.md	24	HiPS SNR 目录读出的容量入参为 int 且未判负，(size_t) 强转使负值变巨值 → 六个调用方缓冲越界写	:aio_hips_read_snr_catalog；合同面 lib/astro_image_io/include/aio_hips_reader.h；调用方 lib/phase2/src/sampler.cpp（两处）、lib/phase2/tools/stage2.cpp、lib/healpix_db/healpix_browser_qt/core/hips_browser_backend.cpp、lib/orchestrator/cpp/src/orchestrator.cpp（两处 dlsym）、lib/astro_image_io/tests/hips_robust_sanitize_driver.cpp（两处，孤儿 TU）	（aio_hips_reader.cpp:519）`int aio_hips_read_snr_catalog(AioHipsDataset* d, double* ra, double* dec,` …（:526）`int n = (int)std::min((size_t)m / 同文件正对照（同一文件的姊妹入口已判负）：（:394）`if (!d || !out_ipix || i < 0 || (size_t)i >= d->tiles.size()) return -1;` / 调用点实参：sampler.cpp:397-401 `std::vector<double>	宪章 §14.4（边界入参须校验）、§8.6（跨 DLL 边界稳定语义）、§12.2/§12.3（头合同与实现一致）；宪章 §4.1（入参定义域属 DATA 合同）。	OPEN	
M9-H-5	H_NUMERIC	P1	M9	问题扫描/findings/H_NUMERIC/p1/M9_L24_L26.md	42	AHPX 权重/SNR 块按字节数 memcpy 进按 float 个数 resize 的缓冲（堆越界写 1~3 字节 + 几何不符静默通过）	:readSnr、::readWeight；正对照同文件 ::readPixels；次级面 ::getImageInfo	正对照（readPixels:546-551）`size_t expectedSize = (size_t)w * h * c * sizeof(float);` / `if (rawData.size() != expectedSize) { … return result;  / 缺陷面（readSnr:572-574 与 readWeight:633-635 同型三行）`size_t floatCount = rawData.size() / sizeof(float);` / `result.resize(floatCount);` / `std::m	宪章 §14.4（外部文件解析须校验边界）、§11（禁静默污染科学数值）、§8.3（AIO 负责必要边界校验）。	OPEN	
M9-H-6	H_NUMERIC	P1	M9	问题扫描/findings/H_NUMERIC/p1/M9_L24_L26.md	59	AHPX 块描述符把 JSON 浮点强转 uint64 作偏移/长度、不与文件长度对照，读取用 (long) 窄化（LLP64 折叠 → Windows 读错块而 Linux 读对）	:AhpxReader::parseHeader（重锚后；offset/size 强转）、::readRaw（(long) 窄化）、::readBlockByIndex（分配与 estSize）、::getImageInfo（(int) 强转）	（:350）`blk.offset = (uint64_t)extractNumber(objStr, offPos, nullptr);` （:356）`blk.size = (uint64_t)extractNumber(objStr, sizePos, nullptr);` / （:441）`if (std::fseek(m_fp, (long)offset, SEEK_SET) != 0)` （:447）`fread(dst, 1, size, m_fp)` —— 无 `offset+size ≤ 文件长度` 对照。 / （:461）`std::vector<uint8_t> comp	宪章 §14.4、§3.1（Windows amd64 是正式交付入口 → LLP64 下 `long`=32 位是交付事实）、§8.3（AIO 负责必要边界校验）、§17.9（HiPS 结构校验须跨平台一致）。	OPEN	
V5-N-03	H_NUMERIC	P1	V5	问题扫描/findings/H_NUMERIC/p1/V5.md	3	畸形 `magnitudeRange` 经裸 `atof` 进入新剪枝谓词 ⇒ 整文件 100% 静默漏星；该字段在剪枝引入前完全惰性	"::1201-1203`（`magnitude_low/high` 由裸 `atof` 解析，仅校验""XML 逗号解析成功""）→ 谓词 `:2054`（`has_magnitude_range && magnitude_low > mag_high + 0.25` 则**整文件跳过**）→ 叶过滤 `:1556-1559`"	high` 颠倒、或 `nan`），谓词在**无任何校验**的情况下成立 ⇒ 该 shard 全部参考星消失，**不报错、不改退出码、不进日志**。	宪章 §12.3 机器一致性/外部输入边界校验、§17.6 发布禁止项（静默数据损失）、AGENTS.md「科学定义=算法=接口=代码=测试」五处同源（本条五处全缺，见 V5-N-04）。	FIXED	FIXED
M2a-H-3	H_NUMERIC	P2	M2a	问题扫描/findings/H_NUMERIC/p2/M2a_L04_L10.md	5	HiPS 写侧把 support 静默钳到 1.0，层级归约用钳后的 support 反乘通量，覆盖>1 时破坏 §12.2 声明的 flux=sig·sup·A_cell 闭合且无计数暴露	:write_tile_core（sup 归一与钳制）、::层级归约累加段；docs/contracts/DATA_SEMANTICS.md::§12.2/§12.3；docs/science/DRIZZLE.md::§9a support 行	（aio_hips_writer.cpp:524-526）sig = flux / area;  sup = area / ps->A_cell;  if (sup > 1.0) sup = 1.0; / （aio_hips_writer.cpp:596-597）flux = sig_n[i] * sup_n[i] * ps->A_cell;  area = sup_n[i] * ps->A_cell;   // 层级粗化时以钳后的 sup 反推通量 / （DATA_SEMANTICS.md §12.2/§12.3）support = covered_area/A_cell，无量纲 [0,1]	宪章 §4.1（support 与 coverage/validity 不得混同、须可追溯）、§5.3（须验证 support 与能量语义）；DATA-P1-STACK/HiPS 产品合同；SCI-DRZ-001 §9a	OPEN	
M2a-H-4	H_NUMERIC	P2	M2a	问题扫描/findings/H_NUMERIC/p2/M2a_L04_L10.md	23	variance 面 FLOAT64 输入被静默窄化为 FLOAT32 后送入引擎，与 signal 侧「f32/f64 二选一、禁混用」的口径不对称	:帧块读取与 variance 装配段；lib/healpix_db/healpix_drizzle/drizzle_engine.h::processPixel（varianceValue 形参）；docs/contracts/DATA_SEMANTICS.md::§11.1 variance 面行；docs/contracts/DATA-002_PHASE_PRODUCT_EXCHANGE.md::variance 平面单位/精度行	（hp_drizzle_api.cpp:984-1008 区段）若 variance 块 dtype = AIO_BLOCK_FLOAT64 → 逐元素 `static_cast<float>` 拷贝进 float 缓冲，仅 fprintf 一条日志（不报错、不拒绝） / （drizzle_engine.h:143/:151 与 :265）variance 平面入参恒 `const float*` / `float varianceValue`   // 引擎无 f64 variance 通道 / （DATA-002_PHASE_PRODUCT_EXCHANGE.md:78 区段）varian	宪章 §5.3（按合同输出 float32/float64 并验证不确定度传播）、§7.3（不支持的语义须显式拒绝）、§4.1	OPEN	
M2b-H-02	H_NUMERIC	P2	M2b	问题扫描/findings/H_NUMERIC/p2/M2b_L03_L15.md	7	pix2ang_nest 对越界 ipix 静默返回 (0,0)（合法天球点），neighbors/xy 换算另有两处 shift 静默夹紧，均未登记偏差且被头注释写成约定	:pix2ang_nest 声明注释；lib/common/healpix/healpix_core.cpp::pix2ang_nest、::nested_local_to_xy、::xy_to_nested_local；docs/standards/STANDARDS_REGISTRY.md::D.healpix DEVIATION 字段	= 12ULL * npface) return; }」（先置零再 return，故越界与「未写值」不可分） / = 32) shift = 31;」（nested_local_to_xy 与 xy_to_nested_local 各一处）	宪章 §13.5（禁静默夹紧/静默回绕）、§14.4（非法值 fail-fast）、DATA_SEMANTICS §2「非法值拒绝」与 §4 invalid 语义（NaN 或 support<=0）；STD-REG-001 §1.4（偏差须登记）	OPEN	
M4-H-01	H_NUMERIC	P2	M4	问题扫描/findings/H_NUMERIC/p2/M4_L08_L09.md	4	build_geo 的 obs.control_id ∉ nodes 时无裁决面：std::map operator[] 默认插 0，观测静默归并入 control 0	:control_by_id/frame_index 预串行段与消费点（复核时点 :423-424,:530,:550,:554,:624,:636,:864；容器声明 :71-72）；docs/algorithms/PHASE2_UPM_IMPL.md:305-309（§10 rc 表）	const std::size_t f = m->frame_index[obs[i].frame_id]; / const std::size_t ck = m->control_by_id[obs[i].control_id];	宪章 §7.3（显式错误禁止静默）；ALG-P2-UPM-IMPL §10 rc 表（未定义该输入类）	OPEN	
M8-H-001	H_NUMERIC	P2	M8	问题扫描/findings/H_NUMERIC/p2/M8_L22_L23.md	5	`gaia_client.c` 的 GaiaTraceCtx 注释声称「只原子更新本查询上下文」，实为多线程共享同一栈对象上的裸 ++ / += （trace-on 诊断路径的数据竞争；进程级计数器形态已被修复但竞态换形未固化）	:GaiaTraceCtx`（注释块 :42-45「…只**原子**更新本查询上下文…」；结构成员为裸 int/long long，无原子类型；写点 :1313/:1360/:1362、:1442/:1489/:1491、:1582/:1628/:1630）；并行入口 4 处 `#pragma omp parallel for schedule(dynamic) num_threads(gaia_omp_team_size())`（:1860、:2055、:2219、:2359）各以 `&trace`（栈对象声明于 :1815/:2033/:2342）传入被调函数	（:42-45 注释）诊断上下文按查询分配…并行线程只原子更新本查询上下文，无进程级共享状态 / （结构成员）long long nodes; long long bytes; …   ← 无 _Atomic / 无 atomic_* 包装 / （写点 :1360-1362）trace->nodes++; trace->bytes += ...;   ← 裸自增/累加 / （:1860 + :1873）#pragma omp parallel for schedule(dynamic) num_threads(gaia_omp_team_size()) … collect(..., &trac	宪章 §12.3-4、§14.4 末段（并发/资源不变量须有机器面）、§5.3（文档-实现一致）、§10.4	OPEN	NOT_A_DEFECT
V2-N-05	H_NUMERIC	P2	V2	问题扫描/findings/H_NUMERIC/p2/V2.md	3	MAD 型门在对称/量化残差下可为 0 ⇒ 门恒不触发（fail-open），而 RMSE 版无此退化	226`（判据 `1.4826·MAD/A>0.2`）与 `:441-445`（`result->mad` 存未换算 MAD）。			OPEN	
V2-N-06	H_NUMERIC	P2	V2	问题扫描/findings/H_NUMERIC/p2/V2.md	10	两处回归锁的自述失实：一条宣称的断言根本不存在，另一条是循环 oracle				OPEN	
V2-N-07	H_NUMERIC	P2	V2	问题扫描/findings/H_NUMERIC/p2/V2.md	17	三处小残余（同批登记以免散落）				OPEN	
