ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M1a-B-003	B_STD_MISMATCH	P1	M1a	问题扫描/findings/B_STD_MISMATCH/p1/M1a_L01_L02.md	3	"STD-F1 残余：注册表""已闭环/CONFORMANT""与同树测试""待 owner 裁决""并存，报告字符串方向与代码相反，ipv 侧像素口径标签仍与实现对不上"	":D.spherical STD-F1 行（:62/:74）；tests/unit/p1wcs/p1wcs_astropy_cross.py::astropy 交叉段；tests/unit/p1wcs/p1wcs_std_f1_bridge_cross.py::§2 ipv 桥接扫描；lib/plate_solve/cpp/ipv/include/ipv_wcs.h::WcsIterativeResult；lib/plate_solve/cpp/ipv/src/ipv_wcs.cpp::solve_pix2world_iterative（""生产自洽输出约定""块）"	"（registry:62）**CONFORMANT** … STD-F1（已闭环：Phase3 导出边界单点桥 + 全库扫描 + 双桥必败负向锁；回归测试 tests/unit/p3_wcs_test.cpp + tests/unit/p1wcs/p1wcs_std_f1_bri / （p1wcs_astropy_cross.py:296）crpix_bridge = [crpix[0] + 1.0, crpix[1] + 1.0]   # 合同 crpix 为 FITS 1-based / （p1wcs_astropy_cross.py:299-302）""…bridged via astro"	宪章 §12.3-4（claim↔evidence）、§13.4；FITS WCS Paper I §2.1.1（xp = x + 1，CRPIX 1-based）；STD-WCS-001 / SCI §5a、§10	OPEN	
M1a-B-004	B_STD_MISMATCH	P1	M1a	问题扫描/findings/B_STD_MISMATCH/p1/M1a_L01_L02.md	20	关键字文本面 '=' 卡列位不符 FITS 卡格式，合同示例与代码相反	:p3_wcs_fits_keywords；lib/phase3_proj/p3_projection.cpp::p3_projection_fits_keywords；docs/algorithms/PHASE3_PROJ_IMPL.md::§5 头面示例（:107-116）	"（p3_wcs.cpp:215-216）add(""CTYPE1= '"" + ctype1 + ""'"");   add(""CTYPE2= '"" + ctype2 + ""'""); / （p3_wcs.cpp:220-221）add(""CRPIX1 = %.10f"");   add(""CRVAL1 = %.10f"");   add(""CD1_1 = %.12e""); / （p3_projection.cpp:380-381）add(""CTYPE1= '%s'"");   add(""CTYPE2= '%s'""); / （PHASE3_PROJ_IMPL.md:112）CD1_1  = …   （合同示例"	HISTORY/关键字 **列 1–8**，**'=' 必须位于第 9 列**；宪章 §12.3-15、§13.1	OPEN	
M1a-B-005	B_STD_MISMATCH	P1	M1a	问题扫描/findings/B_STD_MISMATCH/p1/M1a_L01_L02.md	35	hips_frame 写死 'equatorial' 非 HiPS 1.0 枚举值，却被读取侧与 ICRS 恒等消费；SCI 冻结文本仍带未决「?」	:properties 序列化；lib/phase3_session/hips_properties.cpp::frame 校验；docs/science/PHASE3_HIPS_TO_FITS.md::§3 输入合同	"（aio_hips_writer.cpp:905 / :1141）kv.push_back({""hips_frame"", ""equatorial""});   （两处，写死字面量） / （hips_properties.cpp:125-126）frame 值域接受 {""equatorial"", ""icrs""}（两者均放行且不作区分） / （PHASE3_HIPS_TO_FITS.md:47）… `hips_frame`='icrs'?/equatorial …（FROZEN 文本内含未决标记「?」）"	"aanda 站返回 403、arxiv 渲染窗口内未含该枚举行，故本条按""外部标准符合性待正式核验""定档，权威引用以 §六 待复核补全**；宪章 §12.3-15（坐标系显式）、§4.3（frame 可追溯）"	OPEN	
M2a-B-2	B_STD_MISMATCH	P1	M2a	问题扫描/findings/B_STD_MISMATCH/p1/M2a_L04_L10.md	5	"注册表判定式与自身条款面不一致：D.catalog 条款面写""参考历元 J2016.0""，判定行的""标准要求""列丢掉历元却给 CONFORMANT/偏差""无""（可复用模式）"	:D.catalog（CLAUSES 行 vs 判定式首行）、::D.fits（CLAUSES 章节号行 vs 五行判定表）、::§5 机器检查段、::§2 符合状态取值域段	（STANDARDS_REGISTRY.md:186）- CLAUSES: DR3 source 列面（ra/dec **参考历元 J2016.0**、phot_g_mean_mag/…）；本地 XPSD 记录布局 / （:193）| DR3 source 位置列（ra/dec，ICRS，参考历元 J2016.0） | **位置以 ICRS 表达，RA∈[0,360)、Dec∈[-90,90]** | CONFORMANT | … | 无（RA 归一到 [0,360)；frame 契约与 SCI / （:204 DISP-GAIA-001 处置归属）登记 Gaia DR3 data model	Gaia DR3 ra/dec 历元 J2016.0（https://www.cosmos.esa.int/web/gaia/dr3）	OPEN	
M2a-B-3	B_STD_MISMATCH	P1	M2a	问题扫描/findings/B_STD_MISMATCH/p1/M2a_L04_L10.md	23	pixfrac 有效域在接口层被扩为 [0,1] 并被迁移面固化为接口词表，SCI 禁值可过 validate()/plan()	:§4 输入有效域、::§9a pixfrac 行；lib/healpix_db/healpix_drizzle/hp_drizzle_api.h::pixfrac 字段注释（两处）与 ::reverse 字段注释；lib/healpix_db/healpix_drizzle/hp_drizzle_api.cpp::参数校验；lib/drizzle/include/astrocs/drizzle/types.h::DRZ_CFG_KEY_PIXFRAC；lib/drizzle/src/module_entry.cpp::config 解析/validate/plan	"（DRIZZLE.md:147 区段 §9a）- **pixfrac**：drop 收缩因子，有效域 `(0,1]`，非法值显式 `NO_DATA`（§4），不静默夹逼。 / （hp_drizzle_api.cpp:217-219）if (pixfrac < 0.0 || pixfrac > 1.0) { … ""pixfrac 超出范围 [0.0, 1.0]""（:440-443 同） / （hp_drizzle_api.h:37）// pixfrac: 像素收缩因子 (0.0~1.0, 默认 1.0 避免源像素固有缝隙)；（:57）// pixfrac: 像素收缩因子 (0.0~1.0)；（:"	31/§9a:147（定义域与显式拒绝，冻结）；宪章 §1.1（Agent 不得放宽 SCI）、§14.4（fail-fast，错误应在最早可判处拒绝）；STD-REG-001（偏差登记不得被下游固化为接口词表）	OPEN	
M2a-B-4	B_STD_MISMATCH	P1	M2a	问题扫描/findings/B_STD_MISMATCH/p1/M2a_L04_L10.md	44	fits_core 发布路径恒写 CHECKSUM 全零占位卡、verify 的占位豁免条件落点错误，D.fits §6 仍记 CONFORMANT	:fio_write_hdu（CHECKSUM 卡写出）、::acs_fio_writer_end_v1（reserve 槽注释与实参）、::校验段（patch 条件）、::fits_verify_file（CHECKSUM 比较与豁免）；docs/interfaces/io/IO_001_FITS_STREAM_INTERFACE.md::§9 校验和段；docs/standards/STANDARDS_REGISTRY.md::D.fits 判定表 §6 行；tests/io/test_fits_stream_contract.py	"（fits_core.c:1152-1155）fio_card_write(f, ""CHECKSUM"", ""0000000000000000"", ""HDU checksum updated"")（无条件写出该卡；:1102-1105 卡片顺序注释同） / （fits_core.c:1261-1270）/* …恒预留两个槽… */ 1 /*reserve_datasum*/, 1 /*reserve_checksum*/, / （fits_core.c:1448-1463）if (write_checksum) { … fio_encode_checksum(sum, 1, cstr); … pa"	FITS 4.0 校验和条款（DATASUM/CHECKSUM；全零串是**重算过程中的占位**，非合法发布值；本仓 vendored cfitsio 亦以之为计算前置位）；STD-REG-001 D.fits §6；宪章 §12.3-2、§4.3（发布物完整性元数据须真实）、§13.1（负面用例须覆盖边界组合）	OPEN	
M2b-B-05	B_STD_MISMATCH	P1	M2b	问题扫描/findings/B_STD_MISMATCH/p1/M2b_L03_L15.md	7	SNR metadata.xml 命名空间 URI 含字面空格，产出即非合规 VOTable	":finalize_snr_product（VOTABLE 头 fprintf 常量串，共 4 处 ""http:// ""）"	"""<?xml version=\""1.0\""?>\n"" / ""<VOTABLE version=\""1.3\"" xmlns=\""http:// www.ivoa.net/xml/VOTable/v1.3\""\n"" / ""         xmlns:xsi=\""http:// www.w3.org/2001/XMLSchema-instance\""\n"" / ""         xsi:schemaLocation=\""http:// www.ivoa.net/xml/VOTable/v1.3 http:// www.ivoa.net/xml/VOTable/v1.3\"">\n"""	the meta data are stored in metadata.xml file as a fully defined VOTable」（URL: https://www.ivoa.net/documents/HiPS/20170519/REC-HIPS-1.0-20170519.pdf）；宪章 §11、§17.11	OPEN	
M2b-B-06	B_STD_MISMATCH	P1	M2b	问题扫描/findings/B_STD_MISMATCH/p1/M2b_L03_L15.md	25	hips_status 缺标准必填的第三组词表、hips_hierarchy 写布尔值，均偏离标准词表	:finalize_image_product；docs/standards/STANDARDS_REGISTRY.md::D.hips 清单行 4 + 偏差表 DISP-HIPS-003；docs/algorithms/HIPS_WRITER.md::ALG-HIPS-005 (5b)	"kv.push_back({""hips_status"", ""private master""}); / kv.push_back({""hips_hierarchy"", ""true""}); / 6. hips_status : HiPS status description – Format: list of blank separated words (""private"" or ""public""), (""master"", ""mirror"", or ""partial"") / 示例 properties 文件：hips_status"	IVOA HiPS 1.0 §4.4.1（hips_status 为 9 个 mandatory 之一，格式 = 三组空白分隔受控词表；标准示例中 hips_hierarchy 取值为聚合方法词 mean）；STD-REG-001 §1.4	OPEN	
M2b-B-08	B_STD_MISMATCH	P1	M2b	问题扫描/findings/B_STD_MISMATCH/p1/M2b_L03_L15.md	45	注册表偏差登记面系统性失真：CONFORMANT 行挂开放偏差、8 个偏差 ID 不挂任何清单行、§3 索引条款与语义错挂、STD-F1 状态字面量越域	:D.hips 清单行 2/5/6/7；::D.drizzle 清单行 2/5；::§3 偏差索引（DISP-HIPS-001/-004/-007/-010/-011、DISP-P3PROJ-001、DISP-DRZ-006/-008、STD-F1）；::§3.1 登记纪律；docs/standards/checks/check_standards_registry.py::C4_checklist_deviation_column/C7_deviation_index_rows_resolve	"| §4.1（tile 为 W×W FITS 单元，tile_width=512） | tile 宽为 2 的幂、标准 512；tile 内 NESTED 序 | CONFORMANT | … | DISP-HIPS-006；DISP-HIPS-008（写路径无互斥包装；兼容入口 / | DISP-HIPS-001 | hips | properties 1.4（hips_version=""1.4"" 与 hierarchy 聚合） | 第 7 行 | TRACKED | P1-HIPS-IMPL / P1-HIPS-INT | / - 偏差闭环（修复完成）后：删除基线/豁免条目、把清单行状态升"	STD-REG-001 §1.4（符合状态四值语义）、§1.4-3/-5（版本冻结逐字比对、偏差指针纪律）、§3.1（新增偏差须同时更新四面；闭环后索引行必须改 CLOSED）、§5 C4/C6/C7 机器合同；宪章 §12.3-10、§17.11（禁无证据的合规声明）	OPEN	
M2b-B-10	B_STD_MISMATCH	P1	M2b	问题扫描/findings/B_STD_MISMATCH/p1/M2b_L03_L15.md	62	注册表六域清单的「条款」列与标准章节内容整体错挂（fits 5 行 + healpix 2 行 + spherical-projection LONPOLE 行 + hips 4 行），机器门对「条款号↔内容」零判据	:D.fits CLAUSES 与清单行 1/2/3/4/5/6；::D.healpix 清单行 1/3（§5.1/§5.3 行）；::D.spherical_projection 清单行 3（PROJECT_DEFINED LONPOLE 行）；::D.hips CLAUSES 与清单行 1/3/5/6；docs/standards/checks/check_standards_registry.py::C3_clauses_form；各标准原文（URL 见下）	注册表 CLAUSES「§3.1（基本文件结构/80 字节卡）/§4.2（SIMPLE/BITPIX/NAXIS 基本头）/§4.4（扩展 HDU）/§5（表扩展）/§6（DATASUM/CHECKSUM）」；官方目录实测为「4.2 … Logical/Integer number/Real floating-point number（即 Value 类型面）… 4.4 Keywords … **	STD-REG-001 §1.2（禁止按实现反推标准）、§1.6（域/条款映射变更须走宪章 §1.2）、§5 C1–C7 机器合同；宪章 §12.3-3/-9、§17.11	OPEN	
M6a-B-001	B_STD_MISMATCH	P1	M6a	问题扫描/findings/B_STD_MISMATCH/p1/M6a_L13_L14.md	5	AIT 逆映射的「合法域」被实现与合同写成 A<2，而由代码自己声明的恒等式可证天球像恰为 A≤1：环带 1<A≤2 的像素被折叠/绕回成「看似合法」的 (RA,Dec) 而非拒绝，文档/自测/Python oracle 三处复现同一误解（	:ait_pix2world`（复核时点 :224-245：:231-232 `const double dsq = 2.0 - (X*X/4.0 + Y*Y); if (!(dsq > 0.0)) return P3_PROJ_HEMISPHERE;  // AIT 椭圆域`；:234-236 `sin_theta = Y*dq` + `|sin_theta|>1 → HEMISPHERE`；:237 `half = atan2(X*dq/2.0, dsq - 1.0)`）、`::ait_world2pix`（:247-261 正向）、`::p3_projection_make 四角域守卫`（:342-350，其判据即被弱化的 pix2world） ；`docs/algorithms/PHASE3_PROJ_IMPL.md::§15.3 AIT`（复核时点 :418-424「A=X²/4	（p3_projection.cpp:222-223 注释）逆向: A=X²/4+Y², D²=2−A, sinθ=Y·D, φ=2·atan2(X·D/2, D²−1)（Paper II 反演，由 X²/4+Y²=(1−cosθ·cos(φ/2)) 恒等式封闭推导，ALG §1 / （:231-232）const double dsq = 2.0 - (X * X / 4.0 + Y * Y); if (!(dsq > 0.0)) return P3ProjectionStatus::P3_PROJ_HEMISPHERE;  // AIT 椭圆域 / （ALG:424）奇点声明：椭圆域边界 	FITS WCS Paper II 表 1 的 AIT（像为椭圆 X²/4+Y²≤1；域外无天球原像）；宪章 §7.3（每投影须声明适用天区/奇点并以**独立**往返 Oracle 验证）、§12.3-13、§18.1（四投影为已冻结裁决）	OPEN	
M8-B-001	B_STD_MISMATCH	P1	M8	问题扫描/findings/B_STD_MISMATCH/p1/M8_L22_L23.md	5	同一 DATA-004「运行事实不参与 digest」合同存在两套互不兼容的实现：Python 侧合规且有可失败测试，C++ 侧把 created_utc 与 platform 混入摘要且唯一测试零鉴别力	`docs/interfaces/data/DATA-004_PRODUCT_PROVENANCE.md::§2`（复核时点 :85-86「运行事实不参与：created_utc / run_id / phase / strategy 只旁路写入 provenance 文档，不进入 digest」、:146 验证行绑定 `TestDeterministicDigest`） ；违宪侧：`lib/core/src/artifact.h::Provenance`（:92 注释「稳定 hash（仅科学 payload 语义; 与序列化顺序无关）」）、`lib/core/src/artifact.cpp::Provenance::science_hash`（:50 起，:62 `mix(created_utc);`、:63 `mix(platform);`，FNV-1a → 16 hex） ；合规侧	（DATA-004:85-86）**运行事实不参与**：`created_utc` / `run_id` / `phase` / `strategy` 只旁路写入 provenance 文档（溯源展示），不进入 digest——否则同输入因时钟/目录不同会… / （artifact.cpp:62-63）mix(created_utc); / mix(platform); / （artifact.h:92）// 稳定 hash (仅科学 payload 语义; 与序列化顺序无关) / （test_provenance.py:354-360）def test_run_facts_do_not_ch	宪章 §5.3/§6.3（科学语义与合同一致、冻结定义不得两套并存）、§12.3-4、§13.1（验证须能失败）；DATA-004 §2	OPEN	
M9-B-2	B_STD_MISMATCH	P1	M9	问题扫描/findings/B_STD_MISMATCH/p1/M9_L24_L26.md	5	CDELT+CROTA2→CD 构造在两个 TU 里逐字复制、旋转方向口径全仓未固定/未登记、且无 CROTA2≠0 对照测试；「符号与 Paper I 相反」的子主张被同仓 vendored cfitsio 反证，撤回其 P0 升级钩子	:hp_drizzle_run（同型复制块）；口径面 docs/contracts/DATA_SEMANTICS.md、docs/algorithms/DRIZZLE_GEOMETRY.md、docs/standards/STANDARDS_REGISTRY.md（D.fits 域）；反证面 lib/astro_image_io/third_party/cfitsio/wcsutil.c + wcssub.c（免报域，仅作本仓代码的对照参照，不对其立案）	复制站点 1（fits_reader.cpp:359-368）`// 无 CD 矩阵时, 尝试 CDELT + CROTA2 构造` → `double cosr = std::cos(crota2 * DEG2RAD);` / `double sinr = std::sin(c / 复制站点 2（hp_drizzle_api.cpp:564-571）同一六行逐字重复，含**独立的 DEG2RAD 字面量副本**：`wcs.cd[1] = -cdelt2 * sinr;` / `wcs.cd	FITS WCS Paper I（Greisen & Calabretta 2002, MNRAS 327, 263）§3 经典映射原文本轮仍未取得**，抓取台账见 `_merge/M9.md §11`（arxiv abs 200、ar5iv 200 但命中的是**另一篇**（astro-ph/0207413，其自身摘要写「In Paper I, Greisen & Calabretta (2002) describe…」，即 Paper II/投影篇）、ADS fulltext 405（AWS WAF 人机验证）、OUP article-pdf 403、resolve.cambridge 403）。	OPEN	
M1a-B-006	B_STD_MISMATCH	P2	M1a	问题扫描/findings/B_STD_MISMATCH/p2/M1a_L01_L02.md	3	求解后头块不清理输入自带 CDELT1/2（CD 与 CDELT 混写），且 SIP 回写循环含 i+j<2 非法项	:run_stage_platesolve（WCS 头写回块）	"（orchestrator.cpp:2069-2072）wcsResult.cd11 … ""CD1_1"" 写入 …  ""CD2_2"" 写入 / （orchestrator.cpp:2088-2095）for (int i = 0; i <= wcs_result.sip_order; ++i) { for (int j = 0; j <= wcs_result.sip_order - i; ++j) { … snprin / （orchestrator.cpp:4226-4227）""CDELT1 = %.10e"" / ""CDELT2 = %.10e""（读入 passthrough，全文件无删除"	A_ij/B_ij 只对 **i+j ≥ 2** 定义；宪章 §12.3-15	OPEN	
