ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M8a-G-005	G_GOV_GATE	P1	M8a	问题扫描/findings/G_GOV_GATE/p1/M8a_L25_L27.md	56	BSD 第三方源（nanoflann / astrometry.net healpix）编入交付 DLL，许可与哈希零采集	:astrocs_aio`（复核 267 healpix_core.cpp）、`::astrocs_drizzle`（408-417，含 snr_evaluator.cpp）、`::QA-001 注`（425/431）；`lib/healpix_db/healpix_drizzle/nanoflann.hpp::BSD 头 + NANOFLANN_VERSION`（2-9 / 89）；`lib/healpix_db/healpix_drizzle/snr_evaluator.cpp::include`（17）；`lib/common/healpix/healpix_core.cpp::来源头注`（4-9）、`lib/common/healpix/THIRD_PARTY_NOTICE.md`（全 31 行）；`lib/hips/CMakeLists.txt::astrocs_p1_hips_	"nanoflann.hpp:2-9 BSD License Agreement（上游署名在头内保留）；:89 `#define NANOFLANN_VERSION 0x190`（上游版本只存在于宏里） / snr_evaluator.cpp:17 `#include ""nanoflann.hpp""` → 经 `astrocs_drizzle`/`astrocs_p1_drizzle`（`cmake/install_layout.cmake:104-105` 列入交付）编入产品；根  / healpix_core.cpp:4-9 「ang2pix/pix2ang 算法来源: ast"	15-19` 原文即此义务）、BSD-3 条款 1	OPEN	
M8a-G-006	G_GOV_GATE	P1	M8a	问题扫描/findings/G_GOV_GATE/p1/M8a_L25_L27.md	77	MODULE-READMES 门确数覆盖 5/43、要素核验 0 项且实测放行错锚（裁决：维持 P1，附与三家 P0 的实质差别）	":MODULES`（复核 8-18）、`::合同 ID 正则`（29）、`::引用文件存在性`（38-44）、`::""L2"" 字样`（45-46）；`ci/checks.json::MODULE-READMES`（复核 415-437）；`docs/standards/DOCUMENTATION_STANDARD.md::module 文档要素`（复核 5-12）；被检 5 份：`lib/phase1/stars/README.md`、`lib/phase1/wcs/README.md`、`lib/phase1/photometry/README.md`、`lib/phase1/noise/README.md`、`lib/phase3_session/README.md`；锚核对：`docs/contracts/INDEX.yaml`"	"ci/checks.json:415-437 `""id"": ""MODULE-READMES""`，command `python3 tools/check_module_readmes.py`，profiles `fast/linux-main/windows-main`，`""wa / check_module_readmes.py:29 `if not re.search(r""(P\d-\d{3}|SCI-|ALG-)"", t)`；:38-44 只检查三个列出的文件名以子串出现且文件在 `lib/` 或 `tests/unit/` 下存在；:45-46 只判 "	功能/用途/相关文档/接口代码」	OPEN	
M8a-G-007	G_GOV_GATE	P1	M8a	问题扫描/findings/G_GOV_GATE/p1/M8a_L25_L27.md	99	生成器自述「checker 以本生成器输出为源」不实：registry 无 diff 门，手写页与 descriptor 双向漂移（裁决：维持 P1）	:docstring`（复核 1-8）、`::OUT_DIR`（17）、`::git rev-parse`（20）、`::末尾输出`（143）；`ci/checks.json`（全文 grep `gen_module_readmes` = 0）；`docs/DOCUMENT_INDEX.yaml::registry 条目 notes`（复核 383-458）；`docs/modules/registry/astrocs.phase2.coverage.md::front matter`（1-9）；`lib/core/src/module_adapters.cpp::p2_coverage_descriptor`（复核 762-779）；`docs/owner/RELEASE_STATUS.md::§0 状态词阶梯`	gen_module_readmes.py:4-7 「以 `lib/core/src/module_adapters.cpp` 为唯一源(registry 生产模块)…」「**非手工清单, checker 以本生成器输出为源**」 / `ci/checks.json` 全文 grep：`gen_module_readmes` **0 命中**（放宽级亦 0，见 §12-3）→ 不存在任何以其输出为源的 checker 项 / `docs/DOCUMENT_INDEX.yaml:392` 「P1-HIPS-DOC **手写合同页**（registry 无 hips_writer descript	宪章 §12.3-1/-9、§12.2（L2 与实现一致）、§12.3-12（结论须可追溯到机器证据）	OPEN	
M8a-G-008	G_GOV_GATE	P1	M8a	问题扫描/findings/G_GOV_GATE/p1/M8a_L25_L27.md	121	分层标准把宪章 §12.2 的 L2 定义改写，并把仓库外 Wiki 置于权威链首位	:分层表/权威链`（复核 1-22，关键 :8/:11/:13/:16-20）；`ASTROCS_PROJECT_CONSTITUTION.md §12.2`（423-429）、`§1.1`（17-28）、`§1.2`（30-32）；`docs/standards/DOCUMENTATION_STANDARD.md:3`（把分层权威让给 README-DOCS）	README-DOCS.md:8 「L2 算法规范 `docs/algorithms/*.md`」（并把 L5 记为 `docs/modules`）；:16-20 「权威链：**Wiki(核心约束) → …** 矛盾以 Wiki 为准」；:13 「追溯 `docs/TRACEAB / 宪章 §12.2:425-427 「L1：SCI、ALG、DATA、ARCH、API/ABI 规范；L2：**模块 README、manifest、函数合同、实现和测试说明**」 / 宪章 §1.1:17 「本文是 AstroCS 的最高工程约束…规范优先级为：1. 本文 … 7. 模块 README、源码、测试	宪章 §1.1（唯一最高工程约束 + 八层顺序）、§1.2、§12.2	OPEN	
M9-G-1	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	5	XPSD 魔数/长度校验失败不解除映射，句柄随下一次 memset 永久失联	:load_xpsd_file（校验失败返回点）、::close_xpsd_file（唯一回收处）、::gaia_client_create_ex（目录扫描循环调用方）	（:1034）if (xf->mmap_size < 16 || memcmp(xf->mmap_data, XPSD_MAGIC, 8) != 0) return -1; —— 无 UnmapViewOfFile/CloseHandle，也无 munmap/close。 / 上游回收正对照（同一函数内）：Win 侧（:1021）if (!xf->hMap) { CloseHandle(xf->hFile); return -1; }、（:1023）if (!xf->mmap_data) { CloseHandle(xf->hMap); CloseHa	不受控句柄增长属发布门禁禁止项）。	OPEN	
M9-G-2	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	22	树节点数组分配失败被 break 吞掉，仍返回成功并少注册若干棵树（部分天区静默为空）	:load_xpsd_file（树解析循环的 break 与出口 return 0）	（:1104-1106）if (node_count > 0 && root_pos > 0) { ti->nodes = malloc(…); if (!ti->nodes) break; —— break 跳出的是「解析所有 Tree」的外层循环，不是失败路径。 / （:1137）xf->tree_count++;（仅对已成功解析的树自增）；函数出口在树循环之后 return 0。 / 同函数正对照：更早的 open/mmap 失败均正确 return -1（:1016/:1021/:1023/:1026/:1031）。	"宪章 §14.4（禁宽泛处置后继续）、§11（禁吞错后产出""看似成功""的下游输入）、§5.3/§7.3（科学路径数值语义不得静默漂移）。"	OPEN	
M9-G-3	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	39	Gaia 配置数组计数循环可无限自增（strtod 不推进时不消费字符）→ 模块全生命周期可被一次配置挂死	:json_get_f64_array（计数循环）；调用方 ::gaia_cfg_parse；上游入口 ::gaia_validate_config、::gaia_plan、::gaia_create、::gaia_execute	"（:191-192）while (*q && *q != ""]"") { / if (*q == '-' || (*q >= '0' && *q <= '9')) { count++; strtod(q, (char**)&q); } else q++ —— 单引号 '-' 属""数 / 消费点：ra_list/dec_list 解析（:285-286 邻域）；gaia_cfg_parse 的调用点实测 4 处（:458 / :478 / :556 / :600）。 / 第二遍夹紧（:199-202 邻域）用 i < count 限制写入 → 越界写不成立，本条只登记活性与 UB。 / 同文件正对"	无界分配属禁止项）、§11。	OPEN	
M9-G-4	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	57	FITS 原子写 target/tmp 均 512 字节且静默截断：长路径下二者塌缩为同一路径（原子提交被替换为原地覆写）	:acs_fio_writer_begin_v1（拷贝与 tmp 生成）、::fio_writer_make_tmp_name、结构体 acs_fio_writer_v1_s；常量 ACS_FIO_PATH_MAX 定义于 modules/services/io/include/astrocs/io/fits_stream_v1.h:33（=512）	"（:1077-1078）char target[ACS_FIO_PATH_MAX]; / char tmp[ACS_FIO_PATH_MAX];（:747 邻域同用该常量） / （:1228）snprintf(wr->target, sizeof(wr->target), ""%s"", path_utf8); （:1229）fio_writer_make_tmp_name(path_utf8, wr->tmp, sizeof(wr->tmp)); （:12 / （:1095-1099）static void fio_writer_make_tmp_name(const char* target,"	宪章 §11（临时文件+原子重命名提交；禁原地覆写产品路径）、§14.4、§8.3（IO-001 为唯一写出边界）、§12.3。	OPEN	
M9-G-5	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	81	IO-001 原子写提交点全程无耐久性屏障：rename 前只 fflush 不 fsync，目录项亦不 sync（掉电/崩溃可留零长度或旧内容产品）	:acs_fio_writer_end_v1（flush→close→rename 链）、::fio_file_flush；正对照 lib/hips/src/aio_publish.cpp（同仓已有 fsync 纪律）	计数口径（不用行文本等值判据）：对 runtime/io/fits_core.c 全文 grep 模式 fsync|_commit|FlushFileBuffers|fflush|rename|remove( → **命中 8 处**，其中 fsync/_commit/Flush / 提交链（:1464-1480）：if (fio_file_flush(&wr->f) != 0) → fio_file_close(&wr->f);（:1470）→ if (verify_before_rename	"宪章 §11（""临时文件 + 原子重命名""的目的即崩溃/掉电后不出现半截产品；仅有 rename 而无 durability barrier 时该保证不成立）、§14.4、§8.3（IO-001 唯一写出边界）、§12.3（注释/文档与实现一致）。"	OPEN	
M9-G-6	G_GOV_GATE	P1	M9	问题扫描/findings/G_GOV_GATE/p1/M9_L24_L26.md	105	HiPS properties 由返回 void 的函数直写正式路径：元数据写失败静默、且无 tmp+rename（同库已有 W 系 + WRITE_THROUGH 完整范例）	:write_properties（定义与两处调用）、::write_chksum_deterministic（同文件 CHECKSUM 真值对照）、::aio_hips_finalize（返回码面）；合同面 docs/interfaces/io/IO_003_ATOMIC_OUTPUT_PUBLISH.md::§2/执行形态说明、docs/algorithms/HIPS_WRITER.md::§5(5d) 与 DISP-HIPS-004 引用；正对照 lib/astro_image_io/src/hiss_stream_writer.cpp::atomic_replace、lib/astro_image_io/src/aio_pipeline.cpp::aio_frame_save_cache	吞错面（aio_hips_writer.cpp:335-342）`void write_properties(const std::string& path, const std::vector<std::pair<std::string, std::string>>& kv) 	宪章 §11（禁吞错后继续产出；写出须原子提交，失败不得呈现为成功）、§8.3（写出边界行为不得分叉）、§14.4（须带状态码）、§12.3（合同「同语义 C 接线复刻」须与实际一致）；IO-003 §2/§4 状态机。	OPEN	
V11-N-02	G_GOV_GATE	P1	V11	问题扫描/findings/G_GOV_GATE/p0/V11.md	17	"`AstroSphereTileView` **五份镜像全部**落后（无一份可作参照物）⇒ 当前无越界路径，但""variance/ivar 产品在 Python 侧无处可写"""	69-81` = **8 字段**（第 8 项 `const void* var_num_sum` 由 `05cccb4e` 的 DRZ-014/HiPS variance 传播追加），`sizeof=56`；五份镜像 `hips_direct_smoke.py:24`、`v5_snr_precision_roundtrip.py:23`、`v5_maptile_oracle.py:29`、`hips_mapping_oracle.py:29`、`gen_hips_browser_test.py:31` **全部 7 字段/sizeof=48** ⇒ Δ8，**无一份同步**。			OPEN	
V11-N-06	G_GOV_GATE	P1	V11-c	问题扫描/findings/G_GOV_GATE/p1/V11-c.md	3	（P1）同一个 `struct_size` 判据在仓内有**三套互斥语义**，头规定的那套几乎没人用				OPEN	
V11-N-07	G_GOV_GATE	P1	V11-c	问题扫描/findings/G_GOV_GATE/p1/V11-c.md	10	"（P1）唯一的 `struct_size` 机器门 `ABI-BOUNDARY`：**语料与被保护面 8/8 零交集**，且""扩语料即假绿""的陷阱已在门内"				OPEN	
V11-N-08	G_GOV_GATE	P1	V11-d	问题扫描/findings/G_GOV_GATE/p1/V11-d.md	13	（P1）AIO 存在**两份 ABI 握手结构、前两字段顺序相反**；被门检的那份与交付路径实际用的那份**不是同一个类型**				OPEN	
V11-N-09	G_GOV_GATE	P1	V11-d	问题扫描/findings/G_GOV_GATE/p1/V11-d.md	21	（P1）导出面白名单只覆盖 5 个模块 DLL，**被跨语言消费的 5 个 DLL 零裁剪**；Gaia 的公共 ABI 头住在 `src/` ⇒ 天然逃过任何 `include/` 面普查				OPEN	STILL-SUBITEM-EXPIRED
V11-N-10	G_GOV_GATE	P1	V11-d	问题扫描/findings/G_GOV_GATE/p1/V11-d.md	3	（P1·**本轮最该被记住的一条**）系统性统计：「镜像同步」与「镜像被门采集」在本仓 **100% 对应** ⇒ `N-01..N-04` 不是疏忽，而是「零采集 ⇒ 必漂」的必然产物				OPEN	STILL
