ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M6b-I-001	I_DOC_HYGIENE	P1	M6b	问题扫描/findings/I_DOC_HYGIENE/p1/M6b_L16_L18.md	7	"现行入口叙述失实：多份 ACTIVE 文档把 ARCH-002 已废止的 orchestrator.exe / astrocs-stage2 写成现状与生产入口，而""唯一入口""不变量的机器门只是两条字面量黑名单"	:标题 + Symptom 表`（现 :1、:7、:21、:23、:31、:33） ；`docs/ARCHITECTURE.md::§2 数据流 + §5 模块表 + §6`（现 :16、:18、:51、:52） ；`docs/API_REFERENCE.md::§12 phase2 / §13 orchestrator`（现 :112、:127） ；`docs/modules/phase2.md::概述行`（现 :6） ；`docs/diagnostics/TROUBLESHOOTING.md::定位链第 5 步`（现 :27） ；`docs/architecture/ARCHITECTURE.md::§1 被取代的旧入口 + §7 不变量`（现 :10、:54） ；`tests/arch/test_single_cli.py::test_01`（现 :11-15） ；`docs/DOC	（docs/TROUBLESHOOTING.md:1）# AstroCS 排障手册 (V19) / （:7）| orchestrator 启动报 DLL 加载失败 | Phase1 | loader.cpp 预加载顺序… | 检查 `toolchain.ps1 check` 与 `build2/lib/*.dll` 存在 | / （:21）| 单模块测试编译失败 | any | 未先构建依赖静态库 | `make -C lib/phase2 clean && make -C lib/phase2`… | / （:23/:31）… `lib\snr_estimator\cpp\test\nois	:§1 + §7-1`；`docs/contracts/PUBLIC_API.md:54-55`（LEG-004/LEG-002 已声明二者退出生产）。	OPEN	
M6b-I-002	I_DOC_HYGIENE	P1	M6b	问题扫描/findings/I_DOC_HYGIENE/p1/M6b_L16_L18.md	43	冻结与基线页以现在时给出不具备定位性的验收结论，并复活 owner §0 已废止的 PASS 口径	:文首状态机 + PERFORMANCE_BASELINE/FINALIZATION_SELF_REVIEW 行`（现 :3-:5、:40-:48） ；`docs/performance/BASELINE.md::基准数据 + V14 首轮结果`（现 :12、:14-21） ；`docs/browser/HIPS_BROWSER.md::§渲染架构（V14 冻结）+ §V15`（现 :3、:11） ；`docs/review/RELEASE_STATUS.md::§3 标题`（现 :29） ；`docs/owner/RELEASE_STATUS.md::§0 状态词阶梯 + §3/§4`（现 :18-27、:70、:82-84） ；对照（免报区只作指针存在性旁证）：`docs/validation/ACCEPTANCE_GATES.md`（全仓 0 文件）、`evidence/perfor	（SCIENCE_FREEZE.md:3-5）> 状态机：V17 Round0-6 clean-tree 终验已完成（self_review/round6），／> ACCEPTANCE_GATES.md G1-G10 全部 PASS、known P0/P1 = 0，／> `AST / （SCIENCE_FREEZE.md:45-48）FINALIZATION_SELF_REVIEW = PASS（V17 Round0-6 见 self_review/，含 clean-tree 74/74 gate + 真实 16 帧 E2E …）／ ASTROCS_FOUND / （docs/performa	:§0`（状态词唯一口径，L0 自述）。	OPEN	
M7-I-101	I_DOC_HYGIENE	P1	M7	问题扫描/findings/I_DOC_HYGIENE/p1/M7_I_DOC_HYGIENE_p1.md	5	复杂度/内存声明与本文自身伪代码、数据结构不相容（跨 6 篇 ALG 的 8 处实例，L20-004）	节` 符号锚；行号注「复核时」）			OPEN	
M1a-I-001	I_DOC_HYGIENE	P2	M1a	问题扫描/findings/I_DOC_HYGIENE/p2/M1a_L01_L02.md	3	模块源目录滞留 V4 时代历史文档以现在时态呈现，并有运行残留物混入源码树	:头部结论段；lib/plate_solve/cpp/ipv/::（目录现状）	（REPORT.md:5-10）… **20 帧真实数据 100% 成功** … V4.x 旧版 16 项资产已迁移至 `lib/plate_solve_old/v4_archive/`（glob 该路径 → **0 命中**） / （目录实测）lib/plate_solve/cpp/ipv/ 下存有 `make_clean_out.txt`、`make_clean_err.txt`、`siril_atpmatch_b64.txt`	AGENTS.md 目录规范（运行产物禁散落源码树，须归 `run/`）；宪章 §12.3-9、§13.1	OPEN	
M1a-I-002	I_DOC_HYGIENE	P2	M1a	问题扫描/findings/I_DOC_HYGIENE/p2/M1a_L01_L02.md	16	kMaxSide 以编译期宏可覆盖，为 SCI 冻结的 [1,20000] 上限留下放大口子（现状未使用）	":（上限常量定义）；docs/contracts/DATA_SEMANTICS.md::§28（""编译期覆盖如实冻结""句）；docs/science/PHASE3_HIPS_TO_FITS.md::§15"	（p3_wcs.cpp:18-22）#ifndef ASTROCS_P3_MAX_SIDE / constexpr int kMaxSide = 20000; / #endif / （DATA_SEMANTICS §28）… 尺寸上限 20000 与 SCI 同源；ASTROCS_P3_MAX_SIDE 编译期覆盖如实冻结 / （SCI-P3 §15:115）… **产品实现不得自行放宽**（§15 收窄不扩大） / （grep 实测）全仓除 p3_wcs.cpp 与本域文档外，**无任何构建面定义该宏**（CMake/CI 0 命中）	宪章 §12.3-3、§17.1；SCI-P3-001 §15	OPEN	
M1a-I-003	I_DOC_HYGIENE	P2	M1a	问题扫描/findings/I_DOC_HYGIENE/p2/M1a_L01_L02.md	31	FITS 实现文档内部撕裂：fdatasum 三口径并存、签名滞后、旧状态注记未随整改订正	:§3/§6/§12/§14；docs/modules/…/p3 侧 README::状态段	（PHASE3_FITS_IMPL.md:54）- ~~`fdatasum`（:59-67）: 32-bit 字节和 checksum（LE 4 字节字累加）~~   ← 删除线（已废除） / （:191）…**标准校验和（B2-A9 修正）**：删除自算 `fdatasum`（LE … / （:248）- 时间 O(W·H)（fits_write_pix 两次全帧 + sha256 全文件 + **fdatasum** …   ← 复杂度式仍含已删项 / （:90）COVERAGE :263-271、VARIANCE/IVAR :294-302 同；旧 `fdatasum` … / （REA	宪章 §12.3-9、§13.1（单一事实源）	OPEN	
M2a-I-1	I_DOC_HYGIENE	P2	M2a	问题扫描/findings/I_DOC_HYGIENE/p2/M2a_L04_L10.md	5	SCI-DRZ-001 的符号表与验证段落进了 Gaia 极区 prune 的专用常数（C=π/2、C45=π/(2√2)），drizzle 域内无对应实现	:§2 符号表、::§3a、::§10 表述行；对照 lib/healpix_db/healpix_drizzle/**（grep C45|Lipschitz → NO HIT）；docs/algorithms/GAIA_QUERY.md::§2.5（C45/C 双 Lipschitz 的真实归属域）	"（DRIZZLE.md:23）| C=π/2, C45=π/(2√2) | 极区 Lipschitz 常数 | 极区 prune | / （DRIZZLE.md:33/:100 区段）沿用 gaia_client.c 的同一极区保守常数 / 复用表述 / （healpix_drizzle 全域 grep）""C45""、""Lipschitz"" → **NO HIT**（drizzle 侧无任何实现使用该对常数） / （GAIA_QUERY.md:142）| 极冠剪枝 | 数学保守（C45/C 双 Lipschitz），false_negative=0 | 本节 2.5 |   // 真实归属"	宪章 §7.3（球面/WCS 的数学定义须在 SCI/ALG 明确且与实现一致）、§12.3-10；SCI-AST/ALG-GAIA-001 §2.5 域界	OPEN	
M2a-I-2	I_DOC_HYGIENE	P2	M2a	问题扫描/findings/I_DOC_HYGIENE/p2/M2a_L04_L10.md	23	module.yaml 声明 determinism=fixed_reduction_order，同一模块合同另处声明输出行序依赖目录枚举顺序（跨平台不稳定）	:determinism；docs/algorithms/GAIA_QUERY.md::§2.9 第 5 条；对照 lib/gaia_xpsd_client/src/gaia_client.c::目录枚举与结果装配	（module.yaml:57）determinism: fixed_reduction_order / （GAIA_QUERY.md:167）5. 输出行序依赖目录枚举顺序（跨平台不稳定，见 §3 输出契约）。	宪章 §4.2（同一输入同一输出）、§12.3-1/-10（声明与实现/其它文档一致）	OPEN	
M2a-I-3	I_DOC_HYGIENE	P2	M2a	问题扫描/findings/I_DOC_HYGIENE/p2/M2a_L04_L10.md	39	数据接口合同把 ARCHIVED_NON_NORMATIVE 的归档约束文件列为现行上游权威	:约束来源行；docs/interfaces/data/DATA-002_*、DATA-004_*（同族引用）；AGENTS.md::顶部约束表；ASTROCS_PROJECT_CONSTITUTION.md::§1.1	（DATA-003 头部）约束来源: AstroCS_ENGINEERING_CONSTRAINTS.md A.3/A.4/A.6 … / （AGENTS.md）历史约束（ARCHIVED_NON_NORMATIVE）：根 AstroCS_ENGINEERING_CONSTRAINTS.md —— 已被宪章替代，仅作历史追溯；与宪章冲突处一律以宪章为准	宪章 §1.1（权威分层，归档件非规范）、§12.3-2（禁以历史文档作为当前依据）；AGENTS.md 约束表	OPEN	
M3-I-003	I_DOC_HYGIENE	P2	M3	问题扫描/findings/I_DOC_HYGIENE/p2/M3_L05_L07.md	4	`lib/photometric_calib/docs/algorithm.md` 以「状态：已实现」呈现，且其两处核心事实被 ALG 判为失实	:文档头`（复核时点 :4、:6）、`::§1.1 目标`（:14）、`::§3 网格`（:107）、`::§9 参数表`（:346）；对照 `docs/algorithms/PHOTOMETRIC_FIT.md::§13.2`（:143-144、:161-163）、`lib/photometric_calib/cpp/src/spectrum_integrator.cpp::F_syn 网格步长`（:246-247）	"> 文档版本: 1.0 / > 状态: 已实现（algorithm.md:4/:6） / 对单帧天文图像进行全局流量校准，消除空间缓变梯度（残留渐晕、月光、光害、大气消光、大气辉光）…（algorithm.md:14） / 波长步长 0.1nm …（algorithm.md:107 表格；:346 参数表同） / - F_syn 网格为**1.0nm**（spectrum_integrator.cpp:247-255），旧 lib/photometric_calib/docs/algorithm.md:107/:346 ""0.1nm"" 失实。（ALG-PHOT:143-144） / const"	宪章 §12.3-10（活动文档不得以历史状态冒充当前；历史只准 `docs/archive/`）、§12.3-1	OPEN	FIXED-RESIDUAL
M3-I-004	I_DOC_HYGIENE	P2	M3	问题扫描/findings/I_DOC_HYGIENE/p2/M3_L05_L07.md	22	p1phot 测试套件存在两份同名异体副本，未注册的一份自称「共址于 lib/phase1/tests/p1phot」	:头注`（复核时点 :12-13）；对照 `lib/photometric_calib/tests/p1phot/*`（14 个文件，含 CMakeLists.txt）、`tests/unit/CMakeLists.txt:::511`（`add_subdirectory(../../lib/photometric_calib/tests/p1phot …)`）、`lib/photometric_calib/tests/p1phot/p1phot_tests_core.cpp:::3-5`	// P1-PHOT 测试夹具（**共址于 lib/phase1/tests/p1phot**，与 lib/photometric_calib/cpp/src 源码同树；…）（lib/phase1/tests/p1phot/p1phot_fixtures.hpp:12-13） / add_subdirectory(../../lib/photometric_calib/tests/p1phot ${CMAKE_CURRENT_BINARY_DIR}/p1phot)（tests/unit/CMakeLists.txt:511） / // 行数对比（复核时点实测）：孤立副本 265/134/323	宪章 §13.2（测试与被验实现同仓共址）、§12.3-2（同一目标不得两套有效定义）、§12.3-10	OPEN	
M3b-I-01	I_DOC_HYGIENE	P2	M3b	问题扫描/findings/I_DOC_HYGIENE/p2/M3b_L06.md	3	数值卫生欠账：不可达守卫、同式两种除法、常数位数/取值笔误、积分式与字段数文字错	:theta 归一与守卫(:392-403)、整数除法(:1943-1944) vs :667；s_factor 注释(:1787)；docs/algorithms/STAR_DETECTION_ALGORITHMS.md::§2:52；lib/star_detector/src/sdet_image.cpp:493/:521；docs/science/NOISE_MODEL.md:91/:135；lib/dynamic_psf/README.md:103/:114；lib/dynamic_psf/include/dynamic_psf.h:17-31；docs/algorithms/STAR_PSF_ALGORITHMS.md:186	while (fabs(angle_deg) > 90.0) { … } / double theta = angle_deg * M_PI / 180.0; / if (fabs(angle_deg) > 10000.0) { / 10000 守卫对任何有限输入不可达，§14.4 死分支；NaN 输入两判据俱假，θ=NaN 静默继续） / const double s_factor = std::sqrt(-2.0 * std::log(DENSITY_THRESHOLD)); // =3.7172 (line 275) / 	宪章 §12.2（数值假设入注释）、§14.4（禁死分支）、§12.3（文档字面一致）	OPEN	STILL
M5a-I-002	I_DOC_HYGIENE	P2	M5a	问题扫描/findings/I_DOC_HYGIENE/p2/M5a_L11.md	5	ISA_VARIANTS 同一文档内对 ISA-004 的评估平台口径自相矛盾（Windows 域 vs vm-bj 完整评估）	:§1.5 尾句`（:51）与 `::§1.6`（:53-67）	ISA-004(AVX512)/ISA-005(BMI2/POPCNT)属 Windows 域, 本机不评估。 / ## 1.6 ISA-004 AVX512 复测与判定(2026-08-28, vm-bj) / - vm-bj CPU 支持 AVX512(F/BW/VL/DQ/CD, `/proc/cpuinfo` 验证), 故按任务规则**可以**在 Linux 完整验证	宪章 §12.3-10（活动文档不得存在陈旧叙述/历史状态冒充当前状态）、§12.3-1；§15.3/§15.4（Windows 与 Linux 验证职责划分）	OPEN	
M5b-I-04	I_DOC_HYGIENE	P2	M5b	问题扫描/findings/I_DOC_HYGIENE/p2/M5b_L12_L17.md	3	CHANGELOG 把上一轮次标为 Current Alpha	:[0.11.0-alpha.1] Current Alpha`（现 :3-6）；`VERSION`；`docs/governance/VERSION_NAMESPACES.md::（history 命名空间）`；对照 `packaging/astrocs.product.json::product_version`	## [0.11.0-alpha.1] — Current Alpha / 当前预发布轮次。目标平台…	宪章 §16.1、§12.3-10	OPEN	
M5b-I-05	I_DOC_HYGIENE	P2	M5b	问题扫描/findings/I_DOC_HYGIENE/p2/M5b_L12_L17.md	15	CI 元文档的规模计数与多项路径/条目已与注册表脱节	:（计数与映射）`（现 :6、:18、:31）；`ci/WORKFLOW_BINDING_AUDIT.md::（计数）`（现 :3）；`ci/impact_map.json::（launch/** 触发路径与 notes）`（现 :4、:649）；`AGENTS.md::目录规范`；`ci/checks.json::（实测 id 计数）`	"- 产物：`ci/checks.json`（70 项）… / ## 2. 分类汇总（ci/checks.json 共 70 项） / ""launch/**"","	宪章 §12.3-9/-10、§15.4	OPEN	
M5b-I-06	I_DOC_HYGIENE	P2	M5b	问题扫描/findings/I_DOC_HYGIENE/p2/M5b_L12_L17.md	29	docs/audit 的三份 V 期表仍是 DOCUMENT_INDEX 登记的 ACTIVE_INFORMATIVE，且内容与当前树不符	:（orchestrator 行）`、`docs/audit/doc_classification.csv::（RELEASE_STATUS 行）`（现 :7）、`docs/audit/risk_verification_T012.csv::（tools/stage2.cpp 引用）`（现 :3）；`docs/DOCUMENT_INDEX.yaml::contract-index docs/audit/**`；对照 `docs/traceability/TRACEABILITY_MATRIX.csv::（真源）`、`REVIEW.md::（§F.1/§H 与已删项）`（现 :82、:133）	docs/RELEASE_STATUS.md,CANDIDATE,present, / … tools/stage2.cpp …	宪章 §15.4、§12.3-9、§14.2	OPEN	
M5b-I-07	I_DOC_HYGIENE	P2	M5b	问题扫描/findings/I_DOC_HYGIENE/p2/M5b_L12_L17.md	41	活动文档中的版本命名空间自述与占位说明缺失（governance/VERSION_NAMESPACES 及若干合同页）	:（history 豁免说明与 known_limits）`（现 :53-57）；`docs/contracts/RT-001.md::DOC-004`（现 :55）；`tools/quality/gen_module_readmes.py::（同 ID）`（现 :3）；`docs/standards/API_STANDARD.md::（检查器字段清单与实际 required 的差异）`（现 :13-14）；`tools/quality/contracts/check_api_contracts.py::required`（现 :49）	| DOC-004 | 模块 README | 26 registry 页存在且非空 | / （`tools/quality/gen_module_readmes.py`:3 亦声明 `DOC-004`） / 至少含 symbol/full_signature/header/linkage/units/valid_range/nullable/ownership/thread_safety/test_ids/status	宪章 §12.3-9/-10、§15.4、§1.1（术语与 ID 唯一性）	OPEN	
M5b-I-08	I_DOC_HYGIENE	P2	M5b	问题扫描/findings/I_DOC_HYGIENE/p2/M5b_L12_L17.md	54	"版本命名空间文档自述版本与正文互斥，且把无消费者的""扫描器""写成权威依据"	":（文首版本行与""本文档 = 1""）`（现 :8、:22）；`::（检查器依据）`；`tools/doccheck/check_version_namespaces.py::SCAN_FILES/SCAN_DIRS`（现 :36-43）；`ci/checks.json::VERSION-NAMESPACES`（现 :1031-1053）；`docs/owner/RELEASE_STATUS.md::（版本单源）`（现 :66）"	- 版本: 2 / （本文档 = 1）	宪章 §16.1、§12.3-1/-10、§15.4	OPEN	
